B,Read Time (ns),Read Time / Number (ns)
1,8687,8687
2,8686,4343
3,8717,2905
4,8704,2176
5,8708,1741
6,8550,1425
7,8681,1240
8,8674,1084
9,8533,948
10,8575,857
11,8554,777
12,8689,724
13,8702,669
14,8698,621
15,8569,571
16,8557,534
17,8555,503
18,8726,484
19,8683,457
20,8712,435
21,8555,407
22,8694,395
23,8686,377
24,8544,356
25,8562,342
26,8532,328
27,8547,316
28,8709,311
29,8692,299
30,8679,289
31,8565,276
32,8690,271
33,8572,259
34,8701,255
35,8546,244
36,8582,238
37,8661,234
38,8562,225
39,8546,219
40,8559,213
41,8683,211
42,8687,206
43,8690,202
44,8717,198
45,8686,193
46,8714,189
47,8694,184
48,8721,181
49,8735,178
50,8682,173
51,8554,167
52,8672,166
53,8671,163
54,8554,158
55,8659,157
56,8684,155
57,8577,150
58,8680,149
59,8682,147
60,8692,144
61,19040,312
62,8546,137
63,8544,135
64,8702,135
65,8704,133
66,8552,129
67,8667,129
68,8699,127
69,8699,126
70,8683,124
71,8587,120
72,8553,118
73,8689,119
74,8551,115
75,8757,116
76,8722,114
77,8666,112
78,8544,109
79,8532,108
80,8682,108
81,8581,105
82,8690,105
83,8573,103
84,9051,107
85,8709,102
86,8691,101
87,8672,99
88,8574,97
89,8571,96
90,11634,129
91,8666,95
92,8563,93
93,8692,93
94,8690,92
95,8562,90
96,8548,89
97,8546,88
98,8714,88
99,9060,91
100,8693,86
101,9237,91
102,8702,85
103,8575,83
104,8573,82
105,8673,82
106,8551,80
107,8554,79
108,8694,80
109,8718,79
110,18052,164
111,8546,76
112,8698,77
113,8703,77
114,8691,76
115,9147,79
116,8582,73
117,8547,73
118,8715,73
119,8546,71
120,8700,72
121,8708,71
122,8565,70
123,8553,69
124,8697,70
125,8538,68
126,8680,68
127,8571,67
128,8548,66
129,13054,101
130,8690,66
131,8701,66
132,8711,65
133,8572,64
134,8691,64
135,8565,63
136,8720,64
137,8555,62
138,11221,81
139,8673,62
140,8556,61
141,8540,60
142,12918,90
143,8546,59
144,8700,60
145,8680,59
146,8565,58
147,8534,58
148,8675,58
149,8587,57
150,8665,57
151,8697,57
152,11378,74
153,8568,56
154,8707,56
155,8547,55
156,8666,55
157,8564,54
158,8685,54
159,8692,54
160,8555,53
161,8718,54
162,8546,52
163,8551,52
164,8680,52
165,8570,51
166,8728,52
167,8556,51
168,8560,50
169,8545,50
170,8673,51
171,8674,50
172,8683,50
173,8693,50
174,8568,49
175,8691,49
176,8679,49
177,8561,48
178,8686,48
179,8546,47
180,10591,58
181,8688,48
182,8552,46
183,8677,47
184,8573,46
185,8570,46
186,8561,46
187,8665,46
188,8713,46
189,9301,49
190,8702,45
191,8543,44
192,8562,44
193,8670,44
194,8552,44
195,8538,43
196,8559,43
197,8557,43
198,8530,43
199,8559,43
200,8556,42
201,8556,42
202,8659,42
203,8549,42
204,9226,45
205,9255,45
206,9168,44
207,8560,41
208,8581,41
209,8671,41
210,8548,40
211,8552,40
212,8711,41
213,8695,40
214,8552,39
215,8542,39
216,8690,40
217,28986,133
218,8540,39
219,25210,115
220,8572,38
221,8550,38
222,8695,39
223,8560,38
224,8561,38
225,8578,38
226,8680,38
227,8706,38
228,8561,37
229,8679,37
230,13606,59
231,8538,36
232,8667,37
233,8537,36
234,8575,36
235,8566,36
236,8703,36
237,8554,36
238,8696,36
239,8713,36
240,8565,35
241,8545,35
242,8563,35
243,8693,35
244,8704,35
245,8675,35
246,8667,35
247,8675,35
248,8586,34
249,8550,34
250,8545,34
251,8559,34
252,8683,34
253,8568,33
254,8686,34
255,8571,33
256,8558,33
257,8582,33
258,8693,33
259,8564,33
260,8701,33
261,8567,32
262,8716,33
263,8696,33
264,9058,34
265,8560,32
266,8580,32
267,8664,32
268,8559,31
269,8720,32
270,8560,31
271,8559,31
272,8587,31
273,8710,31
274,8578,31
275,8561,31
276,8563,31
277,8551,30
278,8563,30
279,8687,31
280,8706,31
281,8558,30
282,8556,30
283,8581,30
284,8561,30
285,8720,30
286,8686,30
287,8549,29
288,8574,29
289,8699,30
290,8598,29
291,9220,31
292,8549,29
293,8568,29
294,8690,29
295,20446,69
296,8692,29
297,8713,29
298,8705,29
299,8571,28
300,8678,28
301,8551,28
302,8684,28
303,8545,28
304,8568,28
305,8578,28
306,8544,27
307,8540,27
308,8566,27
309,8691,28
310,8707,28
311,8564,27
312,8580,27
313,8687,27
314,8713,27
315,8546,27
316,8553,27
317,8665,27
318,8570,26
319,8681,27
320,8557,26
321,8718,27
322,8723,27
323,8684,26
324,8692,26
325,8543,26
326,8569,26
327,8714,26
328,8564,26
329,8717,26
330,9190,27
331,9205,27
332,8590,25
333,8714,26
334,8554,25
335,8562,25
336,8557,25
337,8587,25
338,8702,25
339,8690,25
340,8568,25
341,8568,25
342,8554,25
343,8569,24
344,46167,134
345,8684,25
346,8696,25
347,8548,24
348,8706,25
349,8578,24
350,8540,24
351,8570,24
352,8553,24
353,8714,24
354,8681,24
355,8580,24
356,8692,24
357,8560,23
358,8721,24
359,8586,23
360,8698,24
361,8564,23
362,8716,24
363,8682,23
364,8564,23
365,8570,23
366,8707,23
367,8716,23
368,8710,23
369,8691,23
370,8669,23
371,8688,23
372,8697,23
373,8693,23
374,8721,23
375,8554,22
376,8701,23
377,8683,23
378,8708,23
379,8565,22
380,8554,22
381,8710,22
382,8547,22
383,8723,22
384,8572,22
385,8671,22
386,8696,22
387,8720,22
388,8553,22
389,8702,22
390,8557,21
391,8577,21
392,8698,22
393,8680,22
394,8585,21
395,8576,21
396,8569,21
397,8567,21
398,8707,21
399,8686,21
400,8680,21
401,8710,21
402,8585,21
403,8678,21
404,8714,21
405,8580,21
406,8557,21
407,8560,21
408,8569,21
409,8720,21
410,8576,20
411,8540,20
412,8570,20
413,8699,21
414,8699,21
415,8578,20
416,9259,22
417,9053,21
418,8684,20
419,8685,20
420,8559,20
421,8547,20
422,8587,20
423,8594,20
424,8704,20
425,8560,20
426,8557,20
427,8578,20
428,8568,20
429,8565,19
430,8544,19
431,8570,19
432,8689,20
433,8576,19
434,8601,19
435,8571,19
436,8734,20
437,8549,19
438,8683,19
439,8574,19
440,8697,19
441,8686,19
442,8687,19
443,13766,31
444,8678,19
445,8697,19
446,9293,20
447,9188,20
448,9166,20
449,8671,19
450,8690,19
451,8568,18
452,8561,18
453,8569,18
454,8566,18
455,8699,19
456,8562,18
457,8694,19
458,8591,18
459,8678,18
460,9049,19
461,9269,20
462,8660,18
463,8691,18
464,8575,18
465,8551,18
466,8547,18
467,9152,19
468,9173,19
469,12554,26
470,8565,18
471,8560,18
472,8747,18
473,8701,18
474,8677,18
475,8555,18
476,8558,17
477,8574,17
478,8573,17
479,8697,18
480,8695,18
481,8580,17
482,8561,17
483,8691,17
484,8692,17
485,8676,17
486,8536,17
487,8546,17
488,8691,17
489,8574,17
490,8723,17
491,8712,17
492,8695,17
493,8673,17
494,8557,17
495,8555,17
496,11013,22
497,8756,17
498,8572,17
499,8546,17
500,8671,17
501,8674,17
502,8690,17
503,8685,17
504,8560,16
505,8698,17
506,8570,16
507,8552,16
508,8548,16
509,8579,16
510,8564,16
511,8545,16
512,8571,16
513,8573,16
514,8686,16
515,8562,16
516,8709,16
517,8704,16
518,8706,16
519,8697,16
520,8716,16
521,8572,16
522,8718,16
523,8556,16
524,8727,16
525,8720,16
526,8702,16
527,8720,16
528,8722,16
529,8583,16
530,8712,16
531,8714,16
532,8552,16
533,8570,16
534,8565,16
535,8676,16
536,9253,17
537,8864,16
538,8700,16
539,8692,16
540,8691,16
541,8695,16
542,8568,15
543,8574,15
544,8576,15
545,8564,15
546,8675,15
547,8680,15
548,8731,15
549,8711,15
550,9247,16
