KB,Read Time (ns),Read Time / Number (ns)
277,120969,436
278,131655,473
279,147526,528
280,121531,434
281,135512,482
282,139132,493
283,131050,463
284,135602,477
285,144392,506
286,132299,462
287,123187,429
288,134523,467
289,146533,507
290,137821,475
291,126430,434
292,161628,553
293,133901,457
294,141943,482
295,137409,465
296,133666,451
297,159569,537
298,135264,453
299,135362,452
300,132846,442
301,158678,527
302,147039,486
303,142409,469
304,145984,480
305,138186,453
306,138132,451
307,139346,453
308,136063,441
309,138086,446
310,137430,443
311,140472,451
312,146699,470
313,143096,457
314,144661,460
315,147237,467
316,130064,411
317,184042,580
318,136529,429
319,145374,455
320,150220,469
321,148611,462
322,150719,468
323,195638,605
324,151923,468
325,144670,445
326,143198,439
327,170633,521
328,164123,500
329,158862,482
330,145534,441
331,162764,491
332,138510,417
333,161821,485
334,144105,431
335,144598,431
336,145485,432
337,145440,431
338,157013,464
339,171023,504
340,149199,438
341,162025,475
342,191125,558
343,155661,453
344,165166,480
345,159416,462
346,149414,431
347,155662,448
348,162641,467
349,167471,479
350,149814,428
351,162409,462
352,205142,582
353,163139,462
354,153399,433
355,162953,459
356,153376,430
357,160102,448
358,190207,531
359,157655,439
360,166306,461
361,151257,418
362,155334,429
363,168723,464
364,209766,576
365,242735,665
366,173275,473
367,158180,431
368,180446,490
369,181083,490
370,166144,449
371,171742,462
372,192056,516
373,172295,461
374,154053,411
375,194123,517
376,168817,448
377,185151,491
378,182960,484
379,173604,458
380,177051,465
381,164336,431
382,162551,425
383,191119,499
384,213612,556
385,184102,478
386,188833,489
387,170107,439
388,169394,436
389,168056,432
390,191015,489
391,187798,480
392,197055,502
393,177574,451
394,172085,436
395,194494,492
396,188749,476
397,176410,444
398,179792,451
399,195512,490
400,182144,455
401,175836,438
402,182739,454
403,163908,406
404,182170,450
405,192580,475
406,175845,433
407,178421,438
408,180712,442
409,179500,438
410,184452,449
411,184892,449
412,208927,507
413,226798,549
414,192034,463
415,193980,467
416,181636,436
417,183945,441
418,186459,446
419,206563,492
420,190311,453
421,205575,488
422,178821,423
423,187779,443
424,204433,482
425,274124,644
426,201502,473
427,215506,504
428,201015,469
429,193513,451
430,189303,440
431,253827,588
432,209014,483
433,189623,437
434,192578,443
435,195168,448
436,205617,471
437,216293,494
438,192463,439
439,194114,442
440,200613,455
441,199207,451
442,254610,576
443,215916,487
444,196359,442
445,226121,508
446,209441,469
447,188835,422
448,203263,453
449,200530,446
450,189986,422
451,210337,466
452,205760,455
453,202010,445
454,222300,489
455,206447,453
456,201213,441
457,216246,473
458,194418,424
459,211431,460
460,210336,457
461,198093,429
462,221084,478
463,226727,489
464,210965,454
465,204014,438
466,215960,463
467,251443,538
468,203386,434
469,202167,431
470,209508,445
471,224652,476
472,209286,443
473,250372,529
474,200801,423
475,214279,451
476,205540,431
477,242904,509
478,218532,457
479,227521,474
480,214222,446
481,221209,459
482,217893,452
483,231506,479
484,202357,418
485,231717,477
486,207806,427
487,277033,568
488,225459,462
489,217933,445
490,229079,467
491,242338,493
492,231913,471
493,221842,449
494,219174,443
495,225033,454
496,217385,438
497,239190,481
498,217258,436
499,230049,461
500,230986,461
501,224787,448
502,220248,438
503,327483,651
504,238682,473
505,272268,539
506,225857,446
507,242927,479
508,222268,437
509,250842,492
510,261036,511
511,230099,450
512,233576,456
513,225777,440
514,237124,461
515,225034,436
516,221308,428
517,231194,447
518,256876,495
519,224160,431
520,229511,441
521,246011,472
522,217010,415
523,257162,491
524,222606,424
525,228621,435
526,230044,437
527,282041,535
528,237556,449
529,245781,464
530,224497,423
531,254631,479
532,238012,447
533,235550,441
534,247757,463
535,319100,596
536,260167,485
537,237693,442
538,233313,433
539,340169,631
540,242386,448
541,239959,443
542,231358,426
543,230165,423
544,248218,456
545,236675,434
546,227867,417
547,299094,546
548,245263,447
549,233586,425
550,233287,424
551,256213,464
552,254051,460
553,235455,425
554,239897,433
555,250257,450
556,247928,445
557,265428,476
558,239067,428
559,307093,549
560,233662,417
561,242750,432
562,254222,452
563,267033,474
564,245135,434
565,244451,432
566,266934,471
567,254395,448
568,237470,418
569,257829,453
570,271913,477
571,243099,425
572,239256,418
573,266206,464
574,248944,433
575,248302,431
576,267997,465
577,247034,428
578,255305,441
579,315669,545
580,269737,465
581,246133,423
582,255046,438
583,268986,461
584,244205,418
585,248162,424
586,258888,441
587,264707,450
588,253865,431
589,265626,450
590,303115,513
591,305983,517
592,252530,426
593,321137,541
594,273363,460
595,285224,479
596,288937,484
597,253201,424
598,251599,420
599,330993,552
600,281527,469
601,255435,425
602,286966,476
603,284974,472
604,274003,453
605,276837,457
606,290961,480
607,292187,481
608,277182,455
609,257264,422
610,269497,441
611,277467,454
612,275910,450
613,262137,427
614,261303,425
615,285059,463
616,285324,463
617,281077,455
618,258211,417
619,261305,422
620,321873,519
621,282237,454
622,303095,487
623,284161,456
624,266813,427
625,284900,455
626,296110,473
627,275956,440
628,278119,442
629,277938,441
630,276730,439
631,298856,473
632,278421,440
633,283884,448
634,268402,423
635,285374,449
636,262889,413
637,299184,469
638,279440,437
639,305352,477
640,290047,453
641,281189,438
642,274601,427
643,292644,455
644,275990,428
645,275573,427
646,291719,451
647,287391,444
648,268390,414
649,299255,461
650,277583,427
651,305029,468
652,272485,417
653,321381,492
654,280367,428
655,277930,424
656,309119,471
657,298858,454
658,288654,438
659,291842,442
660,291901,442
661,313096,473
662,306124,462
663,281336,424
664,292817,440
665,307033,461
666,293001,439
667,293126,439
668,295679,442
669,277830,415
670,288881,431
671,324261,483
672,319313,475
673,294095,436
674,301605,447
675,323222,478
676,291284,430
677,284955,420
678,285888,421
679,289758,426
680,294872,433
681,292370,429
682,304032,445
683,308970,452
684,302734,442
685,285141,416
686,293010,427
687,350823,510
688,343329,499
689,301078,436
690,321283,465
691,297320,430
692,310263,448
693,298662,430
694,304261,438
695,311884,448
696,289848,416
697,290855,417
698,293344,420
699,325055,465
700,306468,437
701,320572,457
702,313594,446
703,303438,431
704,351628,499
705,312196,442
706,335722,475
707,354920,502
708,295247,417
709,314705,443
710,297528,419
711,331817,466
712,330635,464
713,320454,449
714,308949,432
715,376907,527
716,325623,454
717,333476,465
718,354682,493
719,300625,418
720,352675,489
721,323650,448
722,321839,445
723,314517,435
724,315565,435
725,333328,459
726,303694,418
727,318995,438
728,334620,459
729,312889,429
730,340383,466
731,326577,446
732,334228,456
733,311499,424
734,311691,424
735,308510,419
736,326956,444
737,358247,486
738,341232,462
739,316830,428
740,330054,446
741,336374,453
742,311767,420
743,365452,491
744,329631,443
745,366182,491
746,317084,425
747,325526,435
748,324103,433
749,324756,433
750,315468,420
751,330785,440
752,334815,445
753,349110,463
754,336326,446
755,337295,446
756,351529,464
757,340667,450
758,336585,444
759,316087,416
760,343716,452
761,337712,443
762,361461,474
763,317758,416
764,331546,433
765,329286,430
766,334860,437
767,331244,431
768,313030,407
769,329602,428
770,333507,433
771,328782,426
772,314496,407
773,328369,424
774,339417,438
775,323084,416
776,357051,460
777,340503,438
778,338039,434
779,330848,424
780,336464,431
781,339107,434
782,344879,441
783,335606,428
784,333841,425
785,348457,443
786,336040,427
787,378699,481
788,322033,408
789,362447,459
790,328716,416
791,356166,450
792,345912,436
793,344289,434
794,361488,455
795,418927,526
796,370152,465
797,363414,455
798,348410,436
799,372470,466
800,356409,445
801,328585,410
802,372019,463
803,344749,429
804,366102,455
805,380347,472
806,342498,424
807,351752,435
808,367607,454
809,375844,464
810,356928,440
811,348455,429
812,389194,479
813,350623,431
814,371808,456
815,403788,495
816,352609,432
817,378263,462
818,402681,492
819,362642,442
820,336832,410
821,341901,416
822,357285,434
823,361618,439
824,381775,463
825,352450,427
826,350108,423
827,353373,427
828,369006,445
829,362747,437
830,375786,452
831,360460,433
832,371462,446
833,366910,440
834,636546,763
835,384665,460
836,357627,427
837,357833,427
838,382898,456
839,355666,423
840,393802,468
841,407618,484
842,374375,444
843,364011,431
844,392981,465
845,389132,460
846,372595,440
847,363277,428
848,391897,462
849,397440,468
850,348837,410
851,355557,417
852,379363,445
853,371793,435
854,387621,453
855,406134,475
856,376955,440
857,369061,430
858,375006,437
859,376212,437
860,374303,435
861,372169,432
862,400040,464
863,370324,429
864,375083,434
865,370817,428
866,370020,427
867,389396,449
868,379572,437
869,401034,461
870,374882,430
871,378293,434
872,372480,427
873,390434,447
874,381841,436
875,390181,445
876,371107,423
877,375658,428
878,379011,431
879,392024,445
880,373005,423
881,385647,437
882,417071,472
883,376062,425
884,375599,424
885,397273,448
886,375787,424
887,383644,432
888,389593,438
889,388484,436
890,404945,454
891,394571,442
892,388701,435
893,377716,422
894,401458,449
895,421496,470
896,387615,432
897,426290,475
898,441130,491
899,419716,466
900,418914,465
901,412420,457
902,399770,443
903,399108,441
904,403873,446
905,392056,433
906,393826,434
907,415405,457
908,393267,433
909,410400,451
910,418293,459
911,391184,429
912,410095,449
913,461478,505
914,388054,424
915,382097,417
916,409031,446
917,404364,440
918,393730,428
919,429537,467
920,409402,445
921,389802,423
922,402980,437
923,394275,427
924,418376,452
925,406918,439
926,391962,423
927,400899,432
928,437113,471
929,399387,429
930,431081,463
931,404584,434
932,407392,437
933,430186,461
934,407373,436
935,415974,444
936,390466,417
937,419752,447
938,397304,423
939,451221,480
940,394228,419
941,412119,437
942,405471,430
943,404563,429
944,423357,448
945,409104,432
946,444766,470
947,402270,424
948,435207,459
949,453145,477
950,396950,417
951,403333,424
952,408891,429
953,413605,434
954,398337,417
955,436200,456
956,435950,456
957,431557,450
958,420147,438
959,399863,416
960,412310,429
961,405943,422
962,445122,462
963,444237,461
964,548485,568
965,405104,419
966,414698,429
967,490473,507
968,408493,421
969,423778,437
970,438474,452
971,435506,448
972,429243,441
973,476159,489
974,454795,466
975,420354,431
976,426817,437
977,413836,423
978,454932,465
979,424307,433
980,425000,433
981,417974,426
982,424098,431
983,430590,438
984,418099,424
985,435678,442
986,419065,425
987,418433,423
988,425174,430
989,445894,450
990,411828,415
991,416541,420
992,465841,469
993,425500,428
994,443597,446
995,424502,426
996,460394,462
997,455498,456
998,438573,439
999,484297,484
1000,429053,429
1001,458201,457
1002,478128,477
1003,545850,544
1004,510516,508
1005,442592,440
1006,487264,484
1007,493125,489
1008,433212,429
1009,533646,528
1010,427368,423
1011,439297,434
1012,425804,420
1013,438502,432
1014,483395,476
1015,464598,457
1016,493128,485
1017,447869,440
1018,437163,429
1019,430204,422
1020,450574,441
1021,457112,447
1022,438616,429
1023,450290,440
1024,447095,436
1025,442750,431
1026,439914,428
1027,438390,426
1028,434277,422
1029,432004,419
1030,463583,450
1031,520368,504
1032,466715,452
1033,481819,466
1034,436500,422
1035,438546,423
1036,441441,426
1037,437903,422
1038,461423,444
1039,476349,458
1040,468288,450
1041,435359,418
1042,469143,450
1043,487078,466
1044,454302,435
1045,452650,433
1046,467953,447
1047,452656,432
1048,448348,427
1049,460668,439
1050,444906,423
1051,455604,433
1052,565078,537
1053,438641,416
1054,457492,434
1055,437203,414
1056,494599,468
1057,443165,419
1058,438221,414
1059,478388,451
1060,441586,416
1061,445399,419
1062,499220,470
1063,503694,473
1064,453967,426
1065,464304,435
1066,456237,427
1067,470961,441
1068,473207,443
1069,501356,468
1070,510074,476
1071,487135,454
1072,484140,451
1073,458543,427
1074,482924,449
1075,496225,461
1076,480693,446
1077,473858,439
1078,482631,447
1079,461897,428
1080,508700,471
1081,524139,484
1082,528696,488
1083,475783,439
1084,475867,438
1085,475254,438
1086,467204,430
1087,507992,467
1088,468062,430
1089,460577,422
1090,475513,436
1091,464166,425
1092,495047,453
1093,489385,447
1094,516470,472
1095,485493,443
1096,460823,420
1097,475352,433
1098,479850,437
1099,476027,433
1100,505329,459
1101,493492,448
1102,519877,471
1103,485300,439
1104,543589,492
1105,470271,425
1106,479024,433
1107,473416,427
1108,483687,436
1109,511651,461
1110,486114,437
1111,522934,470
1112,481540,433
1113,530127,476
1114,559501,502
1115,467492,419
1116,464191,415
1117,485349,434
1118,493142,441
1119,466148,416
1120,474357,423
1121,562200,501
1122,489496,436
1123,463667,412
1124,477865,425
1125,498186,442
1126,476654,423
1127,465637,413
1128,469919,416
1129,486324,430
1130,566858,501
1131,482517,426
1132,477238,421
1133,480147,423
1134,543019,478
1135,467147,411
1136,499354,439
1137,468596,412
1138,487759,428
1139,498668,437
1140,482372,423
1141,512285,448
1142,480205,420
1143,492900,431
1144,509580,445
1145,489101,427
1146,479412,418
1147,483494,421
1148,551444,480
1149,484468,421
1150,546030,474
1151,489771,425
1152,485805,421
1153,474966,411
1154,497590,431
1155,498310,431
1156,512169,443
1157,497305,429
1158,519905,448
1159,485990,419
1160,517470,446
1161,594239,511
1162,490853,422
1163,533901,459
1164,536792,461
1165,498154,427
1166,497953,427
1167,512894,439
1168,542239,464
1169,496277,424
1170,501579,428
1171,584124,498
1172,546194,466
1173,529843,451
1174,539951,459
1175,518129,440
1176,540508,459
1177,554834,471
1178,533364,452
1179,527623,447
1180,532444,451
1181,491558,416
1182,573082,484
1183,537435,454
1184,511740,432
1185,504808,425
1186,500303,421
1187,505331,425
1188,495261,416
1189,493104,414
1190,539323,453
1191,614954,516
1192,510216,428
1193,507458,425
1194,506245,423
1195,505316,422
1196,524200,438
1197,511153,427
1198,519481,433
1199,519160,432
1200,512462,427
1201,581310,484
1202,565428,470
1203,514813,427
1204,519487,431
1205,516134,428
1206,524520,434
1207,509219,421
1208,584751,484
1209,559289,462
1210,536494,443
1211,574108,474
1212,557912,460
1213,524760,432
1214,511396,421
1215,526299,433
1216,524751,431
1217,568248,466
1218,505438,414
1219,600252,492
1220,534834,438
1221,620142,507
1222,525310,429
1223,521701,426
1224,565932,462
1225,523096,427
1226,551778,450
1227,511548,416
1228,548299,446
1229,633423,515
1230,561963,456
1231,557511,452
1232,561537,455
1233,535534,434
1234,541687,438
1235,573152,464
1236,532153,430
1237,588943,476
1238,548759,443
1239,574203,463
1240,522390,421
1241,531633,428
1242,575898,463
1243,583689,469
1244,527870,424
1245,544531,437
1246,569250,456
1247,538715,432
1248,512024,410
1249,536303,429
1250,526058,420
1251,542518,433
1252,629293,502
1253,553381,441
1254,589090,469
1255,548832,437
1256,542957,432
1257,592656,471
1258,543652,432
1259,555063,440
1260,551886,438
1261,537897,426
1262,587593,465
1263,536998,425
1264,591381,467
1265,525419,415
1266,545381,430
1267,582199,459
1268,562755,443
1269,553246,435
1270,549264,432
1271,544000,428
1272,586676,461
1273,527975,414
1274,539729,423
1275,651063,510
1276,538622,422
1277,584385,457
1278,557335,436
1279,554626,433
1280,542073,423
1281,541145,422
1282,613779,478
1283,541749,422
1284,543158,423
1285,535206,416
1286,621081,482
1287,562951,437
1288,546973,424
1289,569382,441
1290,532802,413
1291,568334,440
1292,638212,493
1293,574111,444
1294,545955,421
1295,561132,433
1296,600182,463
1297,566199,436
1298,610889,470
1299,560753,431
1300,608776,468
1301,643239,494
1302,574308,441
1303,593491,455
1304,550963,422
1305,607098,465
1306,559082,428
1307,614921,470
1308,543553,415
1309,547714,418
1310,542397,414
1311,602721,459
1312,576278,439
1313,555304,422
1314,573213,436
1315,614636,467
1316,598879,455
1317,599939,455
1318,610139,462
1319,597202,452
1320,558539,423
1321,566454,428
1322,595942,450
1323,623457,471
1324,578628,437
1325,558223,421
1326,577927,435
1327,568463,428
1328,580737,437
1329,588229,442
1330,567651,426
1331,590979,444
1332,642197,482
1333,656192,492
1334,627743,470
1335,613984,459
1336,644297,482
1337,560614,419
1338,606802,453
1339,582171,434
1340,1008565,752
1341,941098,701
1342,738642,550
1343,681930,507
1344,614438,457
1345,607386,451
1346,570809,424
1347,597264,443
1348,576215,427
1349,619662,459
1350,599799,444
1351,572948,424
1352,594105,439
1353,568527,420
1354,602445,444
1355,664440,490
1356,571254,421
1357,605000,445
1358,567464,417
1359,603016,443
1360,621625,457
1361,591618,434
1362,614187,450
1363,591597,434
1364,573110,420
1365,602808,441
1366,581158,425
1367,585355,428
1368,611738,447
1369,689188,503
1370,597740,436
1371,637947,465
1372,751121,547
1373,608168,442
1374,643784,468
1375,572735,416
1376,602941,438
1377,610467,443
1378,617002,447
1379,586369,425
1380,586577,425
1381,608422,440
1382,617892,447
1383,609733,440
1384,625876,452
1385,587084,423
1386,591289,426
1387,637152,459
1388,619194,446
1389,599139,431
1390,606982,436
1391,663341,476
1392,583703,419
1393,579269,415
1394,612690,439
1395,601629,431
1396,574095,411
1397,628823,450
1398,586580,419
1399,618315,441
1400,677408,483
1401,629506,449
1402,609063,434
1403,600850,428
1404,687388,489
1405,659723,469
1406,617397,439
1407,629414,447
1408,613621,435
1409,603354,428
1410,627265,444
1411,635363,450
1412,609162,431
1413,644555,456
1414,582487,411
1415,631098,446
1416,676148,477
1417,650569,459
1418,587914,414
1419,612794,431
1420,608463,428
1421,622733,438
1422,581440,408
1423,663856,466
1424,612670,430
1425,636529,446
1426,654028,458
1427,620975,435
1428,577502,404
1429,628073,439
1430,631400,441
1431,609813,426
1432,594920,415
1433,694216,484
1434,682935,476
1435,643510,448
1436,640205,445
1437,601273,418
1438,642155,446
1439,615813,427
1440,643971,447
1441,603956,419
1442,602918,418
1443,656775,455
1444,716245,496
1445,661120,457
1446,639588,442
1447,655761,453
1448,616475,425
1449,666109,459
1450,653558,450
1451,624096,430
1452,656438,452
1453,665120,457
1454,679664,467
1455,630219,433
1456,656559,450
1457,634108,435
1458,638885,438
1459,674618,462
1460,640418,438
1461,599690,410
1462,678072,463
1463,633618,433
1464,641824,438
1465,634148,432
1466,617018,420
1467,623763,425
1468,667622,454
1469,617586,420
1470,697483,474
1471,659654,448
1472,693975,471
1473,654284,444
1474,639486,433
1475,620541,420
1476,636346,431
1477,680521,460
1478,667936,451
1479,626432,423
1480,686108,463
1481,681167,459
1482,748665,505
1483,647902,436
1484,632475,426
1485,653460,440
1486,627257,422
1487,668264,449
1488,653804,439
1489,633087,425
1490,685302,459
1491,672530,451
1492,707845,474
1493,669369,448
1494,610026,408
1495,627955,420
1496,652865,436
1497,607282,405
1498,638805,426
1499,657680,438
1500,631543,421
1501,694626,462
1502,639939,426
1503,639571,425
1504,636716,423
1505,646903,429
1506,653401,433
1507,751963,498
1508,636761,422
1509,683816,453
1510,668133,442
1511,638614,422
1512,679196,449
1513,642008,424
1514,634649,419
1515,689744,455
1516,636141,419
1517,729780,481
1518,641985,422
1519,668326,439
1520,683735,449
1521,722680,475
1522,649840,426
1523,649630,426
1524,657470,431
1525,703402,461
1526,703021,460
1527,654262,428
1528,629394,411
1529,704974,461
1530,657756,429
1531,651407,425
1532,640617,418
1533,649406,423
1534,641305,418
1535,687236,447
1536,666528,433
1537,725390,471
1538,664856,432
1539,718243,466
1540,644305,418
1541,687055,445
1542,681283,441
1543,686805,445
1544,668543,432
1545,670942,434
1546,675347,436
1547,703408,454
1548,687433,444
1549,767410,495
1550,685483,442
1551,682044,439
1552,660803,425
1553,660298,425
1554,727697,468
1555,695662,447
1556,671704,431
1557,723124,464
1558,669128,429
1559,777296,498
1560,706712,453
1561,658723,421
1562,695109,445
1563,645290,412
1564,671204,429
1565,664889,424
1566,725364,463
1567,666856,425
1568,727550,463
1569,713686,454
1570,672317,428
1571,681650,433
1572,659422,419
1573,724022,460
1574,727084,461
1575,684676,434
1576,666078,422
1577,661043,419
1578,660398,418
1579,691124,437
1580,652430,412
1581,700453,443
1582,734086,464
1583,710369,448
1584,658810,415
1585,658939,415
1586,680368,428
1587,762447,480
1588,702897,442
1589,687141,432
1590,673386,423
1591,674018,423
1592,701583,440
1593,707289,443
1594,674835,423
1595,686298,430
1596,665886,417
1597,785062,491
1598,687215,430
1599,812581,508
1600,692843,433
1601,746042,465
1602,706182,440
1603,733841,457
1604,686951,428
1605,669290,417
1606,700476,436
1607,743509,462
1608,721473,448
1609,704008,437
1610,752167,467
1611,730120,453
1612,669310,415
1613,738165,457
1614,783013,485
1615,701804,434
1616,738039,456
1617,701520,433
1618,748205,462
1619,686767,424
1620,720392,444
1621,714791,440
1622,675520,416
1623,792438,488
1624,727412,447
1625,711993,438
1626,699034,429
1627,703724,432
1628,703424,432
1629,720597,442
1630,727039,446
1631,717676,440
1632,779731,477
1633,1014934,621
1634,1018028,623
1635,759909,464
1636,684341,418
1637,715356,436
1638,675379,412
1639,718416,438
1640,696185,424
1641,747243,455
1642,774042,471
1643,840945,511
1644,710111,431
1645,698844,424
1646,677828,411
1647,712100,432
1648,701574,425
1649,731755,443
1650,696467,422
1651,725421,439
1652,744531,450
1653,723759,437
1654,673802,407
1655,726032,438
1656,754028,455
1657,693185,418
1658,744345,448
1659,718783,433
1660,734648,442
1661,802971,483
1662,724062,435
1663,723053,434
1664,707856,425
1665,716033,430
1666,673519,404
1667,717534,430
1668,768574,460
1669,697900,418
1670,741400,443
1671,700281,419
1672,704033,421
1673,728368,435
1674,714113,426
1675,704757,420
1676,671854,400
1677,817347,487
1678,702256,418
1679,855867,509
1680,715143,425
1681,740354,440
1682,737727,438
1683,687066,408
1684,731126,434
1685,719380,426
1686,741310,439
1687,806634,478
1688,758112,449
1689,728224,431
1690,745129,440
1691,767144,453
1692,696063,411
1693,717270,423
1694,716650,423
1695,770758,454
1696,735983,433
1697,771081,454
1698,830411,489
1699,718494,422
1700,710028,417
1701,774066,455
1702,720517,423
1703,745095,437
1704,731291,429
1705,853727,500
1706,738396,432
1707,767115,449
1708,773287,452
1709,724454,423
1710,806506,471
1711,747224,436
1712,713101,416
1713,760627,444
1714,734175,428
1715,802578,467
1716,733275,427
1717,776438,452
1718,786471,457
1719,763462,444
1720,701809,408
1721,727505,422
1722,748999,434
1723,776963,450
1724,811925,470
1725,773479,448
1726,777475,450
1727,818402,473
1728,740940,428
1729,822367,475
1730,784259,453
1731,733531,423
1732,717657,414
1733,743754,429
1734,706030,407
1735,753752,434
1736,762293,439
1737,769479,442
1738,709178,408
1739,744767,428
1740,1094986,629
1741,744949,427
1742,762159,437
1743,732892,420
1744,809025,463
1745,764405,438
1746,743921,426
1747,852486,487
1748,841012,481
1749,795000,454
1750,767893,438
1751,745336,425
1752,749859,428
1753,849752,484
1754,742979,423
1755,752812,428
1756,766416,436
1757,1014678,577
1758,797400,453
1759,924725,525
1760,772821,439
1761,781495,443
1762,797461,452
1763,712437,404
1764,791161,448
1765,766272,434
1766,767214,434
1767,738351,417
1768,775961,438
1769,800374,452
1770,756730,427
1771,831198,469
1772,791379,446
1773,774762,436
1774,763442,430
1775,725911,408
1776,763039,429
1777,786534,442
1778,766227,430
1779,782359,439
1780,863414,485
1781,883361,495
1782,771405,432
1783,836505,469
1784,766430,429
1785,748197,419
1786,737321,412
1787,746569,417
1788,764196,427
1789,745076,416
1790,793403,443
1791,726154,405
1792,803278,448
1793,889689,496
1794,762257,424
1795,756231,421
1796,744079,414
1797,791500,440
1798,817515,454
1799,787705,437
1800,748179,415
1801,877069,486
1802,788910,437
1803,757299,420
1804,753122,417
1805,832288,461
1806,753212,417
1807,835900,462
1808,795455,439
1809,832546,460
1810,752236,415
1811,772884,426
1812,856816,472
1813,765051,421
1814,789838,435
1815,778654,429
1816,773053,425
1817,797571,438
1818,779678,428
1819,754072,414
1820,812497,446
1821,933401,512
1822,779463,427
1823,785017,430
1824,785390,430
1825,782769,428
1826,753667,412
1827,822754,450
1828,794029,434
1829,752656,411
1830,788817,431
1831,836648,456
1832,748637,408
1833,766289,418
1834,852116,464
1835,891001,485
1836,799736,435
1837,785299,427
1838,799755,435
1839,773396,420
1840,805802,437
1841,887707,482
1842,814477,442
1843,798280,433
1844,823675,446
1845,792205,429
1846,794000,430
1847,785001,425
1848,846985,458
1849,771337,417
1850,819131,442
1851,803169,433
1852,889196,480
1853,816099,440
1854,788561,425
1855,819989,442
1856,780384,420
1857,755296,406
1858,881030,474
1859,803718,432
1860,802522,431
1861,855634,459
1862,893599,479
1863,782923,420
1864,860526,461
1865,787738,422
1866,768599,411
