KB,Read Time (ns),Read Time / Number (ns)
172,96463,560
173,87238,504
174,88710,509
175,77932,445
176,88456,502
177,84111,475
178,91144,512
179,81102,453
180,92473,513
181,94469,521
182,85547,470
183,90468,494
184,112951,613
185,89883,485
186,83473,448
187,101267,541
188,84758,450
189,84187,445
190,88423,465
191,88715,464
192,88984,463
193,89814,465
194,87321,450
195,83489,428
196,104203,531
197,92311,468
198,108657,548
199,149529,751
200,116694,583
201,96608,480
202,106685,528
203,97601,480
204,93068,456
205,115792,564
206,92334,448
207,96052,464
208,96180,462
209,99972,478
210,92364,439
211,134040,635
212,96299,454
213,95833,449
214,108294,506
215,90466,420
216,96238,445
217,117465,541
218,135501,621
219,158485,723
220,110454,502
221,147261,666
222,118589,534
223,119549,536
224,111800,499
225,120474,535
226,108201,478
227,111472,491
228,106420,466
229,110315,481
230,114389,497
231,112474,486
232,105269,453
233,104073,446
234,108292,462
235,114132,485
236,115486,489
237,112817,476
238,102416,430
239,111077,464
240,108399,451
241,137124,568
242,125971,520
243,112584,463
244,115794,474
245,106713,435
246,118375,481
247,121252,490
248,117154,472
249,123834,497
250,123783,495
251,109847,437
252,113763,451
253,122534,484
254,118494,466
255,117296,459
256,135401,528
257,121042,470
258,119545,463
259,136404,526
260,123743,475
261,112771,432
262,112404,429
263,128716,489
264,116134,439
265,119406,450
266,113445,426
267,120869,452
268,135631,506
269,133405,495
270,121406,449
271,143054,527
272,166699,612
273,132608,485
274,134966,492
275,130126,473
276,125181,453
277,121602,438
278,119339,429
279,131211,470
280,121948,435
281,142065,505
282,117567,416
283,131952,466
284,131673,463
285,135856,476
286,139149,486
287,136123,474
288,144502,501
289,139680,483
290,128153,441
291,128810,442
292,132691,454
293,144038,491
294,135253,460
295,124707,422
296,129694,438
297,128056,431
298,133645,448
299,127491,426
300,124425,414
301,131221,435
302,132849,439
303,290868,959
304,141245,464
305,136873,448
306,156175,510
307,144146,469
308,131409,426
309,144138,466
310,135472,437
311,176593,567
312,141377,453
313,156591,500
314,141631,451
315,146569,465
316,149020,471
317,140559,443
318,140438,441
319,152849,479
320,150815,471
321,141880,441
322,145484,451
323,139108,430
324,159682,492
325,169136,520
326,156709,480
327,158954,486
328,148964,454
329,135421,411
330,150915,457
331,183635,554
332,142744,429
333,142898,429
334,148085,443
335,155917,465
336,149500,444
337,242877,720
338,152942,452
339,159238,469
340,161315,474
341,145766,427
342,162796,476
343,157601,459
344,153257,445
345,194623,564
346,149370,431
347,161013,464
348,151765,436
349,159923,458
350,162053,463
351,161938,461
352,153501,436
353,154551,437
354,156592,442
355,158848,447
356,158748,445
357,200898,562
358,169293,472
359,164328,457
360,170837,474
361,156204,432
362,168754,466
363,168119,463
364,159034,436
365,169904,465
366,151207,413
367,171071,466
368,180383,490
369,229519,622
370,163933,443
371,162867,438
372,165498,444
373,164851,441
374,164655,440
375,157421,419
376,170473,453
377,178123,472
378,163793,433
379,169483,447
380,158800,417
381,184954,485
382,235879,617
383,174649,456
384,175240,456
385,200716,521
386,175947,455
387,179239,463
388,157421,405
389,188120,483
390,169237,433
391,170231,435
392,172466,439
393,202491,515
394,204638,519
395,180631,457
396,170024,429
397,196616,495
398,180167,452
399,174745,437
400,179401,448
401,185568,462
402,195774,487
403,191961,476
404,182931,452
405,181421,447
406,176724,435
407,171877,422
408,191776,470
409,187828,459
410,173366,422
411,189456,460
412,183586,445
413,179200,433
414,181266,437
415,187623,452
416,186477,448
417,189492,454
418,203728,487
419,180198,430
420,212353,505
421,218421,518
422,192087,455
423,193656,457
424,216585,510
425,185738,437
426,187053,439
427,220492,516
428,200651,468
429,202618,472
430,189671,441
431,189164,438
432,211179,488
433,195860,452
434,196339,452
435,220557,507
436,208131,477
437,201177,460
438,206344,471
439,198707,452
440,224611,510
441,198168,449
442,192626,435
443,195997,442
444,204866,461
445,188165,422
446,202284,453
447,191423,428
448,222109,495
449,222184,494
450,211522,470
451,186400,413
452,207283,458
453,222371,490
454,195122,429
455,202953,446
456,246631,540
457,236402,517
458,203346,443
459,212639,463
460,210319,457
461,197657,428
462,212761,460
463,198783,429
464,198079,426
465,207937,447
466,206136,442
467,201082,430
468,227004,485
469,231414,493
470,214675,456
471,235928,500
472,208549,441
473,215717,456
474,209286,441
475,213801,450
476,219191,460
477,210936,442
478,208021,435
479,206780,431
480,224646,468
481,208803,434
482,217827,451
483,213694,442
484,213985,442
485,210817,434
486,217460,447
487,206762,424
488,241785,495
489,219205,448
490,217540,443
491,227399,463
492,253901,516
493,214637,435
494,222174,449
495,221261,446
496,221003,445
497,211775,426
498,218182,438
499,236474,473
500,221382,442
501,251788,502
502,229661,457
503,225078,447
504,290335,576
505,220162,435
506,225419,445
507,227341,448
508,258173,508
509,220319,432
510,233969,458
511,242463,474
512,250523,489
513,223335,435
514,239538,466
515,221610,430
516,258181,500
517,223609,432
518,225436,435
519,221238,426
520,235626,453
521,228817,439
522,247329,473
523,252283,482
524,279417,533
525,223460,425
526,226872,431
527,237722,451
528,293016,554
529,222636,420
530,242925,458
531,231495,435
532,328088,616
533,258234,484
534,248970,466
535,247774,463
536,228793,426
537,238120,443
538,230651,428
539,228843,424
540,291300,539
541,234249,432
542,231958,427
543,255086,469
544,280861,516
545,233222,427
546,238307,436
547,237133,433
548,278467,508
549,242446,441
550,239442,435
551,243057,441
552,287364,520
553,259791,469
554,232682,420
555,238383,429
556,274626,493
557,243512,437
558,238083,426
559,245316,438
560,291977,521
561,270586,482
562,256333,456
563,239630,425
564,271971,482
565,270051,477
566,236880,418
567,263228,464
568,286998,505
569,255506,449
570,240828,422
571,242088,423
572,277533,485
573,246897,430
574,268568,467
575,247954,431
576,251433,436
577,260437,451
578,238290,412
579,243786,421
580,322652,556
581,292864,504
582,257970,443
583,278893,478
584,307222,526
585,258264,441
586,272205,464
587,250126,426
588,255804,435
589,256012,434
590,246761,418
591,263690,446
592,250500,423
593,260197,438
594,261676,440
595,278686,468
596,256766,430
597,274909,460
598,258849,432
599,257349,429
600,340581,567
601,294970,490
602,258240,428
603,279739,463
604,249031,412
605,267763,442
606,262431,433
607,260048,428
608,302078,496
609,277956,456
610,274863,450
611,267137,437
612,336721,550
613,266153,434
614,263615,429
615,278913,453
616,265120,430
617,259941,421
618,293378,474
619,274228,443
620,274984,443
621,268894,433
622,278466,447
623,287843,462
624,275008,440
625,287690,460
626,281574,449
627,269479,429
628,258965,412
629,290282,461
630,279467,443
631,297780,471
632,340796,539
633,275333,434
634,287271,453
635,290822,457
636,278437,437
637,292653,459
638,283611,444
639,311600,487
640,295112,461
641,304715,475
642,270054,420
643,282009,438
644,286378,444
645,269899,418
646,280122,433
647,269134,415
648,300979,464
649,269610,415
650,274211,421
651,292722,449
652,299396,459
653,416499,637
654,298842,456
655,337240,514
656,287729,438
657,284132,432
658,293416,445
659,297036,450
660,278557,422
661,283105,428
662,273551,413
663,277685,418
664,302394,455
665,325916,490
666,307263,461
667,316539,474
668,349923,523
669,297228,444
670,277446,414
671,309017,460
672,287430,427
673,279367,415
674,290184,430
675,291674,432
676,303855,449
677,294214,434
678,303318,447
679,294494,433
680,323839,476
681,325573,478
682,308359,452
683,338134,495
684,297114,434
685,299665,437
686,294028,428
687,303205,441
688,305625,444
689,319578,463
690,325000,471
691,309228,447
692,299809,433
693,357270,515
694,290333,418
695,333811,480
696,299828,430
697,298501,428
698,323593,463
699,301666,431
700,301839,431
701,303448,432
702,300561,428
703,297544,423
704,316614,449
705,296394,420
706,331056,468
707,316838,448
708,324689,458
709,295680,417
710,319557,450
711,302472,425
712,309341,434
713,312950,438
714,304638,426
715,306536,428
716,315887,441
717,328170,457
718,352060,490
719,329051,457
720,314592,436
721,310793,431
722,323415,447
723,325788,450
724,335732,463
725,303943,419
726,383013,527
727,318684,438
728,326126,447
729,316014,433
730,349903,479
731,310421,424
732,307593,420
733,342045,466
734,311493,424
735,355127,483
736,319592,434
737,316130,428
738,324057,439
739,325647,440
740,348512,470
741,443681,598
742,316928,427
743,327358,440
744,342207,459
745,355802,477
746,331367,444
747,328835,440
748,324431,433
749,323447,431
750,327968,437
751,359033,478
752,318417,423
753,333145,442
754,329483,436
755,317019,419
756,331922,439
757,341945,451
758,335670,442
759,329377,433
760,345025,453
761,360629,473
762,339610,445
763,376556,493
764,319486,418
765,372116,486
766,373685,487
767,387007,504
768,335297,436
769,339327,441
770,327151,424
771,354740,460
772,405935,525
773,338915,438
774,360057,465
775,324919,419
776,341904,440
777,343915,442
778,354111,455
779,341507,438
780,338317,433
781,333650,427
782,369343,472
783,377328,481
784,375392,478
785,339172,432
786,352455,448
787,373806,474
788,357231,453
789,347785,440
790,349614,442
791,339090,428
792,364582,460
793,352094,444
794,337553,425
795,393447,494
796,347901,437
797,339037,425
798,356042,446
799,332574,416
800,358020,447
801,339395,423
802,337086,420
803,346126,431
804,385186,479
805,352530,437
806,352876,437
807,365255,452
808,377541,467
809,389420,481
810,388913,480
811,365138,450
812,341398,420
813,352780,433
814,351917,432
815,371454,455
816,352087,431
817,357682,437
818,364343,445
819,503509,614
820,370194,451
821,365723,445
822,368866,448
823,360804,438
824,366591,444
825,391693,474
826,378642,458
827,352961,426
828,348341,420
829,366132,441
830,347245,418
831,376928,453
832,421705,506
833,366264,439
834,354851,425
835,384086,459
836,389000,465
837,392152,468
838,367097,438
839,409455,488
840,387216,460
841,366389,435
842,353874,420
843,385427,457
844,387053,458
845,385692,456
846,368947,436
847,351413,414
848,381917,450
849,346890,408
850,391958,461
851,388771,456
852,379745,445
853,367083,430
854,376778,441
855,416840,487
856,367260,429
857,394789,460
858,366903,427
859,357409,416
860,371953,432
861,374087,434
862,407850,473
863,369191,427
864,362371,419
865,382885,442
866,425131,490
867,402054,463
868,377235,434
869,388111,446
870,377658,434
871,394344,452
872,387078,443
873,363025,415
874,372058,425
875,380521,434
876,366006,417
877,387652,442
878,375167,427
879,409492,465
880,364922,414
881,402936,457
882,386479,438
883,419572,475
884,385034,435
885,384518,434
886,388992,439
887,389241,438
888,387979,436
889,426030,479
890,391986,440
891,441341,495
892,413414,463
893,405505,454
894,374997,419
895,389404,435
896,415578,463
897,381446,425
898,398397,443
899,390786,434
900,391346,434
901,377334,418
902,414595,459
903,373301,413
904,438202,484
905,411354,454
906,403859,445
907,382470,421
908,388561,427
909,382257,420
910,377592,414
911,395088,433
912,405251,444
913,421803,461
914,415844,454
915,402106,439
916,427526,466
917,448149,488
918,403113,439
919,388758,423
920,383612,416
921,404717,439
922,393937,427
923,467390,506
924,411837,445
925,465932,503
926,427314,461
927,418009,450
928,435885,469
929,442305,476
930,434699,467
931,436826,469
932,430641,462
933,448318,480
934,433369,463
935,393772,421
936,421441,450
937,409905,437
938,421643,449
939,450841,480
940,391052,416
941,395678,420
942,433876,460
943,393232,417
944,488902,517
945,412584,436
946,406353,429
947,428189,452
948,470504,496
949,445485,469
950,383106,403
951,403067,423
952,440270,462
953,423543,444
954,427202,447
955,408545,427
956,409283,428
957,401369,419
958,453411,473
959,409073,426
960,425816,443
961,423579,440
962,409452,425
963,433686,450
964,397528,412
965,432042,447
966,407760,422
967,415072,429
968,407700,421
969,431489,445
970,435593,449
971,442061,455
972,467533,481
973,403761,414
974,454219,466
975,420889,431
976,436296,447
977,439221,449
978,421805,431
979,445357,454
980,598446,610
981,427540,435
982,512572,521
983,435897,443
984,463155,470
985,435598,442
986,415009,420
987,426161,431
988,457143,462
989,625732,632
990,415145,419
991,459749,463
992,442436,446
993,430443,433
994,443118,445
995,452349,454
996,418428,420
997,422245,423
998,429332,430
999,441505,441
1000,426527,426
1001,442663,442
1002,433546,432
1003,460130,458
1004,418001,416
1005,436239,434
1006,463578,460
1007,439344,436
1008,415364,412
1009,423743,419
1010,423344,419
1011,429757,425
1012,439348,434
1013,461050,455
1014,471180,464
1015,436499,430
1016,467333,459
1017,425347,418
1018,428259,420
1019,435904,427
1020,458499,449
1021,458227,448
1022,441454,431
1023,428189,418
1024,488662,477
1025,450545,439
1026,452701,441
1027,425610,414
1028,451447,439
1029,470360,457
1030,445705,432
1031,448117,434
1032,445611,431
1033,437171,423
1034,465927,450
1035,448741,433
1036,468031,451
1037,468592,451
1038,461587,444
1039,450903,433
1040,505132,485
1041,478637,459
1042,442419,424
1043,449506,430
1044,454110,434
1045,482046,461
1046,448268,428
1047,435540,415
1048,463117,441
1049,487825,465
1050,465662,443
1051,430228,409
1052,436267,414
1053,444942,422
1054,456782,433
1055,446609,423
1056,473969,448
1057,463889,438
1058,450754,426
1059,455906,430
1060,457316,431
1061,451397,425
1062,518565,488
1063,464583,437
1064,482873,453
1065,458584,430
1066,460716,432
1067,499123,467
1068,479016,448
1069,465126,435
1070,491153,459
1071,445448,415
1072,448754,418
1073,492457,458
1074,472028,439
1075,459530,427
1076,453561,421
1077,478482,444
1078,449010,416
1079,476187,441
1080,506436,468
1081,460423,425
1082,512513,473
1083,483915,446
1084,501562,462
1085,446689,411
1086,468097,431
1087,462959,425
1088,489209,449
1089,468292,430
1090,456608,418
1091,501871,460
1092,452730,414
1093,459873,420
1094,497898,455
1095,505509,461
1096,456623,416
1097,461627,420
1098,472881,430
1099,482113,438
1100,462696,420
1101,483271,438
1102,463260,420
1103,544297,493
1104,478963,433
1105,461980,418
1106,506792,458
1107,485576,438
1108,480014,433
1109,504572,454
1110,467188,420
1111,471301,424
1112,472735,425
1113,476214,427
1114,473886,425
1115,515464,462
1116,523494,469
1117,494723,442
1118,471131,421
1119,509307,455
1120,505784,451
1121,482182,430
1122,490595,437
1123,491354,437
1124,532110,473
1125,588792,523
1126,487346,432
1127,471862,418
1128,489016,433
1129,488787,432
1130,476575,421
1131,507107,448
1132,497821,439
1133,498420,439
1134,474090,418
1135,487779,429
1136,482227,424
1137,478953,421
1138,526263,462
1139,514453,451
1140,508544,446
1141,587254,514
1142,482407,422
1143,485657,424
1144,510048,445
1145,515799,450
1146,535520,467
1147,506647,441
1148,484051,421
1149,470976,409
1150,584093,507
1151,509514,442
1152,498745,432
1153,485549,421
1154,526125,455
1155,501011,433
1156,520221,450
1157,500612,432
1158,485242,419
1159,480729,414
1160,524992,452
1161,508244,437
1162,535485,460
1163,485154,417
1164,511119,439
1165,485611,416
1166,511342,438
1167,532201,456
1168,487054,416
1169,486849,416
1170,488048,417
1171,514215,439
1172,522276,445
1173,526704,449
1174,505166,430
1175,512329,436
1176,514130,437
1177,529273,449
1178,498120,422
1179,492765,417
1180,528470,447
1181,531808,450
1182,486151,411
1183,527876,446
1184,503261,425
1185,487471,411
1186,520537,438
1187,561035,472
1188,493837,415
1189,552542,464
1190,513969,431
1191,521673,438
1192,522711,438
1193,530369,444
1194,582190,487
1195,493855,413
1196,512782,428
1197,501619,419
1198,571840,477
1199,499584,416
1200,516531,430
1201,518104,431
1202,536804,446
1203,593915,493
1204,524506,435
1205,528513,438
1206,535640,444
1207,533994,442
1208,508660,421
1209,535933,443
1210,542397,448
1211,528779,436
1212,516358,426
1213,519032,427
1214,507401,417
1215,539082,443
1216,580030,476
1217,518480,426
1218,517240,424
1219,527787,432
1220,576928,472
1221,533878,437
1222,560230,458
1223,590565,482
1224,527018,430
1225,520111,424
1226,524901,428
1227,522064,425
1228,519569,423
1229,509529,414
1230,533479,433
1231,510313,414
1232,534437,433
1233,544825,441
1234,536593,434
1235,559278,452
1236,521306,421
1237,612670,495
1238,543974,439
1239,533528,430
1240,523776,422
1241,535050,431
1242,531623,428
1243,514486,413
1244,532679,428
1245,532598,427
1246,538857,432
1247,539627,432
1248,520083,416
1249,525370,420
1250,583075,466
1251,526349,420
1252,542278,433
1253,539769,430
1254,531137,423
1255,567242,451
1256,540193,430
1257,515833,410
1258,537202,427
1259,552448,438
1260,559935,444
1261,541679,429
1262,555794,440
1263,565110,447
1264,518105,409
1265,567814,448
1266,554697,438
1267,572984,452
1268,549929,433
1269,570518,449
1270,539195,424
1271,553025,435
1272,535961,421
1273,587398,461
1274,552475,433
1275,526338,412
1276,542458,425
1277,517815,405
1278,580816,454
1279,521502,407
1280,550086,429
1281,557323,435
1282,537965,419
1283,548302,427
1284,545086,424
1285,529661,412
1286,558359,434
1287,584031,453
1288,584877,454
1289,600382,465
1290,658795,510
1291,571165,442
1292,614969,475
1293,561716,434
1294,564080,435
1295,547366,422
1296,557214,429
1297,591580,456
1298,594875,458
1299,585125,450
1300,621469,478
1301,577631,443
1302,561965,431
1303,569475,437
1304,610628,468
1305,558676,428
1306,556155,425
1307,559431,428
1308,570733,436
1309,611725,467
1310,554150,423
1311,522159,398
1312,570715,434
1313,597364,454
1314,567640,431
1315,567528,431
1316,604540,459
1317,545524,414
1318,580647,440
1319,564622,428
1320,591542,448
1321,548307,415
1322,595792,450
1323,552421,417
1324,585104,441
1325,544584,411
1326,557192,420
1327,549332,413
1328,602737,453
1329,617341,464
1330,550565,413
1331,555304,417
1332,562069,421
1333,559193,419
1334,576004,431
1335,576138,431
1336,574209,429
1337,576083,430
1338,576537,430
1339,580053,433
1340,596989,445
1341,562027,419
1342,587854,438
1343,561238,417
1344,557035,414
1345,576935,428
1346,579552,430
1347,562938,417
1348,647495,480
1349,542179,401
1350,569011,421
1351,601033,444
1352,584068,432
1353,593282,438
1354,575476,425
1355,598335,441
1356,596511,439
1357,598018,440
1358,592296,436
1359,601996,442
1360,639964,470
1361,663433,487
1362,625665,459
1363,594458,436
1364,609944,447
1365,558664,409
1366,592074,433
1367,565760,413
1368,586876,429
1369,593709,433
1370,608918,444
1371,579386,422
1372,575385,419
1373,607340,442
1374,591526,430
1375,623205,453
1376,568686,413
1377,618016,448
1378,593082,430
1379,625441,453
1380,619874,449
1381,598664,433
1382,627835,454
1383,562043,406
1384,599363,433
1385,628192,453
1386,592543,427
1387,627535,452
1388,595695,429
1389,608357,437
1390,554217,398
1391,627991,451
1392,582378,418
1393,597778,429
1394,634537,455
1395,603644,432
1396,651898,466
1397,598760,428
1398,645543,461
1399,609330,435
1400,639544,456
1401,604838,431
1402,593875,423
1403,611846,436
1404,600355,427
1405,690169,491
1406,637186,453
1407,626164,445
1408,671771,477
1409,579782,411
1410,626741,444
1411,602440,426
1412,613202,434
1413,590383,417
1414,666182,471
1415,667032,471
1416,566929,400
1417,601394,424
1418,615004,433
1419,595110,419
1420,666161,469
1421,596072,419
1422,694667,488
1423,586165,411
1424,606486,425
1425,660270,463
1426,625228,438
1427,607607,425
1428,611607,428
1429,716225,501
1430,677115,473
1431,606776,424
1432,643746,449
1433,615778,429
1434,626839,437
1435,678337,472
1436,662580,461
1437,597987,416
1438,658793,458
1439,656888,456
1440,628836,436
1441,637989,442
1442,609119,422
1443,697916,483
1444,604628,418
1445,647183,447
1446,674777,466
1447,640587,442
1448,735680,508
1449,639247,441
1450,661599,456
1451,664736,458
1452,620389,427
1453,590344,406
1454,666291,458
1455,619569,425
1456,667058,458
1457,644490,442
1458,638841,438
1459,738034,505
1460,611235,418
1461,616654,422
1462,594830,406
1463,1276095,872
1464,616414,421
1465,624488,426
1466,649281,442
1467,620146,422
1468,629419,428
1469,651525,443
1470,616647,419
1471,650903,442
1472,648958,440
1473,647754,439
1474,630415,427
1475,679878,460
1476,638500,432
1477,688213,465
1478,651641,440
1479,675920,457
1480,640864,433
1481,629099,424
1482,660106,445
1483,646618,436
1484,627346,422
1485,648156,436
1486,661756,445
1487,627330,421
1488,685040,460
1489,631672,424
1490,605912,406
1491,621866,417
1492,663346,444
1493,650946,435
1494,685804,459
1495,650260,434
1496,725073,484
1497,618070,412
1498,648322,432
1499,650254,433
1500,648523,432
1501,611956,407
1502,657804,437
1503,644349,428
1504,636423,423
1505,644360,428
1506,625047,415
1507,628267,416
1508,627941,416
1509,661040,438
1510,640957,424
1511,630273,417
1512,704076,465
1513,642901,424
1514,642455,424
1515,644627,425
1516,651749,429
1517,630258,415
1518,630597,415
1519,636315,418
1520,662275,435
1521,688078,452
1522,722214,474
1523,657929,431
1524,671354,440
1525,670026,439
1526,645633,423
1527,664755,435
1528,645065,422
1529,648393,424
1530,657417,429
1531,674099,440
1532,821243,536
1533,692391,451
1534,653778,426
1535,652088,424
1536,721825,469
1537,630712,410
1538,664915,432
1539,673155,437
1540,683174,443
1541,658270,427
1542,663451,430
1543,708896,459
1544,641527,415
1545,682693,441
1546,646953,418
1547,704718,455
1548,682708,441
1549,634402,409
1550,655319,422
1551,654412,421
1552,675901,435
1553,642202,413
1554,709411,456
1555,641956,412
1556,693012,445
1557,688013,441
1558,683217,438
1559,673879,432
1560,680980,436
1561,841650,539
1562,676464,433
1563,664581,425
1564,645141,412
1565,666903,426
1566,705024,450
1567,640389,408
1568,699814,446
1569,670212,427
1570,713381,454
1571,691426,440
1572,660458,420
1573,665747,423
1574,659786,419
1575,696884,442
1576,686745,435
1577,702460,445
1578,679335,430
1579,686441,434
1580,675784,427
1581,692521,438
1582,700261,442
1583,665504,420
1584,737905,465
1585,681960,430
1586,694770,438
1587,818000,515
1588,727489,458
1589,667104,419
1590,817686,514
1591,670745,421
1592,738092,463
1593,738485,463
1594,734102,460
1595,645137,404
1596,668285,418
1597,665123,416
1598,676666,423
1599,668867,418
1600,678708,424
1601,725874,453
1602,742243,463
1603,701665,437
1604,828240,516
1605,660832,411
1606,671294,417
1607,724661,450
1608,669086,416
1609,813689,505
1610,708134,439
1611,771816,479
1612,692542,429
1613,693663,430
1614,669426,414
1615,742446,459
1616,708478,438
1617,698919,432
1618,696527,430
1619,703388,434
1620,750642,463
1621,776400,478
1622,749270,461
1623,673515,414
1624,682781,420
1625,727690,447
1626,705603,433
1627,670158,411
1628,723492,444
1629,674957,414
1630,681185,417
1631,683567,419
1632,747174,457
1633,714012,437
1634,696402,426
1635,677845,414
1636,702853,429
1637,761915,465
1638,738420,450
1639,710137,433
1640,700846,427
1641,745998,454
1642,675217,411
1643,699359,425
1644,683345,415
1645,681619,414
1646,707769,429
1647,712985,432
1648,798704,484
1649,726161,440
1650,751390,455
1651,747261,452
1652,741519,448
1653,716215,433
1654,703034,425
1655,707737,427
1656,754437,455
1657,724385,437
1658,680450,410
1659,745703,449
1660,740626,446
1661,726541,437
1662,825468,496
1663,775146,466
1664,702494,422
1665,704528,423
1666,701248,420
1667,734881,440
1668,813748,487
1669,766328,459
1670,750215,449
1671,710145,424
1672,752379,449
1673,750800,448
1674,709484,423
1675,729370,435
1676,753321,449
1677,735662,438
1678,769484,458
1679,720769,429
1680,710360,422
1681,800472,476
1682,724556,430
1683,691458,410
1684,733775,435
1685,734271,435
1686,744838,441
1687,722561,428
1688,696693,412
1689,701243,415
1690,730332,432
1691,723632,427
1692,754993,446
1693,700503,413
1694,715310,422
1695,719479,424
1696,707621,417
1697,733427,432
1698,719580,423
1699,703701,414
1700,685803,403
1701,697145,409
1702,742069,435
1703,718939,422
1704,744389,436
1705,707969,415
1706,715778,419
1707,754700,442
1708,715935,419
1709,794402,464
1710,734217,429
1711,711076,415
1712,825863,482
1713,755395,440
1714,719985,420
1715,727433,424
1716,773424,450
1717,809413,471
1718,733014,426
1719,726822,422
1720,733988,426
1721,724763,421
1722,727155,422
1723,777393,451
1724,747886,433
1725,694641,402
1726,736714,426
1727,746594,432
1728,731067,423
1729,766999,443
1730,745302,430
1731,720075,415
1732,752448,434
1733,711661,410
1734,753139,434
1735,762436,439
1736,752332,433
1737,733564,422
1738,716944,412
1739,800384,460
1740,739509,425
1741,761294,437
1742,743707,426
1743,732680,420
1744,772356,442
1745,760112,435
1746,777719,445
1747,780789,446
1748,782535,447
1749,765452,437
1750,721314,412
1751,754470,430
1752,725856,414
1753,786177,448
1754,786237,448
1755,782426,445
1756,740260,421
1757,723589,411
1758,734789,417
1759,821598,467
1760,833740,473
1761,760429,431
1762,797860,452
1763,774559,439
1764,749614,424
1765,730361,413
1766,764720,433
1767,741135,419
1768,743564,420
1769,785048,443
1770,765738,432
1771,716304,404
1772,762964,430
1773,729992,411
1774,834559,470
1775,816390,459
1776,765110,430
1777,771716,434
1778,770748,433
1779,782559,439
1780,762093,428
1781,772988,434
1782,765598,429
1783,741649,415
1784,802923,450
1785,808335,452
1786,843241,472
1787,752190,420
1788,722658,404
1789,811637,453
1790,798965,446
1791,854054,476
1792,757233,422
1793,744571,415
1794,760945,424
1795,760980,423
1796,760101,423
1797,844420,469
1798,776747,432
1799,793834,441
1800,781954,434
1801,751984,417
1802,756563,419
1803,817754,453
1804,774896,429
1805,805340,446
1806,762184,422
1807,772082,427
1808,779789,431
1809,797797,441
1810,788994,435
1811,783066,432
1812,745913,411
1813,836213,461
1814,818645,451
1815,796546,438
1816,801758,441
1817,855098,470
1818,825237,453
1819,767442,421
1820,727351,399
1821,836925,459
1822,770502,422
1823,790473,433
1824,842393,461
1825,802369,439
1826,753647,412
1827,798905,437
1828,896044,490
1829,811131,443
1830,795351,434
1831,777980,424
1832,752124,410
1833,753416,411
1834,863428,470
1835,807674,440
1836,862020,469
1837,780588,424
1838,790859,430
1839,851768,463
1840,775473,421
1841,764302,415
1842,746622,405
1843,771193,418
1844,861043,466
1845,769307,416
1846,822085,445
1847,776488,420
1848,836947,452
1849,785312,424
1850,805438,435
1851,782013,422
1852,763365,412
1853,774837,418
1854,839046,452
1855,813562,438
1856,803336,432
1857,855213,460
1858,781999,420
1859,782215,420
1860,842056,452
1861,845469,454
1862,772967,415
1863,850839,456
1864,794147,426
1865,883015,473
1866,778654,417
