MB,Read Time (ns),Read Time / Number (ns)
352,2238061,6358
353,1942667,5503
354,1972851,5573
355,1918089,5403
356,1876430,5270
357,1943522,5444
358,1928163,5385
359,1886539,5254
360,1969027,5469
361,1969111,5454
362,1940731,5361
363,1930772,5318
364,1931199,5305
365,1940796,5317
366,1936642,5291
367,1905583,5192
368,1967359,5346
369,1915193,5190
370,1917893,5183
371,1955896,5271
372,1952248,5247
373,1927100,5166
374,1947605,5207
375,1929162,5144
376,1944168,5170
377,1943093,5154
378,1873533,4956
379,1941315,5122
380,1918010,5047
381,1910007,5013
382,1984504,5195
383,1974447,5155
384,1981527,5160
385,1902589,4941
386,1916098,4963
387,1980265,5116
388,1934161,4984
389,2063446,5304
390,1987851,5097
391,2020679,5167
392,1888510,4817
393,1934752,4923
394,2043221,5185
395,2001749,5067
396,1964555,4960
397,1929599,4860
398,1908620,4795
399,1964794,4924
400,1940256,4850
401,2024153,5047
402,1942091,4831
403,1997085,4955
404,1937495,4795
405,2020639,4989
406,1960607,4829
407,1954332,4801
408,1990062,4877
409,1987321,4858
410,1976621,4821
411,1985949,4831
412,1936046,4699
413,1943429,4705
414,2013921,4864
415,2073919,4997
416,1951262,4690
417,1982330,4753
418,1966584,4704
419,1998497,4769
420,1938964,4616
421,2020934,4800
422,2001096,4741
423,2011742,4755
424,1978371,4665
425,1987723,4676
426,1979667,4647
427,2026940,4746
428,1952887,4562
429,2004853,4673
430,1978836,4601
431,2050573,4757
432,1964618,4547
433,2007587,4636
434,2015757,4644
435,1969656,4527
436,1968510,4514
437,2013581,4607
438,1939509,4428
439,2006967,4571
440,1989397,4521
441,2006686,4550
442,1974158,4466
443,2928993,6611
444,1974438,4446
445,2103743,4727
446,1976361,4431
447,2022379,4524
448,2051268,4578
449,1948849,4340
450,2006399,4458
451,2135831,4735
452,1975099,4369
453,1984002,4379
454,1987520,4377
455,1994172,4382
456,1964454,4308
457,1993847,4362
458,2026735,4425
459,1975632,4304
460,2075376,4511
461,1963354,4258
462,1969750,4263
463,2074836,4481
464,1951331,4205
465,2018765,4341
466,2024467,4344
467,2024692,4335
468,1940055,4145
469,2020878,4308
470,1969155,4189
471,1986819,4218
472,2062755,4370
473,1979773,4185
474,1964594,4144
475,2014440,4240
476,2020615,4244
477,2044392,4285
478,2137077,4470
479,1994686,4164
480,1970756,4105
481,2117253,4401
482,1989318,4127
483,2041176,4226
484,2042344,4219
485,2001694,4127
486,1993804,4102
487,2051979,4213
488,2007012,4112
489,2123132,4341
490,2013665,4109
491,2026481,4127
492,2078528,4224
493,2031755,4121
494,2025187,4099
495,2010422,4061
496,2017227,4066
497,1994007,4012
498,2013782,4043
499,2081101,4170
500,2006032,4012
501,1980368,3952
502,1968628,3921
503,2026532,4028
504,2015976,3999
505,2027610,4015
506,2059399,4069
507,2027041,3998
508,2061635,4058
509,1966555,3863
510,2055847,4031
511,2035685,3983
512,2250943,4396
513,2011696,3921
514,2039350,3967
515,2051762,3984
516,2261283,4382
517,2010390,3888
518,1980269,3822
519,2150296,4143
520,2006109,3857
521,2009595,3857
522,2013057,3856
523,1976215,3778
524,1987501,3792
525,2070474,3943
526,2040076,3878
527,1999538,3794
528,2064055,3909
529,1993765,3768
530,1982195,3739
531,2124562,4001
532,2000235,3759
533,2001491,3755
534,2052741,3844
535,1968562,3679
536,2044451,3814
537,2020387,3762
538,1988929,3696
539,2064648,3830
540,2047561,3791
541,2031394,3754
542,2047595,3777
543,2008903,3699
544,2005771,3687
545,2026987,3719
546,2024818,3708
547,1996898,3650
548,2067984,3773
549,1995980,3635
550,2011057,3656
551,2404248,4363
552,2064517,3740
553,2057317,3720
554,2034134,3671
555,2002843,3608
556,2070292,3723
557,2066016,3709
558,2025686,3630
559,2046980,3661
560,2080125,3714
561,2043039,3641
562,2030409,3612
563,2004393,3560
564,2081311,3690
565,2011978,3561
566,2002840,3538
567,2006692,3539
568,2016682,3550
569,2014523,3540
570,2026537,3555
571,2022237,3541
572,2039868,3566
573,2037146,3555
574,2038339,3551
575,2041728,3550
576,2049054,3557
577,2311138,4005
578,2026792,3506
579,2024238,3496
580,2058100,3548
581,2045083,3519
582,2064938,3548
583,2024311,3472
584,2049556,3509
585,2025698,3462
586,2049525,3497
587,1983958,3379
588,2027485,3448
589,1997639,3391
590,2042634,3462
591,2014564,3408
592,2106476,3558
593,1998803,3370
594,2052199,3454
595,2069057,3477
596,2051651,3442
597,2097501,3513
598,2017022,3372
599,2025064,3380
600,2104392,3507
601,2034552,3385
602,2040256,3389
603,2144096,3555
604,2051806,3397
605,1999469,3304
606,2059184,3397
607,2024230,3334
608,2026615,3333
609,2022336,3320
610,1993514,3268
611,1973679,3230
612,2086275,3408
613,2018263,3292
614,2038811,3320
615,2041213,3319
616,2102802,3413
617,2065629,3347
618,2082403,3369
619,2158623,3487
620,2194795,3539
621,2046184,3294
622,2039967,3279
623,2038221,3271
624,2052057,3288
625,2561554,4098
626,2065349,3299
627,2013937,3212
628,2035642,3241
629,2041350,3245
630,2111531,3351
631,2089434,3311
632,2037486,3223
633,2038967,3221
634,2075242,3273
635,2028574,3194
636,2057015,3234
637,2232125,3504
638,2148098,3366
639,2019884,3161
640,2116761,3307
641,2036936,3177
642,2040161,3177
643,2102707,3270
644,2184578,3392
645,2029851,3147
646,2116773,3276
647,2013013,3111
648,1995060,3078
649,2108692,3249
650,2056363,3163
651,2091679,3213
652,2043627,3134
653,2052510,3143
654,2243329,3430
655,2029425,3098
656,2086399,3180
657,2079013,3164
658,2076554,3155
659,2095186,3179
660,2086386,3161
661,2047933,3098
662,2133801,3223
663,2039604,3076
664,2033222,3062
665,2219078,3336
666,2046205,3072
667,2009427,3012
668,2083127,3118
669,2041586,3051
670,2100557,3135
671,2359105,3515
672,2081981,3098
673,2060257,3061
674,2075919,3079
675,2075869,3075
676,2048447,3030
677,2019542,2983
678,2025099,2986
679,2109936,3107
680,2066166,3038
681,2054365,3016
682,2036123,2985
683,2005826,2936
684,2019252,2952
685,2064866,3014
686,2036279,2968
687,2070633,3014
688,2091817,3040
689,2104499,3054
690,2088499,3026
691,2100339,3039
692,2062474,2980
693,2058415,2970
694,2077886,2994
695,2097292,3017
696,2114866,3038
697,2043328,2931
698,2083199,2984
699,2040231,2918
700,2082215,2974
701,2028201,2893
702,2215657,3156
703,2133006,3034
704,2161660,3070
705,2136471,3030
706,2071534,2934
707,2133137,3017
708,2084194,2943
709,2114819,2982
710,2055839,2895
711,2062729,2901
712,2075740,2915
713,2144844,3008
714,2084355,2919
715,2118754,2963
716,2074062,2896
717,2131727,2973
718,2074035,2888
719,2088822,2905
720,2080353,2889
721,2069409,2870
722,2024480,2803
723,2071586,2865
724,2114507,2920
725,2078685,2867
726,2103266,2897
727,2112916,2906
728,2077122,2853
729,2102511,2884
730,2071857,2838
731,2068184,2829
732,2091990,2857
733,2046400,2791
734,2099776,2860
735,2075291,2823
736,2048372,2783
737,2081869,2824
738,2068031,2802
739,2055456,2781
740,2083839,2815
741,2114872,2854
742,2108372,2841
743,2057525,2769
744,2069707,2781
745,2051071,2753
746,2135885,2863
747,2074618,2777
748,2043705,2732
749,2106570,2812
750,2087943,2783
751,2065741,2750
752,2084311,2771
753,2081007,2763
754,2097852,2782
755,2057871,2725
756,2128819,2815
757,2372364,3133
758,2075447,2738
759,2084143,2745
760,2069450,2722
761,2104317,2765
762,2115371,2776
763,2068476,2710
764,2086433,2730
765,2082091,2721
766,2074416,2708
767,2083034,2715
768,2169795,2825
769,2098887,2729
770,2066470,2683
771,2143984,2780
772,2038759,2640
773,2076232,2685
774,2095882,2707
775,2039238,2631
776,2104279,2711
777,2052347,2641
778,2148400,2761
779,2197161,2820
780,2126931,2726
781,2072563,2653
782,2062058,2636
783,2046141,2613
784,2087811,2663
785,2531615,3224
786,2095433,2665
787,2176994,2766
788,2247908,2852
789,2125755,2694
790,2074036,2625
791,2086171,2637
792,2081189,2627
793,2071812,2612
794,2067346,2603
795,2123803,2671
796,2113265,2654
797,2083992,2614
798,2133923,2674
799,2044275,2558
800,2066825,2583
801,2088597,2607
802,2077729,2590
803,2164912,2696
804,2106240,2619
805,2182963,2711
806,2275117,2822
807,2075554,2571
808,2130455,2636
809,2248155,2778
810,2152023,2656
811,2101317,2591
812,2100847,2587
813,2083577,2562
814,2072587,2546
815,2095357,2570
816,2083128,2552
817,2074684,2539
818,2070107,2530
819,2080971,2540
820,2120739,2586
821,2083334,2537
822,2190325,2664
823,2152960,2615
824,2119015,2571
825,2163373,2622
826,2089803,2530
827,2040089,2466
828,2199825,2656
829,2082769,2512
830,2070517,2494
831,2116891,2547
832,2162901,2599
833,2180708,2617
834,2061423,2471
835,2066227,2474
836,2208446,2641
837,2053892,2453
838,2098444,2504
839,2149971,2562
840,2093083,2491
841,2139361,2543
842,2075633,2465
843,2137332,2535
844,2112776,2503
845,2070595,2450
846,2063363,2438
847,2089302,2466
848,2102104,2478
849,2122656,2500
850,2057645,2420
851,2057980,2418
852,2346097,2753
853,2080747,2439
854,2078131,2433
855,2166212,2533
856,2098408,2451
857,2136194,2492
858,2108964,2458
859,2102684,2447
860,2118025,2462
861,2124096,2467
862,2120324,2459
863,2088115,2419
864,2142599,2479
865,2126905,2458
866,2127806,2457
867,2175341,2509
868,2141748,2467
869,2197828,2529
870,2202634,2531
871,2262529,2597
872,2069610,2373
873,2218159,2540
874,2090765,2392
875,2082717,2380
876,2140973,2444
877,2132053,2431
878,2073942,2362
879,2109991,2400
880,2100934,2387
881,3061481,3475
882,2097886,2378
883,2093961,2371
884,2077719,2350
885,2056600,2323
886,2080619,2348
887,2113247,2382
888,2073622,2335
889,2137772,2404
890,2111799,2372
891,2157462,2421
892,2259030,2532
893,2165396,2424
894,2132888,2385
895,2079963,2323
896,2144081,2392
897,2164655,2413
898,2062337,2296
899,2120388,2358
900,2106151,2340
901,2091109,2320
902,2104221,2332
903,2144917,2375
904,2144352,2372
905,2177695,2406
906,2112218,2331
907,2082039,2295
908,2151537,2369
909,2205384,2426
910,2167523,2381
911,2120481,2327
912,2108804,2312
913,2131472,2334
914,2090306,2286
915,2070830,2263
916,2105384,2298
917,2114362,2305
918,2149128,2341
919,2167969,2359
920,2117959,2302
921,2172191,2358
922,2121152,2300
923,2072039,2244
924,2206506,2387
925,2169723,2345
926,2192217,2367
927,2192997,2365
928,2149897,2316
929,2218749,2388
930,2121076,2280
931,2138436,2296
932,2112557,2266
933,2105435,2256
934,2173453,2327
935,2177706,2329
936,2135300,2281
937,2149495,2294
938,2145969,2287
939,2119434,2257
940,2090558,2223
941,2275910,2418
942,2119944,2250
943,2118100,2246
944,2117135,2242
945,2444384,2586
946,2122582,2243
947,2284175,2412
948,2119329,2235
949,2121869,2235
950,2187974,2303
951,2220994,2335
952,2182543,2292
953,2176054,2283
954,2143682,2247
955,2190534,2293
956,2113260,2210
957,2232997,2333
958,2108777,2201
959,2134191,2225
960,2181315,2272
961,2189161,2278
962,2120448,2204
963,2251538,2338
964,2115273,2194
965,2110858,2187
966,2141837,2217
967,2119078,2191
968,2231152,2304
969,2103090,2170
970,2122038,2187
971,2178637,2243
972,2103861,2164
973,2147147,2206
974,2114475,2170
975,2147774,2202
976,2220444,2275
977,2125280,2175
978,2145696,2193
979,2322660,2372
980,2120478,2163
981,2281704,2325
982,2117838,2156
983,2175180,2212
984,2174795,2210
985,2415925,2452
986,2114143,2144
987,2227922,2257
988,2113466,2139
989,2194597,2219
990,2146632,2168
991,2181386,2201
992,2105864,2122
993,2173642,2188
994,2208600,2221
995,2129150,2139
996,2130891,2139
997,2221962,2228
998,2099487,2103
999,2084059,2086
1000,2098726,2098
1001,2094132,2092
1002,2168625,2164
1003,2148606,2142
1004,2085345,2077
1005,2265534,2254
1006,2103319,2090
1007,2225692,2210
1008,2134409,2117
1009,2174554,2155
1010,2148599,2127
1011,2131520,2108
1012,2136306,2110
1013,2185350,2157
1014,2107025,2077
1015,2183385,2151
1016,2155850,2121
1017,2130442,2094
1018,2145191,2107
1019,2169152,2128
1020,2129352,2087
1021,2194983,2149
1022,2151137,2104
1023,2204631,2155
1024,2397088,2340
1025,2254701,2199
1026,2130906,2076
1027,2127158,2071
1028,2244862,2183
1029,2136420,2076
1030,2132783,2070
1031,2161925,2096
1032,2132333,2066
1033,2203664,2133
1034,2123354,2053
1035,2138719,2066
1036,2124850,2051
1037,2144839,2068
1038,2120644,2043
1039,2203501,2120
1040,2159353,2076
1041,2211065,2123
1042,2155830,2068
1043,2121158,2033
1044,2166441,2075
1045,2191333,2096
1046,2191789,2095
1047,2179198,2081
1048,2186978,2086
1049,2170017,2068
1050,2122432,2021
1051,2191336,2085
1052,2177675,2070
1053,2220575,2108
1054,2139754,2030
1055,2213632,2098
1056,2152783,2038
1057,2189727,2071
1058,2124511,2008
1059,2211064,2087
1060,2176342,2053
1061,2198462,2072
1062,2140280,2015
1063,2229327,2097
1064,2226263,2092
1065,2252333,2114
1066,2158395,2024
1067,2217887,2078
1068,2167704,2029
1069,2247793,2102
1070,2164469,2022
1071,2215682,2068
1072,2409167,2247
1073,2191450,2042
1074,2197069,2045
1075,2217172,2062
1076,2171893,2018
1077,2288188,2124
1078,2189182,2030
1079,2213849,2051
1080,2133662,1975
1081,2229319,2062
1082,2313639,2138
1083,2226413,2055
1084,2210400,2039
1085,2340197,2156
1086,2219118,2043
1087,2208803,2032
1088,2235990,2055
1089,2248706,2064
1090,2521956,2313
1091,2339486,2144
1092,2195565,2010
1093,2224694,2035
1094,2199616,2010
1095,2236259,2042
1096,2185913,1994
1097,2248079,2049
1098,2225653,2027
1099,2222159,2021
1100,2401477,2183
1101,2221189,2017
1102,2438425,2212
1103,2213968,2007
1104,2212220,2003
1105,2308554,2089
1106,2285235,2066
1107,2325013,2100
1108,2157686,1947
1109,2237408,2017
1110,2197346,1979
1111,2222899,2000
1112,2193645,1972
1113,2242461,2014
1114,2173965,1951
1115,2300834,2063
1116,2194111,1966
1117,2277980,2039
1118,2170630,1941
1119,2215147,1979
1120,2472383,2207
1121,2218593,1979
1122,2244672,2000
1123,2204183,1962
1124,2195163,1952
1125,2292789,2038
1126,2188302,1943
1127,2200127,1952
1128,2206608,1956
1129,2290305,2028
1130,2215443,1960
1131,2274776,2011
1132,2207111,1949
1133,2237623,1974
1134,2231265,1967
1135,2378857,2095
1136,2210245,1945
1137,2281634,2006
1138,2184482,1919
1139,2234055,1961
1140,2232612,1958
1141,2214152,1940
1142,2229809,1952
1143,2353159,2058
1144,2315906,2024
1145,2286583,1997
1146,2191081,1911
1147,2224369,1939
1148,2297255,2001
1149,2285927,1989
1150,2222625,1932
1151,2265476,1968
1152,2253272,1955
1153,2337815,2027
1154,2179468,1888
1155,2266969,1962
1156,2199619,1902
1157,2220668,1919
1158,2230777,1926
1159,2232772,1926
1160,2350362,2026
1161,2225192,1916
1162,2204615,1897
1163,2217563,1906
1164,2315666,1989
1165,2317986,1989
1166,2174280,1864
1167,2252520,1930
1168,2192591,1877
1169,2265650,1938
1170,2224847,1901
1171,2210440,1887
1172,2225936,1899
1173,2248689,1917
1174,2200088,1874
1175,2317640,1972
1176,2241325,1905
1177,2492476,2117
1178,2255750,1914
1179,2294301,1945
1180,2194914,1860
1181,2311121,1956
1182,2196060,1857
1183,2259875,1910
1184,2260098,1908
1185,2238506,1889
1186,2234057,1883
1187,2248949,1894
1188,2182866,1837
1189,2279800,1917
1190,2209411,1856
1191,2281632,1915
1192,2250824,1888
1193,2238227,1876
1194,2210908,1851
1195,2385171,1995
1196,2204453,1843
1197,2298818,1920
1198,2240930,1870
1199,2198949,1833
1200,2203893,1836
1201,2259377,1881
1202,2228042,1853
1203,2209816,1836
1204,2230843,1852
1205,2225944,1847
1206,2212794,1834
1207,2313679,1916
1208,2215554,1834
1209,2267925,1875
1210,2224440,1838
1211,2256417,1863
1212,2305114,1901
1213,2244814,1850
1214,2196547,1809
1215,2259606,1859
1216,2217874,1823
1217,2489200,2045
1218,2228225,1829
1219,2242828,1839
1220,2246509,1841
1221,2276112,1864
1222,2287554,1871
1223,2244032,1834
1224,2228383,1820
1225,2290673,1869
1226,2201186,1795
1227,2295293,1870
1228,2192266,1785
1229,2254167,1834
1230,2293412,1864
1231,2375625,1929
1232,2226870,1807
1233,2278169,1847
1234,2248191,1821
1235,2267368,1835
1236,2214347,1791
1237,2279804,1843
1238,2191380,1770
1239,2488414,2008
1240,2211688,1783
1241,2284612,1840
1242,2269393,1827
1243,2224427,1789
1244,2228908,1791
1245,2205809,1771
1246,2253407,1808
1247,2486890,1994
1248,2330773,1867
1249,2293127,1835
1250,2225971,1780
1251,2362004,1888
1252,2254541,1800
1253,2240769,1788
1254,2231780,1779
1255,2268018,1807
1256,2254766,1795
1257,2353600,1872
1258,2304077,1831
1259,2220993,1764
1260,2262176,1795
1261,2243004,1778
1262,2249230,1782
1263,2299364,1820
1264,2277166,1801
1265,2255204,1782
1266,2267431,1791
1267,2250684,1776
1268,2247863,1772
1269,2411974,1900
1270,2286781,1800
1271,2261343,1779
1272,2212499,1739
1273,2373937,1864
1274,2255208,1770
1275,2229249,1748
1276,2268181,1777
1277,2234949,1750
1278,2337863,1829
1279,2361880,1846
1280,2302150,1798
1281,2247960,1754
1282,2265040,1766
1283,2428197,1892
1284,2262745,1762
1285,2540788,1977
1286,2251741,1750
1287,2349030,1825
1288,2297190,1783
1289,2239989,1737
1290,2292466,1777
1291,2263853,1753
1292,2227852,1724
1293,2253980,1743
1294,2210477,1708
1295,2275955,1757
1296,2256891,1741
1297,2288997,1764
1298,2250722,1733
1299,2250987,1732
1300,2258048,1736
1301,2254641,1733
1302,2335947,1794
1303,2297454,1763
1304,2626962,2014
1305,2264220,1735
1306,2212596,1694
1307,2342491,1792
1308,2280071,1743
1309,2267746,1732
1310,2217986,1693
1311,2249652,1715
1312,2250506,1715
1313,2394018,1823
1314,2242314,1706
1315,2261283,1719
1316,2273576,1727
1317,2251101,1709
1318,2246559,1704
1319,2253457,1708
1320,2277183,1725
1321,2293552,1736
1322,3107691,2350
1323,2260832,1708
1324,2264863,1710
1325,2270131,1713
1326,2361097,1780
1327,2313213,1743
1328,2263580,1704
1329,2260225,1700
1330,2271290,1707
1331,2278420,1711
1332,2325131,1745
1333,2290728,1718
1334,2248227,1685
1335,2255224,1689
1336,2229724,1668
1337,2326567,1740
1338,2244367,1677
1339,2260753,1688
1340,2216109,1653
1341,2244656,1673
1342,2187422,1629
1343,2292036,1706
1344,2239907,1666
1345,2245719,1669
1346,2268409,1685
1347,2356031,1749
1348,2263377,1679
1349,2293140,1699
1350,2245080,1663
1351,2287616,1693
1352,2246858,1661
1353,2282968,1687
1354,2261266,1670
1355,2237974,1651
1356,2322644,1712
1357,2351200,1732
1358,2281791,1680
1359,2321955,1708
1360,2322479,1707
1361,2272553,1669
1362,2255766,1656
1363,2318652,1701
1364,2236496,1639
1365,2545277,1864
1366,2227589,1630
1367,2278700,1666
1368,2252809,1646
1369,2305901,1684
1370,2257171,1647
1371,2364139,1724
1372,2383326,1737
1373,2297800,1673
1374,2235503,1627
1375,2258810,1642
1376,2246919,1632
1377,2259887,1641
1378,2299135,1668
1379,2337900,1695
1380,2249897,1630
1381,2310421,1673
1382,2290370,1657
1383,2304558,1666
1384,2283527,1649
1385,2309388,1667
1386,2637612,1903
1387,2317627,1670
1388,2301590,1658
1389,2347675,1690
1390,2312218,1663
1391,2493270,1792
1392,2231779,1603
1393,2331368,1673
1394,3215134,2306
1395,2279200,1633
1396,2283083,1635
1397,2275522,1628
1398,2547541,1822
1399,2341360,1673
1400,2366707,1690
1401,2262222,1614
1402,2243033,1599
1403,2312544,1648
1404,2240958,1596
1405,2375798,1690
1406,2228329,1584
1407,2388091,1697
1408,2343982,1664
1409,2241969,1591
1410,2367181,1678
1411,2350475,1665
1412,2258148,1599
1413,2292425,1622
1414,2282688,1614
1415,2411815,1704
1416,2265844,1600
1417,2287235,1614
1418,2274518,1604
1419,2332017,1643
1420,2257527,1589
1421,2297952,1617
1422,2278093,1602
1423,2375812,1669
1424,2289193,1607
1425,2236400,1569
1426,2238496,1569
1427,2298025,1610
1428,2286989,1601
1429,2425988,1697
1430,2250812,1573
1431,2564126,1791
1432,2257246,1576
1433,2290988,1598
1434,2293868,1599
1435,2321881,1618
1436,2366777,1648
1437,2305972,1604
1438,2275885,1582
1439,2264411,1573
1440,2264082,1572
1441,2466571,1711
1442,2255606,1564
1443,2491312,1726
1444,2231998,1545
1445,2345396,1623
1446,2270517,1570
1447,2308949,1595
1448,2270557,1568
1449,2310572,1594
1450,2272757,1567
1451,2323742,1601
1452,2267579,1561
1453,2344311,1613
1454,2313128,1590
1455,2358707,1621
1456,2283878,1568
1457,2342957,1608
1458,2290499,1570
1459,2379357,1630
1460,2292852,1570
1461,2366726,1619
1462,2306820,1577
1463,2321147,1586
1464,2310336,1578
1465,2344623,1600
1466,2296561,1566
1467,2333822,1590
1468,2268364,1545
1469,2376750,1617
1470,2312482,1573
1471,2659407,1807
1472,2321833,1577
1473,2321536,1576
1474,2290975,1554
1475,2424643,1643
1476,2326225,1576
1477,2318253,1569
1478,2273658,1538
1479,2336363,1579
1480,2272577,1535
1481,2304348,1555
1482,2289114,1544
1483,2304270,1553
1484,2262832,1524
1485,2369405,1595
1486,2273534,1529
1487,2318760,1559
1488,2301893,1546
1489,2370786,1592
1490,2286661,1534
1491,2316585,1553
1492,2313428,1550
1493,2321045,1554
1494,2247988,1504
1495,2344157,1567
