MB,Read Time (ns),Read Time / Number (ns)
588,2053369,3492
589,2028156,3443
590,2008830,3404
591,2031734,3437
592,2032235,3432
593,2037237,3435
594,2041415,3436
595,2073713,3485
596,2053566,3445
597,2028964,3398
598,2050158,3428
599,2042300,3409
600,2015849,3359
601,2058691,3425
602,2026838,3366
603,2131318,3534
604,2031434,3363
605,2090235,3454
606,2025600,3342
607,2032010,3347
608,2057180,3383
609,2197416,3608
610,2020718,3312
611,2108004,3450
612,1987660,3247
613,2074779,3384
614,2044742,3330
615,2070856,3367
616,2008819,3261
617,2244614,3637
618,2017627,3264
619,2028804,3277
620,2030468,3274
621,2043291,3290
622,2335233,3754
623,2045411,3283
624,2037633,3265
625,2071164,3313
626,2062109,3294
627,2036687,3248
628,2182494,3475
629,2040484,3244
630,2140823,3398
631,2092946,3316
632,2081447,3293
633,2073613,3275
634,2010654,3171
635,2166380,3411
636,2041273,3209
637,2026719,3181
638,2031852,3184
639,2068252,3236
640,2047041,3198
641,2022536,3155
642,2046050,3186
643,2458493,3823
644,2176530,3379
645,2112216,3274
646,2067675,3200
647,2084125,3221
648,2062613,3183
649,2055781,3167
650,2149331,3306
651,2087616,3206
652,2110962,3237
653,2106963,3226
654,2008667,3071
655,2049335,3128
656,2568056,3914
657,2040351,3105
658,2006603,3049
659,2017236,3061
660,2013495,3050
661,2085810,3155
662,2146310,3242
663,2024166,3053
664,2027523,3053
665,2229162,3352
666,2038744,3061
667,2359446,3537
668,2076276,3108
669,2080241,3109
670,2066159,3083
671,2045151,3047
672,2108299,3137
673,2126605,3159
674,2053980,3047
675,2044375,3028
676,2038664,3015
677,2003576,2959
678,2080458,3068
679,2078817,3061
680,2020724,2971
681,2033447,2985
682,2062098,3023
683,2094547,3066
684,2071438,3028
685,2071878,3024
686,2085768,3040
687,2086931,3037
688,2055364,2987
689,2152446,3124
690,2062840,2989
691,2053917,2972
692,2074554,2997
693,2212718,3192
694,2077456,2993
695,2156939,3103
696,2613919,3755
697,2645780,3795
698,2031884,2911
699,2812190,4023
700,2115124,3021
701,2089570,2980
702,2066275,2943
703,2269244,3227
704,2384431,3386
705,2223806,3154
706,2065780,2926
707,2323310,3286
708,2064016,2915
709,2047037,2887
710,2075055,2922
711,2267497,3189
712,2596890,3647
713,2091008,2932
714,2136750,2992
715,2215364,3098
716,2132201,2977
717,2098143,2926
718,2171373,3024
719,2124521,2954
720,2017419,2801
721,2244203,3112
722,2063746,2858
723,3117829,4312
724,2277326,3145
725,2157592,2975
726,2119881,2919
727,2123848,2921
728,2400792,3297
729,2136661,2930
730,2154571,2951
731,2258858,3090
732,2183701,2983
733,2148839,2931
734,2066852,2815
735,2067226,2812
736,2132092,2896
737,2062730,2798
738,2055212,2784
739,2026650,2742
740,2075056,2804
741,2052923,2770
742,2059275,2775
743,2043615,2750
744,2447904,3290
745,2093297,2809
746,2070939,2776
747,2034009,2722
748,2075496,2774
749,2098698,2802
750,2062064,2749
751,2049928,2729
752,2106984,2801
753,2141523,2843
754,2077582,2755
755,2255775,2987
756,2207608,2920
757,2244428,2964
758,2062409,2720
759,2074303,2732
760,2110413,2776
761,2083287,2737
762,2080363,2730
763,2206359,2891
764,2058582,2694
765,2183422,2854
766,2065625,2696
767,2170620,2830
768,2113108,2751
769,2096986,2726
770,2160267,2805
771,2112422,2739
772,2086171,2702
773,2028622,2624
774,2078189,2684
775,2062843,2661
776,2029204,2614
777,2228008,2867
778,2126627,2733
779,2138759,2745
780,2122974,2721
781,2087744,2673
782,2194282,2805
783,2231755,2850
784,2068072,2637
785,2075835,2644
786,2178232,2771
787,2060629,2618
788,2165563,2748
789,2392290,3032
790,2104533,2663
791,2077573,2626
792,2063233,2605
793,2155352,2717
794,2091075,2633
795,2096687,2637
796,2081774,2615
797,2813381,3529
798,2073078,2597
799,2171721,2718
800,2099767,2624
801,2155033,2690
802,2031388,2532
803,2098357,2613
804,2104809,2617
805,2259429,2806
806,2272333,2819
807,2106706,2610
808,2068617,2560
809,2460420,3041
810,2234981,2759
811,2118625,2612
812,2101414,2587
813,2091778,2572
814,2149742,2640
815,2127015,2609
816,2045638,2506
817,2074161,2538
818,2089497,2554
819,2063790,2519
820,2126444,2593
821,2693712,3281
822,2160292,2628
823,2149221,2611
824,2092678,2539
825,2105591,2552
826,2169132,2626
827,2120624,2564
828,2104633,2541
829,2056533,2480
830,2148747,2588
831,2173656,2615
832,2126584,2555
833,2133316,2561
834,2061588,2471
835,2128003,2548
836,2154069,2576
837,2263985,2704
838,2103473,2510
839,2105721,2509
840,2138359,2545
841,2182449,2595
842,2080713,2471
843,2054945,2437
844,2144386,2540
845,2068012,2447
846,2534959,2996
847,2216462,2616
848,2069690,2440
849,2195789,2586
850,2121907,2496
851,2078384,2442
852,2044120,2399
853,2107036,2470
854,2101682,2460
855,2121610,2481
856,2242113,2619
857,2117743,2471
858,2111753,2461
859,2081434,2423
860,2143109,2491
861,2214930,2572
862,2143406,2486
863,2105947,2440
864,2129062,2464
865,2097978,2425
866,2118765,2446
867,2098841,2420
868,2094534,2413
869,2105910,2423
870,2095653,2408
871,2059469,2364
872,2130807,2443
873,2087257,2390
874,2117370,2422
875,2084094,2381
876,2065730,2358
877,2064835,2354
878,2102064,2394
879,2189355,2490
880,2137389,2428
881,2124696,2411
882,2127931,2412
883,2116946,2397
884,2101092,2376
885,2362173,2669
886,2128810,2402
887,2119642,2389
888,2068514,2329
889,2188690,2461
890,2083313,2340
891,2083732,2338
892,2076868,2328
893,2089942,2340
894,2133863,2386
895,2099836,2346
896,2145562,2394
897,2272782,2533
898,2079386,2315
899,2069532,2302
900,2100752,2334
901,2082098,2310
902,2121675,2352
903,2160430,2392
904,2102837,2326
905,2129853,2353
906,2083614,2299
907,2109592,2325
908,2104945,2318
909,2200845,2421
910,2105680,2313
911,2186989,2400
912,2230642,2445
913,2111449,2312
914,2079296,2274
915,2066502,2258
916,2116323,2310
917,2088870,2277
918,2100992,2288
919,2092367,2276
920,2142290,2328
921,2179144,2366
922,2059326,2233
923,2090425,2264
924,2126923,2301
925,2119788,2291
926,2090271,2257
927,2171400,2342
928,2077588,2238
929,2159931,2325
930,2120238,2279
931,2111547,2268
932,2109932,2263
933,2105510,2256
934,2172627,2326
935,2080446,2225
936,2158079,2305
937,2119823,2262
938,2118408,2258
939,2141894,2281
940,2127315,2263
941,2103417,2235
942,2230926,2368
943,2199366,2332
944,2116029,2241
945,2165942,2292
946,2162598,2286
947,2237651,2362
948,2170828,2289
949,2100030,2212
950,2122609,2234
951,2157148,2268
952,2135056,2242
953,2203236,2311
954,2145023,2248
955,2203253,2307
956,2162687,2262
957,2151287,2247
958,2261963,2361
959,2192474,2286
960,2137964,2227
961,2100631,2185
962,2194881,2281
963,2169641,2253
964,2175375,2256
965,2206299,2286
966,2147455,2223
967,2210478,2285
968,2115996,2185
969,2152146,2220
970,2148353,2214
971,2264515,2332
972,2206093,2269
973,2352521,2417
974,2141988,2199
975,2145462,2200
976,2124111,2176
977,2168623,2219
978,2126390,2174
979,2148710,2194
980,2129760,2173
981,2130338,2171
982,2140576,2179
983,2143135,2180
984,2268934,2305
985,2195841,2229
986,2146343,2176
987,2239511,2269
988,2112601,2138
989,2209266,2233
990,2167652,2189
991,2179731,2199
992,2149676,2167
993,2205823,2221
994,2150782,2163
995,2216361,2227
996,2271262,2280
997,2214589,2221
998,2130710,2134
999,2159432,2161
1000,2171120,2171
1001,2209607,2207
1002,2249223,2244
1003,2169876,2163
1004,2134866,2126
1005,2267123,2255
1006,2165389,2152
1007,2136097,2121
1008,2115776,2098
1009,2231493,2211
1010,2206677,2184
1011,2149199,2125
1012,2210488,2184
1013,2281560,2252
1014,2203549,2173
1015,2482906,2446
1016,2154333,2120
1017,2251061,2213
1018,2144453,2106
1019,2261287,2219
1020,2397595,2350
1021,2160434,2115
1022,2095270,2050
1023,2172345,2123
1024,2458579,2400
1025,2372866,2314
1026,2249428,2192
1027,2327360,2266
1028,2259431,2197
1029,2230223,2167
1030,2138430,2076
1031,2212183,2145
1032,2150235,2083
1033,2190507,2120
1034,2163041,2091
1035,2221512,2146
1036,2171379,2095
1037,2229564,2150
1038,2140525,2062
1039,2202891,2120
1040,2170356,2086
1041,3014625,2895
1042,2272802,2181
1043,2224894,2133
1044,2171317,2079
1045,2216473,2121
1046,2173509,2077
1047,2236488,2136
1048,2205212,2104
1049,2245472,2140
1050,2255765,2148
1051,2240353,2131
1052,2224643,2114
1053,2190830,2080
1054,2159944,2049
1055,2286979,2167
1056,2149885,2035
1057,2190827,2072
1058,2202488,2081
1059,2193915,2071
1060,2250337,2122
1061,2222829,2095
1062,2210595,2081
1063,2243332,2110
1064,2215868,2082
1065,2303623,2163
1066,2163219,2029
1067,2215631,2076
1068,2184052,2044
1069,2198946,2057
1070,2199212,2055
1071,2273485,2122
1072,2211389,2062
1073,2178574,2030
1074,2167042,2017
1075,2331077,2168
1076,2160063,2007
1077,2232560,2072
1078,2182654,2024
1079,2157687,1999
1080,2133907,1975
1081,2341996,2166
1082,2226475,2057
1083,2237849,2066
1084,2187763,2018
1085,2208328,2035
1086,2311907,2128
1087,2228434,2050
1088,2296774,2111
1089,2218613,2037
1090,2188449,2007
1091,2237768,2051
1092,2243720,2054
1093,2313245,2116
1094,2210829,2020
1095,2208023,2016
1096,2245561,2048
1097,2268578,2067
1098,2269297,2066
1099,2237675,2036
1100,2216505,2015
1101,2273470,2064
1102,2185911,1983
1103,2319042,2102
1104,2182732,1977
1105,2206897,1997
1106,2220015,2007
1107,2200879,1988
1108,3169942,2860
1109,2587350,2333
1110,2225463,2004
1111,2170245,1953
1112,2227021,2002
1113,2435007,2187
1114,2357084,2115
1115,2283423,2047
1116,2218849,1988
1117,2217878,1985
1118,2341348,2094
1119,2170216,1939
1120,2212778,1975
1121,2239701,1997
1122,2274940,2027
1123,2330915,2075
1124,2229609,1983
1125,2373760,2110
1126,2166196,1923
1127,2217369,1967
1128,2257107,2000
1129,2346694,2078
1130,2178679,1928
1131,2198591,1943
1132,2227211,1967
1133,2223191,1962
1134,2257978,1991
1135,2262635,1993
1136,2210584,1945
1137,2252004,1980
1138,2216595,1947
1139,2310298,2028
1140,2199722,1929
1141,2295407,2011
1142,2193363,1920
1143,2371467,2074
1144,2230994,1950
1145,2216603,1935
1146,2204008,1923
1147,2256504,1967
1148,2228172,1940
1149,2272014,1977
1150,2159504,1877
1151,2209849,1919
1152,2237334,1942
1153,2181539,1892
1154,2220669,1924
1155,2287858,1980
1156,2266643,1960
1157,2261061,1954
1158,2209855,1908
1159,2234923,1928
1160,2177623,1877
1161,2299675,1980
1162,2236091,1924
1163,2282546,1962
1164,2193954,1884
1165,2281161,1958
1166,2217333,1901
1167,2281019,1954
1168,2236472,1914
1169,2305707,1972
1170,2214414,1892
1171,2270367,1938
1172,2204045,1880
1173,2260423,1927
1174,2221518,1892
1175,2287276,1946
1176,2223164,1890
1177,2219394,1885
1178,2199669,1867
1179,2243350,1902
1180,2236699,1895
1181,2251655,1906
1182,2170683,1836
1183,2229460,1884
1184,2205138,1862
1185,2234235,1885
1186,2206340,1860
1187,2245821,1892
1188,3093167,2603
1189,2292537,1928
1190,2237480,1880
1191,2237916,1879
1192,2194317,1840
1193,2203712,1847
1194,2275749,1905
1195,2328682,1948
1196,2183718,1825
1197,2235185,1867
1198,2209166,1844
1199,2226550,1857
1200,2213620,1844
1201,2264550,1885
1202,2216396,1843
1203,2237259,1859
1204,2215810,1840
1205,2243784,1862
1206,2208476,1831
1207,2256564,1869
1208,2202685,1823
1209,2217748,1834
1210,2231713,1844
1211,2222133,1834
1212,2206391,1820
1213,2283638,1882
1214,2217441,1826
1215,2247301,1849
1216,2216822,1823
1217,2237376,1838
1218,2195184,1802
1219,2269699,1861
1220,2193693,1798
1221,2231474,1827
1222,2191618,1793
1223,2264119,1851
1224,2246175,1835
1225,2208562,1802
1226,2197343,1792
1227,2224793,1813
1228,2207127,1797
1229,2257946,1837
1230,2231635,1814
1231,2255863,1832
1232,2250417,1826
1233,2276973,1846
1234,2190982,1775
1235,2285578,1850
1236,2188668,1770
1237,2289582,1850
1238,2227737,1799
1239,2421071,1954
1240,2250420,1814
1241,2239056,1804
1242,2434978,1960
1243,2229456,1793
1244,2299685,1848
1245,2233117,1793
1246,2239927,1797
1247,2297828,1842
1248,2217423,1776
1249,2282479,1827
1250,2224215,1779
1251,2293299,1833
1252,2215076,1769
1253,2247126,1793
1254,2278662,1817
1255,2323750,1851
1256,2269179,1806
1257,2304401,1833
1258,2216831,1762
1259,2265195,1799
1260,2238307,1776
1261,2340596,1856
1262,2219269,1758
1263,2240435,1773
1264,2279187,1803
1265,2220801,1755
1266,2482842,1961
1267,2267236,1789
1268,2242061,1768
1269,2276171,1793
1270,2234377,1759
1271,2427159,1909
1272,2555914,2009
1273,2399320,1884
1274,2253725,1769
1275,2278181,1786
1276,2223216,1742
1277,2242872,1756
1278,2300898,1800
1279,2274867,1778
1280,2314970,1808
1281,2207318,1723
1282,2233383,1742
1283,2298179,1791
1284,2190681,1706
1285,2251440,1752
1286,2452879,1907
1287,2353117,1828
1288,2225058,1727
1289,2230598,1730
1290,2223774,1723
1291,2303568,1784
1292,2250419,1741
1293,2325191,1798
1294,2265840,1751
1295,2462797,1901
1296,2219764,1712
1297,2295020,1769
1298,2252846,1735
1299,2283423,1757
1300,2271928,1747
1301,2417088,1857
1302,2260170,1735
1303,2344421,1799
1304,2248442,1724
1305,2308854,1769
1306,2244489,1718
1307,2256202,1726
1308,2378621,1818
1309,2238444,1710
1310,2241466,1711
1311,2240318,1708
1312,2268509,1729
1313,2242459,1707
1314,2257989,1718
1315,2283660,1736
1316,2237817,1700
1317,2380276,1807
1318,2240118,1699
1319,2243730,1701
1320,2317447,1755
1321,2299994,1741
1322,2239827,1694
1323,2278161,1721
1324,2311520,1745
1325,2261984,1707
1326,2221945,1675
1327,2356102,1775
1328,2256881,1699
1329,2272237,1709
1330,2304552,1732
1331,2261084,1698
1332,2280856,1712
1333,2285236,1714
1334,2324850,1742
1335,3386045,2536
1336,2423071,1813
1337,2372606,1774
1338,2261172,1689
1339,2276257,1699
1340,2239576,1671
1341,2304502,1718
1342,2260077,1684
1343,2352588,1751
1344,2310198,1718
1345,2334973,1736
1346,2303588,1711
1347,2316276,1719
1348,2231566,1655
1349,2268241,1681
1350,2230619,1652
1351,2316925,1714
1352,2237524,1654
1353,2291039,1693
1354,2346591,1733
1355,2337461,1725
1356,2237143,1649
1357,2274806,1676
1358,2238806,1648
1359,2411378,1774
1360,2332718,1715
1361,2313690,1699
1362,2238711,1643
1363,2285071,1676
1364,2268934,1663
1365,2279012,1669
1366,2315890,1695
1367,2313145,1692
1368,2230211,1630
1369,2294889,1676
1370,2211651,1614
1371,2321492,1693
1372,2379053,1734
1373,2240159,1631
1374,2236359,1627
1375,2267088,1648
1376,2264971,1646
1377,2381261,1729
1378,2257784,1638
1379,2274394,1649
1380,2389285,1731
1381,2289975,1658
1382,2256663,1632
1383,2281828,1649
1384,2266006,1637
1385,2398184,1731
1386,2247533,1621
1387,2357200,1699
1388,2245359,1617
1389,2387547,1718
1390,2358194,1696
1391,2392269,1719
1392,2294209,1648
1393,2290753,1644
1394,2283901,1638
1395,2493240,1787
1396,2407435,1724
1397,2252040,1612
1398,2286516,1635
1399,2350887,1680
1400,2280650,1629
1401,2295378,1638
1402,2246672,1602
1403,2417190,1722
1404,2219719,1580
1405,2286226,1627
1406,2262601,1609
1407,2363560,1679
1408,2293012,1628
1409,2228864,1581
1410,2397399,1700
1411,2309191,1636
1412,2281866,1616
1413,2785045,1971
1414,2258777,1597
1415,2278144,1609
1416,2252734,1590
1417,2404676,1697
1418,2268871,1600
1419,2307529,1626
1420,2282827,1607
1421,2261317,1591
1422,2285200,1607
1423,2345377,1648
1424,2287947,1606
1425,2286861,1604
1426,2293105,1608
1427,2289291,1604
1428,2284947,1600
1429,2349157,1643
1430,2305797,1612
1431,2307351,1612
1432,2264515,1581
1433,2315407,1615
1434,2279611,1589
1435,2376535,1656
1436,2367663,1648
1437,2342163,1629
1438,2300574,1599
1439,2306292,1602
1440,2335266,1621
1441,2371318,1645
1442,2243765,1556
1443,2350481,1628
1444,2266179,1569
1445,2328869,1611
1446,2315674,1601
1447,2319618,1603
1448,2286004,1578
1449,2274767,1569
1450,2320676,1600
1451,2363353,1628
1452,2386699,1643
1453,2248036,1547
1454,2265300,1557
1455,2360000,1621
1456,2286230,1570
1457,2384605,1636
1458,2290322,1570
1459,2296681,1574
1460,2244435,1537
1461,2278673,1559
1462,2279489,1559
1463,2310454,1579
1464,2287793,1562
1465,2351340,1605
1466,2266194,1545
1467,2296728,1565
1468,2288408,1558
1469,2285828,1556
1470,2319930,1578
1471,2334619,1587
1472,2366064,1607
1473,2295180,1558
1474,2302219,1561
1475,2301752,1560
1476,2289650,1551
1477,2338190,1583
1478,2287431,1547
1479,2322089,1570
1480,2294450,1550
1481,2282704,1541
1482,2305940,1555
1483,2381609,1605
1484,2255840,1520
1485,2283162,1537
1486,2276368,1531
1487,2304490,1549
1488,2332133,1567
1489,2284685,1534
1490,2261892,1518
1491,2292177,1537
1492,2282770,1530
1493,2315276,1550
1494,2243404,1501
1495,2409902,1611
