MB,Read Time (ns),Read Time / Number (ns)
359,2020484,5628
360,1950456,5417
361,1921469,5322
362,2032019,5613
363,1896653,5224
364,1982651,5446
365,1936487,5305
366,1948129,5322
367,1930540,5260
368,2062563,5604
369,1959564,5310
370,1955185,5284
371,1895069,5108
372,1949076,5239
373,1964538,5266
374,2002075,5353
375,1960985,5229
376,1906524,5070
377,1963758,5208
378,1991780,5269
379,1940965,5121
380,2002880,5270
381,1928473,5061
382,1970635,5158
383,2002962,5229
384,1984704,5168
385,1966006,5106
386,2188990,5670
387,1961453,5068
388,1964362,5062
389,2048601,5266
390,1965992,5041
391,2014128,5151
392,2020552,5154
393,1936354,4927
394,1982602,5031
395,1921948,4865
396,1994920,5037
397,1954761,4923
398,1980379,4975
399,1933694,4846
400,1941375,4853
401,1984803,4949
402,1982255,4930
403,2113264,5243
404,2039501,5048
405,1948592,4811
406,1995397,4914
407,1969067,4838
408,1988786,4874
409,2085667,5099
410,1963334,4788
411,1993078,4849
412,1977276,4799
413,1962303,4751
414,1997234,4824
415,1969749,4746
416,1982888,4766
417,2017037,4837
418,2003882,4793
419,1978045,4720
420,1989038,4735
421,1996277,4741
422,2132907,5054
423,2009246,4749
424,1990309,4694
425,2020165,4753
426,2002569,4700
427,1985323,4649
428,1955285,4568
429,2019749,4708
430,1993613,4636
431,1971500,4574
432,1957755,4531
433,1991678,4599
434,2006467,4623
435,2003961,4606
436,1975582,4531
437,1986579,4545
438,1981333,4523
439,2011761,4582
440,2027122,4607
441,1987147,4506
442,2000830,4526
443,1976707,4462
444,2006421,4518
445,1961881,4408
446,2018390,4525
447,1978088,4425
448,2040667,4555
449,2006354,4468
450,2041791,4537
451,2037532,4517
452,2011811,4450
453,1979111,4368
454,1980478,4362
455,1998834,4393
456,2013152,4414
457,1955912,4279
458,1996611,4359
459,2017418,4395
460,2028541,4409
461,1977754,4290
462,1993335,4314
463,1987679,4293
464,2001923,4314
465,1992731,4285
466,2056584,4413
467,2025976,4338
468,2004888,4283
469,1955377,4169
470,2059984,4382
471,2015848,4279
472,1997566,4232
473,2099811,4439
474,2046588,4317
475,1991124,4191
476,2111870,4436
477,1983258,4157
478,2064673,4319
479,2027260,4232
480,2056055,4283
481,1998040,4153
482,2055088,4263
483,2001389,4143
484,2050148,4235
485,1980715,4083
486,2028625,4174
487,2017351,4142
488,2073046,4248
489,2004549,4099
490,2046271,4176
491,2029520,4133
492,2084724,4237
493,1980515,4017
494,2064000,4178
495,1983013,4006
496,2040932,4114
497,2039012,4102
498,2067356,4151
499,1983718,3975
500,2054318,4108
501,1985806,3963
502,2029371,4042
503,1982059,3940
504,2024944,4017
505,2011759,3983
506,2072365,4095
507,2043572,4030
508,2041983,4019
509,2023832,3976
510,1976304,3875
511,2003664,3921
512,2313230,4518
513,2015691,3929
514,2043883,3976
515,2043739,3968
516,2035486,3944
517,2061435,3987
518,2039699,3937
519,2026711,3905
520,2081825,4003
521,2039728,3915
522,2028426,3885
523,2038851,3898
524,2009095,3834
525,2046462,3898
526,2088775,3971
527,2052233,3894
528,2077812,3935
529,2099366,3968
530,2069206,3904
531,1999969,3766
532,2063527,3878
533,2082896,3907
534,1999093,3743
535,2011224,3759
536,2062792,3848
537,2006408,3736
538,2178392,4049
539,2027224,3761
540,2038003,3774
541,2076467,3838
542,1980720,3654
543,2065576,3804
544,2032755,3736
545,2046707,3755
546,2059424,3771
547,2074151,3791
548,2002509,3654
549,2080985,3790
550,2006447,3648
551,2015175,3657
552,2102723,3809
553,2187378,3955
554,2156353,3892
555,2282934,4113
556,2728100,4906
557,2045355,3672
558,2090307,3746
559,2023172,3619
560,2063141,3684
561,2078499,3704
562,2085316,3710
563,2117274,3760
564,2074371,3677
565,2019184,3573
566,2224207,3929
567,2100892,3705
568,2011903,3542
569,2197606,3862
570,2032625,3566
571,2075588,3635
572,2017796,3527
573,2064156,3602
574,2041093,3555
575,2087053,3629
576,2059351,3575
577,2024868,3509
578,2029074,3510
579,2064069,3564
580,2039910,3517
581,2013579,3465
582,2052044,3525
583,2055533,3525
584,2032185,3479
585,2027324,3465
586,2103498,3589
587,2079409,3542
588,2175640,3700
589,2111763,3585
590,2074892,3516
591,2049031,3467
592,2144309,3622
593,2078105,3504
594,2062660,3472
595,2049035,3443
596,2031085,3407
597,2042681,3421
598,2218015,3709
599,2048411,3419
600,2030505,3384
601,2059003,3425
602,2067574,3434
603,2079585,3448
604,2112849,3498
605,2049913,3388
606,2298561,3793
607,2033861,3350
608,2027792,3335
609,2112207,3468
610,2071258,3395
611,2023994,3312
612,2053299,3355
613,1995436,3255
614,2073400,3376
615,2110260,3431
616,2046894,3322
617,2116051,3429
618,2103167,3403
619,2050721,3312
620,2090204,3371
621,2095147,3373
622,2071967,3331
623,2169837,3482
624,2089145,3347
625,2021777,3234
626,2088110,3335
627,2105540,3358
628,2100917,3345
629,2144001,3408
630,2123425,3370
631,2060939,3266
632,2062983,3264
633,2070563,3271
634,2182908,3443
635,2063551,3249
636,2023641,3181
637,2030964,3188
638,2116661,3317
639,2066171,3233
640,2156619,3369
641,2770700,4322
642,2105159,3279
643,2068632,3217
644,2140785,3324
645,2111540,3273
646,2112227,3269
647,2085222,3222
648,2230929,3442
649,2067919,3186
650,2029803,3122
651,2060113,3164
652,2166607,3323
653,2197229,3364
654,2113760,3232
655,2013622,3074
656,2056514,3134
657,2039927,3104
658,2020381,3070
659,2083423,3161
660,2111792,3199
661,2062242,3119
662,2125905,3211
663,2045488,3085
664,2071479,3119
665,2074294,3119
666,2062463,3096
667,2080497,3119
668,2120229,3173
669,1996026,2983
670,2057305,3070
671,2136792,3184
672,2090178,3110
673,2072138,3078
674,2072627,3075
675,2140611,3171
676,2057146,3043
677,2040450,3013
678,2075313,3060
679,2138892,3150
680,2097129,3084
681,2045623,3003
682,2375712,3483
683,2049298,3000
684,2070307,3026
685,2070467,3022
686,2086435,3041
687,2073935,3018
688,2146980,3120
689,2061131,2991
690,2179829,3159
691,2055343,2974
692,2005305,2897
693,2043500,2948
694,2084770,3003
695,2180101,3136
696,2068997,2972
697,2092129,3001
698,2070771,2966
699,2078012,2972
700,2051239,2930
701,2168127,3092
702,2049654,2919
703,2111398,3003
704,2125240,3018
705,2030926,2880
706,2106396,2983
707,2225551,3147
708,2100463,2966
709,2065257,2912
710,2085957,2937
711,2072532,2914
712,2164834,3040
713,2096234,2940
714,2139610,2996
715,2133848,2984
716,2119476,2960
717,2022575,2820
718,2149764,2994
719,2091577,2909
720,2122188,2947
721,2097791,2909
722,2106508,2917
723,2107606,2915
724,2093846,2892
725,2146653,2960
726,2195739,3024
727,2060715,2834
728,2130645,2926
729,2115429,2901
730,2130953,2919
731,2149289,2940
732,2059337,2813
733,2050572,2797
734,2166095,2951
735,2061348,2804
736,2093836,2844
737,2182519,2961
738,2092335,2835
739,2070342,2801
740,2294661,3100
741,2076988,2802
742,2154850,2904
743,2073344,2790
744,2105695,2830
745,2041021,2739
746,2108326,2826
747,2041869,2733
748,2135750,2855
749,2163344,2888
750,2137519,2850
751,2085967,2777
752,2074388,2758
753,2112958,2806
754,2056628,2727
755,2062812,2732
756,2042560,2701
757,2104831,2780
758,2058616,2715
759,2094237,2759
760,2071385,2725
761,2064860,2713
762,2107093,2765
763,2106802,2761
764,2055463,2690
765,2120066,2771
766,2205196,2878
767,2068489,2696
768,2164778,2818
769,2059946,2678
770,2168181,2815
771,2042071,2648
772,2065255,2675
773,2220766,2872
774,2086851,2696
775,2088712,2695
776,2129698,2744
777,2091227,2691
778,2140167,2750
779,2145886,2754
780,2113625,2709
781,2116730,2710
782,2139752,2736
783,2059127,2629
784,2148489,2740
785,2053969,2616
786,2135314,2716
787,2051450,2606
788,2120733,2691
789,2126750,2695
790,2155271,2728
791,2065148,2610
792,2115996,2671
793,2082014,2625
794,2124371,2675
795,2070051,2603
796,2144841,2694
797,2062767,2588
798,2109938,2644
799,2057361,2574
800,2130990,2663
801,2075199,2590
802,2121560,2645
803,2082352,2593
804,2103906,2616
805,2115290,2627
806,2137959,2652
807,2084393,2582
808,2138881,2647
809,2042158,2524
810,2194025,2708
811,2927800,3610
812,2086344,2569
813,2078463,2556
814,2142811,2632
815,2113149,2592
816,2322897,2846
817,2091090,2559
818,2094968,2561
819,2071979,2529
820,2113765,2577
821,2060040,2509
822,2102113,2557
823,2123344,2580
824,2139359,2596
825,2064958,2502
826,2108528,2552
827,2115968,2558
828,2161591,2610
829,2109150,2544
830,2154047,2595
831,2085996,2510
832,2153948,2588
833,2102073,2523
834,2191243,2627
835,2062999,2470
836,2125299,2542
837,2082960,2488
838,2155270,2571
839,2085026,2485
840,2143505,2551
841,2119407,2520
842,2146904,2549
843,2087974,2476
844,2081624,2466
845,2079700,2461
846,2090407,2470
847,2118795,2501
848,2310125,2724
849,2175018,2561
850,2142139,2520
851,2115684,2486
852,2067886,2427
853,2134145,2501
854,2079899,2435
855,2120350,2479
856,2086311,2437
857,2155781,2515
858,2130981,2483
859,2089432,2432
860,2164262,2516
861,2166317,2516
862,2118408,2457
863,2156219,2498
864,2222992,2572
865,2147248,2482
866,2104374,2429
867,2098018,2419
868,2087703,2405
869,2120765,2440
870,2108099,2423
871,2120000,2433
872,2139008,2452
873,2117322,2425
874,2102645,2405
875,2091752,2390
876,2196174,2507
877,2125039,2423
878,2129308,2425
879,2169461,2468
880,2093914,2379
881,2151270,2441
882,2220181,2517
883,2101216,2379
884,2143355,2424
885,2154690,2434
886,2117205,2389
887,2074855,2339
888,2159010,2431
889,2122714,2387
890,2169571,2437
891,2108632,2366
892,2208748,2476
893,2126980,2381
894,2158970,2414
895,2126358,2375
896,2167108,2418
897,2166395,2415
898,2088350,2325
899,2122737,2361
900,2174415,2416
901,2120378,2353
902,2119891,2350
903,2151021,2382
904,2102788,2326
905,2190363,2420
906,2083386,2299
907,2107014,2323
908,2134703,2350
909,2101924,2312
910,2128125,2338
911,2077179,2280
912,2169050,2378
913,2250450,2464
914,2177495,2382
915,2117117,2313
916,2070623,2260
917,2086413,2275
918,2105028,2293
919,2115365,2301
920,2222813,2416
921,2235717,2427
922,2108873,2287
923,2144711,2323
924,2165106,2343
925,2126295,2298
926,2176215,2350
927,2129651,2297
928,2221135,2393
929,2170295,2336
930,2258491,2428
931,2103200,2259
932,2110598,2264
933,2134630,2287
934,2108121,2257
935,2123206,2270
936,2319019,2477
937,2199096,2346
938,2184911,2329
939,2127891,2266
940,2178842,2317
941,2136406,2270
942,2229377,2366
943,2259596,2396
944,2137866,2264
945,2124046,2247
946,2128585,2250
947,2193635,2316
948,2138064,2255
949,2110456,2223
950,2141039,2253
951,2142890,2253
952,2258459,2372
953,2124209,2228
954,2156714,2260
955,2144412,2245
956,2145967,2244
957,2180833,2278
958,2382823,2487
959,2116082,2206
960,2236991,2330
961,2135753,2222
962,2289969,2380
963,2370079,2461
964,2161570,2242
965,2141219,2218
966,2225153,2303
967,2180870,2255
968,2257722,2332
969,2184188,2254
970,2203659,2271
971,2160271,2224
972,2153094,2215
973,2159051,2218
974,2106918,2163
975,2121399,2175
976,2183664,2237
977,2158351,2209
978,2179659,2228
979,2153441,2199
980,2143379,2187
981,2199062,2241
982,2113924,2152
983,2142556,2179
984,2212545,2248
985,2096136,2128
986,2331451,2364
987,2138776,2166
988,2141801,2167
989,2143087,2166
990,2160079,2181
991,2276398,2297
992,2167294,2184
993,2176456,2191
994,2227578,2241
995,2114929,2125
996,2112206,2120
997,2130410,2136
998,2168850,2173
999,2152232,2154
1000,2223316,2223
1001,2183318,2181
1002,2248487,2243
1003,2176128,2169
1004,2198611,2189
1005,2125539,2114
1006,2219245,2206
1007,2230034,2214
1008,2171934,2154
1009,2151585,2132
1010,2231447,2209
1011,2115071,2092
1012,2228407,2201
1013,2173465,2145
1014,2267912,2236
1015,2165741,2133
1016,2197071,2162
1017,2171940,2135
1018,2244867,2205
1019,2155306,2115
1020,2272824,2228
1021,2137253,2093
1022,2221748,2173
1023,2189656,2140
1024,2489215,2430
1025,2184558,2131
1026,2209197,2153
1027,2156137,2099
1028,2194123,2134
1029,2175468,2114
1030,2258716,2192
1031,2137082,2072
1032,2237569,2168
1033,2165893,2096
1034,2246373,2172
1035,2178553,2104
1036,2150294,2075
1037,2275259,2194
1038,2334629,2249
1039,2147641,2067
1040,2220565,2135
1041,2135962,2051
1042,2233509,2143
1043,2239622,2147
1044,2212725,2119
1045,2166285,2073
1046,2260663,2161
1047,2170272,2072
1048,2805914,2677
1049,2179461,2077
1050,2347441,2235
1051,2176738,2071
1052,2234819,2124
1053,2367312,2248
1054,2364377,2243
1055,2192998,2078
1056,2309227,2186
1057,2194142,2075
1058,2245213,2122
1059,2199947,2077
1060,2362726,2228
1061,2179206,2053
1062,2223124,2093
1063,2220731,2089
1064,2235154,2100
1065,2420669,2272
1066,2530093,2373
1067,2381658,2232
1068,2211702,2070
1069,2237576,2093
1070,2212329,2067
1071,2241334,2092
1072,2249176,2098
1073,2178711,2030
1074,2393937,2228
1075,2165967,2014
1076,2226427,2069
1077,2181896,2025
1078,2209114,2049
1079,2336088,2165
1080,2294255,2124
1081,2197319,2032
1082,2196467,2030
1083,2234078,2062
1084,2251773,2077
1085,2172545,2002
1086,2229042,2052
1087,2183015,2008
1088,2229502,2049
1089,2166354,1989
1090,2237271,2052
1091,2271868,2082
1092,2261361,2070
1093,2218123,2029
1094,2188221,2000
1095,2167907,1979
1096,2211986,2018
1097,2180355,1987
1098,2261635,2059
1099,2178086,1981
1100,2199670,1999
1101,2208030,2005
1102,2183332,1981
1103,2169028,1966
1104,2272702,2058
1105,2210798,2000
1106,2223196,2010
1107,2234985,2018
1108,2226960,2009
1109,2180982,1966
1110,2278082,2052
1111,2183350,1965
1112,2192753,1971
1113,2201102,1977
1114,2207349,1981
1115,2201281,1974
1116,2282614,2045
1117,2140422,1916
1118,2223568,1988
1119,2189329,1956
1120,2263073,2020
1121,2182654,1947
1122,2239715,1996
1123,2191602,1951
1124,2263315,2013
1125,2187334,1944
1126,2256619,2004
1127,2221904,1971
1128,2237971,1984
1129,2198169,1947
1130,2257809,1998
1131,2202187,1947
1132,2255424,1992
1133,2208233,1949
1134,2227888,1964
1135,2198639,1937
1136,2244654,1975
1137,2219955,1952
1138,2203482,1936
1139,2221175,1950
1140,2240173,1965
1141,2177361,1908
1142,2245353,1966
1143,2165531,1894
1144,2230593,1949
1145,2145796,1874
1146,2278255,1988
1147,2203199,1920
1148,2264604,1972
1149,2231357,1941
1150,2264051,1968
1151,2241641,1947
1152,2242842,1946
1153,2182844,1893
1154,2236191,1937
1155,2244927,1943
1156,2266624,1960
1157,2197947,1899
1158,2218867,1916
1159,2173699,1875
1160,2260395,1948
1161,2217088,1909
1162,2229619,1918
1163,2265607,1948
1164,2279232,1958
1165,2225604,1910
1166,2222239,1905
1167,2225016,1906
1168,2263932,1938
1169,2200235,1882
1170,2239365,1913
1171,2164341,1848
1172,2325871,1984
1173,2249189,1917
1174,2201466,1875
1175,2167859,1844
1176,2325540,1977
1177,2175964,1848
1178,2337824,1984
1179,2182442,1851
1180,2231689,1891
1181,2236819,1894
1182,2209781,1869
1183,2212923,1870
1184,2289772,1933
1185,2214690,1868
1186,2278536,1921
1187,2285865,1925
1188,2216564,1865
1189,2193936,1845
1190,2295951,1929
1191,2240360,1881
1192,2245243,1883
1193,2203379,1846
1194,2289662,1917
1195,3154939,2640
1196,2253460,1884
1197,2243669,1874
1198,2324657,1940
1199,2235177,1864
1200,2284040,1903
1201,2302081,1916
1202,2322431,1932
1203,2248546,1869
1204,2284391,1897
1205,2285529,1896
1206,2290697,1899
1207,2309394,1913
1208,2278613,1886
1209,2226114,1841
1210,2292762,1894
1211,2238155,1848
1212,2350722,1939
1213,2288681,1886
1214,2460008,2026
1215,2229815,1835
1216,2397701,1971
1217,2404877,1976
1218,2272449,1865
1219,2238825,1836
1220,2211315,1812
1221,2251159,1843
1222,2237571,1831
1223,2250452,1840
1224,2337867,1910
1225,2227545,1818
1226,2226597,1816
1227,2271752,1851
1228,2198404,1790
1229,2239181,1821
1230,2360458,1919
1231,2238003,1818
1232,2296725,1864
1233,2224860,1804
1234,2279632,1847
1235,2242695,1815
1236,2285716,1849
1237,2247349,1816
1238,2326380,1879
1239,2269145,1831
1240,2262508,1824
1241,2274831,1833
1242,2343204,1886
1243,2224262,1789
1244,2465818,1982
1245,2272217,1825
1246,2380658,1910
1247,2193314,1758
1248,2286528,1832
1249,2410861,1930
1250,2207475,1765
1251,2295568,1834
1252,2298709,1836
1253,2344207,1870
1254,2420016,1929
1255,2193471,1747
1256,2248776,1790
1257,2248161,1788
1258,2230940,1773
1259,2222466,1765
1260,2584476,2051
1261,2248661,1783
1262,2260690,1791
1263,2233169,1768
1264,2287771,1809
1265,3387757,2678
1266,2444279,1930
1267,2409998,1902
1268,2367796,1867
1269,2265561,1785
1270,2320319,1827
1271,2227722,1752
1272,2354698,1851
1273,2268387,1781
1274,2308898,1812
1275,2256506,1769
1276,2235074,1751
1277,2187832,1713
1278,2308297,1806
1279,2210268,1728
1280,2353331,1838
1281,2237761,1746
1282,2277178,1776
1283,2317544,1806
1284,2253981,1755
1285,2283904,1777
1286,2322742,1806
1287,2233690,1735
1288,2271248,1763
1289,2217564,1720
1290,2328151,1804
1291,2251689,1744
1292,2372785,1836
1293,2277018,1761
1294,2267934,1752
1295,2264918,1748
1296,2342742,1807
1297,2231760,1720
1298,2272419,1750
1299,2268923,1746
1300,2356911,1813
1301,2195018,1687
1302,2227827,1711
1303,2365378,1815
1304,2307651,1769
1305,2261610,1733
1306,2286136,1750
1307,2279648,1744
1308,2370572,1812
1309,2301693,1758
1310,2262937,1727
1311,2359367,1799
1312,2283392,1740
1313,2209861,1683
1314,2336680,1778
1315,2238649,1702
1316,2269825,1724
1317,2374336,1802
1318,2428697,1842
1319,2270395,1721
1320,2301569,1743
1321,2255749,1707
1322,2276134,1721
1323,2268169,1714
1324,2309399,1744
1325,2244571,1694
1326,2268487,1710
1327,2356532,1775
1328,2311387,1740
1329,2331043,1753
1330,2418486,1818
1331,2243949,1685
1332,2425707,1821
1333,2470016,1852
1334,2330852,1747
1335,2267739,1698
1336,2251843,1685
1337,2233144,1670
1338,2253645,1684
1339,2285338,1706
1340,2304073,1719
1341,2878219,2146
1342,2277524,1697
1343,2446535,1821
1344,2332361,1735
1345,2275412,1691
1346,2266471,1683
1347,2414820,1792
1348,2505046,1858
1349,2288416,1696
1350,2287747,1694
1351,2270065,1680
1352,2303664,1703
1353,2332743,1724
1354,2347288,1733
1355,2414534,1781
1356,2416928,1782
1357,2237901,1649
1358,2269804,1671
1359,2252627,1657
1360,2295986,1688
1361,2347719,1724
1362,2365456,1736
1363,2246622,1648
1364,2266912,1661
1365,2255599,1652
1366,2286932,1674
1367,2264570,1656
1368,2284100,1669
1369,2251293,1644
1370,2284758,1667
1371,2265270,1652
1372,2461281,1793
1373,2252736,1640
1374,2309698,1681
1375,2264066,1646
1376,2370340,1722
1377,2267231,1646
1378,2263913,1642
1379,2278718,1652
1380,2397250,1737
1381,2277172,1648
1382,2300564,1664
1383,2341664,1693
1384,2410349,1741
1385,2218007,1601
1386,2314000,1669
1387,2267213,1634
1388,2488713,1793
1389,2305930,1660
1390,2291853,1648
1391,2253248,1619
1392,2283220,1640
1393,2278523,1635
1394,2274951,1631
1395,2299547,1648
1396,2363112,1692
1397,2231996,1597
1398,2254277,1612
1399,2218789,1585
1400,2292916,1637
1401,2317455,1654
1402,2327246,1659
1403,2397963,1709
1404,2359360,1680
1405,2239330,1593
1406,2284312,1624
1407,2289086,1626
1408,2395010,1701
1409,2402691,1705
1410,2298044,1629
1411,2402043,1702
1412,2516959,1782
1413,2271022,1607
1414,2342650,1656
1415,2360081,1667
1416,2332069,1646
1417,2466375,1740
1418,2354546,1660
1419,2264866,1596
1420,2270974,1599
1421,2241479,1577
1422,2397652,1686
1423,2253771,1583
1424,2273783,1596
1425,2259490,1585
1426,2343094,1643
1427,2299936,1611
1428,2339751,1638
1429,2384672,1668
1430,2254744,1576
1431,2553249,1784
1432,2334969,1630
1433,2310813,1612
1434,2355922,1642
1435,2246950,1565
1436,3321463,2312
1437,2266517,1577
1438,2544503,1769
1439,2227835,1548
1440,2329967,1618
1441,2298735,1595
1442,2328343,1614
1443,2451152,1698
1444,2285576,1582
1445,2244339,1553
1446,2354032,1627
1447,2257888,1560
1448,2466176,1703
1449,2282068,1574
1450,2363227,1629
1451,2266143,1561
1452,2317097,1595
1453,2262327,1557
1454,2347305,1614
1455,2325617,1598
1456,2329816,1600
1457,2360502,1620
1458,2323994,1593
1459,2281549,1563
1460,2409844,1650
1461,2267159,1551
1462,2388290,1633
1463,2240031,1531
1464,2336420,1595
1465,2263962,1545
1466,2271824,1549
1467,2254988,1537
1468,2360546,1608
1469,2314463,1575
1470,2307268,1569
1471,2330687,1584
1472,2322190,1577
1473,2306761,1566
1474,2280859,1547
1475,2308410,1565
1476,2492931,1688
1477,2298823,1556
1478,2343829,1585
1479,2322229,1570
1480,2292032,1548
1481,2267115,1530
1482,2333877,1574
1483,2557089,1724
1484,2351260,1584
1485,2303221,1550
1486,2427942,1633
1487,2433060,1636
1488,2287790,1537
1489,2293101,1540
1490,2352824,1579
1491,2405142,1613
1492,2400065,1608
1493,2278326,1526
1494,2303402,1541
1495,2350587,1572
