B,Read Time (ns),Read Time / Number (ns)
686,9211,13
687,8679,12
688,9258,13
689,8575,12
690,8542,12
691,8687,12
692,8674,12
693,8544,12
694,8566,12
695,8681,12
696,8581,12
697,8676,12
698,8696,12
699,8574,12
700,8545,12
701,8545,12
702,8575,12
703,8568,12
704,8683,12
705,8705,12
706,8700,12
707,8724,12
708,8690,12
709,8690,12
710,8550,12
711,8579,12
712,8717,12
713,8683,12
714,8569,12
715,8698,12
716,8698,12
717,8702,12
718,8575,11
719,8672,12
720,8582,11
721,8694,12
722,8567,11
723,8561,11
724,8559,11
725,8586,11
726,8706,11
727,8566,11
728,8569,11
729,8538,11
730,8565,11
731,8563,11
732,8694,11
733,8726,11
734,8566,11
735,8702,11
736,8587,11
737,8581,11
738,8553,11
739,8695,11
740,8566,11
741,8540,11
742,8545,11
743,8707,11
744,8556,11
745,8534,11
746,8571,11
747,8573,11
748,8699,11
749,8544,11
750,8678,11
751,8702,11
752,8724,11
753,8693,11
754,8565,11
755,11718,15
756,8702,11
757,8548,11
758,8675,11
759,8696,11
760,8562,11
761,8555,11
762,8703,11
763,8537,11
764,8669,11
765,8563,11
766,9159,11
767,9192,11
768,8703,11
769,8558,11
770,8545,11
771,8716,11
772,8704,11
773,8566,11
774,8684,11
775,8687,11
776,8883,11
777,8816,11
778,8858,11
779,8700,11
780,8671,11
781,8547,10
782,8671,11
783,8718,11
784,8719,11
785,8554,10
786,8711,11
787,8691,11
788,8576,10
789,8704,11
790,9170,11
791,8694,10
792,9279,11
793,8560,10
794,8560,10
795,8724,10
796,8656,10
797,8548,10
798,8575,10
799,8546,10
800,8563,10
801,8565,10
802,8544,10
803,8547,10
804,12143,15
805,8654,10
806,8582,10
807,8581,10
808,8683,10
809,8561,10
810,8551,10
811,8553,10
812,8560,10
813,8711,10
814,8547,10
815,8578,10
816,8675,10
817,8562,10
818,8561,10
819,8717,10
820,8555,10
821,8704,10
822,8695,10
823,8713,10
824,8607,10
825,8697,10
826,8686,10
827,8576,10
828,8733,10
829,8676,10
830,8694,10
831,8582,10
832,8704,10
833,8712,10
834,8705,10
835,8584,10
836,8722,10
837,8672,10
838,11422,13
839,8688,10
840,8692,10
841,8570,10
842,8583,10
843,8719,10
844,8676,10
845,8678,10
846,8699,10
847,8679,10
848,8542,10
849,8716,10
850,8729,10
851,8577,10
852,8542,10
853,8582,10
854,8684,10
855,8572,10
856,8536,9
857,8713,10
858,8697,10
859,8692,10
860,8549,9
861,8555,9
862,8580,9
863,8719,10
864,8690,10
865,8695,10
866,8689,10
867,8677,10
868,8668,9
869,8575,9
870,8685,9
871,8578,9
872,8687,9
873,8571,9
874,8724,9
875,8680,9
876,8573,9
877,8687,9
878,8540,9
879,8698,9
880,8695,9
881,8679,9
882,8718,9
883,8719,9
884,8680,9
885,8713,9
886,8571,9
887,8568,9
888,8576,9
889,8708,9
890,8586,9
891,8714,9
892,8555,9
893,8567,9
894,8566,9
895,8559,9
896,8573,9
897,8573,9
898,8588,9
899,8734,9
900,8553,9
901,8692,9
902,8667,9
903,8574,9
904,8674,9
905,8577,9
906,8700,9
907,8724,9
908,8688,9
909,8720,9
910,8572,9
911,8558,9
912,8552,9
913,8699,9
914,8558,9
915,8572,9
916,8560,9
917,8564,9
918,8716,9
919,8565,9
920,8710,9
921,8689,9
922,8703,9
923,8688,9
924,8564,9
925,8559,9
926,8586,9
927,8701,9
928,8554,9
929,8543,9
930,8563,9
931,8701,9
932,8712,9
933,8564,9
934,8724,9
935,8687,9
936,8705,9
937,8577,9
938,8573,9
939,8578,9
940,8699,9
941,8701,9
942,8697,9
943,8559,9
944,8581,9
945,8565,9
946,8714,9
947,8670,9
948,8731,9
949,8693,9
950,8549,8
951,8729,9
952,8570,9
953,8687,9
954,8571,8
955,8574,8
956,8704,9
957,8707,9
958,8691,9
959,8589,8
960,8705,9
961,8581,8
962,8717,9
963,8540,8
964,8697,9
965,8680,8
966,8551,8
967,8558,8
968,8675,8
969,8744,9
970,8668,8
971,8576,8
972,8705,8
973,8571,8
974,8570,8
975,8580,8
976,8580,8
977,8695,8
978,8687,8
979,8711,8
980,8727,8
981,8554,8
982,8582,8
983,8706,8
984,8555,8
985,8553,8
986,8549,8
987,8570,8
988,8685,8
989,8708,8
990,8705,8
991,8555,8
992,8564,8
993,8679,8
994,8695,8
995,8556,8
996,8590,8
997,8550,8
998,8725,8
999,8689,8
1000,8705,8
1001,8724,8
1002,8563,8
1003,8702,8
1004,8682,8
1005,8698,8
1006,8572,8
1007,8709,8
1008,8565,8
1009,10499,10
1010,10494,10
1011,10754,10
1012,10856,10
1013,10711,10
1014,10443,10
1015,10625,10
1016,10680,10
1017,10730,10
1018,10535,10
1019,10672,10
1020,10783,10
1021,10593,10
1022,10482,10
1023,10490,10
1024,10648,10
1025,10945,10
1026,8713,8
1027,8630,8
1028,8821,8
1029,8633,8
1030,8607,8
1031,8716,8
1032,11756,11
1033,8636,8
1034,8728,8
1035,8586,8
1036,8788,8
1037,8592,8
1038,8569,8
1039,8693,8
1040,8703,8
1041,8679,8
1042,8559,8
1043,8552,8
1044,8767,8
1045,8689,8
1046,8711,8
1047,8706,8
1048,8642,8
1049,8672,8
1050,8548,8
1051,8750,8
1052,8776,8
1053,8700,8
1054,8730,8
1055,8737,8
1056,8787,8
1057,8588,8
1058,8623,8
1059,8792,8
1060,8713,8
1061,8720,8
1062,8684,8
1063,8776,8
1064,8629,8
1065,8752,8
1066,8750,8
1067,8719,8
1068,8773,8
1069,8633,8
1070,8625,8
1071,8562,7
1072,8805,8
1073,8736,8
1074,8784,8
1075,8727,8
1076,8763,8
1077,8706,8
1078,8777,8
1079,8737,8
1080,8625,7
1081,8626,7
1082,8689,8
1083,8626,7
1084,8659,7
1085,8817,8
1086,8650,7
1087,8762,8
1088,8762,8
1089,8819,8
1090,8802,8
1091,8763,8
1092,8706,7
1093,8713,7
1094,8582,7
1095,8735,7
1096,8699,7
1097,8717,7
1098,8557,7
1099,8607,7
1100,8821,8
1101,8713,7
1102,8722,7
1103,8784,7
1104,8763,7
1105,8629,7
1106,8697,7
1107,8655,7
1108,8613,7
1109,8597,7
1110,8612,7
1111,8745,7
1112,8701,7
1113,8771,7
1114,8587,7
1115,8584,7
1116,8612,7
1117,8691,7
1118,8576,7
1119,8711,7
1120,8627,7
1121,8735,7
1122,8782,7
1123,8670,7
1124,8754,7
1125,8630,7
1126,8680,7
1127,8590,7
1128,8651,7
1129,8698,7
1130,11801,10
1131,8749,7
1132,8727,7
1133,8791,7
1134,8630,7
1135,8739,7
1136,8576,7
1137,8728,7
1138,8629,7
1139,8736,7
1140,8586,7
1141,8564,7
1142,8764,7
1143,8676,7
1144,8569,7
1145,8701,7
1146,8591,7
1147,8587,7
1148,8720,7
1149,8713,7
1150,8733,7
1151,8730,7
1152,8807,7
1153,8715,7
1154,8718,7
1155,8595,7
1156,8575,7
1157,8711,7
1158,8602,7
1159,8784,7
1160,8793,7
1161,11348,9
1162,8710,7
1163,8623,7
1164,8599,7
1165,8715,7
1166,8584,7
1167,8592,7
1168,8542,7
1169,8568,7
1170,8568,7
1171,8587,7
1172,9278,7
1173,8655,7
1174,8771,7
1175,8564,7
1176,8727,7
1177,8584,7
1178,8576,7
1179,8586,7
1180,8557,7
1181,8728,7
1182,8616,7
1183,8578,7
1184,8778,7
1185,9319,7
1186,9270,7
1187,8621,7
1188,8652,7
1189,8629,7
1190,8735,7
1191,8724,7
1192,8707,7
1193,10935,9
1194,8723,7
1195,8609,7
1196,8684,7
1197,8653,7
1198,8744,7
1199,8646,7
1200,8780,7
1201,8754,7
1202,8635,7
1203,8567,7
1204,8804,7
1205,8748,7
1206,8754,7
1207,8611,7
1208,8709,7
1209,8632,7
1210,8564,7
1211,8770,7
1212,9292,7
1213,8725,7
1214,8601,7
1215,8577,7
1216,8629,7
1217,8742,7
1218,10848,8
1219,8723,7
1220,8778,7
1221,12504,10
1222,8704,7
1223,8698,7
1224,8636,7
1225,8578,7
1226,8742,7
1227,8574,6
1228,8743,7
1229,8618,7
1230,8591,6
1231,10833,8
1232,8737,7
1233,8720,7
1234,12485,10
1235,8644,6
1236,8750,7
1237,8714,7
1238,8766,7
1239,8740,7
1240,8739,7
1241,8577,6
1242,8746,7
1243,8748,7
1244,8748,7
1245,8646,6
1246,8698,6
1247,8630,6
1248,8596,6
1249,8573,6
1250,8743,6
1251,8678,6
1252,8687,6
1253,8667,6
1254,8714,6
1255,8720,6
1256,8598,6
1257,8708,6
1258,10830,8
1259,8703,6
1260,8592,6
1261,8756,6
1262,8566,6
1263,10763,8
1264,8632,6
1265,8816,6
1266,8708,6
1267,8568,6
1268,8815,6
1269,8728,6
1270,8577,6
1271,8612,6
1272,10749,8
1273,8704,6
1274,8790,6
1275,8661,6
1276,10943,8
1277,8612,6
1278,8772,6
1279,8678,6
1280,8581,6
1281,8685,6
1282,8723,6
1283,8691,6
1284,8807,6
1285,8679,6
1286,8565,6
1287,8633,6
1288,8832,6
1289,10738,8
1290,8636,6
1291,8645,6
1292,8704,6
1293,8647,6
1294,8575,6
1295,8822,6
1296,8744,6
1297,8575,6
1298,8543,6
1299,8733,6
1300,8642,6
1301,8575,6
1302,8632,6
1303,8683,6
1304,8789,6
1305,8789,6
1306,8574,6
1307,8714,6
1308,8609,6
1309,8585,6
1310,11438,8
1311,8700,6
1312,8801,6
1313,8658,6
1314,8616,6
1315,8587,6
1316,8771,6
1317,8698,6
1318,8682,6
1319,8815,6
1320,8704,6
1321,11038,8
1322,8709,6
1323,8620,6
1324,8696,6
1325,8736,6
1326,12020,9
1327,8628,6
1328,8572,6
1329,8746,6
1330,8670,6
1331,8684,6
1332,8761,6
1333,8744,6
1334,8692,6
1335,8707,6
1336,8626,6
1337,8566,6
1338,8599,6
1339,9325,6
1340,10753,8
1341,8732,6
1342,8595,6
1343,8831,6
1344,8593,6
1345,8711,6
1346,8707,6
1347,8757,6
1348,8738,6
1349,9183,6
1350,8625,6
1351,9220,6
1352,8788,6
1353,8657,6
1354,8579,6
1355,8733,6
1356,8741,6
1357,8636,6
1358,8575,6
1359,11019,8
1360,8600,6
1361,8754,6
1362,8770,6
1363,8678,6
1364,9254,6
1365,9252,6
1366,8636,6
1367,8596,6
1368,8580,6
1369,8720,6
1370,8631,6
1371,8783,6
1372,8742,6
1373,8619,6
1374,8816,6
1375,8736,6
1376,9273,6
1377,8730,6
1378,11259,8
1379,8678,6
1380,8712,6
1381,8689,6
1382,8694,6
1383,8588,6
1384,8571,6
1385,8715,6
1386,8792,6
1387,8738,6
1388,8622,6
1389,8833,6
1390,8670,6
1391,9263,6
1392,8568,6
1393,9263,6
1394,8613,6
1395,9205,6
1396,8718,6
1397,8700,6
1398,8783,6
1399,8599,6
1400,8718,6
1401,8824,6
1402,8714,6
1403,8719,6
1404,8645,6
1405,21098,15
1406,8709,6
1407,8579,6
1408,8649,6
1409,8754,6
1410,8839,6
1411,8593,6
1412,8741,6
1413,8642,6
1414,8628,6
1415,11050,7
1416,11068,7
1417,11411,8
1418,8606,6
1419,8722,6
1420,8690,6
1421,8635,6
1422,8577,6
1423,8782,6
1424,8721,6
1425,8705,6
1426,8709,6
1427,8848,6
1428,8550,5
1429,8745,6
1430,8648,6
1431,9209,6
1432,8604,6
1433,8731,6
1434,8587,5
1435,8761,6
1436,8635,6
1437,8738,6
1438,8687,6
1439,8658,6
1440,8718,6
1441,8587,5
1442,8731,6
1443,8716,6
1444,8642,5
1445,12342,8
1446,8746,6
1447,8698,6
1448,8716,6
1449,8744,6
1450,8745,6
1451,8720,6
1452,8803,6
1453,8728,6
1454,8728,6
1455,8758,6
1456,8609,5
1457,8592,5
1458,8611,5
1459,8594,5
1460,8702,5
1461,8803,6
1462,8557,5
1463,8580,5
1464,8634,5
1465,8759,5
1466,8698,5
1467,8614,5
1468,8562,5
1469,11118,7
1470,8625,5
1471,8584,5
1472,8565,5
1473,8603,5
1474,8719,5
1475,8712,5
1476,8599,5
1477,8738,5
1478,8577,5
1479,8626,5
1480,10753,7
1481,8698,5
1482,8636,5
1483,8597,5
1484,8694,5
1485,8624,5
1486,10883,7
1487,8701,5
1488,8694,5
1489,8625,5
1490,8581,5
1491,8695,5
1492,8775,5
1493,8592,5
1494,9273,6
1495,8600,5
1496,9182,6
1497,8711,5
1498,8562,5
1499,8606,5
1500,8772,5
1501,8578,5
1502,8742,5
1503,8726,5
1504,8781,5
1505,8577,5
1506,8777,5
1507,8727,5
1508,8783,5
1509,8563,5
1510,8747,5
1511,8771,5
1512,8700,5
1513,8595,5
1514,8780,5
1515,8579,5
1516,8669,5
1517,8722,5
1518,8780,5
1519,12014,7
1520,8704,5
1521,8716,5
1522,8745,5
1523,8626,5
1524,8564,5
1525,8637,5
1526,8671,5
1527,8691,5
1528,8737,5
1529,8630,5
1530,8726,5
1531,8789,5
1532,8997,5
1533,8805,5
1534,8636,5
1535,8694,5
1536,8641,5
1537,10711,6
1538,10657,6
1539,10681,6
1540,10513,6
1541,10611,6
1542,10583,6
1543,10598,6
1544,10656,6
1545,10460,6
1546,10670,6
1547,11127,7
1548,10951,7
1549,11201,7
1550,10637,6
1551,10488,6
1552,10469,6
1553,10670,6
1554,10712,6
1555,10473,6
1556,10382,6
1557,10553,6
1558,10437,6
1559,10634,6
1560,10441,6
1561,11078,7
1562,10998,7
1563,10850,6
1564,10720,6
1565,10523,6
1566,10841,6
1567,10700,6
1568,10685,6
1569,10599,6
1570,10894,6
1571,14747,9
1572,10656,6
1573,10558,6
1574,10715,6
1575,10736,6
1576,10554,6
1577,10611,6
1578,10586,6
1579,10586,6
1580,10769,6
1581,10750,6
1582,10700,6
1583,10612,6
1584,10574,6
1585,11206,7
1586,20672,13
1587,11281,7
1588,10622,6
1589,10786,6
1590,10637,6
1591,10687,6
1592,10657,6
1593,10513,6
1594,10505,6
1595,10515,6
1596,14272,8
1597,10489,6
1598,10474,6
1599,10601,6
1600,10525,6
1601,10940,6
1602,10494,6
1603,10896,6
1604,10674,6
1605,10662,6
1606,10597,6
1607,10889,6
1608,32095,19
1609,10503,6
1610,10501,6
1611,10773,6
1612,10666,6
1613,10657,6
1614,10471,6
1615,10519,6
1616,10591,6
1617,10641,6
1618,10784,6
1619,10757,6
1620,10762,6
1621,10569,6
1622,10613,6
1623,11228,6
1624,11283,6
1625,11286,6
1626,11369,6
1627,10640,6
1628,20336,12
1629,10667,6
1630,10521,6
1631,10632,6
1632,10806,6
1633,10674,6
1634,10440,6
1635,10337,6
1636,10704,6
1637,11649,7
1638,11261,6
1639,10595,6
1640,10547,6
1641,10764,6
1642,10650,6
1643,10563,6
1644,10397,6
1645,10565,6
1646,10519,6
1647,10772,6
1648,12096,7
1649,10698,6
1650,10381,6
1651,10664,6
1652,10650,6
1653,10721,6
1654,10528,6
1655,10572,6
1656,10475,6
1657,10473,6
1658,13058,7
1659,10505,6
1660,10543,6
1661,10452,6
1662,10435,6
1663,10812,6
1664,10720,6
1665,10887,6
1666,10387,6
1667,10644,6
1668,10670,6
1669,10521,6
1670,10487,6
1671,10645,6
1672,10675,6
1673,10623,6
1674,10517,6
1675,10528,6
1676,10689,6
1677,10722,6
1678,10515,6
1679,10503,6
1680,10504,6
1681,10691,6
1682,10598,6
1683,10426,6
1684,10491,6
1685,10623,6
1686,10732,6
1687,10387,6
1688,10720,6
1689,10856,6
1690,10821,6
1691,10659,6
1692,10690,6
1693,10498,6
1694,10504,6
1695,10702,6
1696,10557,6
1697,10878,6
1698,10650,6
1699,10540,6
1700,10608,6
1701,11144,6
1702,11099,6
1703,10593,6
1704,10697,6
1705,10606,6
1706,10758,6
1707,10862,6
1708,10694,6
1709,10483,6
1710,10975,6
1711,10660,6
1712,10606,6
1713,10729,6
1714,14943,8
1715,10415,6
1716,10941,6
1717,10621,6
1718,10723,6
1719,10741,6
1720,10527,6
1721,10556,6
1722,10442,6
1723,8725,5
1724,10550,6
1725,10382,6
1726,10650,6
1727,11338,6
1728,11377,6
1729,10585,6
1730,10620,6
1731,10599,6
1732,10494,6
1733,10762,6
1734,10645,6
1735,11213,6
1736,10768,6
1737,11126,6
1738,10438,6
1739,11380,6
1740,10705,6
1741,10526,6
1742,10389,5
1743,10689,6
1744,10710,6
1745,10693,6
1746,10495,6
1747,10666,6
1748,10701,6
1749,10499,6
1750,10602,6
1751,10655,6
1752,10691,6
1753,10468,5
1754,10609,6
1755,10800,6
1756,10564,6
1757,10781,6
1758,10569,6
1759,10633,6
1760,10560,6
1761,10670,6
1762,10687,6
1763,10388,5
1764,10471,5
1765,10832,6
1766,10545,5
1767,10843,6
1768,10778,6
1769,10755,6
1770,10640,6
1771,10800,6
1772,10638,6
1773,10567,5
1774,10501,5
1775,10460,5
1776,10395,5
1777,10711,6
1778,10927,6
1779,10834,6
1780,10730,6
1781,10445,5
1782,10719,6
1783,10661,5
1784,10597,5
1785,10590,5
1786,10676,5
1787,10690,5
1788,10643,5
1789,10760,6
1790,10714,5
1791,10699,5
1792,10528,5
1793,10718,5
1794,10806,6
1795,10803,6
1796,10640,5
1797,10586,5
1798,10845,6
1799,10729,5
1800,10639,5
1801,10546,5
1802,10671,5
1803,10491,5
1804,10607,5
1805,10556,5
1806,10519,5
1807,10499,5
1808,10676,5
1809,10692,5
1810,10730,5
1811,10518,5
1812,10755,5
1813,10612,5
1814,10551,5
1815,10521,5
1816,10772,5
1817,10620,5
1818,10397,5
1819,10469,5
1820,10635,5
1821,10859,5
1822,10553,5
1823,10487,5
1824,10521,5
1825,10612,5
1826,10641,5
1827,10424,5
1828,10573,5
1829,10754,5
1830,10493,5
1831,19977,10
1832,10550,5
1833,10403,5
1834,10571,5
1835,10497,5
1836,10660,5
1837,10507,5
1838,10806,5
1839,10693,5
1840,10675,5
1841,10800,5
1842,10697,5
1843,10583,5
1844,10470,5
1845,10739,5
1846,10689,5
1847,10763,5
1848,10486,5
1849,10569,5
1850,10614,5
1851,10794,5
1852,10724,5
1853,10802,5
1854,11443,6
1855,10635,5
1856,10701,5
1857,10614,5
1858,10586,5
1859,10830,5
1860,14719,7
1861,10402,5
1862,10615,5
1863,10439,5
1864,10565,5
1865,10773,5
1866,10785,5
1867,10825,5
1868,10491,5
