KB,Read Time (ns),Read Time / Number (ns)
239,117528,491
240,113891,474
241,145196,602
242,120941,499
243,121441,499
244,116218,476
245,157347,642
246,103617,421
247,119187,482
248,129402,521
249,115072,462
250,109421,437
251,126034,502
252,109330,433
253,110466,436
254,110575,435
255,119753,469
256,117043,457
257,121727,473
258,122879,476
259,120781,466
260,114328,439
261,119504,457
262,125298,478
263,110750,421
264,115061,435
265,131891,497
266,121554,456
267,129108,483
268,135274,504
269,142258,528
270,117896,436
271,115904,427
272,130064,478
273,134041,490
274,123182,449
275,119417,434
276,144506,523
277,136032,491
278,128832,463
279,119485,428
280,133827,477
281,128380,456
282,121949,432
283,133748,472
284,123459,434
285,147469,517
286,134226,469
287,145009,505
288,126971,440
289,128598,444
290,138378,477
291,128404,441
292,159196,545
293,130557,445
294,139072,473
295,131537,445
296,135010,456
297,149952,504
298,125482,421
299,139950,468
300,145190,483
301,132485,440
302,157327,520
303,130298,430
304,141230,464
305,143655,471
306,144159,471
307,143325,466
308,146599,475
309,140658,455
310,138480,446
311,142108,456
312,140648,450
313,136536,436
314,150309,478
315,147150,467
316,159150,503
317,136575,430
318,153214,481
319,145872,457
320,144300,450
321,143331,446
322,164037,509
323,151415,468
324,153529,473
325,185915,572
326,162530,498
327,154820,473
328,149405,455
329,152043,462
330,147258,446
331,153202,462
332,144441,435
333,157233,472
334,141072,422
335,141665,422
336,147459,438
337,158087,469
338,159307,471
339,151005,445
340,142697,419
341,165420,485
342,164641,481
343,160402,467
344,153380,445
345,173577,503
346,176076,508
347,162262,467
348,156380,449
349,168540,482
350,200106,571
351,164242,467
352,162560,461
353,156522,443
354,162144,458
355,149183,420
356,156745,440
357,148410,415
358,148732,415
359,149315,415
360,160819,446
361,173394,480
362,156204,431
363,190511,524
364,164409,451
365,166039,454
366,166514,454
367,196986,536
368,168508,457
369,166726,451
370,167495,452
371,175036,471
372,161287,433
373,171009,458
374,168471,450
375,168433,449
376,217879,579
377,184267,488
378,187386,495
379,160349,423
380,166132,437
381,162437,426
382,181810,475
383,164400,429
384,183080,476
385,164697,427
386,170883,442
387,177390,458
388,170349,439
389,169598,435
390,175053,448
391,182459,466
392,185873,474
393,175805,447
394,172870,438
395,183329,464
396,174652,441
397,179691,452
398,192592,483
399,198704,498
400,174344,435
401,179078,446
402,202390,503
403,181774,451
404,195904,484
405,176271,435
406,190234,468
407,182069,447
408,212306,520
409,176392,431
410,184001,448
411,181252,441
412,181567,440
413,181606,439
414,195629,472
415,193939,467
416,192390,462
417,182506,437
418,185701,444
419,178915,427
420,188349,448
421,211751,502
422,194215,460
423,206662,488
424,171734,405
425,198727,467
426,191883,450
427,195419,457
428,180286,421
429,190119,443
430,187174,435
431,197629,458
432,199936,462
433,188416,435
434,205900,474
435,187376,430
436,202344,464
437,196642,449
438,203065,463
439,189778,432
440,200267,455
441,195954,444
442,191906,434
443,191050,431
444,230004,518
445,193828,435
446,192702,432
447,186731,417
448,196640,438
449,222894,496
450,198343,440
451,195107,432
452,190263,420
453,240413,530
454,198427,437
455,208024,457
456,216729,475
457,193090,422
458,211305,461
459,200353,436
460,210476,457
461,195019,423
462,214422,464
463,205276,443
464,229861,495
465,243339,523
466,226172,485
467,197777,423
468,198314,423
469,242501,517
470,222569,473
471,200688,426
472,214893,455
473,220659,466
474,200001,421
475,215106,452
476,216752,455
477,281046,589
478,213977,447
479,216822,452
480,214145,446
481,219273,455
482,203057,421
483,216867,449
484,199090,411
485,262795,541
486,210858,433
487,237655,487
488,222053,455
489,268474,549
490,221369,451
491,226752,461
492,224646,456
493,210462,426
494,206482,417
495,219703,443
496,221490,446
497,245296,493
498,212855,427
499,241985,484
500,428358,856
501,256181,511
502,238269,474
503,231048,459
504,213418,423
505,231398,458
506,229003,452
507,241245,475
508,225278,443
509,216984,426
510,217693,426
511,221972,434
512,260589,508
513,218222,425
514,221210,430
515,230887,448
516,217721,421
517,252730,488
518,236112,455
519,220529,424
520,246157,473
521,232027,445
522,216057,413
523,232093,443
524,225069,429
525,232342,442
526,236394,449
527,265011,502
528,252770,478
529,225679,426
530,232563,438
531,243066,457
532,252448,474
533,286374,537
534,226678,424
535,319137,596
536,246471,459
537,243248,452
538,284696,529
539,244214,453
540,236214,437
541,273865,506
542,226900,418
543,227988,419
544,250641,460
545,254994,467
546,223944,410
547,282817,517
548,227102,414
549,255397,465
550,261513,475
551,239061,433
552,252676,457
553,240832,435
554,247966,447
555,249874,450
556,252480,454
557,290122,520
558,235102,421
559,236774,423
560,242560,433
561,267492,476
562,235636,419
563,270750,480
564,292098,517
565,250396,443
566,254549,449
567,260432,459
568,248996,438
569,295764,519
570,259375,455
571,237282,415
572,242865,424
573,251720,439
574,239812,417
575,245784,427
576,257507,447
577,284034,492
578,242639,419
579,264233,456
580,277488,478
581,251434,432
582,266408,457
583,245219,420
584,259152,443
585,249398,426
586,253498,432
587,245827,418
588,258376,439
589,253403,430
590,268781,455
591,272057,460
592,264644,447
593,269912,455
594,271843,457
595,248224,417
596,249907,419
597,255433,427
598,270752,452
599,248953,415
600,271770,452
601,308528,513
602,263806,438
603,258209,428
604,282141,467
605,269241,445
606,253700,418
607,258788,426
608,289156,475
609,256600,421
610,263174,431
611,273034,446
612,275462,450
613,291534,475
614,284451,463
615,273460,444
616,259647,421
617,265111,429
618,291859,472
619,271426,438
620,265878,428
621,294019,473
622,259469,417
623,277377,445
624,277228,444
625,289114,462
626,310689,496
627,286979,457
628,291932,464
629,352980,561
630,266363,422
631,290387,460
632,280624,444
633,280175,442
634,265864,419
635,277347,436
636,272039,427
637,312928,491
638,281384,441
639,273527,428
640,285033,445
641,277892,433
642,274438,427
643,297610,462
644,293858,456
645,306013,474
646,318767,493
647,300621,464
648,276606,426
649,307919,474
650,306542,471
651,289843,445
652,302887,464
653,284634,435
654,278277,425
655,285114,435
656,282992,431
657,298755,454
658,289485,439
659,301739,457
660,293002,443
661,293925,444
662,302435,456
663,292204,440
664,318750,480
665,293995,442
666,306516,460
667,297733,446
668,300651,450
669,745825,1114
670,304606,454
671,303658,452
672,288847,429
673,302545,449
674,294470,436
675,302085,447
676,296773,439
677,307536,454
678,303348,447
679,314088,462
680,282616,415
681,314925,462
682,294997,432
683,320407,469
684,316846,463
685,309366,451
686,312754,455
687,339315,493
688,300001,436
689,290679,421
690,302809,438
691,316573,458
692,322775,466
693,310861,448
694,330163,475
695,301916,434
696,302171,434
697,299941,430
698,291097,417
699,301437,431
700,318882,455
701,323355,461
702,314748,448
703,301297,428
704,322520,458
705,328924,466
706,316552,448
707,293187,414
708,309995,437
709,316376,446
710,343699,484
711,317860,447
712,305397,428
713,307213,430
714,311234,435
715,328580,459
716,318486,444
717,320112,446
718,301222,419
719,302502,420
720,315177,437
721,360301,499
722,310944,430
723,334137,462
724,320553,442
725,353147,487
726,319016,439
727,345504,475
728,340850,468
729,321911,441
730,337288,462
731,333950,456
732,330880,452
733,315897,430
734,317718,432
735,338198,460
736,349494,474
737,307603,417
738,365850,495
739,337887,457
740,352284,476
741,330801,446
742,347013,467
743,328573,442
744,326670,439
745,313711,421
746,325836,436
747,319438,427
748,345431,461
749,328007,437
750,328157,437
751,331160,440
752,334421,444
753,338907,450
754,348947,462
755,328730,435
756,324170,428
757,319139,421
758,321340,423
759,337921,445
760,318795,419
761,323480,425
762,373671,490
763,319206,418
764,320778,419
765,338283,442
766,339665,443
767,336032,438
768,343441,447
769,350673,456
770,357560,464
771,344866,447
772,339165,439
773,337885,437
774,367374,474
775,356000,459
776,350084,451
777,333061,428
778,330376,424
779,334623,429
780,351935,451
781,342419,438
782,350539,448
783,326066,416
784,342645,437
785,363549,463
786,323617,411
787,355157,451
788,348638,442
789,372378,471
790,340369,430
791,348562,440
792,373283,471
793,338131,426
794,341895,430
795,364487,458
796,418755,526
797,330503,414
798,380343,476
799,348640,436
800,353016,441
801,378340,472
802,343946,428
803,355389,442
804,340536,423
805,370211,459
806,356692,442
807,364837,452
808,345238,427
809,371671,459
810,333846,412
811,348673,429
812,356122,438
813,338426,416
814,345047,423
815,366225,449
816,352661,432
817,365753,447
818,382721,467
819,349878,427
820,371316,452
821,357192,435
822,347022,422
823,361815,439
824,385468,467
825,351916,426
826,370412,448
827,388290,469
828,370006,446
829,413857,499
830,340737,410
831,399857,481
832,348777,419
833,385184,462
834,358285,429
835,411289,492
836,381832,456
837,387407,462
838,414149,494
839,377627,450
840,365777,435
841,419444,498
842,413651,491
843,346181,410
844,411577,487
845,365337,432
846,355065,419
847,382825,451
848,383583,452
849,365599,430
850,364635,428
851,404148,474
852,363539,426
853,404162,473
854,375240,439
855,408582,477
856,372762,435
857,380418,443
858,370993,432
859,409097,476
860,361628,420
861,384049,446
862,373922,433
863,368704,427
864,408575,472
865,378403,437
866,362850,418
867,418308,482
868,368723,424
869,402164,462
870,398597,458
871,374653,430
872,381942,438
873,385450,441
874,427475,489
875,377983,431
876,362517,413
877,476790,543
878,413517,470
879,371911,423
880,372446,423
881,366831,416
882,390422,442
883,385160,436
884,394769,446
885,372478,420
886,396737,447
887,437113,492
888,400539,451
889,410750,462
890,380819,427
891,380742,427
892,393119,440
893,410565,459
894,390720,437
895,391108,436
896,448678,500
897,382977,426
898,415316,462
899,383766,426
900,405477,450
901,410998,456
902,390372,432
903,412050,456
904,400814,443
905,413310,456
906,388707,429
907,409362,451
908,432767,476
909,390133,429
910,505722,555
911,386054,423
912,437684,479
913,408048,446
914,394576,431
915,382180,417
916,395940,432
917,387209,422
918,406946,443
919,412982,449
920,401666,436
921,387645,420
922,416211,451
923,416715,451
924,413822,447
925,426055,460
926,408615,441
927,390583,421
928,391895,422
929,405554,436
930,423448,455
931,424436,455
932,383488,411
933,390448,418
934,416382,445
935,424281,453
936,411144,439
937,394740,421
938,418806,446
939,417834,444
940,416475,443
941,431799,458
942,417758,443
943,415696,440
944,411232,435
945,420191,444
946,423612,447
947,425838,449
948,443502,467
949,407401,429
950,431389,454
951,411361,432
952,423177,444
953,421908,442
954,413079,432
955,438943,459
956,445285,465
957,407383,425
958,411911,429
959,406490,423
960,402504,419
961,408966,425
962,430842,447
963,406828,422
964,404105,419
965,411832,426
966,443679,459
967,428179,442
968,460096,475
969,436426,450
970,406642,419
971,421344,433
972,412517,424
973,436715,448
974,402569,413
975,401618,411
976,426685,437
977,422567,432
978,489918,500
979,410794,419
980,431533,440
981,436436,444
982,419709,427
983,427650,435
984,402968,409
985,436102,442
986,420068,426
987,433829,439
988,460654,466
989,502342,507
990,439449,443
991,657449,663
992,452285,455
993,425750,428
994,419070,421
995,439712,441
996,523040,525
997,433340,434
998,429746,430
999,461208,461
1000,460002,460
1001,453848,453
1002,532955,531
1003,428986,427
1004,436486,434
1005,424086,421
1006,437372,434
1007,461408,458
1008,491242,487
1009,446396,442
1010,420995,416
1011,423450,418
1012,458749,453
1013,486332,480
1014,467977,461
1015,429041,422
1016,448687,441
1017,426239,419
1018,434906,427
1019,454734,446
1020,457727,448
1021,428167,419
1022,429862,420
1023,447786,437
1024,437758,427
1025,477229,465
1026,490436,478
1027,449742,437
1028,445385,433
1029,454547,441
1030,488720,474
1031,472809,458
1032,444697,430
1033,450571,436
1034,435649,421
1035,454103,438
1036,441094,425
1037,482789,465
1038,438630,422
1039,516037,496
1040,464020,446
1041,492589,473
1042,496100,476
1043,449637,431
1044,441216,422
1045,451915,432
1046,439394,420
1047,471096,449
1048,481597,459
1049,499404,476
1050,441326,420
1051,447412,425
1052,447638,425
1053,498673,473
1054,485570,460
1055,515178,488
1056,450809,426
1057,457108,432
1058,536797,507
1059,466106,440
1060,515646,486
1061,473560,446
1062,481811,453
1063,467323,439
1064,447155,420
1065,498421,468
1066,494247,463
1067,463010,433
1068,472672,442
1069,457642,428
1070,482172,450
1071,460753,430
1072,451913,421
1073,455551,424
1074,449088,418
1075,466868,434
1076,515048,478
1077,443744,412
1078,529437,491
1079,471525,437
1080,515583,477
1081,481370,445
1082,461427,426
1083,485510,448
1084,482803,445
1085,465883,429
1086,464966,428
1087,445633,409
1088,473128,434
1089,462359,424
1090,461291,423
1091,581670,533
1092,558115,511
1093,456452,417
1094,508440,464
1095,459241,419
1096,467712,426
1097,463895,422
1098,484554,441
1099,527874,480
1100,474600,431
1101,490134,445
1102,529201,480
1103,446263,404
1104,492104,445
1105,476301,431
1106,479017,433
1107,472573,426
1108,472879,426
1109,487950,439
1110,486177,437
1111,482935,434
1112,500060,449
1113,489337,439
1114,513299,460
1115,461267,413
1116,552734,495
1117,528954,473
1118,505747,452
1119,496057,443
1120,477246,426
1121,494607,441
1122,497480,443
1123,479057,426
1124,513583,456
1125,615350,546
1126,482378,428
1127,501955,445
1128,508053,450
1129,475148,420
1130,506999,448
1131,494599,437
1132,491733,434
1133,505492,446
1134,509266,449
1135,491349,432
1136,568386,500
1137,570701,501
1138,558122,490
1139,502741,441
1140,538025,471
1141,511671,448
1142,480006,420
1143,516011,451
1144,529028,462
1145,484579,423
1146,527166,460
1147,547722,477
1148,498257,434
1149,496713,432
1150,490701,426
1151,491015,426
1152,542214,470
1153,500727,434
1154,499659,432
1155,554690,480
1156,522081,451
1157,523216,452
1158,512146,442
1159,490963,423
1160,511550,440
1161,497171,428
1162,509619,438
1163,567997,488
1164,530855,456
1165,514054,441
1166,504492,432
1167,515942,442
1168,511355,437
1169,516975,442
1170,500403,427
1171,494159,421
1172,497228,424
1173,612805,522
1174,488058,415
1175,513756,437
1176,501223,426
1177,501115,425
1178,514313,436
1179,494125,419
1180,514721,436
1181,528614,447
1182,510416,431
1183,495239,418
1184,507933,428
1185,561279,473
1186,550111,463
1187,593820,500
1188,537699,452
1189,547156,460
1190,507104,426
1191,504147,423
1192,522085,437
1193,542125,454
1194,608557,509
1195,541452,453
1196,578049,483
1197,519890,434
1198,543371,453
1199,547153,456
1200,523891,436
1201,514248,428
1202,528392,439
1203,577827,480
1204,519603,431
1205,506192,420
1206,579226,480
1207,517471,428
1208,533497,441
1209,532597,440
1210,512528,423
1211,513457,423
1212,533079,439
1213,533226,439
1214,536950,442
1215,505220,415
1216,551591,453
1217,509384,418
1218,554210,455
1219,545702,447
1220,550175,450
1221,546356,447
1222,560849,458
1223,564134,461
1224,534363,436
1225,551731,450
1226,538197,438
1227,537796,438
1228,514508,418
1229,553524,450
1230,509719,414
1231,508801,413
1232,531606,431
1233,504002,408
1234,531023,430
1235,522697,423
1236,539389,436
1237,552253,446
1238,560878,453
1239,525751,424
1240,530512,427
1241,516653,416
1242,547928,441
1243,579520,466
1244,519236,417
1245,530777,426
1246,545827,438
1247,560362,449
1248,599222,480
1249,559576,448
1250,554234,443
1251,523341,418
1252,530261,423
1253,552568,440
1254,562423,448
1255,516551,411
1256,557121,443
1257,574113,456
1258,521754,414
1259,584332,464
1260,532875,422
1261,561936,445
1262,531369,421
1263,560307,443
1264,547317,433
1265,568353,449
1266,538900,425
1267,556063,438
1268,531257,418
1269,537777,423
1270,552851,435
1271,594370,467
1272,599613,471
1273,587276,461
1274,542236,425
1275,545542,427
1276,548609,429
1277,518544,406
1278,588748,460
1279,577520,451
1280,565158,441
1281,569525,444
1282,541921,422
1283,550459,429
1284,555939,432
1285,583960,454
1286,551312,428
1287,564051,438
1288,556488,432
1289,606241,470
1290,562372,435
1291,555851,430
1292,585212,452
1293,551808,426
1294,566960,438
1295,539789,416
1296,574692,443
1297,563551,434
1298,568746,438
1299,559406,430
1300,584766,449
1301,541132,415
1302,543628,417
1303,585202,449
1304,555740,426
1305,1084613,831
1306,566818,434
1307,601137,459
1308,560315,428
1309,556263,424
1310,591849,451
1311,550956,420
1312,551947,420
1313,588196,447
1314,580512,441
1315,562167,427
1316,558132,424
1317,580471,440
1318,596339,452
1319,586787,444
1320,547942,415
1321,582950,441
1322,568809,430
1323,581690,439
1324,567317,428
1325,577174,435
1326,559286,421
1327,545826,411
1328,599408,451
1329,574657,432
1330,590203,443
1331,557009,418
1332,621318,466
1333,584156,438
1334,555040,416
1335,576570,431
1336,557183,417
1337,573677,429
1338,575691,430
1339,592916,442
1340,589622,440
1341,591894,441
1342,571341,425
1343,572201,426
1344,579673,431
1345,568049,422
1346,577132,428
1347,573683,425
1348,579953,430
1349,571508,423
1350,597294,442
1351,585129,433
1352,593233,438
1353,557138,411
1354,587625,433
1355,603438,445
1356,588809,434
1357,617404,454
1358,567059,417
1359,566017,416
1360,560468,412
1361,608058,446
1362,578939,425
1363,593846,435
1364,568612,416
1365,585056,428
1366,612055,448
1367,634476,464
1368,587074,429
1369,638405,466
1370,581164,424
1371,587950,428
1372,559764,407
1373,622473,453
1374,560630,408
1375,605938,440
1376,570044,414
1377,576601,418
1378,615026,446
1379,587239,425
1380,573330,415
1381,581643,421
1382,625692,452
1383,581819,420
1384,576963,416
1385,589428,425
1386,613107,442
1387,645725,465
1388,625316,450
1389,608104,437
1390,592258,426
1391,641362,461
1392,600128,431
1393,578318,415
1394,590566,423
1395,626844,449
1396,604613,433
1397,618653,442
1398,609909,436
1399,591721,422
1400,648986,463
1401,685422,489
1402,698133,497
1403,692956,493
1404,620198,441
1405,621589,442
1406,672958,478
1407,584529,415
1408,604919,429
1409,640765,454
1410,596955,423
1411,594518,421
1412,631331,447
1413,613301,434
1414,619519,438
1415,608269,429
1416,666883,470
1417,670956,473
1418,593706,418
1419,633218,446
1420,623620,439
1421,630316,443
1422,616789,433
1423,614096,431
1424,622198,436
1425,600532,421
1426,618600,433
1427,664106,465
1428,630358,441
1429,623480,436
1430,611544,427
1431,609680,426
1432,611520,427
1433,610165,425
1434,662959,462
1435,603910,420
1436,590833,411
1437,607178,422
1438,622656,433
1439,654018,454
1440,667476,463
1441,587520,407
1442,637889,442
1443,627125,434
1444,654003,452
1445,653496,452
1446,604753,418
1447,610712,422
1448,626311,432
1449,626992,432
1450,637730,439
1451,680481,468
1452,616884,424
1453,660319,454
1454,692899,476
1455,688676,473
1456,657319,451
1457,649199,445
1458,638052,437
1459,607767,416
1460,712666,488
1461,603750,413
1462,604319,413
1463,636953,435
1464,627635,428
1465,641893,438
1466,777496,530
1467,638030,434
1468,651872,444
1469,651553,443
1470,624214,424
1471,605033,411
1472,627231,426
1473,637182,432
1474,637671,432
1475,666489,451
1476,827995,560
1477,763925,517
1478,621798,420
1479,609506,412
1480,641600,433
1481,649604,438
1482,612127,413
1483,622673,419
1484,651662,439
1485,1070233,720
1486,760403,511
1487,739360,497
1488,692351,465
1489,729916,490
1490,633314,425
1491,702740,471
1492,642628,430
1493,618439,414
1494,737908,493
1495,676820,452
1496,646438,432
1497,620277,414
1498,624943,417
1499,674063,449
1500,667464,444
1501,652531,434
1502,645559,429
1503,636102,423
1504,639535,425
1505,677626,450
1506,643448,427
1507,612585,406
1508,662641,439
1509,674970,447
1510,677908,448
1511,650473,430
1512,677177,447
1513,658818,435
1514,621573,410
1515,754950,498
1516,625093,412
1517,650446,428
1518,654899,431
1519,703394,463
1520,704679,463
1521,666039,437
1522,641935,421
1523,643570,422
1524,642247,421
1525,687756,450
1526,624397,409
1527,624075,408
1528,696157,455
1529,670938,438
1530,663423,433
1531,663599,433
1532,710485,463
1533,661579,431
1534,631248,411
1535,640109,417
1536,676388,440
1537,671762,437
1538,661267,429
1539,684855,445
1540,669824,434
1541,690436,448
1542,754819,489
1543,662269,429
1544,656645,425
1545,642534,415
1546,687012,444
1547,662784,428
1548,685491,442
1549,687676,443
1550,662267,427
1551,666274,429
1552,679111,437
1553,663670,427
1554,643847,414
1555,663711,426
1556,639765,411
1557,654224,420
1558,652475,418
1559,664371,426
1560,679226,435
1561,648282,415
1562,666100,426
1563,660748,422
1564,724699,463
1565,655414,418
1566,672339,429
1567,699009,446
1568,727645,464
1569,710977,453
1570,769977,490
1571,677590,431
1572,676131,430
1573,640735,407
1574,659555,419
1575,638168,405
1576,671000,425
1577,669714,424
1578,669063,423
1579,676289,428
1580,674094,426
1581,722547,457
1582,662037,418
1583,702469,443
1584,684759,432
1585,695086,438
1586,690255,435
1587,664896,418
1588,663651,417
1589,716309,450
1590,699851,440
1591,691624,434
1592,702154,441
1593,711737,446
1594,709433,445
1595,661342,414
1596,702477,440
1597,666741,417
1598,682677,427
1599,1685553,1054
1600,656272,410
1601,701381,438
1602,680304,424
1603,696252,434
1604,746237,465
1605,741813,462
1606,697548,434
1607,691484,430
1608,706192,439
1609,674650,419
1610,737610,458
1611,686054,425
1612,679753,421
1613,755514,468
1614,703122,435
1615,725928,449
1616,717583,444
1617,702020,434
1618,718697,444
1619,729183,450
1620,689742,425
1621,677624,418
1622,728933,449
1623,720903,444
1624,696094,428
1625,708332,435
1626,691511,425
1627,757793,465
1628,679669,417
1629,731911,449
1630,753940,462
1631,716186,439
1632,699221,428
1633,750875,459
1634,685797,419
1635,702797,429
1636,673754,411
1637,681249,416
1638,697319,425
1639,705747,430
1640,754782,460
1641,732505,446
1642,752090,458
1643,699470,425
1644,685109,416
1645,730402,444
1646,699772,425
1647,743019,451
1648,714303,433
1649,705452,427
1650,697861,422
1651,733939,444
1652,723980,438
1653,694182,419
1654,707414,427
1655,712653,430
1656,712474,430
1657,758031,457
1658,696907,420
1659,708211,426
1660,752192,453
1661,710280,427
1662,924171,556
1663,798054,479
1664,727664,437
1665,688822,413
1666,707874,424
1667,712058,427
1668,717672,430
1669,706517,423
1670,744325,445
1671,705018,421
1672,720395,430
1673,707279,422
1674,693437,414
1675,703749,420
1676,738132,440
1677,730002,435
1678,712456,424
1679,751112,447
1680,713037,424
1681,761195,452
1682,715904,425
1683,759784,451
1684,700348,415
1685,703048,417
1686,817118,484
1687,760574,450
1688,711471,421
1689,806150,477
1690,774877,458
1691,800480,473
1692,695559,411
1693,833134,492
1694,752634,444
1695,717052,423
1696,744599,439
1697,723277,426
1698,747483,440
1699,729552,429
1700,785082,461
1701,715754,420
1702,699739,411
1703,738955,433
1704,732115,429
1705,749602,439
1706,714226,418
1707,726239,425
1708,746505,437
1709,724527,423
1710,750264,438
1711,748191,437
1712,775664,453
1713,707381,412
1714,730423,426
1715,701544,409
1716,756352,440
1717,734124,427
1718,799027,465
1719,768485,447
1720,769618,447
1721,790697,459
1722,721487,418
1723,802150,465
1724,728507,422
1725,728097,422
1726,734569,425
1727,726255,420
1728,728061,421
1729,739914,427
1730,803105,464
1731,755925,436
1732,726742,419
1733,874059,504
1734,737075,425
1735,743998,428
1736,718430,413
1737,727375,418
1738,780481,449
1739,741555,426
1740,703880,404
1741,733517,421
1742,763329,438
1743,725666,416
1744,748520,429
1745,770998,441
1746,722848,414
1747,713362,408
1748,736111,421
1749,777067,444
1750,799756,457
1751,779963,445
1752,730880,417
1753,765613,436
1754,734394,418
1755,785512,447
1756,748994,426
1757,783408,445
1758,829316,471
1759,781884,444
1760,758406,430
1761,781867,443
1762,749084,425
1763,772894,438
1764,753815,427
1765,736860,417
1766,762963,432
1767,773075,437
1768,827027,467
1769,778573,440
1770,728690,411
1771,751511,424
1772,770096,434
1773,746110,420
1774,769998,434
1775,762110,429
1776,721925,406
1777,770020,433
1778,771276,433
1779,752768,423
1780,736479,413
1781,752161,422
1782,773272,433
1783,790673,443
1784,785549,440
1785,748781,419
1786,754506,422
1787,772343,432
1788,822195,459
1789,760531,425
1790,925419,516
1791,754030,421
1792,822192,458
1793,812016,452
1794,756003,421
1795,739256,411
1796,770622,429
1797,761097,423
1798,801552,445
1799,749530,416
1800,744775,413
1801,932716,517
1802,776930,431
1803,781685,433
1804,791060,438
1805,778346,431
1806,786822,435
1807,762645,422
1808,829087,458
1809,781829,432
1810,759511,419
1811,763886,421
1812,831135,458
1813,770662,425
1814,782653,431
1815,830416,457
1816,808987,445
1817,837751,461
1818,839012,461
1819,778321,427
1820,752574,413
1821,763174,419
1822,801195,439
1823,767517,421
1824,780700,428
1825,822195,450
1826,741573,406
1827,784392,429
1828,770690,421
1829,878335,480
1830,837850,457
1831,821636,448
1832,921780,503
1833,836559,456
1834,805244,439
1835,740969,403
1836,809929,441
1837,835251,454
1838,771637,419
1839,820467,446
1840,789859,429
1841,765437,415
1842,836231,453
1843,877475,476
1844,870816,472
1845,935288,506
1846,820714,444
1847,760308,411
1848,825020,446
1849,774559,418
1850,798183,431
1851,774993,418
1852,775705,418
1853,811975,438
1854,819789,442
1855,794864,428
1856,781489,421
1857,791894,426
1858,786610,423
1859,771990,415
1860,781236,420
1861,786968,422
1862,770980,414
1863,820437,440
1864,810335,434
1865,808133,433
1866,823220,441
