B,Read Time (ns),Read Time / Number (ns)
1,10069,10069
2,12016,6008
3,8574,2858
4,8542,2135
5,13013,2602
6,12602,2100
7,8565,1223
8,9171,1146
9,11907,1323
10,12021,1202
11,8717,792
12,8542,711
13,8533,656
14,8708,622
15,8552,570
16,9258,578
17,11917,701
18,9680,537
19,8718,458
20,8678,433
21,13950,664
22,8689,394
23,8582,373
24,8554,356
25,8696,347
26,8688,334
27,8562,317
28,11797,421
29,8698,299
30,8537,284
31,8664,279
32,9195,287
33,8684,263
34,8535,251
35,13262,378
36,8723,242
37,8696,235
38,8668,228
39,8711,223
40,8535,213
41,8714,212
42,8701,207
43,8576,199
44,8712,198
45,8675,192
46,8695,189
47,8578,182
48,8684,180
49,8679,177
50,8681,173
51,8696,170
52,8561,164
53,8701,164
54,8668,160
55,8698,158
56,8687,155
57,8709,152
58,8708,150
59,8541,144
60,8559,142
61,8692,142
62,8541,137
63,8666,137
64,8573,133
65,8542,131
66,8669,131
67,8570,127
68,8705,128
69,8679,125
70,8580,122
71,8562,120
72,8701,120
73,8549,117
74,8565,115
75,8546,113
76,8698,114
77,8683,112
78,8681,111
79,8696,110
80,8699,108
81,8678,107
82,8711,106
83,8557,103
84,8558,101
85,8549,100
86,8679,100
87,8691,99
88,8586,97
89,8660,97
90,8570,95
91,8569,94
92,8546,92
93,8703,93
94,8679,92
95,8719,91
96,8715,90
97,8705,89
98,8699,88
99,8577,86
100,8676,86
101,8575,84
102,8688,85
103,8713,84
104,8562,82
105,8569,81
106,8573,80
107,8551,79
108,8705,80
109,8700,79
110,8534,77
111,8712,78
112,8588,76
113,8562,75
114,8546,74
115,8548,74
116,8677,74
117,8564,73
118,8713,73
119,8677,72
120,8697,72
121,8574,70
122,8573,70
123,8678,70
124,8552,68
125,8573,68
126,8557,67
127,8708,68
128,8672,67
129,8560,66
130,8560,65
131,8560,65
132,8683,65
133,8713,65
134,8597,64
135,8709,64
136,15615,114
137,9963,72
138,10099,73
139,8546,61
140,8692,62
141,8586,60
142,8549,60
143,8581,60
144,8526,59
145,8546,58
146,8703,59
147,8667,58
148,8691,58
149,8677,58
150,8669,57
151,8672,57
152,8679,57
153,8571,56
154,8683,56
155,8571,55
156,8544,54
157,8557,54
158,8694,55
159,8538,53
160,8712,54
161,8568,53
162,8546,52
163,8550,52
164,8677,52
165,8565,51
166,8675,52
167,8684,52
168,8543,50
169,8697,51
170,8702,51
171,8695,50
172,8576,49
173,8677,50
174,8693,49
175,8564,48
176,8714,49
177,8544,48
178,8672,48
179,8680,48
180,8562,47
181,8590,47
182,8665,47
183,8577,46
184,8683,47
185,8663,46
186,8659,46
187,8564,45
188,8553,45
189,8669,45
190,8572,45
191,8707,45
192,8562,44
193,8680,44
194,8666,44
195,8675,44
196,8562,43
197,8681,44
198,8563,43
199,8671,43
200,8551,42
201,8690,43
202,8709,43
203,8565,42
204,8550,41
205,8701,42
206,8707,42
207,8569,41
208,8575,41
209,8706,41
210,8580,40
211,8682,41
212,8679,40
213,9803,46
214,8675,40
215,8544,39
216,8697,40
217,8688,40
218,8708,39
219,8685,39
220,8552,38
221,8675,39
222,8701,39
223,8562,38
224,8719,38
225,8690,38
226,8671,38
227,8552,37
228,8684,38
229,8698,37
230,8558,37
231,8669,37
232,8541,36
233,8565,36
234,8658,37
235,8708,37
236,8543,36
237,8571,36
238,8530,35
239,8697,36
240,42491,177
241,8567,35
242,11526,47
243,8699,35
244,8711,35
245,8693,35
246,8694,35
247,8697,35
248,8682,35
249,8559,34
250,8545,34
251,8548,34
252,8564,33
253,9187,36
254,8565,33
255,8566,33
256,8555,33
257,8556,33
258,8573,33
259,8718,33
260,11316,43
261,8559,32
262,8541,32
263,8566,32
264,8543,32
265,8567,32
