B,Read Time (ns),Read Time / Number (ns)
429,1209,2
430,1258,2
431,1163,2
432,1187,2
433,1164,2
434,1179,2
435,1207,2
436,1233,2
437,1169,2
438,1243,2
439,1179,2
440,1208,2
441,1225,2
442,1192,2
443,1218,2
444,1238,2
445,1198,2
446,1167,2
447,1183,2
448,1290,2
449,1225,2
450,1244,2
451,1283,2
452,1238,2
453,1237,2
454,1276,2
455,1320,2
456,1246,2
457,1196,2
458,1217,2
459,1200,2
460,1305,2
461,1316,2
462,1278,2
463,1287,2
464,1262,2
465,1230,2
466,1249,2
467,1249,2
468,1346,2
469,1248,2
470,1279,2
471,1244,2
472,1324,2
473,1272,2
474,1281,2
475,1251,2
476,1266,2
477,1271,2
478,1322,2
479,1280,2
480,1331,2
481,1310,2
482,1281,2
483,1274,2
484,1264,2
485,1313,2
486,1268,2
487,1343,2
488,1313,2
489,1273,2
490,1420,2
491,1313,2
492,1273,2
493,1285,2
494,1295,2
495,1339,2
496,1334,2
497,1314,2
498,1386,2
499,1360,2
500,1395,2
501,1368,2
502,1312,2
503,1333,2
504,1376,2
505,1360,2
506,1402,2
507,1319,2
508,1353,2
509,1398,2
510,1402,2
511,1439,2
512,1369,2
513,1482,2
514,1384,2
515,1422,2
516,1413,2
517,1393,2
518,1407,2
519,1393,2
520,1421,2
521,1382,2
522,1448,2
523,1497,2
524,1383,2
525,1447,2
526,1438,2
527,1473,2
528,1396,2
529,1426,2
530,1471,2
531,1411,2
532,1424,2
533,1396,2
534,1416,2
535,1447,2
536,1439,2
537,1497,2
538,1413,2
539,1432,2
540,1554,2
541,1425,2
542,1416,2
543,1448,2
544,1474,2
545,1443,2
546,1462,2
547,1452,2
548,1471,2
549,1501,2
550,1455,2
551,1474,2
552,1527,2
553,1473,2
554,1531,2
555,1522,2
556,1417,2
557,1490,2
558,1587,2
559,1569,2
560,1485,2
561,1488,2
562,1545,2
563,1524,2
564,1516,2
565,1469,2
566,1475,2
567,1532,2
568,1510,2
569,1509,2
570,1477,2
571,1514,2
572,1480,2
573,1488,2
574,1490,2
575,1540,2
576,1537,2
577,1522,2
578,1530,2
579,1573,2
580,1546,2
581,1548,2
582,1532,2
583,1550,2
584,1540,2
585,1559,2
586,1495,2
587,1506,2
588,1547,2
589,1586,2
590,1620,2
591,1551,2
592,1527,2
593,1498,2
594,1561,2
595,1592,2
596,1534,2
597,1617,2
598,1616,2
599,1520,2
600,1581,2
601,1640,2
602,1586,2
603,1576,2
604,1584,2
605,1628,2
606,1628,2
607,1698,2
608,1648,2
609,1615,2
610,1619,2
611,1590,2
612,1572,2
613,1669,2
614,1784,2
615,1664,2
616,1641,2
617,1587,2
618,1660,2
619,1624,2
620,1664,2
621,1645,2
622,1653,2
623,1690,2
624,1645,2
625,1623,2
626,1613,2
627,1643,2
628,1658,2
629,1632,2
630,1623,2
631,1699,2
632,1724,2
633,1699,2
634,1658,2
635,1713,2
636,1638,2
637,1658,2
638,1690,2
639,1683,2
640,1743,2
641,1721,2
642,1674,2
643,1719,2
644,1660,2
645,1842,2
646,1704,2
647,1687,2
648,1667,2
649,1686,2
650,1597,2
651,1666,2
652,1729,2
653,1657,2
654,1821,2
655,1748,2
656,1730,2
657,1756,2
658,1666,2
659,1717,2
660,1689,2
661,1695,2
662,1703,2
663,1762,2
664,1721,2
665,1743,2
666,1748,2
667,1762,2
668,1741,2
669,1678,2
670,1787,2
671,1709,2
672,1709,2
673,1740,2
674,1760,2
675,1761,2
676,1781,2
677,1703,2
678,1748,2
679,1766,2
680,1766,2
681,1871,2
682,1748,2
683,1800,2
684,1822,2
685,1809,2
686,1807,2
687,1812,2
688,1861,2
689,1840,2
690,1826,2
691,1905,2
692,1819,2
693,1859,2
694,1831,2
695,1830,2
696,1800,2
697,1750,2
698,1924,2
699,1792,2
700,1813,2
701,1849,2
702,1870,2
703,1857,2
704,1798,2
705,1875,2
706,1905,2
707,1929,2
708,1821,2
709,1849,2
710,1805,2
711,1823,2
712,1926,2
713,1887,2
714,1863,2
715,1852,2
716,1852,2
717,1892,2
718,1886,2
719,1915,2
720,1909,2
721,1897,2
722,1907,2
723,1810,2
724,1831,2
725,1907,2
726,1908,2
727,1879,2
728,1910,2
729,1896,2
730,1866,2
731,1879,2
732,1897,2
733,1923,2
734,1931,2
735,1912,2
736,1879,2
737,1887,2
738,1912,2
739,1932,2
740,1981,2
741,1910,2
742,1928,2
743,1966,2
744,1902,2
745,1963,2
746,1948,2
747,1967,2
748,1899,2
749,1928,2
750,1913,2
751,1921,2
752,1947,2
753,1903,2
754,1989,2
755,1935,2
756,2014,2
757,1975,2
758,1946,2
759,2029,2
760,2009,2
761,1943,2
762,2000,2
763,1920,2
764,1953,2
765,1969,2
766,2011,2
767,2099,2
768,2025,2
769,1995,2
770,1909,2
771,1970,2
772,2004,2
773,1981,2
774,1996,2
775,2063,2
776,2012,2
777,2015,2
778,1931,2
779,1991,2
780,1989,2
781,1988,2
782,2126,2
783,2093,2
784,2045,2
785,2025,2
786,1994,2
787,2171,2
788,2043,2
789,1996,2
790,1989,2
791,1995,2
792,2051,2
793,2068,2
794,2091,2
795,2020,2
796,2052,2
797,2184,2
798,2012,2
799,2059,2
800,2021,2
801,2161,2
802,2076,2
803,2031,2
804,2053,2
805,2062,2
806,2072,2
807,2087,2
808,2032,2
809,2085,2
810,2096,2
811,2055,2
812,2063,2
813,2070,2
814,2129,2
815,2059,2
816,2196,2
817,2101,2
818,2110,2
819,2162,2
820,2099,2
821,2089,2
822,2094,2
823,2064,2
824,2140,2
825,2136,2
826,2111,2
827,2166,2
828,2095,2
829,2137,2
830,2134,2
831,2144,2
832,2168,2
833,2128,2
834,2128,2
835,2194,2
836,2105,2
837,2162,2
838,2130,2
839,2179,2
840,2111,2
841,2203,2
842,2250,2
843,2197,2
844,2243,2
845,2132,2
846,2123,2
847,2169,2
848,2200,2
849,2168,2
850,2195,2
851,2229,2
852,2143,2
853,2162,2
854,2217,2
855,2181,2
856,2188,2
857,2268,2
858,2198,2
859,2224,2
860,2221,2
861,2118,2
862,2174,2
863,2225,2
864,2330,2
865,2164,2
866,2225,2
867,2285,2
868,2170,2
869,2183,2
870,2185,2
871,2207,2
872,2211,2
873,2207,2
874,2267,2
875,2306,2
876,2218,2
877,2210,2
878,2260,2
879,2274,2
880,2208,2
881,2255,2
882,2278,2
883,2214,2
884,2324,2
885,2291,2
886,2490,2
887,2325,2
888,2241,2
889,2297,2
890,2260,2
891,2266,2
892,2239,2
893,2268,2
894,2242,2
895,2255,2
896,2226,2
897,2315,2
898,2298,2
899,2303,2
900,2337,2
901,2272,2
902,2248,2
903,2371,2
904,2299,2
905,2319,2
906,2316,2
907,2309,2
908,2411,2
909,2309,2
910,2330,2
911,2359,2
912,2280,2
913,2358,2
914,2327,2
915,2287,2
916,2331,2
917,2363,2
918,2288,2
919,2352,2
920,2305,2
921,2389,2
922,2414,2
923,2367,2
924,2363,2
925,2362,2
926,2445,2
927,2307,2
928,2358,2
929,2295,2
930,2290,2
931,2425,2
932,2401,2
933,2413,2
934,2347,2
935,2470,2
936,2358,2
937,2376,2
938,2398,2
939,2389,2
940,2398,2
941,2389,2
942,2383,2
943,2400,2
944,2479,2
945,2529,2
946,2367,2
947,2491,2
948,2364,2
949,2443,2
950,2438,2
951,2407,2
952,2440,2
953,2470,2
954,2376,2
955,2441,2
956,2376,2
957,2454,2
958,2519,2
959,2486,2
960,2440,2
961,2434,2
962,2470,2
963,2455,2
964,2402,2
965,2415,2
966,2430,2
967,2452,2
968,2424,2
969,2537,2
970,2521,2
971,2513,2
972,2502,2
973,2547,2
974,2474,2
975,2475,2
976,2429,2
977,2546,2
978,2507,2
979,2482,2
980,2514,2
981,2506,2
982,2518,2
983,2496,2
984,2560,2
985,2471,2
986,2498,2
987,2522,2
988,2530,2
989,2593,2
990,2606,2
991,2454,2
992,2597,2
993,2469,2
994,2521,2
995,2554,2
996,2499,2
997,2552,2
998,2581,2
999,2586,2
1000,2626,2
1001,2555,2
1002,2519,2
1003,2620,2
1004,2582,2
1005,2564,2
1006,2592,2
1007,2589,2
1008,2610,2
1009,4635,4
1010,4681,4
1011,4539,4
1012,5218,5
1013,4944,4
1014,5015,4
1015,4796,4
1016,4480,4
1017,4589,4
1018,4478,4
1019,4801,4
1020,4966,4
1021,4536,4
1022,4804,4
1023,4522,4
1024,5073,4
1025,2667,2
1026,2629,2
1027,2633,2
1028,2682,2
1029,2675,2
1030,2624,2
1031,2565,2
1032,2690,2
1033,2755,2
1034,2593,2
1035,2628,2
1036,2731,2
1037,2786,2
1038,2643,2
1039,2656,2
1040,2639,2
1041,2597,2
1042,2652,2
1043,2661,2
1044,2643,2
1045,2703,2
1046,2684,2
1047,2642,2
1048,2701,2
1049,2650,2
1050,2734,2
1051,2659,2
1052,2704,2
1053,2787,2
1054,2783,2
1055,2707,2
1056,2713,2
1057,2691,2
1058,2731,2
1059,2632,2
1060,2847,2
1061,2747,2
1062,2663,2
1063,2779,2
1064,2729,2
1065,2727,2
1066,2695,2
1067,2701,2
1068,2686,2
1069,2951,2
1070,2884,2
1071,2980,2
1072,2780,2
1073,2833,2
1074,2846,2
1075,2865,2
1076,2823,2
1077,2818,2
1078,2763,2
1079,2775,2
1080,2915,2
1081,2812,2
1082,2772,2
1083,2769,2
1084,2736,2
1085,2754,2
1086,2815,2
1087,2751,2
1088,2862,2
1089,2914,2
1090,2840,2
1091,2726,2
1092,2827,2
1093,2775,2
1094,5087,4
1095,2801,2
1096,2813,2
1097,2704,2
1098,2818,2
1099,2874,2
1100,2822,2
1101,2749,2
1102,2861,2
1103,2838,2
1104,2781,2
1105,2815,2
1106,2876,2
1107,2952,2
1108,2771,2
1109,2934,2
1110,2888,2
1111,2923,2
1112,2803,2
1113,2883,2
1114,2910,2
1115,2729,2
1116,2886,2
1117,2794,2
1118,2956,2
1119,2828,2
1120,2866,2
1121,2800,2
1122,2882,2
1123,2998,2
1124,2897,2
1125,2920,2
1126,3019,2
1127,2856,2
1128,2986,2
1129,2789,2
1130,3038,2
1131,2956,2
1132,2805,2
1133,2944,2
1134,3045,2
1135,2923,2
1136,3031,2
1137,2901,2
1138,2804,2
1139,2999,2
1140,3059,2
1141,2867,2
1142,2904,2
1143,2901,2
1144,2850,2
1145,2901,2
1146,2912,2
1147,3004,2
1148,3010,2
1149,3011,2
1150,2844,2
1151,2895,2
1152,2984,2
1153,3070,2
1154,2907,2
1155,2982,2
1156,2937,2
1157,2907,2
1158,2998,2
1159,2822,2
1160,2917,2
1161,2946,2
1162,2927,2
1163,3102,2
1164,2959,2
1165,3008,2
1166,2972,2
1167,2920,2
1168,3071,2
1169,2918,2
1170,2990,2
1171,3008,2
1172,3030,2
1173,3082,2
1174,3065,2
1175,2905,2
1176,3037,2
1177,3260,2
1178,3055,2
1179,2968,2
1180,2996,2
1181,3099,2
1182,3061,2
1183,3019,2
1184,3062,2
1185,3035,2
1186,3050,2
1187,3081,2
1188,2999,2
1189,3114,2
1190,3167,2
1191,3034,2
1192,3080,2
1193,2925,2
1194,3100,2
1195,3318,2
1196,3035,2
1197,2987,2
1198,3126,2
1199,3076,2
1200,3080,2
1201,3060,2
1202,3128,2
1203,3050,2
1204,3027,2
1205,3097,2
1206,2913,2
1207,3045,2
1208,3069,2
1209,2990,2
1210,3143,2
1211,3228,2
1212,3131,2
1213,3144,2
1214,3056,2
1215,3098,2
1216,3036,2
1217,3005,2
1218,3066,2
1219,3181,2
1220,3190,2
1221,3105,2
1222,3149,2
1223,3110,2
1224,3092,2
1225,3052,2
1226,3090,2
1227,3072,2
1228,3144,2
1229,3275,2
1230,3170,2
1231,3131,2
1232,3282,2
1233,3150,2
1234,3211,2
1235,3112,2
1236,3053,2
1237,3066,2
1238,3138,2
1239,3153,2
1240,3361,2
1241,3052,2
1242,3186,2
1243,3202,2
1244,3223,2
1245,3082,2
1246,3260,2
1247,3154,2
1248,3134,2
1249,3188,2
1250,3081,2
1251,3156,2
1252,3172,2
1253,3238,2
1254,3313,2
1255,3092,2
1256,3199,2
1257,3176,2
1258,3112,2
1259,3145,2
1260,3259,2
1261,3266,2
1262,3163,2
1263,3202,2
1264,3189,2
1265,3193,2
1266,3258,2
1267,3197,2
1268,3183,2
1269,3290,2
1270,3231,2
1271,3160,2
1272,3238,2
1273,3246,2
1274,3177,2
1275,3266,2
1276,3144,2
1277,3305,2
1278,3203,2
1279,3238,2
1280,3261,2
1281,3246,2
1282,3265,2
1283,3126,2
1284,3430,2
1285,3310,2
1286,3252,2
1287,3413,2
1288,3244,2
1289,3229,2
1290,3217,2
1291,3219,2
1292,3312,2
1293,3565,2
1294,3278,2
1295,3306,2
1296,3208,2
1297,3192,2
1298,3300,2
1299,3207,2
1300,3287,2
1301,3333,2
1302,3247,2
1303,3370,2
1304,3243,2
1305,3392,2
1306,3271,2
1307,3326,2
1308,3350,2
1309,3224,2
1310,3383,2
1311,3390,2
1312,3369,2
1313,3241,2
1314,3255,2
1315,3419,2
1316,3302,2
1317,3408,2
1318,3373,2
1319,3283,2
1320,3344,2
1321,3364,2
1322,3407,2
1323,3315,2
1324,3486,2
1325,3420,2
1326,3363,2
1327,3442,2
1328,3329,2
1329,3425,2
1330,3354,2
1331,3377,2
1332,3283,2
1333,3516,2
1334,3465,2
1335,3422,2
1336,3398,2
1337,3475,2
1338,3405,2
1339,3423,2
1340,3427,2
1341,3314,2
1342,3477,2
1343,3456,2
1344,3421,2
1345,3364,2
1346,3566,2
1347,3442,2
1348,3434,2
1349,3467,2
1350,3349,2
1351,3380,2
1352,3422,2
1353,3447,2
1354,3386,2
1355,3430,2
1356,3318,2
1357,3463,2
1358,3353,2
1359,3309,2
1360,3503,2
1361,3568,2
1362,3374,2
1363,3518,2
1364,3543,2
1365,3460,2
1366,3511,2
1367,3459,2
1368,3445,2
1369,3425,2
1370,3508,2
1371,3460,2
1372,3544,2
1373,3448,2
1374,3456,2
1375,3493,2
1376,3619,2
1377,3444,2
1378,3600,2
1379,3581,2
1380,3498,2
1381,3463,2
1382,3483,2
1383,3665,2
1384,3475,2
1385,3492,2
1386,3637,2
1387,3578,2
1388,3582,2
1389,3512,2
1390,3622,2
1391,3485,2
1392,3444,2
1393,3462,2
1394,3541,2
1395,3605,2
1396,3768,2
1397,3629,2
1398,3579,2
1399,3575,2
1400,3510,2
1401,3535,2
1402,3554,2
1403,3541,2
1404,3407,2
1405,3502,2
1406,3523,2
1407,3661,2
1408,3559,2
1409,3543,2
1410,3821,2
1411,3524,2
1412,3586,2
1413,3540,2
1414,3529,2
1415,3670,2
1416,3737,2
1417,3727,2
1418,3548,2
1419,3756,2
1420,3637,2
1421,3598,2
1422,3702,2
1423,3617,2
1424,3671,2
1425,3668,2
1426,3591,2
1427,3654,2
1428,3534,2
1429,3561,2
1430,3642,2
1431,3650,2
1432,3605,2
1433,3761,2
1434,3670,2
1435,3657,2
1436,3726,2
1437,3627,2
1438,3549,2
1439,3556,2
1440,3746,2
1441,3748,2
1442,3665,2
1443,3689,2
1444,3599,2
1445,3717,2
1446,3654,2
1447,3685,2
1448,3844,2
1449,3710,2
1450,3690,2
1451,3623,2
1452,3719,2
1453,3697,2
1454,3722,2
1455,3752,2
1456,3726,2
1457,3886,2
1458,3636,2
1459,3610,2
1460,3644,2
1461,3964,2
1462,3664,2
1463,3674,2
1464,3650,2
1465,3782,2
1466,3660,2
1467,3719,2
1468,3641,2
1469,3789,2
1470,3709,2
1471,3782,2
1472,3717,2
1473,3755,2
1474,3691,2
1475,3840,2
1476,3773,2
1477,3939,2
1478,3655,2
1479,3721,2
1480,3801,2
1481,3658,2
1482,3719,2
1483,3787,2
1484,3612,2
1485,3803,2
1486,3739,2
1487,3913,2
1488,3927,2
1489,3729,2
1490,3830,2
1491,3717,2
1492,3814,2
1493,3881,2
1494,3837,2
1495,3824,2
1496,3890,2
1497,3730,2
1498,3823,2
1499,3792,2
1500,3713,2
1501,3843,2
1502,3785,2
1503,3695,2
1504,3733,2
1505,3733,2
1506,3842,2
1507,3778,2
1508,3707,2
1509,3785,2
1510,3782,2
1511,3822,2
1512,3793,2
1513,3752,2
1514,3904,2
1515,3962,2
1516,3694,2
1517,3803,2
1518,3938,2
1519,3807,2
1520,3921,2
1521,3779,2
1522,3868,2
1523,3935,2
1524,3863,2
1525,4041,2
1526,3793,2
1527,3904,2
1528,3779,2
1529,3924,2
1530,3785,2
1531,4153,2
1532,3913,2
1533,3964,2
1534,3880,2
1535,4036,2
1536,3786,2
1537,5899,3
1538,5831,3
1539,6081,3
1540,6112,3
1541,5553,3
1542,6058,3
1543,6177,4
1544,6259,4
1545,5836,3
1546,5725,3
1547,6019,3
1548,6239,4
1549,6390,4
1550,5934,3
1551,6158,3
1552,6124,3
1553,5978,3
1554,6291,4
1555,6261,4
1556,6296,4
1557,6053,3
1558,6590,4
1559,6035,3
1560,6336,4
1561,6284,4
1562,6155,3
1563,6135,3
1564,17794,11
1565,5737,3
1566,6144,3
1567,5727,3
1568,6327,4
1569,6131,3
1570,6191,3
1571,6286,4
1572,6206,3
1573,6453,4
1574,6456,4
1575,6449,4
1576,5980,3
1577,13594,8
1578,5939,3
1579,6455,4
1580,5895,3
1581,6512,4
1582,6186,3
1583,6482,4
1584,6067,3
1585,6303,3
1586,6194,3
1587,6267,3
1588,5753,3
1589,6143,3
1590,6057,3
1591,6006,3
1592,6132,3
1593,5799,3
1594,5951,3
1595,6167,3
1596,5988,3
1597,6623,4
1598,6393,4
1599,5966,3
1600,6090,3
1601,6105,3
1602,6068,3
1603,6280,3
1604,6046,3
1605,6385,3
1606,6069,3
1607,6158,3
1608,5987,3
1609,6063,3
1610,6192,3
1611,5989,3
1612,6101,3
1613,5772,3
1614,6070,3
1615,6209,3
1616,6197,3
1617,5927,3
1618,6651,4
1619,6175,3
1620,5919,3
1621,5941,3
1622,6239,3
1623,5794,3
1624,6462,3
1625,6457,3
1626,38642,23
1627,6302,3
1628,6360,3
1629,6000,3
1630,6774,4
1631,6052,3
1632,6161,3
1633,6232,3
1634,6250,3
1635,6420,3
1636,6480,3
1637,6622,4
1638,6295,3
1639,6211,3
1640,5996,3
1641,6046,3
1642,7007,4
1643,6131,3
1644,6122,3
1645,6101,3
1646,6126,3
1647,6315,3
1648,6353,3
1649,6123,3
1650,6294,3
1651,6292,3
1652,6079,3
1653,6208,3
1654,6255,3
1655,6685,4
1656,6256,3
1657,6135,3
1658,6039,3
1659,6171,3
1660,6416,3
1661,6598,3
1662,6607,3
1663,6226,3
1664,6530,3
1665,6237,3
1666,6268,3
1667,6165,3
1668,6043,3
1669,6043,3
1670,6586,3
1671,6565,3
1672,6062,3
1673,6282,3
1674,6367,3
1675,6122,3
1676,6511,3
1677,6675,3
1678,6159,3
1679,6659,3
1680,6276,3
1681,6075,3
1682,6191,3
1683,6338,3
1684,6153,3
1685,6266,3
1686,6456,3
1687,6390,3
1688,6580,3
1689,6165,3
1690,6314,3
1691,6444,3
1692,6229,3
1693,6009,3
1694,6575,3
1695,6229,3
1696,6448,3
1697,6252,3
1698,6791,3
1699,6308,3
1700,6746,3
1701,6428,3
1702,6331,3
1703,6183,3
1704,6086,3
1705,6312,3
1706,6565,3
1707,6384,3
1708,6704,3
1709,6502,3
1710,6523,3
1711,6285,3
1712,6283,3
1713,6451,3
1714,6730,3
1715,6527,3
1716,6725,3
1717,6817,3
1718,6276,3
1719,6669,3
1720,6282,3
1721,6410,3
1722,6367,3
1723,6471,3
1724,6566,3
1725,6442,3
1726,6423,3
1727,6390,3
1728,6635,3
1729,6391,3
1730,6610,3
1731,6376,3
1732,6394,3
1733,6943,4
1734,6233,3
1735,6896,3
1736,6176,3
1737,6657,3
1738,6570,3
1739,6698,3
1740,6425,3
1741,6527,3
1742,6270,3
1743,6354,3
1744,6434,3
1745,6603,3
1746,6339,3
1747,6654,3
1748,6329,3
1749,6712,3
1750,6569,3
1751,6660,3
1752,6625,3
1753,6344,3
1754,6858,3
1755,6554,3
1756,6485,3
1757,6533,3
1758,6622,3
1759,6447,3
1760,6984,3
1761,7007,3
1762,6554,3
1763,6595,3
1764,6658,3
1765,6531,3
1766,6359,3
1767,6339,3
1768,6489,3
1769,6266,3
1770,6703,3
1771,6947,3
1772,6612,3
1773,6890,3
1774,6720,3
1775,6572,3
1776,6961,3
1777,7208,4
1778,6537,3
1779,6592,3
1780,6880,3
1781,6465,3
1782,6506,3
1783,6426,3
1784,6752,3
1785,6627,3
1786,6631,3
1787,6814,3
1788,6480,3
1789,6640,3
1790,6754,3
1791,6638,3
1792,6426,3
1793,6485,3
1794,6559,3
1795,6541,3
1796,6761,3
1797,6796,3
1798,6515,3
1799,6359,3
1800,6397,3
1801,6404,3
1802,6921,3
1803,7052,3
1804,6581,3
1805,6573,3
1806,6756,3
1807,6900,3
1808,6835,3
1809,6594,3
1810,6944,3
1811,6658,3
1812,6708,3
1813,6644,3
1814,6498,3
1815,6491,3
1816,7180,3
1817,6436,3
1818,6556,3
1819,6574,3
1820,6527,3
1821,7044,3
1822,6667,3
1823,6780,3
1824,6883,3
1825,6871,3
1826,6578,3
1827,6900,3
1828,6599,3
1829,6495,3
1830,6720,3
1831,6770,3
1832,6881,3
1833,6650,3
1834,7022,3
1835,6863,3
1836,6602,3
1837,7042,3
1838,7113,3
1839,6625,3
1840,6330,3
1841,6587,3
1842,6805,3
1843,6880,3
1844,6912,3
1845,6640,3
1846,6499,3
1847,6742,3
1848,6798,3
1849,6848,3
1850,6616,3
1851,6929,3
1852,6577,3
1853,6454,3
1854,6762,3
1855,6261,3
1856,6747,3
1857,6931,3
1858,16114,8
1859,6675,3
1860,6646,3
1861,6719,3
1862,6833,3
1863,6885,3
1864,6434,3
1865,6731,3
1866,7017,3
1867,6748,3
1868,7045,3
1869,6810,3
1870,6997,3
1871,6691,3
1872,7240,3
1873,7273,3
1874,7225,3
1875,7004,3
1876,6711,3
1877,7331,3
1878,6756,3
1879,6835,3
1880,6779,3
1881,6725,3
1882,6979,3
1883,7130,3
1884,6966,3
1885,6829,3
1886,6838,3
1887,7012,3
1888,6939,3
1889,7099,3
1890,6689,3
1891,6583,3
1892,7113,3
1893,7224,3
1894,7083,3
1895,7234,3
1896,7421,3
1897,6923,3
1898,6915,3
1899,7145,3
1900,6824,3
1901,6724,3
1902,7456,3
1903,7045,3
1904,6835,3
1905,6673,3
1906,7210,3
1907,7321,3
1908,7090,3
1909,6663,3
1910,39055,20
1911,6646,3
1912,6870,3
1913,6920,3
