B,Read Time (ns),Read Time / Number (ns)
171,590,3
172,568,3
173,538,3
174,567,3
175,572,3
176,612,3
177,546,3
178,618,3
179,590,3
180,539,2
181,552,3
182,583,3
183,586,3
184,601,3
185,608,3
186,569,3
187,568,3
188,594,3
189,599,3
190,659,3
191,623,3
192,603,3
193,590,3
194,626,3
195,619,3
196,591,3
197,626,3
198,607,3
199,598,3
200,620,3
201,627,3
202,631,3
203,719,3
204,631,3
205,640,3
206,625,3
207,649,3
208,634,3
209,640,3
210,622,2
211,644,3
212,655,3
213,654,3
214,664,3
215,678,3
216,620,2
217,648,2
218,681,3
219,680,3
220,659,2
221,711,3
222,680,3
223,669,3
224,686,3
225,681,3
226,674,2
227,660,2
228,691,3
229,685,2
230,702,3
231,776,3
232,705,3
233,698,2
234,684,2
235,724,3
236,711,3
237,720,3
238,725,3
239,714,2
240,789,3
241,791,3
242,775,3
243,691,2
244,697,2
245,780,3
246,748,3
247,698,2
248,764,3
249,725,2
250,732,2
251,763,3
252,739,2
253,739,2
254,714,2
255,778,3
256,769,3
257,734,2
258,780,3
259,755,2
260,777,2
261,766,2
262,800,3
263,795,3
264,824,3
265,801,3
266,753,2
267,798,2
268,781,2
269,765,2
270,854,3
271,803,2
272,788,2
273,791,2
274,819,2
275,806,2
276,763,2
277,799,2
278,821,2
279,812,2
280,839,2
281,813,2
282,819,2
283,813,2
284,812,2
285,821,2
286,853,2
287,828,2
288,829,2
289,855,2
290,830,2
291,800,2
292,906,3
293,842,2
294,895,3
295,835,2
296,860,2
297,847,2
298,895,3
299,892,2
300,865,2
301,856,2
302,1544,5
303,865,2
304,839,2
305,885,2
306,848,2
307,868,2
308,839,2
309,865,2
310,878,2
311,944,3
312,922,2
313,922,2
314,901,2
315,880,2
316,915,2
317,891,2
318,878,2
319,960,3
320,938,2
321,902,2
322,916,2
323,943,2
324,969,2
325,933,2
326,925,2
327,980,2
328,911,2
329,932,2
330,912,2
331,916,2
332,937,2
333,1008,3
334,942,2
335,956,2
336,960,2
337,956,2
338,979,2
339,953,2
340,960,2
341,1014,2
342,991,2
343,1002,2
344,986,2
345,976,2
346,1006,2
347,986,2
348,991,2
349,961,2
350,998,2
351,941,2
352,998,2
353,1007,2
354,1047,2
355,1019,2
356,1044,2
357,1008,2
358,1020,2
359,1039,2
360,993,2
361,1000,2
362,1019,2
363,1004,2
364,1012,2
365,1024,2
366,994,2
367,1014,2
368,1018,2
369,993,2
370,1040,2
371,1029,2
372,1019,2
373,1059,2
374,1072,2
375,1033,2
376,1073,2
377,1026,2
378,1048,2
379,1096,2
380,1062,2
381,1071,2
382,1102,2
383,1057,2
384,1054,2
385,1117,2
386,1053,2
387,1073,2
388,1071,2
389,1087,2
390,1061,2
391,1066,2
392,1078,2
393,1135,2
394,1065,2
395,1071,2
396,1143,2
397,1098,2
398,1076,2
399,1063,2
400,1111,2
401,1095,2
402,1086,2
403,1117,2
404,1082,2
405,1114,2
406,1126,2
407,1157,2
408,1175,2
409,1177,2
410,1147,2
411,1173,2
412,1101,2
413,1137,2
414,1180,2
415,1089,2
416,1134,2
417,1146,2
418,1246,2
419,1161,2
420,1115,2
421,1139,2
422,1159,2
423,1157,2
424,1107,2
425,1190,2
426,1147,2
427,1164,2
428,1171,2
429,1193,2
430,1147,2
431,1187,2
432,1182,2
433,1201,2
434,1235,2
435,1171,2
436,1200,2
437,1184,2
438,1150,2
439,1211,2
440,1191,2
441,1154,2
442,1228,2
443,1285,2
444,1241,2
445,1212,2
446,1181,2
447,1290,2
448,1222,2
449,1218,2
450,1230,2
451,1235,2
452,1219,2
453,1198,2
454,1230,2
455,1286,2
456,1222,2
457,1223,2
458,1248,2
459,1234,2
460,1236,2
461,1232,2
462,1232,2
463,1251,2
464,1234,2
465,1242,2
466,1252,2
467,1293,2
468,1294,2
469,1274,2
470,1270,2
471,1299,2
472,1269,2
473,1231,2
474,1238,2
475,1285,2
476,1264,2
477,1251,2
478,1341,2
479,1346,2
480,1384,2
481,1299,2
482,1312,2
483,1274,2
484,1304,2
485,1323,2
486,1275,2
487,1307,2
488,1275,2
489,1296,2
490,1320,2
491,1333,2
492,1322,2
493,1397,2
494,1397,2
495,1319,2
496,1323,2
497,1352,2
498,1348,2
499,1339,2
500,1302,2
501,1364,2
502,1380,2
503,1344,2
504,1352,2
505,1361,2
506,1484,2
507,1365,2
508,1375,2
509,1375,2
510,1366,2
511,1409,2
512,1302,2
513,1395,2
514,1365,2
515,1408,2
516,1415,2
517,1384,2
518,1496,2
519,1407,2
520,1384,2
521,1442,2
522,1392,2
523,1379,2
524,1394,2
525,1372,2
526,1383,2
527,1401,2
528,1540,2
529,1387,2
530,1444,2
531,1366,2
532,1425,2
533,1534,2
534,1391,2
535,1397,2
536,1367,2
537,1404,2
538,1427,2
539,1496,2
540,1453,2
541,1480,2
542,1427,2
543,1407,2
544,1343,2
545,1393,2
546,1448,2
547,1467,2
548,1460,2
549,1485,2
550,1457,2
551,1484,2
552,1506,2
553,1472,2
554,1461,2
555,1454,2
556,1535,2
557,1554,2
558,1496,2
559,1506,2
560,1476,2
561,1457,2
562,1454,2
563,1494,2
564,1464,2
565,1513,2
566,1452,2
567,1548,2
568,1466,2
569,1508,2
570,1548,2
571,1501,2
572,1538,2
573,1524,2
574,1572,2
575,1575,2
576,1494,2
577,1543,2
578,1520,2
579,1605,2
580,1627,2
581,1653,2
582,1517,2
583,1518,2
584,1529,2
585,1605,2
586,1521,2
587,1566,2
588,1646,2
589,1517,2
590,1497,2
591,1586,2
592,1572,2
593,1541,2
594,1610,2
595,1592,2
596,1572,2
597,1546,2
598,1582,2
599,1522,2
600,1586,2
601,1627,2
602,1607,2
603,1568,2
604,1646,2
605,1605,2
606,1552,2
607,1590,2
608,1593,2
609,1641,2
610,1604,2
611,1681,2
612,1647,2
613,1666,2
614,1600,2
615,1658,2
616,1591,2
617,1637,2
618,1593,2
619,1673,2
620,1668,2
621,1685,2
622,1615,2
623,1564,2
624,1605,2
625,1596,2
626,1631,2
627,1614,2
628,1735,2
629,1638,2
630,1644,2
631,1620,2
632,1664,2
633,1647,2
634,1610,2
635,1662,2
636,1677,2
637,1704,2
638,1678,2
639,1664,2
640,1662,2
641,1681,2
642,1737,2
643,1626,2
644,1665,2
645,1664,2
646,1775,2
647,1609,2
648,1728,2
649,1695,2
650,1676,2
651,1744,2
652,1723,2
653,1803,2
654,1687,2
655,1642,2
656,1694,2
657,1739,2
658,1716,2
659,1754,2
660,1688,2
661,1779,2
662,1762,2
663,1717,2
664,1745,2
665,1752,2
666,1785,2
667,1722,2
668,1770,2
669,1789,2
670,1728,2
671,1775,2
672,1849,2
673,1822,2
674,1781,2
675,1782,2
676,1831,2
677,1758,2
678,1753,2
679,1760,2
680,1811,2
681,1884,2
682,1835,2
683,3841,5
684,1783,2
685,1750,2
686,1846,2
687,1771,2
688,1768,2
689,1816,2
690,1779,2
691,1777,2
692,1815,2
693,1842,2
694,1790,2
695,1781,2
696,1803,2
697,1841,2
698,1764,2
699,1795,2
700,1778,2
701,1934,2
702,1844,2
703,1873,2
704,1843,2
705,1837,2
706,1810,2
707,1834,2
708,1845,2
709,1834,2
710,1842,2
711,1891,2
712,1832,2
713,1811,2
714,1843,2
715,1866,2
716,1819,2
717,1913,2
718,1895,2
719,1960,2
720,1894,2
721,1854,2
722,1814,2
723,1897,2
724,1863,2
725,1852,2
726,1971,2
727,1875,2
728,1886,2
729,1890,2
730,1824,2
731,1903,2
732,1872,2
733,1876,2
734,1925,2
735,1959,2
736,1895,2
737,1848,2
738,1948,2
739,1925,2
740,1983,2
741,1928,2
742,1893,2
743,1937,2
744,1900,2
745,1998,2
746,2001,2
747,1793,2
748,1959,2
749,1962,2
750,1877,2
751,1929,2
752,1939,2
753,1932,2
754,1966,2
755,1974,2
756,2021,2
757,2018,2
758,1933,2
759,1968,2
760,1915,2
761,1980,2
762,1954,2
763,1983,2
764,1927,2
765,1848,2
766,2052,2
767,1979,2
768,1912,2
769,2020,2
770,2061,2
771,1989,2
772,2036,2
773,2073,2
774,1950,2
775,2045,2
776,2004,2
777,2019,2
778,2014,2
779,2021,2
780,1995,2
781,2043,2
782,2071,2
783,2024,2
784,1954,2
785,2059,2
786,2134,2
787,2031,2
788,2049,2
789,2032,2
790,2026,2
791,2028,2
792,2042,2
793,2023,2
794,1996,2
795,2007,2
796,2053,2
797,2052,2
798,2128,2
799,2115,2
800,2104,2
801,2040,2
802,2097,2
803,2074,2
804,2088,2
805,2043,2
806,1997,2
807,2020,2
808,2040,2
809,2072,2
810,2188,2
811,2084,2
812,2079,2
813,2185,2
814,2086,2
815,2061,2
816,2112,2
817,2137,2
818,2143,2
819,2109,2
820,2093,2
821,2139,2
822,2121,2
823,3973,4
824,2089,2
825,2081,2
826,2088,2
827,2122,2
828,2065,2
829,2145,2
830,2108,2
831,4171,5
832,2085,2
833,2217,2
834,2121,2
835,2011,2
836,2160,2
837,2132,2
838,2181,2
839,2136,2
840,2201,2
841,2196,2
842,2167,2
843,2193,2
844,2128,2
845,2168,2
846,2167,2
847,2156,2
848,2188,2
849,2087,2
850,2213,2
851,2164,2
852,2219,2
853,2207,2
854,2206,2
855,2276,2
856,2241,2
857,2151,2
858,2230,2
859,2209,2
860,2199,2
861,2269,2
862,2191,2
863,2204,2
864,2238,2
865,2200,2
866,2207,2
867,2132,2
868,2201,2
869,2283,2
870,2283,2
871,2228,2
872,2218,2
873,2345,2
874,5096,5
875,2223,2
876,2204,2
877,2382,2
878,2211,2
879,2202,2
880,2247,2
881,2250,2
882,2340,2
883,2302,2
884,2248,2
885,2351,2
886,2250,2
887,2304,2
888,2301,2
889,2269,2
890,2347,2
891,2315,2
892,2242,2
893,2265,2
894,2221,2
895,2269,2
896,2298,2
897,2288,2
898,2244,2
899,2294,2
900,2354,2
901,2299,2
902,2290,2
903,2364,2
904,2439,2
905,2268,2
906,2247,2
907,2342,2
908,2361,2
909,2302,2
910,2306,2
911,2282,2
912,2287,2
913,2378,2
914,2321,2
915,2367,2
916,2372,2
917,2396,2
918,2319,2
919,2388,2
920,2373,2
921,2308,2
922,2324,2
923,2304,2
924,2405,2
925,2288,2
926,2342,2
927,2417,2
928,2385,2
929,2314,2
930,2352,2
931,2397,2
932,2426,2
933,2415,2
934,2339,2
935,2422,2
936,2431,2
937,2408,2
938,2370,2
939,2395,2
940,2382,2
941,2397,2
942,2416,2
943,2489,2
944,2528,2
945,2431,2
946,2424,2
947,2377,2
948,2405,2
949,2419,2
950,2394,2
951,2391,2
952,2406,2
953,2378,2
954,2395,2
955,2418,2
956,2490,2
957,2434,2
958,2501,2
959,2475,2
960,2433,2
961,2441,2
962,2490,2
963,2551,2
964,2467,2
965,2504,2
966,2511,2
967,2453,2
968,2575,2
969,2459,2
970,2436,2
971,2463,2
972,2497,2
973,2381,2
974,2476,2
975,2482,2
976,2453,2
977,2540,2
978,2533,2
979,2430,2
980,2546,2
981,2565,2
982,2558,2
983,2520,2
984,2489,2
985,2504,2
986,2510,2
987,2522,2
988,2547,2
989,2533,2
990,2542,2
991,2552,2
992,2476,2
993,2520,2
994,2614,2
995,2534,2
996,2533,2
997,2520,2
998,2570,2
999,2611,2
1000,2588,2
1001,2593,2
1002,2486,2
1003,2539,2
1004,2650,2
1005,2546,2
1006,2718,2
1007,2544,2
1008,2552,2
1009,4627,4
1010,4646,4
1011,4469,4
1012,4746,4
1013,4970,4
1014,4629,4
1015,4761,4
1016,4757,4
1017,4454,4
1018,5114,5
1019,4954,4
1020,4796,4
1021,13522,13
1022,4748,4
1023,4744,4
1024,4846,4
1025,2721,2
1026,2598,2
1027,2713,2
1028,2667,2
1029,2596,2
1030,2656,2
1031,2690,2
1032,2697,2
1033,2689,2
1034,2707,2
1035,2645,2
1036,3041,2
1037,2726,2
1038,2825,2
1039,2789,2
1040,2589,2
1041,2707,2
1042,2715,2
1043,2672,2
1044,2719,2
1045,2740,2
1046,2813,2
1047,2701,2
1048,2722,2
1049,2767,2
1050,2784,2
1051,2758,2
1052,2830,2
1053,2650,2
1054,2693,2
1055,2677,2
1056,2702,2
1057,2766,2
1058,2715,2
1059,2810,2
1060,2673,2
1061,2782,2
1062,2747,2
1063,2722,2
1064,2941,2
1065,2739,2
1066,2726,2
1067,2723,2
1068,2792,2
1069,2686,2
1070,2746,2
1071,2639,2
1072,2827,2
1073,2745,2
1074,2676,2
1075,2781,2
1076,2811,2
1077,2814,2
1078,2685,2
1079,2730,2
1080,2784,2
1081,2722,2
1082,2889,2
1083,2965,2
1084,2737,2
1085,2825,2
1086,2858,2
1087,2878,2
1088,2864,2
1089,2814,2
1090,2792,2
1091,3120,2
1092,2874,2
1093,2888,2
1094,2830,2
1095,2897,2
1096,2900,2
1097,2796,2
1098,2781,2
1099,2813,2
1100,2865,2
1101,2791,2
1102,2813,2
1103,2934,2
1104,2843,2
1105,2909,2
1106,2834,2
1107,2798,2
1108,2869,2
1109,2881,2
1110,2998,2
1111,2847,2
1112,2801,2
1113,2965,2
1114,2858,2
1115,2917,2
1116,2783,2
1117,2931,2
1118,2998,2
1119,2997,2
1120,3043,2
1121,2819,2
1122,2974,2
1123,2787,2
1124,3012,2
1125,3090,2
1126,2972,2
1127,3008,2
1128,2894,2
1129,2938,2
1130,2904,2
1131,2904,2
1132,2943,2
1133,3223,2
1134,3013,2
1135,2853,2
1136,2929,2
1137,2903,2
1138,3002,2
1139,2855,2
1140,2915,2
1141,2977,2
1142,2920,2
1143,2953,2
1144,3049,2
1145,2883,2
1146,2911,2
1147,2901,2
1148,2862,2
1149,3082,2
1150,2986,2
1151,2846,2
1152,3064,2
1153,3090,2
1154,2993,2
1155,3047,2
1156,2925,2
1157,2893,2
1158,3056,2
1159,2993,2
1160,3114,2
1161,3071,2
1162,2924,2
1163,2956,2
1164,2992,2
1165,2922,2
1166,3049,2
1167,3164,2
1168,3035,2
1169,2989,2
1170,2981,2
1171,3044,2
1172,2930,2
1173,3023,2
1174,3116,2
1175,3083,2
1176,3042,2
1177,3033,2
1178,3024,2
1179,3126,2
1180,2957,2
1181,3005,2
1182,3160,2
1183,3067,2
1184,3016,2
1185,3021,2
1186,3000,2
1187,3055,2
1188,3215,2
1189,3039,2
1190,3022,2
1191,3095,2
1192,3000,2
1193,3021,2
1194,3126,2
1195,2953,2
1196,3049,2
1197,3020,2
1198,3144,2
1199,3162,2
1200,3156,2
1201,3152,2
1202,3065,2
1203,3095,2
1204,3097,2
1205,3048,2
1206,2979,2
1207,3103,2
1208,3081,2
1209,3040,2
1210,3040,2
1211,3039,2
1212,3032,2
1213,3016,2
1214,2995,2
1215,3143,2
1216,2988,2
1217,3105,2
1218,3104,2
1219,3103,2
1220,3076,2
1221,3025,2
1222,3147,2
1223,3253,2
1224,3052,2
1225,3194,2
1226,3108,2
1227,3216,2
1228,3175,2
1229,3126,2
1230,3175,2
1231,3262,2
1232,3147,2
1233,3169,2
1234,3133,2
1235,3086,2
1236,3209,2
1237,3128,2
1238,3198,2
1239,3213,2
1240,3154,2
1241,3169,2
1242,3128,2
1243,3175,2
1244,3211,2
1245,3281,2
1246,3069,2
1247,3153,2
1248,6288,5
1249,3142,2
1250,3247,2
1251,3165,2
1252,3170,2
1253,3149,2
1254,3174,2
1255,3222,2
1256,3168,2
1257,3163,2
1258,3403,2
1259,3210,2
1260,3271,2
1261,3185,2
1262,3194,2
1263,3249,2
1264,3388,2
1265,3295,2
1266,3230,2
1267,3235,2
1268,3265,2
1269,3192,2
1270,3182,2
1271,3228,2
1272,3191,2
1273,3200,2
1274,3284,2
1275,3258,2
1276,3211,2
1277,3259,2
1278,3321,2
1279,3268,2
1280,3142,2
1281,3320,2
1282,3193,2
1283,3429,2
1284,3299,2
1285,3367,2
1286,3316,2
1287,3102,2
1288,3238,2
1289,3274,2
1290,3319,2
1291,3457,2
1292,3199,2
1293,3327,2
1294,3273,2
1295,3238,2
1296,3253,2
1297,3211,2
1298,3354,2
1299,3245,2
1300,3297,2
1301,3462,2
1302,3429,2
1303,3278,2
1304,3232,2
1305,3355,2
1306,3241,2
1307,3283,2
1308,3230,2
1309,3304,2
1310,3370,2
1311,3250,2
1312,3275,2
1313,3228,2
1314,3311,2
1315,3354,2
1316,3409,2
1317,3361,2
1318,3289,2
1319,3460,2
1320,3391,2
1321,3464,2
1322,3284,2
1323,3263,2
1324,3481,2
1325,3405,2
1326,3360,2
1327,3456,2
1328,3382,2
1329,3342,2
1330,3353,2
1331,3354,2
1332,3369,2
1333,3561,2
1334,3270,2
1335,3386,2
1336,3324,2
1337,3411,2
1338,3448,2
1339,3286,2
1340,3348,2
1341,3448,2
1342,3409,2
1343,3447,2
1344,3386,2
1345,3415,2
1346,3433,2
1347,3436,2
1348,3638,2
1349,3370,2
1350,3413,2
1351,3588,2
1352,3518,2
1353,3300,2
1354,3404,2
1355,3429,2
1356,3596,2
1357,3517,2
1358,3459,2
1359,3462,2
1360,3532,2
1361,3575,2
1362,3439,2
1363,3323,2
1364,3470,2
1365,3389,2
1366,3522,2
1367,3466,2
1368,3496,2
1369,3343,2
1370,3410,2
1371,3430,2
1372,3429,2
1373,3498,2
1374,3617,2
1375,3598,2
1376,3450,2
1377,3424,2
1378,3504,2
1379,3576,2
1380,3454,2
1381,3591,2
1382,3540,2
1383,3524,2
1384,3591,2
1385,3488,2
1386,3309,2
1387,3606,2
1388,3510,2
1389,3501,2
1390,6122,4
1391,3467,2
1392,3468,2
1393,3548,2
1394,3578,2
1395,3484,2
1396,3677,2
1397,3623,2
1398,3558,2
1399,3521,2
1400,3608,2
1401,3879,2
1402,3869,2
1403,3559,2
1404,3671,2
1405,3570,2
1406,6291,4
1407,3546,2
1408,3566,2
1409,3440,2
1410,3606,2
1411,3566,2
1412,3435,2
1413,3698,2
1414,3469,2
1415,3521,2
1416,3589,2
1417,3581,2
1418,3600,2
1419,3494,2
1420,3541,2
1421,3515,2
1422,3497,2
1423,3532,2
1424,3560,2
1425,3539,2
1426,3589,2
1427,3731,2
1428,3557,2
1429,3562,2
1430,3718,2
1431,3517,2
1432,3598,2
1433,3535,2
1434,3558,2
1435,3677,2
1436,3701,2
1437,3613,2
1438,3648,2
1439,3607,2
1440,3611,2
1441,3611,2
1442,3915,2
1443,3542,2
1444,3712,2
1445,3675,2
1446,3626,2
1447,3772,2
1448,3896,2
1449,3751,2
1450,3720,2
1451,3608,2
1452,3629,2
1453,3946,2
1454,3704,2
1455,3670,2
1456,3745,2
1457,3564,2
1458,3624,2
1459,3752,2
1460,3639,2
1461,3797,2
1462,3610,2
1463,3691,2
1464,3614,2
1465,3608,2
1466,3776,2
1467,3788,2
1468,3671,2
1469,3804,2
1470,3675,2
1471,3672,2
1472,3610,2
1473,3658,2
1474,3737,2
1475,3742,2
1476,3599,2
1477,3708,2
1478,3868,2
1479,3780,2
1480,3768,2
1481,3758,2
1482,3824,2
1483,3780,2
1484,3829,2
1485,3742,2
1486,3769,2
1487,3793,2
1488,3793,2
1489,3808,2
1490,3788,2
1491,4017,2
1492,3842,2
1493,3768,2
1494,3690,2
1495,3737,2
1496,3672,2
1497,3808,2
1498,3838,2
1499,3713,2
1500,3804,2
1501,3924,2
1502,3861,2
1503,3842,2
1504,3906,2
1505,3706,2
1506,3925,2
1507,3768,2
1508,3724,2
1509,3728,2
1510,3811,2
1511,3744,2
1512,3816,2
1513,3754,2
1514,3763,2
1515,3870,2
1516,3839,2
1517,3832,2
1518,3785,2
1519,3771,2
1520,3944,2
1521,3987,2
1522,3865,2
1523,3717,2
1524,3817,2
1525,3837,2
1526,3943,2
1527,3777,2
1528,3842,2
1529,4015,2
1530,3776,2
1531,3730,2
1532,3901,2
1533,3824,2
1534,3819,2
1535,4019,2
1536,3988,2
1537,6028,3
1538,5886,3
1539,6481,4
1540,6212,4
1541,6082,3
1542,5726,3
1543,5691,3
1544,6360,4
1545,5871,3
1546,6072,3
1547,6142,3
1548,5839,3
1549,5922,3
1550,6234,4
1551,5641,3
1552,5899,3
1553,5888,3
1554,6002,3
1555,6076,3
1556,6061,3
1557,5819,3
1558,5815,3
1559,38357,24
1560,6533,4
1561,6098,3
1562,6015,3
1563,5989,3
1564,6119,3
1565,6046,3
1566,6007,3
1567,5957,3
1568,6652,4
1569,5897,3
1570,6548,4
1571,6201,3
1572,6342,4
1573,5958,3
1574,5899,3
1575,5967,3
1576,6117,3
1577,6195,3
1578,6204,3
1579,5927,3
1580,6381,4
1581,5765,3
1582,6029,3
1583,6258,3
1584,7477,4
1585,6345,4
1586,6205,3
1587,6271,3
1588,6196,3
1589,6047,3
1590,5953,3
1591,6205,3
1592,5912,3
1593,6134,3
1594,6114,3
1595,6044,3
1596,6085,3
1597,6286,3
1598,6270,3
1599,6045,3
1600,5925,3
1601,5971,3
1602,6313,3
1603,6408,3
1604,6306,3
1605,6089,3
1606,5943,3
1607,6036,3
1608,6419,3
1609,5967,3
1610,6321,3
1611,6094,3
1612,6056,3
1613,6130,3
1614,6280,3
1615,6157,3
1616,6422,3
1617,6341,3
1618,6171,3
1619,6106,3
1620,6387,3
1621,6232,3
1622,6256,3
1623,5979,3
1624,6343,3
1625,5946,3
1626,6072,3
1627,6297,3
1628,6815,4
1629,6050,3
1630,6236,3
1631,6100,3
1632,6285,3
1633,6516,3
1634,6184,3
1635,6441,3
1636,6285,3
1637,6143,3
1638,6382,3
1639,6334,3
1640,6384,3
1641,6392,3
1642,6754,4
1643,6254,3
1644,6015,3
1645,5854,3
1646,6784,4
1647,6148,3
1648,6306,3
1649,5758,3
1650,6038,3
1651,6322,3
1652,6337,3
1653,6234,3
1654,6046,3
1655,6599,3
1656,6638,4
1657,6063,3
1658,6310,3
1659,6346,3
1660,6360,3
1661,6140,3
1662,6675,4
1663,6481,3
1664,6482,3
1665,6318,3
1666,6366,3
1667,6112,3
1668,6041,3
1669,6276,3
1670,6663,3
1671,6219,3
1672,6353,3
1673,6411,3
1674,6349,3
1675,6017,3
1676,6070,3
1677,6267,3
1678,6180,3
1679,6549,3
1680,6307,3
1681,6130,3
1682,6398,3
1683,6559,3
1684,6367,3
1685,6431,3
1686,6377,3
1687,6249,3
1688,6544,3
1689,6303,3
1690,6099,3
1691,6202,3
1692,6208,3
1693,6731,3
1694,6484,3
1695,6287,3
1696,6513,3
1697,6360,3
1698,6067,3
1699,6454,3
1700,6573,3
1701,6536,3
1702,6487,3
1703,6229,3
1704,6332,3
1705,7039,4
1706,6552,3
1707,6164,3
1708,6571,3
1709,7557,4
1710,6247,3
1711,6393,3
1712,6286,3
1713,6823,3
1714,6353,3
1715,6647,3
1716,6704,3
1717,6275,3
1718,6360,3
1719,6217,3
1720,6777,3
1721,6233,3
1722,6335,3
1723,6621,3
1724,6324,3
1725,6329,3
1726,6324,3
1727,6388,3
1728,6752,3
1729,6641,3
1730,6145,3
1731,6592,3
1732,6345,3
1733,6640,3
1734,6464,3
1735,6264,3
1736,6535,3
1737,6822,3
1738,6622,3
1739,6694,3
1740,6457,3
1741,6177,3
1742,6422,3
1743,6389,3
1744,6326,3
1745,6251,3
1746,6333,3
1747,6626,3
1748,6251,3
1749,6316,3
1750,6827,3
1751,6712,3
1752,6443,3
1753,6258,3
1754,6835,3
1755,6605,3
1756,6667,3
1757,6315,3
1758,6271,3
1759,6764,3
1760,6686,3
1761,6561,3
1762,6845,3
1763,6414,3
1764,6781,3
1765,6952,3
1766,6650,3
1767,7723,4
1768,6565,3
1769,6451,3
1770,6420,3
1771,6499,3
1772,7034,3
1773,6860,3
1774,6979,3
1775,6431,3
1776,6456,3
1777,6522,3
1778,6708,3
1779,6565,3
1780,6550,3
1781,6436,3
1782,6546,3
1783,6684,3
1784,6526,3
1785,6518,3
1786,6212,3
1787,6509,3
1788,6820,3
1789,6318,3
1790,6591,3
1791,6767,3
1792,6475,3
1793,6598,3
1794,6417,3
1795,6979,3
1796,6690,3
1797,6333,3
1798,6892,3
1799,6794,3
1800,6639,3
1801,7019,3
1802,15633,8
1803,6896,3
1804,7112,3
1805,6328,3
1806,6502,3
1807,6460,3
1808,6598,3
1809,6848,3
1810,6713,3
1811,6630,3
1812,6717,3
1813,6883,3
1814,6830,3
1815,6483,3
1816,6767,3
1817,6543,3
1818,6689,3
1819,6410,3
1820,6640,3
1821,6582,3
1822,6290,3
1823,6564,3
1824,6587,3
1825,6416,3
1826,6585,3
1827,6480,3
1828,6548,3
1829,6755,3
1830,6647,3
1831,6672,3
1832,6585,3
1833,6711,3
1834,6750,3
1835,6644,3
1836,6755,3
1837,6777,3
1838,6676,3
1839,6586,3
1840,6618,3
1841,6704,3
1842,7097,3
1843,6842,3
1844,6739,3
1845,6674,3
1846,6957,3
1847,7333,3
1848,6558,3
1849,6752,3
1850,7096,3
1851,6974,3
1852,6469,3
1853,6883,3
1854,6949,3
1855,6895,3
1856,6500,3
1857,7367,3
1858,6740,3
1859,6707,3
1860,6990,3
1861,7060,3
1862,6865,3
1863,6862,3
1864,6624,3
1865,7048,3
1866,6640,3
1867,6933,3
1868,6728,3
1869,6950,3
1870,6773,3
1871,6694,3
1872,7074,3
1873,7081,3
1874,6569,3
1875,6968,3
1876,6771,3
1877,6748,3
1878,6766,3
1879,6900,3
1880,7395,3
1881,6749,3
1882,7007,3
1883,6709,3
1884,6754,3
1885,7036,3
1886,6751,3
1887,6908,3
1888,6856,3
1889,17808,9
1890,6730,3
1891,6911,3
1892,6945,3
1893,6755,3
1894,6919,3
1895,6768,3
1896,6811,3
1897,6847,3
1898,6968,3
1899,7349,3
1900,6875,3
1901,7575,3
1902,6820,3
1903,7129,3
1904,7030,3
1905,6704,3
1906,6800,3
1907,7162,3
1908,6661,3
1909,6879,3
1910,6683,3
1911,6746,3
1912,6906,3
1913,6922,3
