B,Read Time (ns),Read Time / Number (ns)
225,711,3
226,680,3
227,689,3
228,689,3
229,704,3
230,751,3
231,695,3
232,704,3
233,701,3
234,723,3
235,798,3
236,682,2
237,675,2
238,788,3
239,679,2
240,721,3
241,685,2
242,692,2
243,706,2
244,739,3
245,755,3
246,714,2
247,751,3
248,763,3
249,758,3
250,756,3
251,727,2
252,724,2
253,769,3
254,804,3
255,760,2
256,766,2
257,747,2
258,759,2
259,755,2
260,727,2
261,806,3
262,748,2
263,839,3
264,817,3
265,853,3
266,846,3
267,826,3
268,763,2
269,755,2
270,822,3
271,802,2
272,760,2
273,793,2
274,873,3
275,862,3
276,877,3
277,816,2
278,791,2
279,830,2
280,837,2
281,812,2
282,825,2
283,837,2
284,840,2
285,849,2
286,794,2
287,829,2
288,866,3
289,843,2
290,818,2
291,825,2
292,797,2
293,882,3
294,852,2
295,884,2
296,880,2
297,838,2
298,819,2
299,861,2
300,883,2
301,882,2
302,869,2
303,881,2
304,923,3
305,883,2
306,940,3
307,918,2
308,900,2
309,892,2
310,872,2
311,929,2
312,881,2
313,908,2
314,876,2
315,899,2
316,881,2
317,971,3
318,874,2
319,914,2
320,957,2
321,887,2
322,962,2
323,919,2
324,972,3
325,919,2
326,907,2
327,974,2
328,930,2
329,916,2
330,900,2
331,956,2
332,928,2
333,947,2
334,952,2
335,926,2
336,981,2
337,938,2
338,919,2
339,960,2
340,943,2
341,974,2
342,981,2
343,1007,2
344,1000,2
345,959,2
346,980,2
347,970,2
348,991,2
349,986,2
350,941,2
351,1006,2
352,1007,2
353,992,2
354,939,2
355,970,2
356,976,2
357,1007,2
358,1026,2
359,1004,2
360,979,2
361,1016,2
362,991,2
363,975,2
364,978,2
365,1033,2
366,1015,2
367,1018,2
368,1006,2
369,1015,2
370,1045,2
371,987,2
372,1015,2
373,1019,2
374,1068,2
375,1033,2
376,1063,2
377,1082,2
378,1053,2
379,984,2
380,1055,2
381,1037,2
382,1088,2
383,1071,2
384,1119,2
385,1091,2
386,1111,2
387,1159,2
388,1155,2
389,1166,2
390,1115,2
391,1052,2
392,1069,2
393,1089,2
394,1120,2
395,1072,2
396,1071,2
397,1049,2
398,1115,2
399,1119,2
400,1069,2
401,1103,2
402,1096,2
403,1048,2
404,1109,2
405,1102,2
406,1157,2
407,1118,2
408,1089,2
409,1123,2
410,1157,2
411,1096,2
412,1150,2
413,1124,2
414,1090,2
415,1166,2
416,1159,2
417,1106,2
418,1144,2
419,1146,2
420,1156,2
421,1175,2
422,1121,2
423,1140,2
424,1144,2
425,1262,2
426,1150,2
427,1193,2
428,1217,2
429,1192,2
430,1141,2
431,1173,2
432,1182,2
433,1192,2
434,1197,2
435,1229,2
436,1167,2
437,1244,2
438,1155,2
439,1195,2
440,1189,2
441,1187,2
442,1253,2
443,1218,2
444,1249,2
445,1225,2
446,1275,2
447,1233,2
448,1264,2
449,1211,2
450,1206,2
451,1237,2
452,1252,2
453,1232,2
454,1226,2
455,1254,2
456,1257,2
457,1243,2
458,1213,2
459,1265,2
460,1222,2
461,1310,2
462,1320,2
463,1264,2
464,1279,2
465,1237,2
466,1252,2
467,1233,2
468,1250,2
469,1217,2
470,1274,2
471,1258,2
472,1270,2
473,1334,2
474,1362,2
475,1337,2
476,1383,2
477,1252,2
478,1329,2
479,1323,2
480,1247,2
481,1305,2
482,1439,2
483,1335,2
484,1345,2
485,1319,2
486,1261,2
487,1287,2
488,1325,2
489,1308,2
490,1307,2
491,1359,2
492,1383,2
493,1342,2
494,1281,2
495,1340,2
496,1328,2
497,1310,2
498,1350,2
499,1318,2
500,1414,2
501,1373,2
502,1383,2
503,1387,2
504,1354,2
505,1371,2
506,1349,2
507,1339,2
508,1353,2
509,1408,2
510,1329,2
511,1385,2
512,1248,2
513,1460,2
514,5059,9
515,1367,2
516,1454,2
517,1367,2
518,1345,2
519,1404,2
520,1385,2
521,1346,2
522,1495,2
523,1433,2
524,1391,2
525,1438,2
526,1456,2
527,1416,2
528,1427,2
529,1437,2
530,1405,2
531,1386,2
532,1415,2
533,1495,2
534,1541,2
535,1439,2
536,1421,2
537,1411,2
538,1437,2
539,1456,2
540,1486,2
541,1380,2
542,1418,2
543,1411,2
544,1446,2
545,1419,2
546,1487,2
547,1450,2
548,1497,2
549,1487,2
550,1477,2
551,1473,2
552,1517,2
553,1526,2
554,1477,2
555,1471,2
556,1443,2
557,1478,2
558,1498,2
559,1468,2
560,1443,2
561,1494,2
562,1530,2
563,1507,2
564,1537,2
565,1482,2
566,1543,2
567,1522,2
568,1499,2
569,1501,2
570,1600,2
571,1510,2
572,1552,2
573,1568,2
574,1534,2
575,1551,2
576,1491,2
577,1531,2
578,1515,2
579,1547,2
580,1576,2
581,1511,2
582,1490,2
583,1510,2
584,1486,2
585,1508,2
586,1610,2
587,1554,2
588,1549,2
589,1613,2
590,1620,2
591,1579,2
592,1584,2
593,1581,2
594,1641,2
595,1573,2
596,1600,2
597,1566,2
598,1649,2
599,1549,2
600,1610,2
601,1597,2
602,1722,2
603,1600,2
604,1648,2
605,1585,2
606,1599,2
607,1615,2
608,1588,2
609,1631,2
610,1681,2
611,1608,2
612,1696,2
613,1635,2
614,1592,2
615,1671,2
616,1616,2
617,1619,2
618,1604,2
619,1638,2
620,1645,2
621,1652,2
622,1650,2
623,1592,2
624,1583,2
625,1673,2
626,1601,2
627,1642,2
628,1676,2
629,1669,2
630,1670,2
631,1669,2
632,1686,2
633,1655,2
634,1653,2
635,1641,2
636,1688,2
637,1641,2
638,1759,2
639,1796,2
640,1698,2
641,1725,2
642,1687,2
643,1673,2
644,1737,2
645,1686,2
646,1688,2
647,1668,2
648,1620,2
649,1724,2
650,1698,2
651,1702,2
652,1699,2
653,1697,2
654,1703,2
655,1705,2
656,1767,2
657,1691,2
658,1747,2
659,1739,2
660,1735,2
661,1740,2
662,1725,2
663,1721,2
664,1795,2
665,1768,2
666,1735,2
667,1775,2
668,1787,2
669,1775,2
670,1832,2
671,1797,2
672,1707,2
673,1851,2
674,1785,2
675,1772,2
676,1750,2
677,1737,2
678,1805,2
679,1829,2
680,1775,2
681,1775,2
682,1753,2
683,1834,2
684,1829,2
685,1768,2
686,1795,2
687,1740,2
688,1744,2
689,1822,2
690,1768,2
691,1792,2
692,1771,2
693,1922,2
694,1813,2
695,1764,2
696,1789,2
697,1812,2
698,1797,2
699,1776,2
700,1837,2
701,1791,2
702,1849,2
703,1870,2
704,1827,2
705,1838,2
706,1827,2
707,1813,2
708,1809,2
709,1831,2
710,1866,2
711,1839,2
712,1910,2
713,1933,2
714,1836,2
715,1911,2
716,1865,2
717,1908,2
718,1897,2
719,1833,2
720,1856,2
721,1897,2
722,1845,2
723,1973,2
724,1869,2
725,1909,2
726,1865,2
727,1876,2
728,1957,2
729,1923,2
730,1891,2
731,1963,2
732,1861,2
733,1920,2
734,1981,2
735,1936,2
736,1820,2
737,1901,2
738,1982,2
739,1862,2
740,1948,2
741,1867,2
742,1966,2
743,1916,2
744,1965,2
745,1923,2
746,1991,2
747,2074,2
748,2020,2
749,1928,2
750,1900,2
751,1992,2
752,2009,2
753,1964,2
754,1886,2
755,1931,2
756,2100,2
757,2004,2
758,1919,2
759,1997,2
760,1984,2
761,1978,2
762,2004,2
763,2023,2
764,1993,2
765,1989,2
766,2021,2
767,2002,2
768,1978,2
769,1976,2
770,1984,2
771,2021,2
772,2045,2
773,2063,2
774,1999,2
775,2039,2
776,1980,2
777,2028,2
778,1858,2
779,1991,2
780,2063,2
781,2002,2
782,2083,2
783,2058,2
784,2136,2
785,2131,2
786,2038,2
787,2055,2
788,2037,2
789,2020,2
790,2031,2
791,2045,2
792,2033,2
793,2006,2
794,2122,2
795,2056,2
796,2420,3
797,2098,2
798,2091,2
799,2021,2
800,2069,2
801,2074,2
802,2083,2
803,2123,2
804,2062,2
805,2196,2
806,2061,2
807,2081,2
808,2053,2
809,2113,2
810,2085,2
811,2079,2
812,2138,2
813,2098,2
814,2165,2
815,2117,2
816,2125,2
817,2074,2
818,2149,2
819,2097,2
820,2076,2
821,2167,2
822,2096,2
823,2061,2
824,2140,2
825,2179,2
826,2116,2
827,2160,2
828,2154,2
829,2209,2
830,2110,2
831,2109,2
832,2181,2
833,2133,2
834,2088,2
835,2102,2
836,2172,2
837,2159,2
838,2109,2
839,2056,2
840,2146,2
841,2167,2
842,2150,2
843,2171,2
844,2158,2
845,2194,2
846,2194,2
847,2223,2
848,2169,2
849,2135,2
850,2233,2
851,2188,2
852,2184,2
853,2165,2
854,2231,2
855,2229,2
856,2223,2
857,2216,2
858,2203,2
859,2200,2
860,2215,2
861,2207,2
862,2210,2
863,2198,2
864,2376,2
865,2161,2
866,2208,2
867,2293,2
868,2332,2
869,2293,2
870,2231,2
871,2293,2
872,2287,2
873,2324,2
874,2266,2
875,2294,2
876,2277,2
877,2300,2
878,2258,2
879,2324,2
880,2232,2
881,2275,2
882,2338,2
883,2135,2
884,2270,2
885,2247,2
886,2351,2
887,2279,2
888,2302,2
889,2323,2
890,2285,2
891,2218,2
892,2309,2
893,2344,2
894,2367,2
895,2291,2
896,2228,2
897,2255,2
898,2355,2
899,2350,2
900,2375,2
901,2359,2
902,2314,2
903,2328,2
904,2358,2
905,2309,2
906,2317,2
907,2283,2
908,2314,2
909,2278,2
910,2431,2
911,2332,2
912,2319,2
913,2306,2
914,2310,2
915,2439,2
916,2339,2
917,2334,2
918,2313,2
919,2345,2
920,2384,2
921,2314,2
922,2390,2
923,2423,2
924,2326,2
925,2414,2
926,2378,2
927,2413,2
928,2353,2
929,2388,2
930,2405,2
931,2356,2
932,2492,2
933,2404,2
934,2378,2
935,2441,2
936,2415,2
937,2399,2
938,2491,2
939,2457,2
940,2409,2
941,2382,2
942,2451,2
943,2478,2
944,2319,2
945,2428,2
946,2423,2
947,2372,2
948,2413,2
949,2454,2
950,2383,2
951,2457,2
952,2506,2
953,2448,2
954,2570,2
955,2387,2
956,2479,2
957,2398,2
958,2442,2
959,2452,2
960,2357,2
961,2429,2
962,2580,2
963,2485,2
964,2427,2
965,2420,2
966,2490,2
967,2479,2
968,2444,2
969,2521,2
970,2484,2
971,2434,2
972,2515,2
973,2619,2
974,2495,2
975,2467,2
976,2461,2
977,2517,2
978,2578,2
979,2474,2
980,2687,2
981,2467,2
982,2484,2
983,2519,2
984,2508,2
985,2430,2
986,2494,2
987,2540,2
988,2527,2
989,2628,2
990,2465,2
991,2545,2
992,2527,2
993,2472,2
994,2527,2
995,2551,2
996,2565,2
997,2463,2
998,2459,2
999,2573,2
1000,2533,2
1001,2515,2
1002,2534,2
1003,2581,2
1004,2546,2
1005,2593,2
1006,2612,2
1007,2529,2
1008,2548,2
1009,4620,4
1010,4579,4
1011,4657,4
1012,4510,4
1013,4752,4
1014,4684,4
1015,4696,4
1016,4884,4
1017,4594,4
1018,4776,4
1019,4887,4
1020,4565,4
1021,4713,4
1022,4900,4
1023,4645,4
1024,4443,4
1025,2661,2
1026,2573,2
1027,2711,2
1028,2630,2
1029,2676,2
1030,2687,2
1031,2574,2
1032,2760,2
1033,2631,2
1034,2707,2
1035,2640,2
1036,2654,2
1037,2673,2
1038,2619,2
1039,2708,2
1040,2705,2
1041,35024,33
1042,2780,2
1043,2671,2
1044,2647,2
1045,2647,2
1046,2666,2
1047,2662,2
1048,2686,2
1049,2688,2
1050,2680,2
1051,2631,2
1052,2795,2
1053,2762,2
1054,2732,2
1055,2709,2
1056,2673,2
1057,2790,2
1058,2668,2
1059,2724,2
1060,2737,2
1061,2797,2
1062,2862,2
1063,2744,2
1064,2818,2
1065,2748,2
1066,2692,2
1067,2680,2
1068,2809,2
1069,2851,2
1070,2704,2
1071,2682,2
1072,2769,2
1073,2708,2
1074,2733,2
1075,2903,2
1076,2801,2
1077,2820,2
1078,2764,2
1079,2842,2
1080,2819,2
1081,2892,2
1082,2719,2
1083,2858,2
1084,2884,2
1085,2899,2
1086,2725,2
1087,2829,2
1088,2737,2
1089,3001,2
1090,2862,2
1091,2812,2
1092,2774,2
1093,2744,2
1094,2834,2
1095,2911,2
1096,2883,2
1097,2937,2
1098,2884,2
1099,2790,2
1100,2821,2
1101,2743,2
1102,2837,2
1103,2817,2
1104,2812,2
1105,2854,2
1106,2794,2
1107,2786,2
1108,2832,2
1109,2734,2
1110,2799,2
1111,2839,2
1112,2915,2
1113,2826,2
1114,2848,2
1115,2870,2
1116,2876,2
1117,2834,2
1118,2878,2
1119,2849,2
1120,2911,2
1121,2888,2
1122,2996,2
1123,2795,2
1124,2925,2
1125,2894,2
1126,2872,2
1127,2975,2
1128,2908,2
1129,2969,2
1130,2916,2
1131,2937,2
1132,2966,2
1133,2896,2
1134,2837,2
1135,2900,2
1136,2817,2
1137,3007,2
1138,2964,2
1139,3027,2
1140,2828,2
1141,2917,2
1142,2917,2
1143,2944,2
1144,2966,2
1145,2918,2
1146,2968,2
1147,3076,2
1148,2945,2
1149,2943,2
1150,2952,2
1151,2927,2
1152,2980,2
1153,2932,2
1154,2994,2
1155,3020,2
1156,2941,2
1157,2934,2
1158,2927,2
1159,2875,2
1160,2889,2
1161,2912,2
1162,5273,4
1163,3038,2
1164,2938,2
1165,3039,2
1166,3021,2
1167,2951,2
1168,5387,4
1169,2972,2
1170,3001,2
1171,2985,2
1172,2988,2
1173,3112,2
1174,3074,2
1175,3000,2
1176,3016,2
1177,2999,2
1178,3064,2
1179,3140,2
1180,3114,2
1181,3022,2
1182,6015,5
1183,2934,2
1184,2928,2
1185,3046,2
1186,3100,2
1187,3070,2
1188,2980,2
1189,2993,2
1190,3001,2
1191,3036,2
1192,3164,2
1193,3033,2
1194,3042,2
1195,3015,2
1196,3051,2
1197,3089,2
1198,3180,2
1199,3251,2
1200,3151,2
1201,2833,2
1202,3012,2
1203,3102,2
1204,3129,2
1205,6025,5
1206,3023,2
1207,3070,2
1208,3070,2
1209,3165,2
1210,3150,2
1211,3055,2
1212,3128,2
1213,3041,2
1214,3072,2
1215,3068,2
1216,3118,2
1217,3174,2
1218,3138,2
1219,3186,2
1220,3058,2
1221,3064,2
1222,3084,2
1223,3231,2
1224,3085,2
1225,3183,2
1226,3117,2
1227,3208,2
1228,3233,2
1229,3050,2
1230,3068,2
1231,3144,2
1232,3116,2
1233,35366,28
1234,3110,2
1235,3216,2
1236,3112,2
1237,3195,2
1238,3094,2
1239,3219,2
1240,3105,2
1241,3168,2
1242,3139,2
1243,3083,2
1244,3155,2
1245,3146,2
1246,3128,2
1247,3241,2
1248,3417,2
1249,3225,2
1250,3348,2
1251,3111,2
1252,3182,2
1253,3168,2
1254,3212,2
1255,3253,2
1256,3165,2
1257,3165,2
1258,3252,2
1259,3261,2
1260,3173,2
1261,3240,2
1262,3262,2
1263,3128,2
1264,3181,2
1265,3297,2
1266,3198,2
1267,3332,2
1268,3127,2
1269,3153,2
1270,3291,2
1271,3202,2
1272,3226,2
1273,3240,2
1274,3206,2
1275,3246,2
1276,3222,2
1277,3293,2
1278,3251,2
1279,3217,2
1280,3270,2
1281,3260,2
1282,3407,2
1283,3425,2
1284,3301,2
1285,3452,2
1286,3139,2
1287,3297,2
1288,3265,2
1289,3275,2
1290,3290,2
1291,3404,2
1292,3275,2
1293,3268,2
1294,3204,2
1295,3307,2
1296,3264,2
1297,3368,2
1298,3228,2
1299,3318,2
1300,3315,2
1301,3281,2
1302,3234,2
1303,3262,2
1304,3243,2
1305,3329,2
1306,3383,2
1307,3265,2
1308,3296,2
1309,3374,2
1310,3386,2
1311,3349,2
1312,3480,2
1313,3328,2
1314,3405,2
1315,3255,2
1316,3259,2
1317,3322,2
1318,3329,2
1319,3270,2
1320,3334,2
1321,3398,2
1322,3367,2
1323,3329,2
1324,3492,2
1325,3446,2
1326,3380,2
1327,3341,2
1328,3440,2
1329,3303,2
1330,3411,2
1331,3411,2
1332,3404,2
1333,3448,2
1334,3372,2
1335,3387,2
1336,3726,2
1337,3371,2
1338,3349,2
1339,3431,2
1340,3411,2
1341,3395,2
1342,3540,2
1343,3447,2
1344,3357,2
1345,4099,3
1346,3426,2
1347,3394,2
1348,3588,2
1349,3360,2
1350,3346,2
1351,3440,2
1352,3324,2
1353,3364,2
1354,3499,2
1355,3572,2
1356,3399,2
1357,3469,2
1358,3457,2
1359,3437,2
1360,3496,2
1361,3720,2
1362,3531,2
1363,3461,2
1364,3453,2
1365,3404,2
1366,3539,2
1367,3499,2
1368,3448,2
1369,3416,2
1370,3444,2
1371,3491,2
1372,3517,2
1373,3530,2
1374,3439,2
1375,3346,2
1376,3507,2
1377,3386,2
1378,35914,26
1379,3533,2
1380,3571,2
1381,3481,2
1382,3498,2
1383,3542,2
1384,3553,2
1385,3529,2
1386,3634,2
1387,3511,2
1388,3443,2
1389,3461,2
1390,3551,2
1391,3627,2
1392,3708,2
1393,3489,2
1394,3519,2
1395,3654,2
1396,3722,2
1397,3491,2
1398,3463,2
1399,3534,2
1400,3593,2
1401,3502,2
1402,3593,2
1403,3572,2
1404,3531,2
1405,3540,2
1406,3567,2
1407,3603,2
1408,3618,2
1409,3553,2
1410,3511,2
1411,3553,2
1412,3696,2
1413,3652,2
1414,3586,2
1415,3542,2
1416,3524,2
1417,3523,2
1418,3629,2
1419,3579,2
1420,3539,2
1421,3654,2
1422,3710,2
1423,3591,2
1424,3469,2
1425,3721,2
1426,3585,2
1427,3655,2
1428,3668,2
1429,3698,2
1430,3592,2
1431,3542,2
1432,3693,2
1433,3636,2
1434,3701,2
1435,3694,2
1436,3735,2
1437,3620,2
1438,3638,2
1439,3661,2
1440,3589,2
1441,3602,2
1442,3796,2
1443,3589,2
1444,3589,2
1445,3617,2
1446,3640,2
1447,3600,2
1448,3741,2
1449,3643,2
1450,3659,2
1451,3781,2
1452,3704,2
1453,3662,2
1454,3673,2
1455,3530,2
1456,3688,2
1457,3758,2
1458,3738,2
1459,3715,2
1460,3679,2
1461,3646,2
1462,3718,2
1463,3690,2
1464,3641,2
1465,3696,2
1466,3743,2
1467,3644,2
1468,3738,2
1469,3724,2
1470,3780,2
1471,3597,2
1472,3879,2
1473,3737,2
1474,3737,2
1475,3729,2
1476,3785,2
1477,3645,2
1478,3645,2
1479,3760,2
1480,3782,2
1481,3685,2
1482,3792,2
1483,3744,2
1484,3956,2
1485,3693,2
1486,3816,2
1487,3687,2
1488,3603,2
1489,3713,2
1490,3831,2
1491,3880,2
1492,3749,2
1493,3715,2
1494,3785,2
1495,3837,2
1496,3717,2
1497,3874,2
1498,3731,2
1499,3834,2
1500,3915,2
1501,3744,2
1502,3882,2
1503,3689,2
1504,3815,2
1505,3853,2
1506,3783,2
1507,3811,2
1508,3920,2
1509,3717,2
1510,3729,2
1511,3852,2
1512,3714,2
1513,3768,2
1514,3896,2
1515,3845,2
1516,3778,2
1517,3866,2
1518,3847,2
1519,3852,2
1520,3887,2
1521,3916,2
1522,3759,2
1523,3801,2
1524,3884,2
1525,3807,2
1526,3901,2
1527,3890,2
1528,3800,2
1529,3816,2
1530,3817,2
1531,3823,2
1532,4030,2
1533,3855,2
1534,3863,2
1535,3934,2
1536,3764,2
1537,5893,3
1538,5742,3
1539,6073,3
1540,5867,3
1541,6035,3
1542,5973,3
1543,5890,3
1544,5931,3
1545,6173,3
1546,5794,3
1547,5876,3
1548,6219,4
1549,5839,3
1550,6144,3
1551,5735,3
1552,5849,3
1553,6249,4
1554,5975,3
1555,6084,3
1556,5898,3
1557,6013,3
1558,6058,3
1559,5864,3
1560,5812,3
1561,5822,3
1562,5765,3
1563,5773,3
1564,6100,3
1565,5941,3
1566,6140,3
1567,6485,4
1568,5893,3
1569,6421,4
1570,6217,3
1571,6109,3
1572,5726,3
1573,5814,3
1574,6344,4
1575,6372,4
1576,6098,3
1577,5882,3
1578,5978,3
1579,6342,4
1580,6093,3
1581,6071,3
1582,6117,3
1583,6196,3
1584,6003,3
1585,6226,3
1586,5708,3
1587,5907,3
1588,5955,3
1589,6446,4
1590,6140,3
1591,5901,3
1592,6345,3
1593,6092,3
1594,6264,3
1595,6355,3
1596,6225,3
1597,5962,3
1598,5972,3
1599,6171,3
1600,6347,3
1601,6270,3
1602,6542,4
1603,6435,4
1604,5922,3
1605,6477,4
1606,6208,3
1607,16379,10
1608,6314,3
1609,6752,4
1610,6111,3
1611,5920,3
1612,5992,3
1613,6022,3
1614,6403,3
1615,5989,3
1616,6283,3
1617,5851,3
1618,14231,8
1619,6540,4
1620,6134,3
1621,5892,3
1622,6437,3
1623,5907,3
1624,6540,4
1625,6159,3
1626,6451,3
1627,6005,3
1628,5772,3
1629,6311,3
1630,6239,3
1631,6492,3
1632,6385,3
1633,6079,3
1634,6592,4
1635,6448,3
1636,6107,3
1637,6404,3
1638,6686,4
1639,6067,3
1640,6160,3
1641,6231,3
1642,6400,3
1643,6768,4
1644,6346,3
1645,6181,3
1646,6022,3
1647,6159,3
1648,6224,3
1649,6079,3
1650,6434,3
1651,5951,3
1652,6091,3
1653,6201,3
1654,6162,3
1655,6251,3
1656,6059,3
1657,6139,3
1658,6257,3
1659,6353,3
1660,6198,3
1661,6479,3
1662,6290,3
1663,6671,4
1664,6465,3
1665,6380,3
1666,6480,3
1667,6212,3
1668,6513,3
1669,6464,3
1670,6436,3
1671,6359,3
1672,38544,23
1673,6819,4
1674,6206,3
1675,6291,3
1676,6258,3
1677,6335,3
1678,6741,4
1679,6688,3
1680,6011,3
1681,6256,3
1682,6452,3
1683,6136,3
1684,6369,3
1685,6336,3
1686,6523,3
1687,6518,3
1688,6580,3
1689,6205,3
1690,6272,3
1691,6492,3
1692,6398,3
1693,6239,3
1694,6197,3
1695,6061,3
1696,6814,4
1697,6355,3
1698,6952,4
1699,6730,3
1700,6640,3
1701,6220,3
1702,6512,3
1703,6276,3
1704,6459,3
1705,6193,3
1706,6571,3
1707,6520,3
1708,6372,3
1709,6408,3
1710,6306,3
1711,6488,3
1712,6786,3
1713,25370,14
1714,6453,3
1715,6278,3
1716,6368,3
1717,6585,3
1718,6342,3
1719,6549,3
1720,6574,3
1721,6657,3
1722,6876,3
1723,6242,3
1724,6704,3
1725,6253,3
1726,6472,3
1727,6285,3
1728,7198,4
1729,6638,3
1730,6404,3
1731,6658,3
1732,6519,3
1733,6509,3
1734,6295,3
1735,6623,3
1736,6465,3
1737,6659,3
1738,6402,3
1739,6277,3
1740,6625,3
1741,6504,3
1742,6721,3
1743,6263,3
1744,6690,3
1745,6661,3
1746,6452,3
1747,6550,3
1748,6644,3
1749,6624,3
1750,6694,3
1751,6582,3
1752,6698,3
1753,6538,3
1754,6550,3
1755,6831,3
1756,6475,3
1757,6446,3
1758,6823,3
1759,6260,3
1760,6617,3
1761,7039,3
1762,6726,3
1763,6821,3
1764,6438,3
1765,6799,3
1766,6704,3
1767,6261,3
1768,6275,3
1769,6932,3
1770,6698,3
1771,6429,3
1772,6690,3
1773,6507,3
1774,6669,3
1775,6651,3
1776,6662,3
1777,6708,3
1778,6480,3
1779,6628,3
1780,6791,3
1781,6633,3
1782,6819,3
1783,7394,4
1784,6327,3
1785,6455,3
1786,6317,3
1787,6861,3
1788,6402,3
1789,6675,3
1790,6921,3
1791,6878,3
1792,7128,3
1793,6591,3
1794,6453,3
1795,6714,3
1796,6914,3
1797,6711,3
1798,6435,3
1799,6964,3
1800,6314,3
1801,6848,3
1802,6401,3
1803,6709,3
1804,7138,3
1805,6760,3
1806,6668,3
1807,6494,3
1808,6742,3
1809,6794,3
1810,6686,3
1811,6837,3
1812,6566,3
1813,6855,3
1814,6605,3
1815,7064,3
1816,6357,3
1817,6202,3
1818,6277,3
1819,6626,3
1820,6532,3
1821,6675,3
1822,6548,3
1823,6732,3
1824,6426,3
1825,7051,3
1826,6470,3
1827,6899,3
1828,6872,3
1829,6734,3
1830,6829,3
1831,6775,3
1832,6500,3
1833,6656,3
1834,6948,3
1835,7012,3
1836,6795,3
1837,6528,3
1838,6632,3
1839,6778,3
1840,7036,3
1841,6646,3
1842,6988,3
1843,7414,4
1844,6584,3
1845,6591,3
1846,6546,3
1847,7213,3
1848,6574,3
1849,6653,3
1850,6842,3
1851,7025,3
1852,6987,3
1853,6674,3
1854,6915,3
1855,7008,3
1856,6757,3
1857,6605,3
1858,7145,3
1859,6905,3
1860,6667,3
1861,6880,3
1862,6832,3
1863,6882,3
1864,6694,3
1865,6910,3
1866,6993,3
1867,6772,3
1868,6641,3
1869,6737,3
1870,6631,3
1871,6571,3
1872,6785,3
1873,6577,3
1874,6995,3
1875,7019,3
1876,6752,3
1877,6957,3
1878,6630,3
1879,6837,3
1880,6900,3
1881,6880,3
1882,6519,3
1883,6987,3
1884,6988,3
1885,6626,3
1886,6877,3
1887,6840,3
1888,6858,3
1889,6937,3
1890,6585,3
1891,7065,3
1892,7011,3
1893,7129,3
1894,6999,3
1895,6971,3
1896,6959,3
1897,7041,3
1898,7100,3
1899,6778,3
1900,6838,3
1901,6772,3
1902,6838,3
1903,7066,3
1904,7172,3
1905,6714,3
1906,6671,3
1907,6649,3
1908,7101,3
1909,7254,3
1910,7059,3
1911,7131,3
1912,6813,3
1913,6979,3
