B,Read Time (ns),Read Time / Number (ns)
1,177,177
2,210,105
3,171,57
4,154,38
5,154,30
6,160,26
7,159,22
8,159,19
9,159,17
10,178,17
11,188,17
12,170,14
13,199,15
14,174,12
15,189,12
16,184,11
17,166,9
18,186,10
19,192,10
20,197,9
21,203,9
22,213,9
23,195,8
24,199,8
25,201,8
26,206,7
27,205,7
28,204,7
29,207,7
30,217,7
31,235,7
32,209,6
33,209,6
34,227,6
35,212,6
36,227,6
37,242,6
38,227,5
39,232,5
40,235,5
41,238,5
42,268,6
43,255,5
44,258,5
45,264,5
46,258,5
47,260,5
48,263,5
49,262,5
50,273,5
51,278,5
52,302,5
53,269,5
54,260,4
55,259,4
56,267,4
57,276,4
58,297,5
59,316,5
60,298,4
61,285,4
62,303,4
63,288,4
64,296,4
65,305,4
66,292,4
67,310,4
68,327,4
69,329,4
70,322,4
71,293,4
72,320,4
73,295,4
74,320,4
75,318,4
76,364,4
77,326,4
78,330,4
79,338,4
80,331,4
81,321,3
82,330,4
83,333,4
84,313,3
85,350,4
86,353,4
87,352,4
88,359,4
89,342,3
90,343,3
91,373,4
92,366,3
93,361,3
94,331,3
95,392,4
96,380,3
97,364,3
98,380,3
99,385,3
100,398,3
101,378,3
102,387,3
103,380,3
104,383,3
105,402,3
106,400,3
107,373,3
108,399,3
109,427,3
110,419,3
111,408,3
112,401,3
113,405,3
114,462,4
115,441,3
116,411,3
117,410,3
118,444,3
119,421,3
120,432,3
121,437,3
122,439,3
123,418,3
124,376,3
125,433,3
126,456,3
127,428,3
128,456,3
129,440,3
130,451,3
131,484,3
132,474,3
133,448,3
134,460,3
135,458,3
136,513,3
137,477,3
138,461,3
139,462,3
140,486,3
141,453,3
142,467,3
143,494,3
144,492,3
145,510,3
146,481,3
147,483,3
148,498,3
149,540,3
150,500,3
151,494,3
152,514,3
153,499,3
154,504,3
155,538,3
156,523,3
157,490,3
158,540,3
159,538,3
160,516,3
161,535,3
162,531,3
163,546,3
164,531,3
165,530,3
166,557,3
167,550,3
168,544,3
169,541,3
170,568,3
171,555,3
172,582,3
173,533,3
174,581,3
175,555,3
176,566,3
177,564,3
178,577,3
179,553,3
180,590,3
181,629,3
182,584,3
183,614,3
184,627,3
185,575,3
186,600,3
187,614,3
188,597,3
189,597,3
190,597,3
191,603,3
192,603,3
193,622,3
194,612,3
195,598,3
196,628,3
197,643,3
198,636,3
199,649,3
200,708,3
201,644,3
202,619,3
203,635,3
204,612,3
205,673,3
206,639,3
207,639,3
208,647,3
209,690,3
210,679,3
211,656,3
212,701,3
213,626,2
214,653,3
215,649,3
216,624,2
217,644,2
218,687,3
219,663,3
220,694,3
221,716,3
222,661,2
223,631,2
224,708,3
225,673,2
226,663,2
227,665,2
228,670,2
229,687,3
230,704,3
231,779,3
232,710,3
233,703,3
234,694,2
235,737,3
236,717,3
237,709,2
238,716,3
239,696,2
240,726,3
241,729,3
242,704,2
243,738,3
244,716,2
245,748,3
246,728,2
247,742,3
248,746,3
249,738,2
250,726,2
251,809,3
252,745,2
253,752,2
254,731,2
255,779,3
256,780,3
257,764,2
258,769,2
259,766,2
260,755,2
261,758,2
262,759,2
263,774,2
264,745,2
265,763,2
266,780,2
267,836,3
268,808,3
269,810,3
270,811,3
271,786,2
272,781,2
273,830,3
274,812,2
275,807,2
276,831,3
277,831,3
278,834,3
279,802,2
280,819,2
281,840,2
282,823,2
283,833,2
284,805,2
285,841,2
286,844,2
287,837,2
288,843,2
289,809,2
290,834,2
291,867,2
292,867,2
293,908,3
294,823,2
295,837,2
296,870,2
297,879,2
298,867,2
299,867,2
300,871,2
301,842,2
302,883,2
303,865,2
304,889,2
305,885,2
306,886,2
307,873,2
308,894,2
309,885,2
310,889,2
311,863,2
312,894,2
313,879,2
314,915,2
315,901,2
316,883,2
317,887,2
318,880,2
319,932,2
320,925,2
321,883,2
322,877,2
323,927,2
324,934,2
325,932,2
326,948,2
327,919,2
328,916,2
329,967,2
330,966,2
331,895,2
332,957,2
333,934,2
334,930,2
335,944,2
336,936,2
337,976,2
338,969,2
339,975,2
340,980,2
341,994,2
342,994,2
