KB,Read Time (ns),Read Time / Number (ns)
1085,3293159,3035
1086,3240575,2983
1087,3236712,2977
1088,3217792,2957
1089,3230847,2966
1090,3254347,2985
1091,3194087,2927
1092,3271259,2995
1093,3190088,2918
1094,3291033,3008
1095,3287958,3002
1096,3252446,2967
1097,3215913,2931
1098,3275631,2983
1099,3276575,2981
1100,3310373,3009
1101,3264709,2965
1102,3297305,2992
1103,3282995,2976
1104,3315505,3003
1105,3275843,2964
1106,3315063,2997
1107,3248801,2934
1108,3303414,2981
1109,3287108,2964
1110,3305323,2977
1111,3319351,2987
1112,3350646,3013
1113,3284680,2951
1114,3305544,2967
1115,3306255,2965
1116,3385140,3033
1117,3292096,2947
1118,3348896,2995
1119,3332715,2978
1120,3357308,2997
1121,3299860,2943
1122,3401475,3031
1123,3350805,2983
1124,3396383,3021
1125,3423970,3043
1126,3338578,2964
1127,3325532,2950
1128,3407522,3020
1129,3368000,2983
1130,3409700,3017
1131,3348463,2960
1132,3405131,3008
1133,3394085,2995
1134,3394342,2993
1135,3392007,2988
1136,3419624,3010
1137,3361646,2956
1138,3374791,2965
1139,3344029,2935
1140,3508283,3077
1141,3377426,2960
1142,3387140,2965
1143,3344567,2926
1144,3403249,2974
1145,3360571,2934
1146,3491468,3046
1147,4853009,4231
1148,3969132,3457
1149,3396048,2955
1150,3410158,2965
1151,3605065,3132
1152,3215412,2791
1153,3418257,2964
1154,4947399,4287
1155,4004088,3466
1156,3458357,2991
1157,3432556,2966
1158,3465398,2992
1159,3504910,3024
1160,3424030,2951
1161,3453780,2974
1162,3506209,3017
1163,3495938,3005
1164,3455315,2968
1165,3501007,3005
1166,3484011,2988
1167,3486626,2987
1168,3565754,3052
1169,3472478,2970
1170,3444523,2944
1171,3472070,2965
1172,3502029,2988
1173,3600485,3069
1174,3488593,2971
1175,3461109,2945
1176,3497474,2974
1177,3569815,3032
1178,3516965,2985
1179,3523684,2988
1180,3447097,2921
1181,3531574,2990
1182,3538097,2993
1183,3580856,3026
1184,3572616,3017
1185,3594646,3033
1186,3510550,2959
1187,3532964,2976
1188,3441174,2896
1189,3602359,3029
1190,3521178,2958
1191,3566186,2994
1192,3569448,2994
1193,3627735,3040
1194,3554804,2977
1195,3522605,2947
1196,3503473,2929
1197,3644320,3044
1198,3532998,2949
1199,3590914,2994
1200,3535462,2946
1201,3555532,2960
1202,3576149,2975
1203,3573432,2970
1204,3551496,2949
1205,3636749,3018
1206,3524592,2922
