KB,Read Time (ns),Read Time / Number (ns)
671,1993941,2971
672,1993960,2967
673,2004283,2978
674,2008037,2979
675,2025095,3000
676,2017657,2984
677,2055703,3036
678,2026282,2988
679,2033725,2995
680,2009366,2954
681,2052196,3013
682,2077958,3046
683,2012673,2946
684,2071956,3029
685,2048065,2989
686,2034190,2965
687,2020732,2941
688,2058939,2992
689,2047242,2971
690,2027066,2937
691,2037355,2948
692,2004400,2896
693,2088785,3014
694,2047277,2949
695,2063077,2968
696,2062144,2962
697,2060698,2956
698,2047626,2933
699,2073762,2966
700,2093637,2990
701,2077768,2964
702,2033143,2896
703,2095143,2980
704,2066931,2935
705,2090303,2964
706,2087098,2956
707,2105948,2978
708,2100880,2967
709,2102752,2965
710,2100251,2958
711,2123503,2986
712,2176684,3057
713,2130912,2988
714,2106988,2950
715,2125090,2972
716,2106717,2942
717,2111572,2945
718,2155851,3002
719,2126243,2957
720,2144730,2978
721,2120760,2941
722,2142565,2967
723,2162516,2991
724,2135066,2948
725,2180343,3007
726,2218532,3055
727,2191717,3014
728,2138812,2937
729,2163022,2967
730,2159264,2957
731,2185522,2989
732,2178844,2976
733,2174619,2966
734,2171299,2958
735,2185358,2973
736,2187339,2971
737,2187506,2968
738,2196651,2976
739,2206307,2985
740,2227282,3009
741,2223429,3000
742,2199605,2964
743,2180784,2935
744,2200319,2957
745,2229487,2992
746,2193290,2940
747,2205401,2952
748,2230347,2981
749,2214516,2956
750,2226250,2968
751,2215481,2950
752,2201166,2927
753,2225439,2955
754,2229905,2957
755,2255556,2987
756,2236295,2958
757,2253455,2976
758,2230089,2942
759,2245469,2958
760,2279538,2999
761,2231634,2932
762,2220895,2914
763,2302447,3017
764,2273594,2975
765,2284891,2986
766,2332116,3044
767,2281264,2974
768,2263766,2947
769,2307918,3001
770,2270793,2949
771,2292005,2972
772,2288672,2964
773,2295968,2970
774,2268921,2931
775,2302157,2970
776,2313817,2981
777,2282516,2937
778,2310863,2970
779,2297072,2948
780,2325904,2981
781,2321835,2972
782,2343322,2996
783,2339070,2987
784,2349273,2996
785,2344152,2986
786,2367247,3011
787,2324429,2953
788,2332804,2960
789,2312758,2931
790,2341225,2963
791,2309102,2919
792,2417230,3052
793,2403400,3030
794,2347936,2957
795,2382756,2997
796,2321915,2916
797,3355808,4210
798,2777204,3480
799,2722043,3406
800,2490911,3113
801,2361227,2947
802,2361794,2944
803,2362100,2941
804,2397776,2982
805,2416640,3002
806,2377832,2950
807,3426710,4246
808,2827513,3499
809,2500601,3090
810,2429109,2998
811,2388734,2945
812,2458386,3027
813,2400824,2953
814,2412595,2963
815,2433049,2985
816,2392617,2932
817,2427478,2971
818,2427885,2968
819,2449548,2990
820,2428785,2961
821,2441902,2974
822,2487781,3026
823,2470968,3002
824,2432235,2951
825,2471103,2995
826,2453845,2970
827,2445234,2956
828,2477708,2992
829,2460180,2967
830,2481904,2990
831,2467850,2969
832,2443881,2937
833,2471672,2967
834,2468817,2960
835,2543218,3045
836,2480873,2967
837,2525854,3017
838,2507720,2992
839,2503255,2983
840,2465276,2934
841,2534320,3013
842,2488936,2955
843,2547776,3022
844,2490379,2950
845,2571936,3043
846,2501885,2957
847,2541366,3000
848,2530406,2983
849,2545980,2998
850,2524316,2969
851,2540103,2984
852,2539068,2980
853,2523943,2958
854,2548423,2984
855,2562495,2997
856,2524002,2948
857,2579742,3010
858,2557756,2981
859,2560258,2980
860,2564879,2982
861,2539145,2949
862,2542058,2949
863,2544597,2948
864,2591376,2999
865,2594928,2999
866,2585241,2985
867,2558718,2951
868,2622808,3021
869,2595980,2987
870,2564998,2948
871,2601332,2986
872,2594580,2975
873,2558738,2930
874,2575632,2946
875,2640753,3018
876,2604447,2973
877,2605630,2971
878,2619712,2983
879,2653757,3019
880,2645425,3006
881,2628336,2983
882,2612057,2961
883,2600365,2944
884,2652741,3000
885,2654091,2998
886,2718104,3067
887,2658731,2997
888,2617115,2947
889,2658973,2990
890,2685245,3017
891,2631969,2953
892,2643967,2964
893,2681810,3003
894,2630966,2942
895,2660789,2972
896,2648111,2955
897,2692296,3001
898,2663536,2966
899,2692364,2994
900,2668847,2965
901,2667754,2960
902,2677850,2968
903,2649913,2934
904,2682305,2967
905,2703899,2987
906,2661501,2937
907,2670262,2944
908,2746592,3024
909,2678629,2946
910,2729100,2999
911,2699474,2963
912,2743671,3008
913,2738557,2999
914,2768656,3029
915,2739180,2993
916,2704215,2952
917,2712383,2957
918,2714143,2956
919,2756405,2999
920,2746651,2985
921,2740870,2975
922,2707817,2936
923,2724604,2951
924,2752848,2979
925,2833607,3063
926,2756342,2976
927,2754902,2971
928,2739417,2951
929,2778216,2990
930,2752001,2959
931,2761855,2966
932,2788076,2991
933,2838019,3041
934,2803276,3001
935,2789865,2983
936,2785293,2975
937,2847973,3039
938,2817902,3004
939,2755959,2934
940,2833412,3014
941,2798684,2974
942,2787198,2958
943,2802684,2972
944,2822322,2989
945,2818294,2982
946,2798885,2958
947,2773178,2928
948,2825675,2980
949,2853178,3006
950,2847403,2997
951,2855267,3002
952,2807311,2948
953,2828309,2967
954,2851844,2989
955,2926850,3064
956,2844473,2975
957,2890298,3020
958,2842948,2967
959,2871670,2994
960,2868747,2988
961,2883623,3000
962,2856301,2969
963,2828428,2937
964,2874306,2981
965,2941373,3048
966,2837239,2937
967,3286549,3398
968,2855152,2949
969,2931078,3024
970,2881334,2970
971,2879448,2965
972,2958739,3043
973,2933324,3014
974,2896912,2974
975,2943161,3018
976,2914678,2986
977,2926851,2995
978,2900210,2965
979,2933550,2996
980,2958531,3018
981,2894679,2950
982,2899627,2952
983,2917277,2967
984,2923271,2970
985,2965867,3011
986,2911260,2952
987,2981470,3020
988,2917986,2953
989,3044831,3078
990,2915771,2945
991,2979393,3006
992,2925618,2949
993,2936819,2957
994,2947336,2965
995,3007306,3022
996,2973083,2985
997,2971345,2980
998,2985150,2991
999,2980949,2983
1000,2975382,2975
1001,2963830,2960
1002,2950565,2944
1003,2974507,2965
1004,2950692,2938
1005,3100318,3084
1006,3081210,3062
1007,3054967,3033
1008,3026657,3002
1009,3061653,3034
1010,2979453,2949
1011,3010109,2977
1012,2997785,2962
1013,3016722,2978
1014,2988342,2947
1015,3028118,2983
1016,3023583,2975
1017,3080999,3029
1018,3042670,2988
1019,3038584,2981
1020,3018837,2959
1021,3066761,3003
1022,3010312,2945
1023,3077461,3008
1024,3071496,2999
1025,3136740,3060
1026,3090192,3011
1027,3068998,2988
1028,3067923,2984
1029,3069740,2983
1030,3083055,2993
1031,3082508,2989
1032,3077671,2982
1033,3105749,3006
1034,3025349,2925
1035,3079949,2975
1036,3060289,2953
1037,3136442,3024
1038,3069539,2957
1039,3163464,3044
1040,3100209,2980
1041,3173604,3048
1042,3104544,2979
1043,3090486,2963
1044,3076139,2946
1045,3152338,3016
1046,3096776,2960
1047,3150889,3009
1048,3084964,2943
1049,3126207,2980
1050,3112997,2964
1051,3328577,3167
1052,3125268,2970
1053,3132501,2974
1054,3110731,2951
1055,3161189,2996
1056,3135048,2968
1057,3152999,2982
1058,3128243,2956
1059,3159547,2983
1060,3096629,2921
1061,3207866,3023
1062,3198451,3011
1063,3230409,3038
1064,3165912,2975
1065,3957857,3716
1066,3180654,2983
1067,3239310,3035
1068,3152935,2952
1069,3208837,3001
1070,3230198,3018
1071,3238097,3023
1072,3174049,2960
1073,3189386,2972
1074,3234552,3011
1075,3287104,3057
1076,3161029,2937
1077,3232878,3001
1078,3186668,2956
1079,3232706,2996
1080,3197398,2960
1081,3237751,2995
1082,3198513,2956
1083,3274312,3023
1084,3181279,2934
1085,3223977,2971
1086,3199721,2946
1087,3240643,2981
1088,3225496,2964
1089,3227765,2963
1090,3226203,2959
1091,3265288,2992
1092,3329439,3048
1093,3250850,2974
1094,3275630,2994
1095,3286382,3001
1096,3270171,2983
1097,3298029,3006
1098,3249544,2959
1099,3268516,2974
1100,3248259,2952
1101,3298250,2995
1102,3263177,2961
1103,3323469,3013
1104,3311352,2999
1105,3292538,2979
1106,3246043,2934
1107,3284619,2967
1108,3264231,2946
1109,3381211,3048
1110,3306198,2978
1111,3288904,2960
1112,3263629,2934
1113,3336212,2997
1114,3371708,3026
1115,3347544,3002
1116,3272507,2932
1117,3307304,2960
1118,3299391,2951
1119,3327309,2973
1120,3342416,2984
1121,3387040,3021
1122,3337192,2974
1123,3332630,2967
1124,3330749,2963
1125,3435117,3053
1126,3358846,2982
1127,3418014,3032
1128,3339028,2960
1129,3359679,2975
1130,3457600,3059
1131,3357277,2968
1132,3832808,3385
1133,3397593,2998
1134,3352296,2956
1135,3399963,2995
1136,3358713,2956
1137,3556162,3127
1138,3378523,2968
1139,3420487,3003
1140,3390907,2974
1141,3373608,2956
1142,3365986,2947
1143,3407191,2980
1144,3443693,3010
1145,3445386,3009
1146,3400381,2967
1147,3455763,3012
1148,3364435,2930
1149,3456895,3008
1150,3409808,2965
1151,3424196,2974
1152,3414842,2964
1153,3445736,2988
1154,3392819,2940
1155,3443122,2981
1156,3429140,2966
1157,3454082,2985
1158,3378461,2917
1159,3498124,3018
1160,3442558,2967
1161,3481440,2998
1162,3469855,2986
1163,3469494,2983
1164,3469531,2980
1165,3492831,2998
1166,3586635,3076
1167,3447273,2953
1168,3470857,2971
1169,3473223,2971
1170,3454623,2952
1171,3493775,2983
1172,3468372,2959
1173,3508787,2991
1174,3470155,2955
1175,3492688,2972
1176,3481229,2960
1177,3553734,3019
1178,3476545,2951
1179,3532704,2996
1180,3493103,2960
1181,3543981,3000
1182,3492078,2954
1183,3471590,2934
1184,3481973,2940
1185,3532204,2980
1186,3509481,2959
1187,3512370,2959
1188,3490234,2937
1189,3549429,2985
1190,3516700,2955
1191,3572221,2999
1192,3545354,2974
1193,3535039,2963
1194,3531474,2957
1195,3575482,2992
1196,3527514,2949
1197,3551804,2967
1198,3534120,2950
1199,3603297,3005
1200,3538997,2949
1201,3620309,3014
1202,3559291,2961
1203,3594803,2988
1204,3577499,2971
1205,3645149,3025
1206,3540977,2936
1207,3690071,3057
1208,3600512,2980
1209,3629792,3002
1210,3633718,3003
1211,3628346,2996
1212,3590163,2962
1213,3643110,3003
1214,3643624,3001
1215,3755939,3091
1216,3607567,2966
1217,3620370,2974
1218,3606629,2961
1219,3679702,3018
1220,3669451,3007
1221,3606934,2954
1222,3636739,2976
1223,3627377,2965
1224,3671005,2999
1225,3658450,2986
1226,3634359,2964
1227,3644926,2970
1228,3674411,2992
1229,3710964,3019
1230,3704343,3011
1231,3676258,2986
1232,3687027,2992
1233,3692978,2995
1234,3666048,2970
1235,3689539,2987
1236,3658210,2959
1237,3706060,2996
1238,3716199,3001
1239,3701640,2987
1240,3712057,2993
1241,3715256,2993
1242,3654456,2942
1243,3678237,2959
1244,3700625,2974
1245,3746820,3009
1246,3691668,2962
1247,3680907,2951
1248,3681747,2950
1249,3684805,2950
1250,3719040,2975
1251,3743631,2992
1252,3704392,2958
1253,3786647,3022
1254,3733850,2977
1255,3757125,2993
1256,3701495,2947
1257,3763543,2994
1258,3747208,2978
1259,3718318,2953
1260,3757659,2982
1261,3834596,3040
1262,3716231,2944
1263,3793097,3003
1264,3732703,2953
1265,3790733,2996
1266,3724211,2941
1267,3767966,2973
1268,3735794,2946
1269,3855529,3038
1270,3776598,2973
1271,3760758,2958
1272,3770448,2964
1273,3840559,3016
1274,3776716,2964
1275,3830549,3004
1276,3834165,3004
1277,3848074,3013
1278,3782441,2959
1279,3884587,3037
1280,3816797,2981
1281,3866309,3018
1282,3822374,2981
1283,3827285,2983
1284,3825357,2979
1285,3828960,2979
1286,3829327,2977
1287,3772795,2931
1288,3829798,2973
1289,3876136,3007
1290,3812161,2955
1291,3852646,2984
1292,3815910,2953
1293,3805982,2943
1294,3845759,2971
1295,3904564,3015
1296,3883704,2996
1297,3906413,3011
1298,3780688,2912
1299,3887217,2992
1300,3884448,2988
1301,3928079,3019
1302,3866210,2969
1303,3875612,2974
1304,3854328,2955
1305,3905585,2992
1306,3950768,3025
1307,3891969,2977
1308,3859362,2950
1309,3852083,2942
1310,3887669,2967
1311,3920916,2990
1312,3907090,2977
1313,3947723,3006
1314,3889233,2959
1315,3980851,3027
1316,3901761,2964
1317,3971098,3015
1318,3899403,2958
1319,3999538,3032
1320,3965169,3003
1321,3935854,2979
1322,3934673,2976
1323,3895368,2944
1324,3928446,2967
1325,3964984,2992
1326,3904055,2944
1327,3978859,2998
1328,3909266,2943
1329,3930701,2957
1330,3957104,2975
1331,4031768,3029
1332,4003591,3005
1333,3938553,2954
1334,3995851,2995
1335,4054474,3037
1336,3954620,2960
1337,3981671,2978
1338,3943444,2947
1339,4037157,3015
1340,3989238,2977
1341,4016096,2994
1342,3977390,2963
1343,3993087,2973
1344,3997034,2973
1345,4032240,2997
1346,3984188,2960
1347,4053016,3008
1348,3983662,2955
1349,4046505,2999
1350,4037772,2990
1351,4007184,2966
1352,4002193,2960
1353,4026183,2975
1354,4003875,2957
1355,4084744,3014
1356,4015272,2961
1357,4089136,3013
1358,3989878,2938
1359,4010408,2950
1360,4017852,2954
1361,4027060,2958
1362,4024822,2955
1363,4135306,3033
1364,4085157,2994
1365,4088847,2995
1366,4065205,2975
1367,4074425,2980
1368,4049828,2960
1369,4108804,3001
1370,4102605,2994
1371,4062553,2963
1372,4090619,2981
1373,4109904,2993
1374,4039926,2940
1375,4152903,3020
1376,4124225,2997
1377,4093231,2972
1378,4119712,2989
1379,4189748,3038
1380,4083165,2958
1381,4129643,2990
1382,4093629,2962
1383,4159058,3007
1384,4104819,2965
1385,4178983,3017
1386,4123280,2974
1387,4141972,2986
1388,4155947,2994
1389,4142846,2982
1390,4141867,2979
1391,4158196,2989
1392,4146308,2978
1393,4156247,2983
1394,4095071,2937
1395,4148019,2973
1396,4144023,2968
1397,4215079,3017
1398,4174769,2986
1399,4268021,3050
1400,4113287,2938
1401,4172695,2978
1402,4188323,2987
1403,4225550,3011
1404,4217345,3003
1405,4215411,3000
1406,4164521,2961
1407,4220860,2999
1408,4160386,2954
1409,4164380,2955
1410,4179961,2964
1411,4318880,3060
1412,4240967,3003
1413,4179472,2957
1414,4188383,2962
1415,4235330,2993
1416,4184386,2955
1417,4232289,2986
1418,4178543,2946
1419,4226752,2978
1420,4219869,2971
1421,4260130,2997
1422,4211092,2961
1423,4286974,3012
1424,4246606,2982
1425,4284779,3006
1426,4221791,2960
1427,4238664,2970
1428,4306700,3015
1429,4757895,3329
1430,4256911,2976
1431,4271408,2984
1432,4239018,2960
1433,4356638,3040
1434,4283472,2987
1435,4266191,2972
1436,4221033,2939
1437,4284965,2981
1438,4246742,2953
1439,4266690,2965
1440,4329290,3006
1441,4371377,3033
1442,4311303,2989
1443,4256569,2949
1444,4314388,2987
1445,4329233,2996
1446,4351231,3009
1447,4361602,3014
1448,4283726,2958
1449,4327993,2986
1450,4359935,3006
1451,4315783,2974
1452,4326813,2979
1453,4336884,2984
1454,4358170,2997
1455,4318047,2967
1456,4392663,3016
1457,4355492,2989
1458,4325895,2967
1459,4305454,2950
1460,4376154,2997
1461,4391351,3005
1462,4309010,2947
1463,4362820,2982
1464,4349265,2970
1465,4329334,2955
1466,4367688,2979
1467,4358506,2971
1468,4395252,2994
1469,4459999,3036
1470,4361551,2967
1471,4437203,3016
1472,4348073,2953
1473,4427710,3005
1474,4437236,3010
1475,4378986,2968
1476,4364993,2957
1477,4402578,2980
1478,4340539,2936
1479,4455380,3012
1480,4354002,2941
1481,4460033,3011
1482,4367561,2947
1483,4425400,2984
1484,4421952,2979
1485,4459200,3002
1486,4438577,2986
1487,4447933,2991
1488,4391253,2951
1489,4483069,3010
1490,4451164,2987
1491,4471087,2998
1492,4417377,2960
1493,4406500,2951
1494,4427031,2963
1495,4481491,2997
1496,4397317,2939
1497,4538172,3031
1498,4484688,2993
1499,4436273,2959
1500,4447771,2965
1501,4522749,3013
1502,4417013,2940
1503,4552011,3028
1504,4486016,2982
1505,4529831,3009
1506,4469649,2967
1507,4590687,3046
1508,4490717,2977
1509,4544358,3011
1510,4544294,3009
1511,4548853,3010
1512,4545008,3005
1513,4509267,2980
1514,4523499,2987
1515,4525046,2986
1516,4494264,2964
1517,4541613,2993
1518,4479748,2951
1519,4586858,3019
1520,4620506,3039
1521,4526434,2975
1522,4520023,2969
1523,4564576,2997
1524,4519802,2965
1525,4565934,2994
1526,4536952,2973
1527,4580874,2999
1528,4498582,2944
