KB,Read Time (ns),Read Time / Number (ns)
690,2024751,2934
691,2060855,2982
692,2082014,3008
693,2066540,2982
694,2030567,2925
695,2075358,2986
696,2034592,2923
697,2057293,2951
698,2066268,2960
699,2055923,2941
700,2054605,2935
701,2085414,2974
702,2100402,2992
703,2072314,2947
704,2081203,2956
705,2116528,3002
706,2087872,2957
707,2122426,3002
708,2133865,3013
709,2097495,2958
710,2227673,3137
711,2133362,3000
712,2114316,2969
713,2135549,2995
714,2104863,2947
715,2114475,2957
716,2146596,2998
717,2163739,3017
718,2126705,2961
719,2122074,2951
720,2157825,2996
721,2142204,2971
722,2142298,2967
723,2153411,2978
724,2152784,2973
725,2190181,3020
726,2156435,2970
727,2183561,3003
728,2174332,2986
729,2165180,2970
730,2169723,2972
731,2136158,2922
732,2193513,2996
733,2203617,3006
734,2166409,2951
735,2181268,2967
736,2197113,2985
737,2172526,2947
738,2201368,2982
739,2179209,2948
740,2219237,2998
741,2177183,2938
742,2201371,2966
743,2225025,2994
744,2241305,3012
745,2213719,2971
746,2202905,2952
747,2212180,2961
748,2220062,2967
749,2194990,2930
750,2250097,3000
751,2276682,3031
752,2244456,2984
753,2259659,3000
754,2239691,2970
755,2236109,2961
756,2262129,2992
757,2248255,2969
758,2276097,3002
759,2266635,2986
760,2252746,2964
761,2239086,2942
762,2243614,2944
763,2255916,2956
764,2236959,2927
765,2264496,2960
766,2290461,2990
767,2261113,2947
768,2274840,2962
769,2267233,2948
770,2257326,2931
771,2269427,2943
772,2275880,2948
773,2244302,2903
774,2276636,2941
775,2294368,2960
776,2285079,2944
777,2274889,2927
778,2278939,2929
779,2312095,2968
780,2282588,2926
781,2301267,2946
782,2293320,2932
783,2293933,2929
784,2340055,2984
785,2325801,2962
786,2307865,2936
787,2365216,3005
788,2311341,2933
789,2377099,3012
790,2345267,2968
791,2313523,2924
792,2336700,2950
793,2322810,2929
794,2361972,2974
795,2330103,2930
796,2345477,2946
797,2371585,2975
798,2370180,2970
799,2365596,2960
800,2345322,2931
801,2323715,2901
802,2405084,2998
803,2406086,2996
804,2384134,2965
805,2370296,2944
806,2425499,3009
807,2423975,3003
808,2371045,2934
809,2430579,3004
810,2413028,2979
811,2378910,2933
812,2381511,2932
813,2377372,2924
814,2427629,2982
815,2425769,2976
816,2433496,2982
817,2480361,3035
818,2418118,2956
819,2390029,2918
820,2385501,2909
821,2382704,2902
822,2433677,2960
823,2432569,2955
824,2461755,2987
825,2397757,2906
826,2423913,2934
827,2434942,2944
828,2480474,2995
829,2432625,2934
830,2461369,2965
831,2444106,2941
832,2501506,3006
833,2468252,2963
834,2449273,2936
835,2459272,2945
836,2469888,2954
837,2506082,2994
838,2504233,2988
839,2479738,2955
840,2457714,2925
841,2463081,2928
842,2490755,2958
843,2485718,2948
844,2534401,3002
845,2458923,2909
846,2485084,2937
847,2553258,3014
848,2469109,2911
849,2507113,2953
850,2468242,2903
851,2575786,3026
852,2540366,2981
853,2484458,2912
854,2473832,2896
855,2553625,2986
856,2514571,2937
857,2499600,2916
858,2522463,2939
859,2506895,2918
860,2498144,2904
861,2526896,2934
862,2516365,2919
863,2545244,2949
864,2562010,2965
865,2558659,2957
866,2552930,2947
867,2621204,3023
868,2578559,2970
869,2536190,2918
870,2533516,2912
871,2549520,2927
872,2556671,2931
873,2594296,2971
874,2576779,2948
875,2593100,2963
876,2566491,2929
877,2574316,2935
878,2600147,2961
879,2607834,2966
880,2566209,2916
881,2586193,2935
882,2584725,2930
883,2552253,2890
884,2576078,2914
885,2617749,2957
886,2610712,2946
887,2661797,3000
888,2642776,2976
889,2610090,2935
890,2627860,2952
891,2640988,2964
892,2635274,2954
893,2609401,2922
894,2656900,2971
895,2590795,2894
896,2639843,2946
897,2680289,2988
898,2675506,2979
899,2656334,2954
900,2646453,2940
901,2629091,2917
902,2657268,2945
903,2833755,3138
904,2690551,2976
905,2672896,2953
906,2683493,2961
907,2657707,2930
908,2637970,2905
909,2684367,2953
910,2665975,2929
911,2660774,2920
912,2719346,2981
913,2651457,2904
914,2748581,3007
915,2671050,2919
916,2721362,2970
917,2725876,2972
918,2678165,2917
919,2717038,2956
920,2712577,2948
921,2760442,2997
922,2724528,2955
923,2717748,2944
924,2789844,3019
925,2731571,2953
926,2752923,2972
927,2717072,2931
928,2736390,2948
929,2723486,2931
930,2822886,3035
931,2759300,2963
932,2727596,2926
933,2731336,2927
934,2808664,3007
935,2756174,2947
936,2794507,2985
937,2781839,2968
938,2814680,3000
939,2768625,2948
940,2757377,2933
941,2768880,2942
942,2764029,2934
943,2764408,2931
944,2768295,2932
945,2834209,2999
946,2760720,2918
947,2862251,3022
948,2828482,2983
949,2866943,3021
950,2801866,2949
951,2780121,2923
952,2800110,2941
953,2879698,3021
954,2858462,2996
955,2804390,2936
956,2819011,2948
957,2859037,2987
958,2814518,2937
959,2833619,2954
960,2862787,2982
961,2867724,2984
962,2852503,2965
963,2862414,2972
964,2839334,2945
965,2863621,2967
966,2894542,2996
967,2886557,2985
968,2844141,2938
969,2879649,2971
970,2877968,2966
971,2886515,2972
972,2896957,2980
973,2871524,2951
974,2861986,2938
975,2894490,2968
976,2849062,2919
977,2921698,2990
978,2888738,2953
979,2918438,2981
980,2864169,2922
981,2933895,2990
982,2874351,2927
983,2923143,2973
984,2882980,2929
985,3008592,3054
986,2875005,2915
987,3002622,3042
988,3004037,3040
989,2890586,2922
990,2952197,2982
991,2946547,2973
992,2929113,2952
993,2943268,2964
994,2959315,2977
995,3029537,3044
996,2924617,2936
997,2992500,3001
998,2980244,2986
999,2981306,2984
1000,2920725,2920
1001,2991792,2988
1002,2972762,2966
1003,2950618,2941
1004,2975399,2963
1005,2953771,2939
1006,2971885,2954
1007,3027612,3006
1008,2960056,2936
1009,2984006,2957
1010,3027493,2997
1011,2995703,2963
1012,2997473,2961
1013,3008423,2969
1014,2970356,2929
1015,3009181,2964
1016,2998692,2951
1017,3030278,2979
1018,3020114,2966
1019,3054061,2997
1020,3003115,2944
1021,3021904,2959
1022,3016942,2951
1023,3067941,2998
1024,3036750,2965
1025,3128187,3051
1026,2999712,2923
1027,3112539,3030
1028,3049125,2966
1029,3031252,2945
1030,3026490,2938
1031,3060807,2968
1032,3065282,2970
1033,3123043,3023
1034,3028606,2929
1035,3026228,2923
1036,3007172,2902
1037,3107531,2996
1038,3067082,2954
1039,3104567,2988
1040,3068097,2950
1041,3075801,2954
1042,3072670,2948
1043,3121970,2993
1044,3122745,2991
1045,3113757,2979
1046,3081286,2945
1047,3098738,2959
1048,3068158,2927
1049,3195231,3045
1050,3102796,2955
1051,3122358,2970
1052,3131367,2976
1053,3161965,3002
1054,3109835,2950
1055,3125388,2962
1056,3088318,2924
1057,3141181,2971
1058,3089538,2920
1059,3173852,2997
1060,3093125,2918
1061,3156427,2974
1062,3145456,2961
1063,3156709,2969
1064,3130306,2942
1065,3181585,2987
1066,3161263,2965
1067,3186331,2986
1068,3150019,2949
1069,3180669,2975
1070,3136415,2931
1071,3202367,2990
1072,3160946,2948
1073,3187741,2970
1074,3182831,2963
1075,3192270,2969
1076,3144213,2922
1077,3235494,3004
1078,3219564,2986
1079,3276560,3036
1080,3182320,2946
1081,3520158,3256
1082,3227910,2983
1083,3230350,2982
1084,3190753,2943
1085,3209461,2958
1086,3225458,2970
1087,3232620,2973
1088,3257918,2994
1089,3203674,2941
1090,3210457,2945
1091,3275359,3002
1092,3242375,2969
1093,3263014,2985
1094,3225670,2948
1095,3308504,3021
1096,3225149,2942
1097,3278363,2988
1098,3270850,2978
1099,3279184,2983
1100,3234530,2940
1101,3330179,3024
1102,3265346,2963
1103,3303647,2995
1104,3296392,2985
1105,3286087,2973
1106,3238451,2928
1107,3343561,3020
1108,3310549,2987
1109,3317575,2991
1110,3277287,2952
1111,3329611,2996
1112,3289506,2958
1113,3302909,2967
1114,3251534,2918
1115,3337938,2993
1116,3248708,2911
1117,3368156,3015
1118,3259208,2915
1119,3339179,2984
1120,3351236,2992
1121,3301605,2945
1122,3340856,2977
1123,3376484,3006
1124,3315477,2949
1125,3358377,2985
1126,3347342,2972
1127,3380307,2999
1128,3376961,2993
1129,3358614,2974
1130,3341386,2956
1131,3387724,2995
1132,3333981,2945
1133,3451837,3046
1134,3376755,2977
1135,3353285,2954
1136,3370031,2966
1137,3423265,3010
1138,3353685,2946
1139,3399607,2984
1140,3341930,2931
1141,3429054,3005
1142,3345053,2929
1143,3453064,3021
1144,3396202,2968
1145,3393615,2963
1146,3418574,2983
1147,3403828,2967
1148,3413706,2973
1149,3429443,2984
1150,3387287,2945
1151,3404449,2957
1152,3393805,2946
1153,3766214,3266
1154,3372509,2922
1155,3436465,2975
1156,3469058,3000
1157,3455852,2986
1158,3450802,2979
1159,3535530,3050
1160,3460748,2983
1161,3474585,2992
1162,3473785,2989
1163,3441094,2958
1164,3415481,2934
1165,3542111,3040
1166,3494426,2996
1167,3496535,2996
1168,3446553,2950
1169,3529246,3019
1170,3457663,2955
1171,3509484,2996
1172,3516590,3000
1173,3498240,2982
1174,3457262,2944
1175,3489273,2969
1176,3465068,2946
1177,3583111,3044
1178,3449683,2928
1179,3504009,2972
1180,3521700,2984
1181,3552821,3008
1182,3513262,2972
1183,3493957,2953
1184,3510025,2964
1185,3557488,3002
1186,3558400,3000
1187,3535649,2978
1188,3500747,2946
1189,3568783,3001
1190,3521659,2959
1191,3524444,2959
1192,3545210,2974
1193,3550252,2975
1194,3493467,2925
1195,3542191,2964
1196,3557173,2974
1197,3565643,2978
1198,3499806,2921
1199,3547303,2958
1200,3577207,2981
1201,3634189,3025
1202,3522075,2930
1203,3598749,2991
1204,3557846,2955
1205,3578752,2969
1206,3684754,3055
1207,3603749,2985
1208,3554564,2942
1209,3642666,3012
1210,3572285,2952
1211,3563370,2942
1212,3623616,2989
1213,3586366,2956
1214,3561962,2934
1215,3655175,3008
1216,3609234,2968
1217,3742707,3075
1218,3638571,2987
1219,3691615,3028
1220,3580157,2934
1221,3586596,2937
1222,3603685,2949
1223,3612848,2954
1224,3629820,2965
1225,3673382,2998
1226,3598231,2934
1227,3642679,2968
1228,3667743,2986
1229,3632058,2955
1230,3596045,2923
1231,3681194,2990
1232,3601916,2923
1233,3670529,2976
1234,3661275,2966
1235,3669226,2971
1236,3689162,2984
1237,3677977,2973
1238,3629652,2931
1239,3689319,2977
1240,3725121,3004
1241,3647591,2939
1242,3643707,2933
1243,3738597,3007
1244,3711193,2983
1245,3722062,2989
1246,3652326,2931
1247,3695180,2963
1248,3655570,2929
1249,3747764,3000
1250,3693757,2955
1251,3732020,2983
1252,3711630,2964
1253,3730659,2977
1254,3739063,2981
1255,3709788,2956
1256,3700959,2946
1257,3698100,2942
1258,3701495,2942
1259,3742072,2972
1260,3720307,2952
1261,3758377,2980
1262,3743872,2966
1263,3781179,2993
1264,3756798,2972
1265,3739566,2956
1266,3742633,2956
1267,3790149,2991
1268,3727975,2940
1269,3790194,2986
1270,3809314,2999
1271,3768631,2965
1272,3720949,2925
1273,3866361,3037
1274,3817432,2996
1275,3845485,3016
1276,3776314,2959
1277,3852664,3016
1278,3761796,2943
1279,3788229,2961
1280,3793923,2964
1281,3865110,3017
1282,3809603,2971
1283,3944956,3074
1284,3806158,2964
1285,3807771,2963
1286,3758645,2922
1287,3829127,2975
1288,3819898,2965
1289,3827949,2969
1290,3741933,2900
1291,3874358,3001
1292,3849413,2979
1293,3870128,2993
1294,3859612,2982
1295,3840487,2965
1296,3804594,2935
1297,3849734,2968
1298,3836985,2956
1299,3968241,3054
1300,3841704,2955
1301,3888657,2988
1302,3849647,2956
1303,3881465,2978
1304,3865148,2964
1305,3883249,2975
1306,3804288,2912
1307,3926679,3004
1308,3918777,2996
1309,3878959,2963
1310,3885352,2965
1311,3915140,2986
1312,3855009,2938
1313,3946527,3005
1314,3873773,2948
1315,3930915,2989
1316,3898080,2962
1317,3932661,2986
1318,3914981,2970
1319,3886778,2946
1320,3859494,2923
1321,3935217,2978
1322,3952848,2990
1323,3974315,3004
1324,3913904,2956
1325,3945944,2978
1326,3983163,3003
1327,3946576,2974
1328,3932697,2961
1329,3938658,2963
1330,3853737,2897
1331,3969656,2982
1332,3919836,2942
1333,3942223,2957
1334,3936890,2951
1335,3962311,2968
1336,3928225,2940
1337,4035708,3018
1338,3945362,2948
1339,3951479,2951
1340,3946095,2944
1341,3960544,2953
1342,4109264,3062
1343,3967092,2953
1344,3980952,2962
1345,3968227,2950
1346,3954343,2937
1347,4040696,2999
1348,3995374,2963
1349,3977294,2948
1350,3965994,2937
1351,3996291,2958
1352,4026406,2978
1353,4019689,2970
1354,3992933,2948
1355,4038436,2980
1356,4023865,2967
1357,4021984,2963
1358,3982819,2932
1359,3987169,2933
1360,4016019,2952
1361,4049083,2975
1362,4014322,2947
1363,4080482,2993
1364,4029690,2954
1365,4108674,3010
1366,4052307,2966
1367,4131233,3022
1368,4089182,2989
1369,4076626,2977
1370,4038381,2947
1371,4050540,2954
1372,4023866,2932
1373,4208263,3065
1374,4128378,3004
1375,4125222,3000
1376,4053002,2945
1377,4110783,2985
1378,4680385,3396
1379,4107930,2978
1380,4077656,2954
1381,4156529,3009
1382,4092202,2961
1383,4086256,2954
1384,4055372,2930
1385,4138599,2988
1386,4077907,2942
1387,4120606,2970
1388,4104477,2957
1389,4082965,2939
1390,4112631,2958
1391,4180722,3005
1392,4129849,2966
1393,4193746,3010
1394,4139500,2969
1395,4189528,3003
1396,4109948,2944
1397,4150934,2971
1398,4136403,2958
1399,4114440,2940
1400,4160659,2971
1401,4150285,2962
1402,4135333,2949
1403,4220207,3007
1404,4172717,2972
1405,4211345,2997
1406,4123527,2932
1407,4212744,2994
1408,4139890,2940
1409,4215207,2991
1410,4176781,2962
1411,4183022,2964
1412,4203106,2976
1413,4234479,2996
1414,4223440,2986
1415,4186934,2958
1416,4145714,2927
1417,4218005,2976
1418,4192442,2956
1419,4242179,2989
1420,4237665,2984
1421,4270207,3005
1422,4203111,2955
1423,4251040,2987
1424,4190260,2942
1425,4186070,2937
1426,4305799,3019
1427,4232653,2966
1428,4211181,2949
1429,4241954,2968
1430,4289220,2999
1431,4190236,2928
1432,4225359,2950
1433,4217744,2943
1434,4272867,2979
1435,4378191,3051
1436,4241473,2953
1437,4317966,3004
1438,4252664,2957
1439,4345875,3020
1440,4253322,2953
1441,4299013,2983
1442,4299417,2981
1443,4329253,3000
1444,4275013,2960
1445,4279993,2961
1446,4287571,2965
1447,4339015,2998
1448,4239174,2927
1449,4326843,2986
1450,4289536,2958
1451,4385634,3022
1452,4294720,2957
1453,4346647,2991
1454,4356878,2996
1455,4323851,2971
1456,4340469,2981
1457,4343603,2981
1458,4296195,2946
1459,4402401,3017
1460,4318359,2957
1461,4328509,2962
1462,4359910,2982
1463,4389929,3000
1464,4285148,2927
1465,4389285,2996
1466,4326060,2950
1467,4429230,3019
1468,4354752,2966
1469,4398082,2993
1470,4347464,2957
1471,4322699,2938
1472,4341934,2949
1473,4403138,2989
1474,4368133,2963
1475,4353423,2951
1476,4390608,2974
1477,4406992,2983
1478,4342977,2938
1479,4412138,2983
1480,4378355,2958
1481,4381098,2958
1482,4363347,2944
1483,4400594,2967
1484,4375230,2948
1485,4346345,2926
1486,4369277,2940
1487,4402678,2960
1488,4371417,2937
1489,4430561,2975
1490,4401460,2954
1491,4452388,2986
1492,4457192,2987
1493,4481395,3001
1494,4472878,2993
1495,4441363,2970
1496,4463335,2983
1497,4473979,2988
1498,4408913,2943
1499,4423080,2950
1500,4405234,2936
1501,4445202,2961
1502,4459493,2969
1503,4442982,2956
1504,4417618,2937
1505,4486408,2981
1506,4398429,2920
1507,4530057,3006
1508,4413922,2927
1509,4502001,2983
1510,4440913,2941
1511,4491526,2972
1512,4482699,2964
1513,4535203,2997
1514,4464112,2948
1515,4447401,2935
1516,4518574,2980
1517,4714108,3107
1518,4498145,2963
1519,5196216,3420
1520,4439818,2920
1521,4541147,2985
1522,4568725,3001
1523,4510312,2961
1524,4530258,2972
1525,4561202,2990
1526,4433584,2905
1527,4584258,3002
1528,4515781,2955
