MB,Read Time (ns),Read Time / Number (ns)
441,1069877,2426
442,1079160,2441
443,1087377,2454
444,1086753,2447
445,1072278,2409
446,1100036,2466
447,1064801,2382
448,1076764,2403
449,1094087,2436
450,1082159,2404
451,1096916,2432
452,1093553,2419
453,1136119,2507
454,1091225,2403
455,1143174,2512
456,1111579,2437
457,1099099,2405
458,1114752,2433
459,1121180,2442
460,1121506,2438
461,1110354,2408
462,1124264,2433
463,1124302,2428
464,1139268,2455
465,1128673,2427
466,1173027,2517
467,1137316,2435
468,1133156,2421
469,1135574,2421
470,1163909,2476
471,1135054,2409
472,1178465,2496
473,1237913,2617
474,1153085,2432
475,1138640,2397
476,1179948,2478
477,1128904,2366
478,1157647,2421
479,1141245,2382
480,1169215,2435
481,1175433,2443
482,2265217,4699
483,1157359,2396
484,1208328,2496
485,1123727,2316
486,1156229,2379
487,1162285,2386
488,1220721,2501
489,1158289,2368
490,1249706,2550
491,1184116,2411
492,1202244,2443
493,1176707,2386
494,1219706,2469
495,1225593,2475
496,1198927,2417
497,1214555,2443
498,1220951,2451
499,1202024,2408
500,1222009,2444
501,1186218,2367
502,1255630,2501
503,1195813,2377
504,1248496,2477
505,1221601,2419
506,1197542,2366
507,1227147,2420
508,1239378,2439
509,1237836,2431
510,1229046,2409
511,1236687,2420
512,1210179,2363
513,1260942,2457
514,1236525,2405
515,1235672,2399
516,1273808,2468
517,1264417,2445
518,1245301,2404
519,1260095,2427
520,1247162,2398
521,1249029,2397
522,1263105,2419
523,1241734,2374
524,1250879,2387
525,1270852,2420
526,1267580,2409
527,1239860,2352
528,1300140,2462
529,1284933,2428
530,1311190,2473
531,1301318,2450
532,1297180,2438
533,1281948,2405
534,1285980,2408
535,1281372,2395
536,1280250,2388
537,1326153,2469
538,1301311,2418
539,1299363,2410
540,1299477,2406
541,1288722,2382
542,1328178,2450
543,1308028,2408
544,1328719,2442
545,1334634,2448
546,1343654,2460
547,1341253,2452
548,1330467,2427
549,1319681,2403
550,1333346,2424
551,1322687,2400
552,1307381,2368
553,1347508,2436
554,1344645,2427
555,1354607,2440
556,1346599,2421
557,1297807,2329
558,1346697,2413
559,1356931,2427
560,1383955,2471
561,1360076,2424
562,1352487,2406
563,1366108,2426
564,1350620,2394
565,1337507,2367
566,1391426,2458
567,1383598,2440
568,1365632,2404
569,1358684,2387
570,1350532,2369
571,1370875,2400
572,1369358,2393
573,1409301,2459
574,1417068,2468
575,1384899,2408
576,1382807,2400
577,1392881,2414
578,1367117,2365
579,1384749,2391
580,1408978,2429
581,1510359,2599
582,1401927,2408
583,1426341,2446
584,1436153,2459
585,1397035,2388
586,1429234,2438
587,1405120,2393
588,1433912,2438
589,1439188,2443
590,1448596,2455
591,1402344,2372
592,1433159,2420
593,1413385,2383
594,1404721,2364
595,1393157,2341
596,1475582,2475
597,1450726,2430
598,1499306,2507
599,1447360,2416
600,1460483,2434
601,1479960,2462
602,1456337,2419
603,1462818,2425
604,1419180,2349
605,1487824,2459
606,1474254,2432
607,1453686,2394
608,1512654,2487
609,1457357,2393
610,1453862,2383
611,1462671,2393
612,1494304,2441
613,1482509,2418
614,1484310,2417
615,1454669,2365
616,1491931,2421
617,1518718,2461
618,1494310,2417
619,1470105,2374
620,1519207,2450
621,1490678,2400
622,1485215,2387
623,1494752,2399
624,1491986,2391
625,1510523,2416
626,1518045,2424
627,1492650,2380
628,1549072,2466
629,1478782,2351
630,1497340,2376
631,1499309,2376
632,1505060,2381
633,1532356,2420
634,1524872,2405
635,1511492,2380
636,1539232,2420
637,1584421,2487
638,1523699,2388
639,1570275,2457
640,1547847,2418
641,1568711,2447
642,1527340,2379
643,1567308,2437
644,1524511,2367
645,1523314,2361
646,1560130,2415
647,1583089,2446
648,1558198,2404
649,1554063,2394
650,1569434,2414
651,1619192,2487
652,1570142,2408
653,1582618,2423
654,1596798,2441
655,1588098,2424
656,1606397,2448
657,1569819,2389
658,1576050,2395
659,1603014,2432
660,1559368,2362
661,1590638,2406
662,1610410,2432
663,1595940,2407
664,1591316,2396
665,1622052,2439
666,1598769,2400
667,1620766,2429
668,1592571,2384
669,1680389,2511
670,1606719,2398
671,1609700,2398
672,1571371,2338
673,2076148,3084
674,1619753,2403
675,1651918,2447
676,1626020,2405
677,1599168,2362
678,1639973,2418
679,1625572,2394
680,1634041,2403
681,1638474,2405
682,1660263,2434
683,1684579,2466
684,1673909,2447
685,1660916,2424
686,1642282,2393
687,1712546,2492
688,1680105,2442
689,1675125,2431
690,1641617,2379
691,1701428,2462
692,1651930,2387
693,1660996,2396
694,1686851,2430
695,1702508,2449
696,1702117,2445
697,1710345,2453
698,1672204,2395
699,1671523,2391
700,1725031,2464
701,1702597,2428
702,1718224,2447
703,1702430,2421
704,1693613,2405
705,1697999,2408
706,1715424,2429
707,1715972,2427
708,1764743,2492
709,1757279,2478
710,1764943,2485
711,1740675,2448
712,1730169,2430
713,1748512,2452
714,1755515,2458
715,1754728,2454
716,1736002,2424
717,1725806,2406
718,1733857,2414
719,1745059,2427
720,1747172,2426
721,1748586,2425
722,1783937,2470
723,1736688,2402
724,1792504,2475
725,1738716,2398
726,1820783,2507
727,1755335,2414
728,1746867,2399
729,1758512,2412
730,1778158,2435
731,1800884,2463
732,1770999,2419
733,1771310,2416
734,1817870,2476
735,1780781,2422
736,1797085,2441
737,1788066,2426
738,1793574,2430
739,1816732,2458
740,1797644,2429
741,1780797,2403
742,1823187,2457
743,1759685,2368
744,1810587,2433
745,1856197,2491
746,1794879,2406
747,1801227,2411
748,1824414,2439
749,1821176,2431
750,1805067,2406
751,1802403,2400
752,1802677,2397
753,1836522,2438
754,1816735,2409
755,1826194,2418
756,1860951,2461
757,1866921,2466
758,1814779,2394
759,2205818,2906
760,1854080,2439
761,1917638,2519
762,1884288,2472
763,1866226,2445
764,2187056,2862
765,1919198,2508
766,1876784,2450
767,1832754,2389
768,1858468,2419
769,1868688,2430
770,1866083,2423
771,1869040,2424
772,1904871,2467
773,1889654,2444
774,1868119,2413
775,1893593,2443
776,1924171,2479
777,1906500,2453
778,1860547,2391
779,1893474,2430
780,1864573,2390
781,1943989,2489
782,1865422,2385
783,1900828,2427
784,1912303,2439
785,1955624,2491
786,1891312,2406
787,1901129,2415
788,1900837,2412
789,1918532,2431
790,1928300,2440
791,1917270,2423
792,1926352,2432
793,1963311,2475
794,1940018,2443
795,1945429,2447
796,1930959,2425
797,1923621,2413
798,1914992,2399
799,1947645,2437
800,1917944,2397
801,1942720,2425
802,1997237,2490
803,1946821,2424
804,1958199,2435
805,2075082,2577
806,1972465,2447
807,1951343,2418
808,1953289,2417
809,1945750,2405
810,1957617,2416
811,1978779,2439
812,1963907,2418
813,1996627,2455
814,1930552,2371
815,2030644,2491
816,1991980,2441
817,2008514,2458
818,2014022,2462
819,1977388,2414
820,1991479,2428
821,2074698,2527
822,1997611,2430
823,2014981,2448
824,1968192,2388
825,2029789,2460
826,1994199,2414
827,2022013,2444
828,1991116,2404
829,2120116,2557
830,2015734,2428
831,2090886,2516
832,2000815,2404
833,2008135,2410
834,2018688,2420
835,2092456,2505
836,2012307,2407
837,2057904,2458
838,2027398,2419
839,2055218,2449
840,2570943,3060
841,2104172,2501
842,2058245,2444
843,2138397,2536
844,2050709,2429
845,2132423,2523
846,2099536,2481
847,2131144,2516
848,2119217,2499
849,2108398,2483
850,2098250,2468
851,2119760,2490
852,2083277,2445
853,2195630,2574
854,2056387,2407
855,2130056,2491
856,2072970,2421
857,2158023,2518
858,2052706,2392
859,2151508,2504
860,2097904,2439
861,2237419,2598
862,2074326,2406
863,2164823,2508
864,2049800,2372
865,2167960,2506
866,2093205,2417
867,2184139,2519
868,2090799,2408
869,2153333,2477
870,2135660,2454
871,2328234,2673
872,2238409,2566
873,2251762,2579
874,2181278,2495
875,2118160,2420
876,2089924,2385
877,2159323,2462
878,2131351,2427
879,2195643,2497
880,2130197,2420
881,2253036,2557
882,2096278,2376
883,2208261,2500
884,2159327,2442
885,2231129,2521
886,2154242,2431
887,2714330,3060
888,2170998,2444
889,2304783,2592
890,2166095,2433
891,2247254,2522
892,2223200,2492
893,2214174,2479
894,2203625,2464
895,2186957,2443
896,2169148,2420
897,2335324,2603
898,2176876,2424
899,2299483,2557
900,2167857,2408
901,2240978,2487
902,2184736,2422
903,2239629,2480
904,2143911,2371
905,2275078,2513
906,2221241,2451
907,2247531,2477
908,2192374,2414
909,2329892,2563
910,2234469,2455
911,2239452,2458
912,2181289,2391
913,2234235,2447
914,2268089,2481
915,2231708,2439
916,3269327,3569
917,2293198,2500
918,2270663,2473
919,2262315,2461
920,2210698,2402
921,2269263,2463
922,2287135,2480
923,2250203,2437
924,2240154,2424
925,2287072,2472
926,2249031,2428
927,2286784,2466
928,2250082,2424
929,2304047,2480
930,2229234,2397
931,2376365,2552
932,2272757,2438
933,2322576,2489
934,2266911,2427
935,2322271,2483
936,2269883,2425
937,2486383,2653
938,2275606,2426
939,2319727,2470
940,2275662,2420
941,2355665,2503
942,2264188,2403
943,2339796,2481
944,2257907,2391
945,2306417,2440
946,2267968,2397
947,2338608,2469
948,2267048,2391
949,2341353,2467
950,2349652,2473
951,2351013,2472
952,2280630,2395
953,2323460,2438
954,2261986,2371
955,2288877,2396
956,2562343,2680
957,2337073,2442
958,2331151,2433
959,2388285,2490
960,2311405,2407
961,2399574,2496
962,2336493,2428
963,2354194,2444
964,2325429,2412
965,2325536,2409
966,2316571,2398
967,2366938,2447
968,2353134,2430
969,2501177,2581
970,2365410,2438
971,2452120,2525
972,2383639,2452
973,2408576,2475
974,2363217,2426
975,2400796,2462
976,2352021,2409
977,2416005,2472
978,2321722,2373
979,2392554,2443
980,2358787,2406
981,2472519,2520
982,2403877,2447
983,2409895,2451
984,2384359,2423
985,2396131,2432
986,2392092,2426
987,2419993,2451
988,2378345,2407
989,2486117,2513
990,3393970,3428
991,2425932,2447
992,2422532,2442
993,2401812,2418
994,2607190,2622
995,2463343,2475
996,2453404,2463
997,2413967,2421
998,2430076,2434
999,2426180,2428
1000,2473978,2473
1001,2383377,2380
1002,2431544,2426
1003,2523577,2516
1004,2383880,2374
1005,2439103,2426
1006,2416946,2402
1007,2469027,2451
1008,2449890,2430
1009,2480460,2458
1010,2447917,2423
1011,2521447,2494
1012,2455095,2425
1013,2470926,2439
1014,2423449,2389
1015,2466192,2429
1016,2437482,2399
1017,2595735,2552
1018,2412277,2369
1019,2531691,2484
1020,2468450,2420
1021,2517161,2465
1022,2473273,2420
1023,2518346,2461
1024,2464949,2407
1025,2507770,2446
1026,2435821,2374
1027,2511516,2445
1028,2537173,2468
1029,2499999,2429
1030,2485285,2412
1031,2494510,2419
1032,2487096,2409
1033,2629552,2545
1034,2526230,2443
1035,2566441,2479
1036,2492922,2406
1037,2512929,2423
1038,2535506,2442
1039,2711030,2609
1040,2518253,2421
1041,2628186,2524
1042,2500818,2400
1043,2602468,2495
1044,2521850,2415
1045,2577198,2466
1046,2555925,2443
1047,2576379,2460
1048,2560556,2443
1049,2574638,2454
1050,2548801,2427
1051,2564738,2440
1052,2607217,2478
1053,2587462,2457
1054,2575728,2443
1055,2607328,2471
1056,2563666,2427
1057,2626363,2484
1058,2572683,2431
1059,2602348,2457
1060,3728683,3517
1061,2592804,2443
1062,2629874,2476
1063,2650037,2492
1064,2671985,2511
1065,2604846,2445
1066,2574058,2414
1067,2588892,2426
1068,2637242,2469
1069,2641997,2471
1070,2690695,2514
1071,2572722,2402
1072,2628219,2451
1073,2654230,2473
1074,2596318,2417
1075,2615468,2432
1076,2601728,2417
1077,2643176,2454
1078,2603275,2414
1079,2592037,2402
1080,2592119,2400
1081,2673844,2473
1082,2615184,2416
1083,2644133,2441
1084,2598193,2396
1085,2603963,2399
1086,2632639,2424
1087,2720496,2502
1088,2590423,2380
1089,2652312,2435
1090,2656743,2437
1091,2668530,2445
1092,2591099,2372
1093,2681488,2453
1094,2647526,2420
1095,2702683,2468
1096,2649823,2417
1097,2769890,2524
1098,2675167,2436
1099,2739620,2492
1100,2712304,2465
1101,2737381,2486
1102,2645178,2400
1103,2691494,2440
1104,2681790,2429
1105,2667728,2414
1106,2611472,2361
1107,2733546,2469
1108,2716986,2452
1109,2891210,2607
1110,2688334,2421
1111,2687488,2418
1112,2692125,2420
1113,2721917,2445
1114,2651315,2379
1115,2768294,2482
1116,2684124,2405
1117,2741168,2454
1118,2717532,2430
1119,2759538,2466
1120,2694758,2406
1121,2775218,2475
1122,2697649,2404
1123,2803885,2496
1124,2664743,2370
1125,2767089,2459
1126,2690158,2389
1127,2755594,2445
1128,3767033,3339
1129,2746871,2433
1130,2685032,2376
1131,2829356,2501
1132,2803958,2476
1133,2798579,2470
1134,2715170,2394
1135,2899654,2554
1136,2728759,2402
1137,2781353,2446
1138,2745077,2412
1139,2797675,2456
1140,2723288,2388
1141,2780794,2437
1142,2757667,2414
1143,2886528,2525
1144,2754952,2408
1145,2798477,2444
1146,2771926,2418
1147,2786539,2429
1148,2729287,2377
1149,2853511,2483
1150,2757126,2397
1151,2742329,2382
1152,2790241,2422
1153,2822417,2447
1154,2767484,2398
1155,2837101,2456
1156,2803908,2425
1157,2890928,2498
1158,2820496,2435
1159,2829740,2441
1160,2796717,2410
1161,2827633,2435
1162,2770680,2384
1163,2849770,2450
1164,2831634,2432
1165,2864814,2459
1166,2776905,2381
1167,2896220,2481
1168,2801530,2398
1169,2880607,2464
1170,2814092,2405
1171,2868755,2449
1172,2783035,2374
1173,2904363,2476
1174,2860958,2436
1175,2880513,2451
1176,2807597,2387
1177,2851993,2423
1178,2858539,2426
1179,2886491,2448
1180,2897936,2455
1181,2950855,2498
1182,2864407,2423
1183,3028961,2560
1184,2804550,2368
1185,2908591,2454
1186,2838622,2393
1187,2857895,2407
1188,2937200,2472
1189,2938342,2471
1190,2886101,2425
1191,2896783,2432
1192,2862982,2401
1193,2941065,2465
1194,3895670,3262
1195,2868320,2400
1196,3001510,2509
1197,2944851,2460
1198,2931305,2446
1199,2989710,2493
1200,2876216,2396
1201,2963916,2467
1202,2894318,2407
1203,2933327,2438
1204,2904271,2412
1205,2984901,2477
1206,2948175,2444
1207,2951693,2445
1208,2895478,2396
1209,3006319,2486
1210,2887855,2386
1211,2945721,2432
1212,2921517,2410
1213,3029251,2497
1214,2960355,2438
1215,3018994,2484
1216,2903769,2387
1217,2934657,2411
1218,2944823,2417
1219,3066670,2515
1220,2927311,2399
1221,2952685,2418
1222,2949838,2413
1223,2965059,2424
1224,2945618,2406
1225,3027498,2471
1226,3108681,2535
1227,3039724,2477
1228,2940528,2394
1229,2982234,2426
1230,2987960,2429
1231,3021580,2454
1232,2983640,2421
1233,3041365,2466
1234,2923914,2369
1235,3023165,2447
1236,2930299,2370
1237,3026556,2446
1238,2943046,2377
1239,3183849,2569
1240,3002901,2421
1241,3085797,2486
1242,3032259,2441
1243,3031394,2438
1244,2978531,2394
1245,3184197,2557
1246,2962273,2377
1247,3017776,2420
1248,3062762,2454
1249,3085068,2470
1250,2993047,2394
1251,3163187,2528
1252,3020021,2412
1253,3022551,2412
1254,2983467,2379
1255,3110695,2478
1256,3027502,2410
1257,4288352,3411
1258,3055509,2428
1259,3037400,2412
1260,3011427,2390
1261,3096280,2455
1262,3048488,2415
1263,3130998,2479
1264,3175819,2512
1265,3121954,2467
1266,3091286,2441
1267,3164937,2497
1268,3055743,2409
1269,3101844,2444
1270,3060082,2409
1271,3102039,2440
1272,3024538,2377
1273,3077230,2417
1274,3096046,2430
1275,3162994,2480
1276,3101678,2430
1277,3164427,2478
1278,3130273,2449
1279,3129970,2447
1280,3076810,2403
1281,3126679,2440
1282,3166017,2469
1283,3096752,2413
1284,3068746,2389
1285,3083889,2399
1286,3053597,2374
1287,3192534,2480
1288,3124204,2425
1289,3300517,2560
1290,3099405,2402
1291,3185658,2467
1292,3135800,2427
1293,3149225,2435
1294,3036672,2346
1295,3243915,2504
1296,3122367,2409
1297,3191512,2460
1298,3270878,2519
1299,3144932,2421
1300,3088871,2376
1301,3304531,2539
1302,3197088,2455
1303,3153707,2420
1304,3166181,2428
1305,3184636,2440
1306,3135488,2400
1307,3279967,2509
1308,3150896,2408
1309,3197480,2442
1310,3182616,2429
1311,3254062,2482
1312,3115036,2374
1313,3225122,2456
1314,3221195,2451
1315,3129305,2379
1316,3164380,2404
1317,3249105,2467
1318,3169036,2404
1319,3233909,2451
1320,3209145,2431
1321,3177193,2405
1322,3348092,2532
1323,3200914,2419
1324,3189144,2408
1325,3240412,2445
1326,3197464,2411
1327,3239331,2441
1328,3260265,2455
1329,3245657,2442
1330,3192481,2400
1331,3209780,2411
1332,3171070,2380
1333,3232817,2425
1334,3206493,2403
1335,3287638,2462
1336,3175808,2377
1337,3287863,2459
1338,3201150,2392
1339,3213611,2400
1340,3187075,2378
1341,3255787,2427
1342,3295063,2455
1343,3313025,2466
1344,3191347,2374
1345,3268429,2430
1346,3242376,2408
1347,3253626,2415
1348,3269875,2425
1349,3277148,2429
1350,3244343,2403
1351,3267610,2418
1352,3263025,2413
1353,3296624,2436
1354,3246105,2397
1355,3303444,2437
1356,3244467,2392
1357,3298928,2431
1358,3228474,2377
1359,3328691,2449
1360,3236367,2379
1361,3300655,2425
1362,3252557,2388
1363,3259636,2391
1364,3250103,2382
1365,3269599,2395
1366,3295446,2412
1367,3312297,2423
1368,3377034,2468
1369,3228813,2358
1370,3254762,2375
1371,3259763,2377
1372,3287881,2396
1373,3341308,2433
1374,3316023,2413
1375,3343073,2431
1376,3313153,2407
1377,3343933,2428
1378,3318200,2407
1379,3317801,2405
1380,3290180,2384
1381,3305189,2393
1382,3356570,2428
1383,3434136,2483
1384,3298230,2383
1385,3426229,2473
1386,3409981,2460
1387,3321490,2394
1388,3372941,2430
1389,3362434,2420
1390,3300501,2374
1391,3461721,2488
1392,3327204,2390
1393,3330620,2390
1394,3398659,2438
1395,3333156,2389
1396,3333768,2388
1397,3357353,2403
1398,3427705,2451
1399,3395835,2427
1400,3399198,2427
1401,3357094,2396
1402,3464336,2470
1403,3367648,2400
1404,3362544,2394
1405,3332271,2371
1406,3406791,2423
1407,3427559,2436
1408,3368072,2392
1409,3412864,2422
1410,3455503,2450
1411,3358590,2380
1412,3383446,2396
1413,3480705,2463
1414,3407500,2409
1415,3419524,2416
1416,3360529,2373
1417,3356648,2368
1418,3433600,2421
1419,3423856,2412
1420,3410746,2401
1421,3392601,2387
1422,3395333,2387
1423,3434076,2413
1424,3463491,2432
1425,3444143,2416
1426,3416682,2395
1427,3406808,2387
1428,3444853,2412
1429,3394315,2375
1430,3401586,2378
1431,3467902,2423
1432,3506542,2448
1433,3542813,2472
1434,3509407,2447
1435,3416660,2380
1436,3455549,2406
1437,3510566,2442
1438,3537119,2459
1439,3427880,2382
1440,3485577,2420
1441,3517845,2441
1442,3545513,2458
1443,3487625,2416
1444,3521363,2438
1445,3579925,2477
1446,3515088,2430
1447,3518467,2431
1448,3425478,2365
1449,3506075,2419
1450,3457745,2384
1451,3518940,2425
1452,3528521,2430
1453,3538267,2435
1454,3494746,2403
1455,3931121,2701
1456,3550246,2438
1457,3505810,2406
1458,3461872,2374
1459,3499456,2398
1460,3494699,2393
1461,3537792,2421
1462,3518432,2406
1463,3538949,2418
1464,3543866,2420
1465,3571034,2437
1466,3524426,2404
1467,3620224,2467
1468,3557489,2423
1469,3476223,2366
1470,3603575,2451
1471,3530051,2399
1472,3626708,2463
1473,3589010,2436
1474,3494300,2370
1475,3535002,2396
1476,3744222,2536
1477,3563716,2412
1478,3572920,2417
1479,3574736,2416
1480,3567160,2410
1481,3608560,2436
1482,3554624,2398
1483,3552164,2395
1484,3503455,2360
1485,3600471,2424
1486,3584735,2412
1487,3591255,2415
1488,3586597,2410
1489,3506074,2354
1490,3548515,2381
1491,3579041,2400
1492,3607463,2417
1493,4685192,3138
1494,3621077,2423
1495,3618193,2420
1496,3754757,2509
1497,3681332,2459
1498,3628651,2422
1499,3583698,2390
1500,3615123,2410
1501,3608764,2404
1502,3551284,2364
1503,3678754,2447
1504,3616411,2404
1505,3672324,2440
1506,3655760,2427
1507,3661055,2429
1508,3690142,2447
1509,3653119,2420
1510,3632944,2405
1511,3589010,2375
1512,3612750,2389
1513,3612155,2387
1514,3628847,2396
1515,3690617,2436
1516,3703661,2443
1517,3695560,2436
1518,3683125,2426
1519,3979260,2619
1520,4555088,2996
1521,4210776,2768
1522,3766659,2474
1523,3740164,2455
1524,3761417,2468
1525,3670808,2407
1526,3634311,2381
1527,3722414,2437
1528,3750844,2454
1529,3716790,2430
1530,3643233,2381
1531,3774071,2465
1532,3672665,2397
1533,3677919,2399
1534,3649584,2379
1535,3754115,2445
1536,3667011,2387
