MB,Read Time (ns),Read Time / Number (ns)
735,1740895,2368
736,1718319,2334
737,1716020,2328
738,1757237,2381
739,1701925,2303
740,1739986,2351
741,1712479,2311
742,1739062,2343
743,1764470,2374
744,1797613,2416
745,1801170,2417
746,1759325,2358
747,1755439,2349
748,1780218,2379
749,1779608,2375
750,1763069,2350
751,1750828,2331
752,1786710,2375
753,1803730,2395
754,1781238,2362
755,1806136,2392
756,1773965,2346
757,1813283,2395
758,1788853,2359
759,1786637,2353
760,1807874,2378
761,1778562,2337
762,1774880,2329
763,1816650,2380
764,1847221,2417
765,1780921,2328
766,1849217,2414
767,1811421,2361
768,1854788,2415
769,1935423,2516
770,1888563,2452
771,1845228,2393
772,1862815,2412
773,1817859,2351
774,1836237,2372
775,1826556,2356
776,1847344,2380
777,1801019,2317
778,1843169,2369
779,1851781,2377
780,1924611,2467
781,1865145,2388
782,1844111,2358
783,1840055,2350
784,1851672,2361
785,1853720,2361
786,1809211,2301
787,1857041,2359
788,1853609,2352
789,1849632,2344
790,1851505,2343
791,1852690,2342
792,1845242,2329
793,1859118,2344
794,1881280,2369
795,1848223,2324
796,1886169,2369
797,1879397,2358
798,1889051,2367
799,1882692,2356
800,1870905,2338
801,1865251,2328
802,1868390,2329
803,1897470,2362
804,1924855,2394
805,1906662,2368
806,1912424,2372
807,1874456,2322
808,1906523,2359
809,1901530,2350
810,1867375,2305
811,1907850,2352
812,1933980,2381
813,1915394,2355
814,2105960,2587
815,1922137,2358
816,1913487,2344
817,1916520,2345
818,1891819,2312
819,1903220,2323
820,1921212,2342
821,1913219,2330
822,1941702,2362
823,1955440,2375
824,1932490,2345
825,1910876,2316
826,1932202,2339
827,1986988,2402
828,1926371,2326
829,1940111,2340
830,1972650,2376
831,1973002,2374
832,1970325,2368
833,1923870,2309
834,1992494,2389
835,1936103,2318
836,1958408,2342
837,1954432,2335
838,2166202,2584
839,1952838,2327
840,1980139,2357
841,1968609,2340
842,1975527,2346
843,1946029,2308
844,1967109,2330
845,1956752,2315
846,1973574,2332
847,1991956,2351
848,2006303,2365
849,2056897,2422
850,1978938,2328
851,2001082,2351
852,2022541,2373
853,2020972,2369
854,1999272,2341
855,2020312,2362
856,2100480,2453
857,1991545,2323
858,2029700,2365
859,2005520,2334
860,2019582,2348
861,2069707,2403
862,2028854,2353
863,2021274,2342
864,2068365,2393
865,2051263,2371
866,2052347,2369
867,2029868,2341
868,1990691,2293
869,2017172,2321
870,2076540,2386
871,2028683,2329
872,2035918,2334
873,2038261,2334
874,2042112,2336
875,2053370,2346
876,2067225,2359
877,2051374,2339
878,2104096,2396
879,2052884,2335
880,2021770,2297
881,2086479,2368
882,2111917,2394
883,2093586,2370
884,2088516,2362
885,2096844,2369
886,2094464,2363
887,2118559,2388
888,2096919,2361
889,2128127,2393
890,2098941,2358
891,2101219,2358
892,2066809,2317
893,2104873,2357
894,2142524,2396
895,2091877,2337
896,2087852,2330
897,2097104,2337
898,2138281,2381
899,2104028,2340
900,2104206,2338
901,2112479,2344
902,2086925,2313
903,2131341,2360
904,2096206,2318
905,2108946,2330
906,2109982,2328
907,2147278,2367
908,2117721,2332
909,2098750,2308
910,2169091,2383
911,2137520,2346
912,2220003,2434
913,2157117,2362
914,2444626,2674
915,2088410,2282
916,2115165,2309
917,2130248,2323
918,2133851,2324
919,2106444,2292
920,2161252,2349
921,2182016,2369
922,2142679,2323
923,2198001,2381
924,2148765,2325
925,2163016,2338
926,2213058,2389
927,2211072,2385
928,2121457,2286
929,2175532,2341
930,2159936,2322
931,2185633,2347
932,2236287,2399
933,2172901,2328
934,2157106,2309
935,2214572,2368
936,2379217,2541
937,2228748,2378
938,2297489,2449
939,2210738,2354
940,2234977,2377
941,2231552,2371
942,2250694,2389
943,2213130,2346
944,2278099,2413
945,2219733,2348
946,2303934,2435
947,2241483,2366
948,2211911,2333
949,2247332,2368
950,2305605,2426
951,2216031,2330
952,2295223,2410
953,2195513,2303
954,2256104,2364
955,2243471,2349
956,2285778,2390
957,2288298,2391
958,2284433,2384
959,2223055,2318
960,2285335,2380
961,2260581,2352
962,2732629,2840
963,2262194,2349
964,2364588,2452
965,2286700,2369
966,2332270,2414
967,2284427,2362
968,2372932,2451
969,2299926,2373
970,2303302,2374
971,2248899,2316
972,2331411,2398
973,2246293,2308
974,2369641,2432
975,2302371,2361
976,2301795,2358
977,2273637,2327
978,2408793,2462
979,2333519,2383
980,2366284,2414
981,2298398,2342
982,2281443,2323
983,2296393,2336
984,2347040,2385
985,2325831,2361
986,2365098,2398
987,2315983,2346
988,2403973,2433
989,2324131,2349
990,2303625,2326
991,2307278,2328
992,2428427,2448
993,2349650,2366
994,2379593,2393
995,2361617,2373
996,2374482,2384
997,2346457,2353
998,2370108,2374
999,2318013,2320
1000,2363797,2363
1001,2333314,2330
1002,2396210,2391
1003,2379681,2372
1004,2411790,2402
1005,2371119,2359
1006,2422432,2407
1007,2347167,2330
1008,2508157,2488
1009,2399453,2378
1010,2426544,2402
1011,2373113,2347
1012,2445092,2416
1013,2368487,2338
1014,2440611,2406
1015,2397830,2362
1016,2397609,2359
1017,2357142,2317
1018,2388268,2346
1019,2390140,2345
1020,2440280,2392
1021,2395003,2345
1022,2455751,2402
1023,2369859,2316
1024,2486004,2427
1025,2360021,2302
1026,2409810,2348
1027,2393466,2330
1028,2472944,2405
1029,2437978,2369
1030,2435082,2364
1031,2394865,2322
1032,2468013,2391
1033,2431952,2354
1034,2493408,2411
1035,2429717,2347
1036,2450583,2365
1037,2477854,2389
1038,2469237,2378
1039,2383924,2294
1040,2468096,2373
1041,2403954,2309
1042,2497124,2396
1043,2435857,2335
1044,2474083,2369
1045,2475166,2368
1046,2515782,2405
1047,2460683,2350
1048,2439011,2327
1049,2479248,2363
1050,2591425,2468
1051,2419863,2302
1052,2435081,2314
1053,2507322,2381
1054,2489557,2362
1055,2485512,2355
1056,2587141,2449
1057,2498799,2364
1058,2517671,2379
1059,2511789,2371
1060,2606600,2459
1061,2524377,2379
1062,2560426,2410
1063,2547111,2396
1064,2558632,2404
1065,2505323,2352
1066,2539789,2382
1067,2501879,2344
1068,2603106,2437
1069,2521737,2358
1070,2585750,2416
1071,2500427,2334
1072,2580492,2407
1073,2520779,2349
1074,2589802,2411
1075,2555942,2377
1076,2615486,2430
1077,2533251,2352
1078,2575497,2389
1079,2711343,2512
1080,2698687,2498
1081,2688066,2486
1082,2725739,2519
1083,2563047,2366
1084,2610580,2408
1085,2500779,2304
1086,2757565,2539
1087,2582967,2376
1088,2668676,2452
1089,2589234,2377
1090,2606445,2391
1091,2614500,2396
1092,2674203,2448
1093,2552377,2335
1094,2546346,2327
1095,2607000,2380
1096,2542595,2319
1097,2590077,2361
1098,2560783,2332
1099,2530612,2302
1100,2553165,2321
1101,2580620,2343
1102,2651186,2405
1103,2608242,2364
1104,2617693,2371
1105,2557507,2314
1106,2623162,2371
1107,2655245,2398
1108,2646152,2388
1109,2660195,2398
1110,2643038,2381
1111,2639682,2375
1112,2656219,2388
1113,2565375,2304
1114,2623093,2354
1115,2578862,2312
1116,2692260,2412
1117,2601007,2328
1118,2596434,2322
1119,2645155,2363
1120,2693222,2404
1121,2615017,2332
1122,2717484,2422
1123,2670764,2378
1124,2648124,2355
1125,2615817,2325
1126,2671889,2372
1127,2598465,2305
1128,2742952,2431
1129,2680099,2373
1130,2680657,2372
1131,2688277,2376
1132,2677181,2365
1133,2645063,2334
1134,2685783,2368
1135,2659561,2343
1136,2672813,2352
1137,2617077,2301
1138,2646473,2325
1139,2660722,2336
1140,2695085,2364
1141,2693389,2360
1142,2697246,2361
1143,2670276,2336
1144,2719792,2377
1145,2645953,2310
1146,2729267,2381
1147,2677435,2334
1148,2690425,2343
1149,2680561,2332
1150,2661597,2314
1151,2768176,2405
1152,2725273,2365
1153,2741673,2377
1154,3006101,2604
1155,2723586,2358
1156,2761019,2388
1157,2829071,2445
1158,2753482,2377
1159,2683903,2315
1160,2773991,2391
1161,2701118,2326
1162,2841065,2444
1163,2736586,2353
1164,2723247,2339
1165,2740353,2352
1166,2745331,2354
1167,2728394,2337
1168,2794750,2392
1169,2792401,2388
1170,2777186,2373
1171,2730852,2332
1172,2726307,2326
1173,2741756,2337
1174,2801456,2386
1175,2767755,2355
1176,2802381,2382
1177,2819161,2395
1178,2892299,2455
1179,2777417,2355
1180,2738970,2321
1181,2782705,2356
1182,2774418,2347
1183,2728362,2306
1184,2845248,2403
1185,2798455,2361
1186,2845506,2399
1187,2730210,2300
1188,2865806,2412
1189,2790310,2346
1190,2875749,2416
1191,2799397,2350
1192,2850729,2391
1193,2775372,2326
1194,2878993,2411
1195,2839316,2375
1196,2888313,2414
1197,2851465,2382
1198,2844559,2374
1199,2792170,2328
1200,2844894,2370
1201,2766864,2303
1202,2866842,2385
1203,2791765,2320
1204,2882384,2394
1205,2859297,2372
1206,2973441,2465
1207,2800368,2320
1208,2796719,2315
1209,2846585,2354
1210,2881064,2381
1211,2850912,2354
1212,2862083,2361
1213,2817974,2323
1214,2846826,2344
1215,2791874,2297
1216,2900230,2385
1217,2825517,2321
1218,2849886,2339
1219,2867560,2352
1220,2857974,2342
1221,2867499,2348
1222,2895851,2369
1223,2889424,2362
1224,2864494,2340
1225,2936250,2396
1226,2912182,2375
1227,2907686,2369
1228,3009238,2450
1229,2893333,2354
1230,2958925,2405
1231,2905519,2360
1232,2947472,2392
1233,2900127,2352
1234,3002565,2433
1235,2894667,2343
1236,2921714,2363
1237,2888634,2335
1238,2914726,2354
1239,2911874,2350
1240,2939691,2370
1241,2870254,2312
1242,3000837,2416
1243,2937628,2363
1244,2895665,2327
1245,2918861,2344
1246,3023242,2426
1247,2916596,2338
1248,2929511,2347
1249,2881255,2306
1250,3027257,2421
1251,2947730,2356
1252,2958010,2362
1253,2913514,2325
1254,2921431,2329
1255,2981997,2376
1256,3006965,2394
1257,2903138,2309
1258,2962623,2355
1259,2910632,2311
1260,2951874,2342
1261,2978613,2362
1262,3076380,2437
1263,3019238,2390
1264,3032323,2398
1265,3010319,2379
1266,2981494,2355
1267,2957318,2334
1268,3021967,2383
1269,3019284,2379
1270,2990484,2354
1271,2949741,2320
1272,2987644,2348
1273,2962653,2327
1274,3076074,2414
1275,3024915,2372
1276,3003704,2354
1277,3002574,2351
1278,3071003,2402
1279,2961886,2315
1280,3079141,2405
1281,2962544,2312
1282,3169449,2472
1283,3044348,2372
1284,3060741,2383
1285,2977277,2316
1286,3040454,2364
1287,3044509,2365
1288,3093182,2401
1289,3020132,2343
1290,3065941,2376
1291,3178535,2462
1292,3128277,2421
1293,2982103,2306
1294,3159878,2441
1295,3090683,2386
1296,3066851,2366
1297,3031360,2337
1298,3064237,2360
1299,3014033,2320
1300,3020158,2323
1301,2992543,2300
1302,3211233,2466
1303,3079541,2363
1304,3107872,2383
1305,3053208,2339
1306,3116583,2386
1307,3056796,2338
1308,3170043,2423
1309,3029817,2314
1310,3050021,2328
1311,3082098,2350
1312,3091970,2356
1313,3011940,2293
1314,3146864,2394
1315,3066427,2331
1316,3115159,2367
1317,2977754,2261
1318,3152245,2391
1319,3090868,2343
1320,3149382,2385
1321,3078614,2330
1322,3134784,2371
1323,3051518,2306
1324,3202232,2418
1325,3070961,2317
1326,3172738,2392
1327,3128173,2357
1328,3168243,2385
1329,3182915,2394
1330,3232940,2430
1331,3109052,2335
1332,3172707,2381
1333,3139880,2355
1334,3185762,2388
1335,3164448,2370
1336,3182363,2382
1337,3148988,2355
1338,3162877,2363
1339,3104136,2318
1340,3094448,2309
1341,3165673,2360
1342,3241546,2415
1343,3109464,2315
1344,3141700,2337
1345,3154085,2345
1346,3198735,2376
1347,3146237,2335
1348,3212646,2383
1349,3112686,2307
1350,3241536,2401
1351,3138714,2323
1352,3201718,2368
1353,3195494,2361
1354,3193964,2358
1355,3207930,2367
1356,3201040,2360
1357,3276067,2414
1358,3245267,2389
1359,3216310,2366
1360,3206708,2357
1361,3200810,2351
1362,3233982,2374
1363,3141183,2304
1364,3231211,2368
1365,3197955,2342
1366,3290880,2409
1367,3182902,2328
1368,3287448,2403
1369,3177133,2320
1370,3162715,2308
1371,3224736,2352
1372,3236026,2358
1373,3182922,2318
1374,3249036,2364
1375,3222643,2343
1376,3257142,2367
1377,3158131,2293
1378,3283104,2382
1379,3263354,2366
1380,3318175,2404
1381,3207746,2322
1382,3227447,2335
1383,3203626,2316
1384,3241974,2342
1385,3267869,2359
1386,3336343,2407
1387,3263456,2352
1388,3232977,2329
1389,3281456,2362
1390,3291491,2367
1391,3400668,2444
1392,3313508,2380
1393,3279879,2354
1394,3237283,2322
1395,3311119,2373
1396,3338966,2391
1397,3382976,2421
1398,3325683,2378
1399,3256245,2327
1400,3308127,2362
1401,3286576,2345
1402,3353454,2391
1403,3384302,2412
1404,3294632,2346
1405,3366404,2396
1406,3313416,2356
1407,3267995,2322
1408,3323459,2360
1409,3366614,2389
1410,3334482,2364
1411,3329390,2359
1412,3330384,2358
1413,3271047,2314
1414,3290883,2327
1415,3256869,2301
1416,3469547,2450
1417,3327001,2347
1418,3350465,2362
1419,3323602,2342
1420,3398162,2393
1421,3273797,2303
1422,3448997,2425
1423,3278544,2303
1424,3407315,2392
1425,3291274,2309
1426,3416746,2396
1427,3380425,2368
1428,3537785,2477
1429,3387870,2370
1430,3408322,2383
1431,3337761,2332
1432,3300248,2304
1433,3431734,2394
1434,3338799,2328
1435,3307401,2304
1436,3382770,2355
1437,3325545,2314
1438,3452029,2400
1439,3375701,2345
1440,3368513,2339
1441,3393124,2354
1442,3483411,2415
1443,3467227,2402
1444,3365507,2330
1445,3485859,2412
1446,3464744,2396
1447,3417548,2361
1448,3424051,2364
1449,3392881,2341
1450,3420804,2359
1451,3410673,2350
1452,3433188,2364
1453,3347032,2303
1454,3392055,2332
1455,3440101,2364
1456,3400236,2335
1457,3483997,2391
1458,3461463,2374
1459,3369270,2309
1460,3505061,2400
1461,3445476,2358
1462,3429764,2345
1463,3419296,2337
1464,3437846,2348
1465,3488690,2381
1466,3437387,2344
1467,3447184,2349
1468,3494123,2380
1469,3429019,2334
1470,3517683,2392
1471,3431759,2332
1472,3563451,2420
1473,3504646,2379
1474,3447420,2338
1475,3402276,2306
1476,3477693,2356
1477,3417425,2313
1478,3506619,2372
1479,3469954,2346
1480,3490569,2358
1481,3451166,2330
1482,3608099,2434
1483,3486582,2351
1484,3424445,2307
1485,3420761,2303
1486,3532389,2377
1487,3468555,2332
1488,3751887,2521
1489,3513008,2359
1490,3461246,2322
1491,3476429,2331
1492,3547833,2377
1493,3469263,2323
1494,3521712,2357
1495,3488113,2333
1496,3508632,2345
1497,3531655,2359
1498,3523327,2352
1499,3509440,2341
1500,3658850,2439
1501,3530400,2352
1502,3489214,2323
1503,3566897,2373
1504,3497235,2325
1505,3516022,2336
1506,3443297,2286
1507,3562432,2363
1508,3513263,2329
1509,3579065,2371
1510,3533147,2339
1511,3536648,2340
1512,3572492,2362
1513,3621958,2393
1514,3605091,2381
1515,3550041,2343
1516,3573153,2356
1517,3533127,2329
1518,3591030,2365
1519,3576395,2354
1520,3532853,2324
1521,3524530,2317
1522,3567192,2343
1523,3519072,2310
1524,3723413,2443
1525,3610982,2367
1526,3501814,2294
1527,3513921,2301
1528,3598205,2354
1529,3967022,2594
1530,3579851,2339
1531,3580367,2338
1532,3597346,2348
1533,3583281,2337
1534,3658030,2384
1535,3579593,2331
1536,4310864,2806
1537,3539726,2303
