B,Read Time (ns),Read Time / Number (ns)
1,160,160
2,164,82
3,155,51
4,153,38
5,152,30
6,172,28
7,149,21
8,166,20
9,165,18
10,181,18
11,197,17
12,183,15
13,185,14
14,196,14
15,192,12
16,186,11
17,196,11
18,214,11
19,179,9
20,201,10
21,181,8
22,209,9
23,208,9
24,200,8
25,221,8
26,198,7
27,196,7
28,214,7
29,203,7
30,214,7
31,200,6
32,239,7
33,221,6
34,220,6
35,234,6
36,243,6
37,220,5
38,217,5
39,210,5
40,221,5
41,226,5
42,246,5
43,247,5
44,246,5
45,245,5
46,252,5
47,243,5
48,271,5
49,259,5
50,251,5
51,251,4
52,272,5
53,257,4
54,245,4
55,251,4
56,251,4
57,267,4
58,261,4
59,273,4
60,292,4
61,274,4
62,305,4
63,255,4
64,279,4
65,272,4
66,315,4
67,275,4
68,280,4
69,289,4
70,282,4
71,286,4
72,303,4
73,315,4
74,300,4
75,292,3
76,294,3
77,321,4
78,309,3
79,328,4
80,342,4
81,311,3
82,304,3
83,356,4
84,346,4
85,332,3
86,319,3
87,327,3
88,351,3
89,365,4
90,325,3
91,338,3
92,337,3
93,359,3
94,346,3
95,371,3
96,349,3
97,350,3
98,341,3
99,379,3
100,332,3
101,348,3
102,349,3
103,341,3
104,360,3
105,366,3
106,384,3
107,383,3
108,356,3
109,394,3
110,492,4
111,383,3
112,396,3
113,382,3
114,378,3
115,395,3
116,402,3
117,393,3
118,392,3
119,369,3
120,403,3
121,391,3
122,401,3
123,393,3
124,369,2
125,428,3
126,400,3
127,446,3
128,421,3
129,420,3
130,412,3
131,425,3
132,403,3
133,441,3
134,441,3
135,428,3
136,443,3
137,465,3
138,439,3
139,436,3
140,433,3
141,470,3
142,444,3
143,434,3
144,427,2
145,460,3
146,460,3
147,471,3
148,468,3
149,452,3
150,489,3
151,454,3
152,443,2
153,468,3
154,441,2
155,434,2
156,492,3
157,489,3
158,489,3
159,484,3
160,478,2
161,492,3
162,507,3
163,464,2
164,491,2
165,480,2
166,504,3
167,514,3
168,493,2
169,430,2
170,507,2
171,457,2
172,526,3
173,501,2
174,520,2
175,514,2
176,516,2
177,524,2
178,514,2
179,552,3
180,514,2
181,495,2
182,543,2
183,539,2
184,544,2
185,556,3
186,565,3
187,565,3
188,568,3
189,528,2
190,526,2
191,541,2
192,523,2
193,555,2
194,544,2
195,557,2
196,558,2
197,532,2
198,579,2
199,563,2
200,560,2
201,561,2
202,529,2
203,533,2
204,560,2
205,553,2
206,598,2
207,683,3
208,579,2
209,610,2
210,572,2
211,599,2
212,616,2
213,608,2
214,582,2
215,624,2
216,598,2
217,593,2
218,718,3
219,627,2
220,586,2
221,605,2
222,655,2
223,595,2
224,648,2
225,627,2
226,625,2
227,594,2
228,599,2
229,607,2
230,599,2
231,667,2
232,590,2
233,602,2
234,629,2
235,613,2
236,632,2
237,638,2
238,695,2
239,618,2
240,642,2
241,623,2
242,631,2
243,689,2
244,692,2
245,669,2
246,684,2
247,668,2
248,662,2
249,676,2
250,662,2
251,706,2
252,662,2
253,633,2
254,649,2
255,677,2
256,670,2
257,704,2
258,668,2
259,665,2
260,700,2
261,725,2
262,657,2
263,700,2
264,704,2
265,705,2
266,710,2
267,709,2
268,720,2
269,672,2
270,721,2
271,753,2
272,707,2
273,735,2
274,714,2
275,705,2
276,722,2
277,786,2
278,726,2
279,735,2
280,712,2
281,722,2
282,701,2
283,735,2
284,753,2
285,781,2
286,763,2
287,744,2
288,706,2
289,738,2
290,741,2
291,754,2
292,762,2
293,757,2
294,757,2
295,762,2
296,728,2
297,754,2
298,760,2
299,770,2
300,753,2
301,764,2
302,733,2
303,760,2
304,767,2
305,761,2
306,754,2
307,763,2
308,804,2
309,821,2
310,787,2
311,742,2
312,784,2
313,776,2
314,819,2
315,786,2
316,826,2
317,803,2
318,870,2
319,868,2
320,791,2
321,811,2
322,814,2
323,874,2
324,801,2
325,837,2
326,830,2
327,860,2
328,816,2
329,777,2
330,811,2
331,824,2
332,830,2
