B,Read Time (ns),Read Time / Number (ns)
1,150,150
2,165,82
3,151,50
4,185,46
5,156,31
6,164,27
7,161,23
8,159,19
9,178,19
10,186,18
11,192,17
12,168,14
13,199,15
14,191,13
15,182,12
16,184,11
17,182,10
18,204,11
19,202,10
20,194,9
21,215,10
22,208,9
23,199,8
24,197,8
25,204,8
26,224,8
27,206,7
28,209,7
29,229,7
30,207,6
31,209,6
32,210,6
33,235,7
34,230,6
35,222,6
36,226,6
37,243,6
38,235,6
39,232,5
40,233,5
41,250,6
42,237,5
43,239,5
44,261,5
45,241,5
46,265,5
47,244,5
48,267,5
49,257,5
50,238,4
51,258,5
52,279,5
53,249,4
54,243,4
55,257,4
56,284,5
57,258,4
58,275,4
59,281,4
60,273,4
61,272,4
62,265,4
63,302,4
64,290,4
65,280,4
66,272,4
67,276,4
68,303,4
69,290,4
70,266,3
71,306,4
72,305,4
73,305,4
74,281,3
75,291,3
76,317,4
77,314,4
78,296,3
79,307,3
80,332,4
81,339,4
82,315,3
83,332,4
84,320,3
85,324,3
86,331,3
87,347,3
88,323,3
89,333,3
90,337,3
91,330,3
92,360,3
93,346,3
94,334,3
95,355,3
96,373,3
97,360,3
98,495,5
99,362,3
100,370,3
101,380,3
102,370,3
103,390,3
104,336,3
105,390,3
106,392,3
107,377,3
108,361,3
109,358,3
110,381,3
111,384,3
112,399,3
113,357,3
114,370,3
115,383,3
116,413,3
117,379,3
118,395,3
119,404,3
120,411,3
121,395,3
122,400,3
123,441,3
124,412,3
125,428,3
126,423,3
127,418,3
128,421,3
129,441,3
130,411,3
131,407,3
132,430,3
133,440,3
134,417,3
135,412,3
136,407,2
137,434,3
138,420,3
139,420,3
140,470,3
141,423,3
142,445,3
143,447,3
144,435,3
145,501,3
146,431,2
147,441,3
148,476,3
149,452,3
150,451,3
151,485,3
152,478,3
153,470,3
154,517,3
155,456,2
156,465,2
157,479,3
158,489,3
159,482,3
160,493,3
161,480,2
162,492,3
163,479,2
164,501,3
165,481,2
166,500,3
167,520,3
168,509,3
169,505,2
170,528,3
171,496,2
172,590,3
173,511,2
174,471,2
175,535,3
176,501,2
177,505,2
178,515,2
179,506,2
180,510,2
181,528,2
182,537,2
183,518,2
184,535,2
185,514,2
186,533,2
187,534,2
188,535,2
189,540,2
190,551,2
191,562,2
192,529,2
193,558,2
194,573,2
195,555,2
196,570,2
197,582,2
198,572,2
199,593,2
200,554,2
201,587,2
202,575,2
203,567,2
204,577,2
205,594,2
206,569,2
207,576,2
208,566,2
209,580,2
210,577,2
211,580,2
212,578,2
213,586,2
214,622,2
215,628,2
216,567,2
217,602,2
218,591,2
219,574,2
220,591,2
221,602,2
222,563,2
223,571,2
224,630,2
225,652,2
226,599,2
227,619,2
228,640,2
229,647,2
230,632,2
231,637,2
232,642,2
233,667,2
234,628,2
235,637,2
236,656,2
237,639,2
238,601,2
239,625,2
240,628,2
241,602,2
242,642,2
243,656,2
244,662,2
245,626,2
246,671,2
247,632,2
248,651,2
249,661,2
250,667,2
251,639,2
252,649,2
253,632,2
254,623,2
255,683,2
256,698,2
257,669,2
258,680,2
259,768,2
260,665,2
261,730,2
262,752,2
263,3006,11
264,668,2
265,703,2
266,717,2
267,648,2
268,706,2
269,722,2
270,751,2
271,736,2
272,715,2
273,715,2
274,673,2
275,715,2
276,750,2
277,726,2
278,741,2
279,737,2
280,725,2
281,732,2
282,831,2
283,693,2
284,709,2
285,750,2
286,708,2
287,754,2
288,738,2
289,769,2
290,754,2
291,706,2
292,750,2
293,771,2
294,776,2
295,729,2
296,809,2
297,752,2
298,772,2
299,770,2
300,755,2
301,772,2
302,802,2
303,759,2
304,781,2
305,767,2
306,759,2
307,743,2
308,746,2
309,786,2
310,812,2
311,782,2
312,838,2
313,790,2
314,812,2
315,819,2
316,796,2
317,846,2
318,828,2
319,803,2
320,828,2
321,817,2
322,813,2
323,807,2
324,886,2
325,814,2
326,808,2
327,890,2
328,825,2
329,844,2
330,820,2
331,772,2
332,813,2
333,886,2
334,825,2
335,792,2
336,744,2
337,858,2
338,801,2
339,867,2
340,850,2
341,890,2
342,843,2
343,854,2
344,857,2
345,861,2
346,848,2
347,835,2
348,833,2
349,840,2
350,876,2
351,897,2
352,891,2
353,896,2
354,899,2
355,865,2
356,909,2
357,909,2
358,887,2
359,883,2
360,912,2
361,910,2
362,914,2
363,871,2
364,915,2
365,928,2
366,912,2
