MB,Read Time (ns),Read Time / Number (ns)
478,1162690,2432
479,1140931,2381
480,1147774,2391
481,1128885,2346
482,1115476,2314
483,1134324,2348
484,1157901,2392
485,1136628,2343
486,1162370,2391
487,1153173,2367
488,1133096,2321
489,1179521,2412
490,1149417,2345
491,1143428,2328
492,1150732,2338
493,1162922,2358
494,1160973,2350
495,1189265,2402
496,1149049,2316
497,1158482,2330
498,1196082,2401
499,1152863,2310
500,1166032,2332
501,1180546,2356
502,1194490,2379
503,1156785,2299
504,1180305,2341
505,1196543,2369
506,1168363,2309
507,1218004,2402
508,1173822,2310
509,1199737,2357
510,1344261,2635
511,1202096,2352
512,1224555,2391
513,1226196,2390
514,1210928,2355
515,1229098,2386
516,1227637,2379
517,1210620,2341
518,1211503,2338
519,1206237,2324
520,1211367,2329
521,1230825,2362
522,1227921,2352
523,1244454,2379
524,1229665,2346
525,1212336,2309
526,1181904,2246
527,1270055,2409
528,1243102,2354
529,1251776,2366
530,1234052,2328
531,1239492,2334
532,1257416,2363
533,1272974,2388
534,1238451,2319
535,1261624,2358
536,1253775,2339
537,1268390,2361
538,1276531,2372
539,1270694,2357
540,1293564,2395
541,1281858,2369
542,1286413,2373
543,1305081,2403
544,1277619,2348
545,1283590,2355
546,1302773,2386
547,1288124,2354
548,1281374,2338
549,1320227,2404
550,1264558,2299
551,1334335,2421
552,1283536,2325
553,1359800,2458
554,1322208,2386
555,1331307,2398
556,1329320,2390
557,1303710,2340
558,1298780,2327
559,1345270,2406
560,1286195,2296
561,1322106,2356
562,1300991,2314
563,1315775,2337
564,1330522,2359
565,1370875,2426
566,1313851,2321
567,1382267,2437
568,1351536,2379
569,1338024,2351
570,1326257,2326
571,1352955,2369
572,1339794,2342
573,1368228,2387
574,1354474,2359
575,1356836,2359
576,1374465,2386
577,1364456,2364
578,1358299,2349
579,1394220,2407
580,1395182,2405
581,1354816,2331
582,1370264,2354
583,1442771,2474
584,1396485,2391
585,1384621,2366
586,1411283,2408
587,1381500,2353
588,1426011,2425
589,1408045,2390
590,1379629,2338
591,1400890,2370
592,1378850,2329
593,1349118,2275
594,1391989,2343
595,1406379,2363
596,1427340,2394
597,1438753,2409
598,1413222,2363
599,1390856,2321
600,1441467,2402
601,1430391,2380
602,1430586,2376
603,1438589,2385
604,1477627,2446
605,1445327,2388
606,1440454,2376
607,1436951,2367
608,1433560,2357
609,1451332,2383
610,1443873,2367
611,1428782,2338
612,1455924,2378
613,2022589,3299
614,1428161,2325
615,1479637,2405
616,1455429,2362
617,1503912,2437
618,1489009,2409
619,1493467,2412
620,1446010,2332
621,1479299,2382
622,1439047,2313
623,1475551,2368
624,1449659,2323
625,1500602,2400
626,1494066,2386
627,1487788,2372
628,1468925,2339
629,1506599,2395
630,1452789,2306
631,1479586,2344
632,1475175,2334
633,1514578,2392
634,1467877,2315
635,1509173,2376
636,1486829,2337
637,1511288,2372
638,1539695,2413
639,1505267,2355
640,1502790,2348
641,1509911,2355
642,1531479,2385
643,1524940,2371
644,1524348,2367
645,1576309,2443
646,1524555,2359
647,1532571,2368
648,1472685,2272
649,1523140,2346
650,1522104,2341
651,1516103,2328
652,1528343,2344
653,1553617,2379
654,1529882,2339
655,1543603,2356
656,1529723,2331
657,1532305,2332
658,1542897,2344
659,1524219,2312
660,1491319,2259
661,1559449,2359
662,1549525,2340
663,1568589,2365
664,1573903,2370
665,1576243,2370
666,1521390,2284
667,1547944,2320
668,1584486,2371
669,1564569,2338
670,1582332,2361
671,1556866,2320
672,1586011,2360
673,1608638,2390
674,1589337,2358
675,1647013,2440
676,1573443,2327
677,1593954,2354
678,1612826,2378
679,1613758,2376
680,1572863,2313
681,1622048,2381
682,1585829,2325
683,1592452,2331
684,1601166,2340
685,1623697,2370
686,1649804,2404
687,1642130,2390
688,1619957,2354
689,1626560,2360
690,1614354,2339
691,1675234,2424
692,1631496,2357
693,1644415,2372
694,1816381,2617
695,1619655,2330
696,1704153,2448
697,1647109,2363
698,1633479,2340
699,1646597,2355
700,1651704,2359
701,1669350,2381
702,1659408,2363
703,1704791,2425
704,1611735,2289
705,1647037,2336
706,1643672,2328
707,1638640,2317
708,2353863,3324
709,1682962,2373
710,1667057,2347
711,1645486,2314
712,1715000,2408
713,1668872,2340
714,1681710,2355
715,1661930,2324
716,1714096,2393
717,1696403,2365
718,1717948,2392
719,1722342,2395
720,1679964,2333
721,1679936,2330
722,1707748,2365
723,1700464,2351
724,1724976,2382
725,1692871,2334
726,1757826,2421
727,1679435,2310
728,1705241,2342
729,1706051,2340
730,1728905,2368
731,1700994,2326
732,1718937,2348
733,1742502,2377
734,1676489,2284
735,1715824,2334
736,1780004,2418
737,1728115,2344
738,1732048,2346
739,1759526,2380
740,1749335,2363
741,1774741,2395
742,1734707,2337
743,1722683,2318
744,1791361,2407
745,1719199,2307
746,1732537,2322
747,1742077,2332
748,1733640,2317
749,1716602,2291
750,1772300,2363
751,1730491,2304
752,1703836,2265
753,1752302,2327
754,1803100,2391
755,1773311,2348
756,1827323,2417
757,1773697,2343
758,1798917,2373
759,1769260,2331
760,1805439,2375
761,1776646,2334
762,1817386,2385
763,1792984,2349
764,1809497,2368
765,1787019,2335
766,1799608,2349
767,1812705,2363
768,1787778,2327
769,1784361,2320
770,1830585,2377
771,1818098,2358
772,1846410,2391
773,1805446,2335
774,1851447,2392
775,1807905,2332
776,1826025,2353
777,1832125,2357
778,1781540,2289
779,1826265,2344
780,1831458,2348
781,1824530,2336
782,1856987,2374
783,1836750,2345
784,1868989,2383
785,1824868,2324
786,1864984,2372
787,1856915,2359
788,1844727,2341
789,1881760,2384
790,1856729,2350
791,1869756,2363
792,1863578,2353
793,1861497,2347
794,1840383,2317
795,1853064,2330
796,1881459,2363
797,1850779,2322
798,2584076,3238
799,1924170,2408
800,1823097,2278
801,1894863,2365
802,1878725,2342
803,1864485,2321
804,1872709,2329
805,1877780,2332
806,1905902,2364
807,1919946,2379
808,1875746,2321
809,1903672,2353
810,1912835,2361
811,1928091,2377
812,1931806,2379
813,1895893,2331
814,1910662,2347
815,1915887,2350
816,2115603,2592
817,1924606,2355
818,1943430,2375
819,1907434,2328
820,1941462,2367
821,1888029,2299
822,1928576,2346
823,1938608,2355
824,1959388,2377
825,1945166,2357
826,1911538,2314
827,2054841,2484
828,1924076,2323
829,1955483,2358
830,1912794,2304
831,1928232,2320
832,2003655,2408
833,2019556,2424
834,1959419,2349
835,1962073,2349
836,1962221,2347
837,1944513,2323
838,1943123,2318
839,1943108,2315
840,1994104,2373
841,2016421,2397
842,1969554,2339
843,1990679,2361
844,1973224,2337
845,1988467,2353
846,1989114,2351
847,1954878,2308
848,1997507,2355
849,1963541,2312
850,2023802,2380
851,2042121,2399
852,2018547,2369
853,1990440,2333
854,1971527,2308
855,2010599,2351
856,2001740,2338
857,2046245,2387
858,2021109,2355
859,2025815,2358
860,2023855,2353
861,2060317,2392
862,1997389,2317
863,2010609,2329
864,1988079,2301
865,2022136,2337
866,2058261,2376
867,2082295,2401
868,1998619,2302
869,2069763,2381
870,2037357,2341
871,2045301,2348
872,2074925,2379
873,2042008,2339
874,2042678,2337
875,2040320,2331
876,2069336,2362
877,2040584,2326
878,2030017,2312
879,2068069,2352
880,2016893,2291
881,2068817,2348
882,2110911,2393
883,2139888,2423
884,2096976,2372
885,2113565,2388
886,2070911,2337
887,2096859,2363
888,2155362,2427
889,2083374,2343
890,2053652,2307
891,2117340,2376
892,2067869,2318
893,2081277,2330
894,2094882,2343
895,2176994,2432
896,2123543,2370
897,2108081,2350
898,2110214,2349
899,2129149,2368
900,2119215,2354
901,2137145,2371
902,2127132,2358
903,2146286,2376
904,2129231,2355
905,2138450,2362
906,2120346,2340
907,2112649,2329
908,2143618,2360
909,2144359,2359
910,2213525,2432
911,2156657,2367
912,2126144,2331
913,2161492,2367
914,2124566,2324
915,2163005,2363
916,2124106,2318
917,2165227,2361
918,2159208,2352
919,2183389,2375
920,2146354,2332
921,2146495,2330
922,2188577,2373
923,2180325,2362
924,2144635,2321
925,2233156,2414
926,2191934,2367
927,2211399,2385
928,2174000,2342
929,2171379,2337
930,2175398,2339
931,2205204,2368
932,2207678,2368
933,2223917,2383
934,2192458,2347
935,2229087,2384
936,2223438,2375
937,2205080,2353
938,2212110,2358
939,2229196,2374
940,2188207,2327
941,2219535,2358
942,2248177,2386
943,2188509,2320
944,2223774,2355
945,2264363,2396
946,2237509,2365
947,2248366,2374
948,2273268,2397
949,2286178,2409
950,2246574,2364
951,2264276,2380
952,2234601,2347
953,2259587,2371
954,2235715,2343
955,2299199,2407
956,2237233,2340
957,2242427,2343
958,2248479,2347
959,2313843,2412
960,2295582,2391
961,2287097,2379
962,2316460,2407
963,2397561,2489
964,2351372,2439
965,2306302,2389
966,2289485,2370
967,2262879,2340
968,2257622,2332
969,2324077,2398
970,2307954,2379
971,2317186,2386
972,2285180,2351
973,2324562,2389
974,2228357,2287
975,2338569,2398
976,2284175,2340
977,2351629,2406
978,2300370,2352
979,2314428,2364
980,2352265,2400
981,2325578,2370
982,2329795,2372
983,2404993,2446
984,2314878,2352
985,2336673,2372
986,2326007,2359
987,2348567,2379
988,2325335,2353
989,2390166,2416
990,2328769,2352
991,2319620,2340
992,2358656,2377
993,2402495,2419
994,2384301,2398
995,2349024,2360
996,2370827,2380
997,2295917,2302
998,2315929,2320
999,2408475,2410
1000,2372017,2372
1001,2391693,2389
1002,2374351,2369
1003,2397118,2389
1004,2357628,2348
1005,2398331,2386
1006,2328807,2314
1007,2429952,2413
1008,2406881,2387
1009,2422879,2401
1010,2378812,2355
1011,2361873,2336
1012,2338906,2311
1013,2416204,2385
1014,2398143,2365
1015,2393530,2358
1016,2378376,2340
1017,2427838,2387
1018,2394257,2351
1019,2445512,2399
1020,2430805,2383
1021,2393674,2344
1022,2366978,2316
1023,2423646,2369
1024,2378853,2323
1025,2466448,2406
1026,2440751,2378
1027,2493470,2427
1028,2398163,2332
1029,2446259,2377
1030,2427866,2357
1031,2435623,2362
1032,2440693,2365
1033,2413862,2336
1034,2438743,2358
1035,2472079,2388
1036,2407961,2324
1037,2621278,2527
1038,2578957,2484
1039,2491008,2397
1040,2516887,2420
1041,2486420,2388
1042,2439048,2340
1043,2529201,2424
1044,2486140,2381
1045,2525534,2416
1046,2428870,2322
1047,2479561,2368
1048,2459696,2347
1049,2493177,2376
1050,2382158,2268
1051,2501486,2380
1052,2463640,2341
1053,2563286,2434
1054,2456925,2331
1055,2620100,2483
1056,2460740,2330
1057,2421934,2291
1058,2486703,2350
1059,2571551,2428
1060,2490578,2349
1061,2484006,2341
1062,2529740,2382
1063,2469211,2322
1064,2469715,2321
1065,2573966,2416
1066,2500646,2345
1067,2575878,2414
1068,2500532,2341
1069,2595071,2427
1070,2473668,2311
1071,2547235,2378
1072,2521503,2352
1073,2538876,2366
1074,2495796,2323
1075,2573273,2393
1076,2519492,2341
1077,2707341,2513
1078,2550949,2366
1079,2681622,2485
1080,2527048,2339
1081,2605341,2410
1082,2522073,2330
1083,2593554,2394
1084,2950358,2721
1085,2573577,2371
1086,2572668,2368
1087,2560830,2355
1088,2564281,2356
1089,2584011,2372
1090,2581974,2368
1091,2519775,2309
1092,2638818,2416
1093,2620540,2397
1094,2608939,2384
1095,2597323,2371
1096,2578321,2352
1097,2585795,2357
1098,2696289,2455
1099,2630320,2393
1100,2764377,2513
1101,2789377,2533
1102,2727351,2474
1103,3122814,2831
1104,2619058,2372
1105,2689569,2433
1106,2596993,2348
1107,2574551,2325
1108,2577437,2326
1109,2791424,2517
1110,2680742,2415
1111,2650455,2385
1112,2766938,2488
1113,2656770,2387
1114,2658341,2386
1115,2695568,2417
1116,2594694,2324
1117,2634831,2358
1118,2640842,2362
1119,2666075,2382
1120,2675574,2388
1121,2705687,2413
1122,2629434,2343
1123,2647988,2357
1124,2611582,2323
1125,2685862,2387
1126,2800334,2486
1127,2676575,2374
1128,2612927,2316
1129,2669682,2364
1130,2608633,2308
1131,2734571,2417
1132,2664913,2354
1133,2681946,2367
1134,2660943,2346
1135,2725170,2401
1136,2653481,2335
1137,2699272,2374
1138,2649385,2328
1139,2678300,2351
1140,2644577,2319
1141,2750231,2410
1142,2715760,2378
1143,2725800,2384
1144,2671249,2335
1145,2728157,2382
1146,2610956,2278
1147,2735459,2384
1148,2699819,2351
1149,2704519,2353
1150,2679668,2330
1151,2670379,2320
1152,2658324,2307
1153,2771118,2403
1154,2733239,2368
1155,2759092,2388
1156,2700217,2335
1157,2706809,2339
1158,2700906,2332
1159,2848846,2458
1160,2760896,2380
1161,2782105,2396
1162,2733900,2352
1163,2758846,2372
1164,2678629,2301
1165,3038846,2608
1166,2690244,2307
1167,2747278,2354
1168,2790601,2389
1169,2970824,2541
1170,2696539,2304
1171,2709736,2314
1172,2786415,2377
1173,2839579,2420
1174,2743712,2337
1175,2850620,2426
1176,2788146,2370
1177,2753059,2339
1178,2748949,2333
1179,3004729,2548
1180,2796359,2369
1181,2797938,2369
1182,2941805,2488
1183,2807300,2373
1184,2777381,2345
1185,2809906,2371
1186,2786084,2349
1187,2821228,2376
1188,2756274,2320
1189,2853032,2399
1190,2767826,2325
1191,2846339,2389
1192,2797458,2346
1193,2790243,2338
1194,2785159,2332
1195,2767892,2316
1196,2878363,2406
1197,2862888,2391
1198,2773679,2315
1199,2828535,2359
1200,2799032,2332
1201,2802640,2333
1202,2765284,2300
1203,2903579,2413
1204,2866469,2380
1205,2862539,2375
1206,2862858,2373
1207,2926362,2424
1208,2832263,2344
1209,2881350,2383
1210,2970682,2455
1211,2868030,2368
1212,2860272,2359
1213,2838415,2339
1214,2929192,2412
1215,2873316,2364
1216,2863450,2354
1217,2915171,2395
1218,2887319,2370
1219,2923003,2397
1220,2894293,2372
1221,2907341,2381
1222,2890196,2365
1223,2986130,2441
1224,2894450,2364
1225,2873938,2346
1226,2900222,2365
1227,2854742,2326
1228,2914612,2373
1229,2864876,2331
1230,2932722,2384
1231,2897075,2353
1232,2875964,2334
1233,2904869,2355
1234,2930059,2374
1235,2908345,2354
1236,2923465,2365
1237,3081030,2490
1238,2981035,2407
1239,3037990,2451
1240,2929958,2362
1241,2887348,2326
1242,2926230,2356
1243,2984363,2400
1244,2967483,2385
1245,2912199,2339
1246,2926334,2348
1247,3175560,2546
1248,2970120,2379
1249,2931613,2347
1250,3008356,2406
1251,2981882,2383
1252,2951084,2357
1253,2973836,2373
1254,2871877,2290
1255,2973443,2369
1256,2970085,2364
1257,2987555,2376
1258,3026935,2406
1259,2928822,2326
1260,2932374,2327
1261,2964531,2350
1262,2951892,2339
1263,2969914,2351
1264,2970378,2349
1265,2979983,2355
1266,3045172,2405
1267,2985717,2356
1268,3015873,2378
1269,3027418,2385
1270,3004459,2365
1271,3033355,2386
1272,3042860,2392
1273,3028666,2379
1274,3061876,2403
1275,3057428,2397
1276,3007302,2356
1277,3156274,2471
1278,3017365,2361
1279,3024358,2364
1280,2972597,2322
1281,3015371,2353
1282,2938966,2292
1283,3146699,2452
1284,3098602,2413
1285,3038952,2364
1286,3033232,2358
1287,3019132,2345
1288,3100403,2407
1289,3071582,2382
1290,3026358,2346
1291,3030446,2347
1292,3000851,2322
1293,3056060,2363
1294,3036858,2346
1295,3101862,2395
1296,3075956,2373
1297,3040403,2344
1298,3027773,2332
1299,3120821,2402
1300,3008502,2314
1301,3046434,2341
1302,3088456,2372
1303,3096742,2376
1304,3081312,2362
1305,3125476,2395
1306,3115545,2385
1307,3102013,2373
1308,3061843,2340
1309,3115723,2380
1310,3080043,2351
1311,3055815,2330
1312,3082518,2349
1313,3657711,2785
1314,3143533,2392
1315,3106240,2362
1316,3139559,2385
1317,3291291,2499
1318,3127819,2373
1319,3199111,2425
1320,3041068,2303
1321,3085228,2335
1322,3169113,2397
1323,3116826,2355
1324,3074516,2322
1325,3166286,2389
1326,3112386,2347
1327,3161739,2382
1328,3108204,2340
1329,3185308,2396
1330,3105832,2335
1331,3129707,2351
1332,3124695,2345
1333,3132712,2350
1334,3119052,2338
1335,3202651,2398
1336,3130067,2342
1337,3218342,2407
1338,3126418,2336
1339,3176775,2372
1340,3128111,2334
1341,3191330,2379
1342,3149151,2346
1343,3170637,2360
1344,3136267,2333
1345,3213021,2388
1346,3229741,2399
1347,3224039,2393
1348,3142404,2331
1349,3163670,2345
1350,3205200,2374
1351,3172467,2348
1352,3159183,2336
1353,3202446,2366
1354,3164266,2336
1355,3197573,2359
1356,3142101,2317
1357,3229983,2380
1358,3211195,2364
1359,3249814,2391
1360,3249653,2389
1361,3185518,2340
1362,3113782,2286
1363,3199589,2347
1364,3186238,2335
1365,3216149,2356
1366,3155124,2309
1367,3456293,2528
1368,3200879,2339
1369,3300919,2411
1370,3200365,2336
1371,3205189,2337
1372,3196113,2329
1373,3317140,2415
1374,3194311,2324
1375,3257941,2369
1376,3822805,2778
1377,3251704,2361
1378,3304020,2397
1379,3278772,2377
1380,3230580,2341
1381,3299559,2389
1382,3207769,2321
1383,3238215,2341
1384,3251625,2349
1385,3269509,2360
1386,3237599,2335
1387,3289834,2371
1388,3254079,2344
1389,3363936,2421
1390,3191896,2296
1391,3320001,2386
1392,3237702,2325
1393,3332820,2392
1394,3260569,2339
1395,3335114,2390
1396,3254360,2331
1397,3298035,2360
1398,3312235,2369
1399,3314064,2368
1400,3250693,2321
1401,3380052,2412
1402,3310876,2361
1403,3337272,2378
1404,3342945,2381
1405,3303464,2351
1406,3284352,2335
1407,3327086,2364
1408,3374517,2396
1409,3376736,2396
1410,3275978,2323
1411,3427126,2428
1412,3296755,2334
1413,3382109,2393
1414,3331961,2356
1415,3320095,2346
1416,3304035,2333
1417,3462630,2443
1418,3314461,2337
1419,3338390,2352
1420,3282446,2311
1421,3262311,2295
1422,3337067,2346
1423,3373878,2370
1424,3344028,2348
1425,3421592,2401
1426,3338344,2341
1427,3340915,2341
1428,3343825,2341
1429,3571296,2499
1430,3385350,2367
1431,3458110,2416
1432,3452888,2411
1433,3293993,2298
1434,3332278,2323
1435,3423989,2386
1436,3354619,2336
1437,4324094,3009
1438,3371208,2344
1439,3357099,2332
1440,3426356,2379
1441,3460121,2401
1442,3435169,2382
1443,3423907,2372
1444,3391077,2348
1445,3353417,2320
1446,3397487,2349
1447,3494722,2415
1448,3378180,2332
1449,3485744,2405
1450,3408967,2351
1451,3350164,2308
1452,3423474,2357
1453,3450413,2374
1454,3384676,2327
1455,3454800,2374
1456,3392632,2330
1457,3372944,2314
1458,3443541,2361
1459,3479862,2385
1460,3443916,2358
1461,3466339,2372
1462,3382511,2313
1463,3625274,2477
1464,3379244,2308
1465,3444031,2350
1466,3478352,2372
1467,3431006,2338
1468,3418026,2328
1469,3503836,2385
1470,3489237,2373
1471,3531093,2400
1472,3532837,2400
1473,3452866,2344
1474,3486180,2365
1475,3465517,2349
1476,3455999,2341
1477,3497418,2367
1478,3483925,2357
1479,3440844,2326
1480,3507332,2369
1481,3475105,2346
1482,3506348,2365
1483,3549196,2393
1484,3522136,2373
1485,3554797,2393
1486,3413681,2297
1487,3539865,2380
1488,3498464,2351
1489,3474679,2333
1490,3524594,2365
1491,3500884,2348
1492,3510929,2353
1493,3554292,2380
1494,3515314,2352
1495,3504641,2344
1496,3543950,2368
1497,4622449,3087
1498,3557882,2375
1499,3592419,2396
1500,3502884,2335
1501,3747909,2496
1502,3531373,2351
1503,3549892,2361
1504,3502943,2329
1505,3557405,2363
1506,3588541,2382
1507,3530008,2342
1508,3561026,2361
1509,3503848,2321
1510,3542665,2346
1511,3530624,2336
1512,3571905,2362
1513,3669428,2425
1514,3584579,2367
1515,3563611,2352
1516,3579536,2361
1517,3564808,2349
1518,3504231,2308
1519,3522495,2318
1520,3535384,2325
1521,3601169,2367
1522,3568115,2344
1523,3602866,2365
1524,3557107,2334
1525,3622664,2375
1526,3597167,2357
1527,3639218,2383
1528,3590876,2350
1529,3616798,2365
1530,3659167,2391
1531,3660806,2391
1532,3584062,2339
1533,3604663,2351
1534,3657737,2384
1535,3601083,2345
1536,3551835,2312
1537,3647739,2373
