MB,Read Time (ns),Read Time / Number (ns)
138,343290,2487
139,319744,2300
140,331715,2369
141,345875,2453
142,328522,2313
143,341519,2388
144,366866,2547
145,335401,2313
146,386571,2647
147,357301,2430
148,355422,2401
149,358096,2403
150,358221,2388
151,382783,2534
152,366474,2411
153,357781,2338
154,363001,2357
155,366122,2362
156,363951,2333
157,367888,2343
158,374319,2369
159,367882,2313
160,384143,2400
161,394539,2450
162,412385,2545
163,376677,2310
164,398731,2431
165,387084,2345
166,399657,2407
167,406845,2436
168,397774,2367
169,397530,2352
170,394663,2321
171,400652,2342
172,403840,2347
173,417062,2410
174,421270,2421
175,408144,2332
176,425576,2418
177,428775,2422
178,423831,2381
179,441756,2467
180,439629,2442
181,424054,2342
182,463225,2545
183,452665,2473
184,452853,2461
185,452168,2444
186,440749,2369
187,467516,2500
188,462787,2461
189,470075,2487
190,482414,2539
191,458244,2399
192,463889,2416
193,461374,2390
194,493723,2544
195,479850,2460
196,469975,2397
197,476595,2419
198,482198,2435
199,467721,2350
200,484264,2421
201,503138,2503
202,475541,2354
203,499449,2460
204,497881,2440
205,497953,2429
206,515109,2500
207,489262,2363
208,505764,2431
209,529017,2531
210,499162,2376
211,509789,2416
212,508595,2399
213,518558,2434
214,520486,2432
215,523397,2434
216,524131,2426
217,520973,2400
218,531111,2436
219,535239,2444
220,517896,2354
221,536402,2427
222,533522,2403
223,528204,2368
224,538470,2403
225,550067,2444
226,548174,2425
227,560685,2469
228,553387,2427
229,555080,2423
230,564644,2454
231,564824,2445
232,559129,2410
233,558897,2398
234,598324,2556
235,583928,2484
236,575747,2439
237,575877,2429
238,577549,2426
239,584729,2446
240,595467,2481
241,602860,2501
242,577181,2385
243,582044,2395
244,606721,2486
245,599295,2446
246,653957,2658
247,583393,2361
248,591934,2386
249,617339,2479
250,695843,2783
251,595551,2372
252,606723,2407
253,603760,2386
254,616190,2425
255,623009,2443
256,633890,2476
257,622875,2423
258,697494,2703
259,626189,2417
260,624278,2401
261,618662,2370
262,608704,2323
263,623650,2371
264,618096,2341
265,620586,2341
266,646573,2430
267,644015,2412
268,621824,2320
269,637268,2369
270,661194,2448
271,648365,2392
272,653249,2401
273,669016,2450
274,655957,2394
275,681218,2477
276,765379,2773
277,667539,2409
278,683879,2459
279,729561,2614
280,673912,2406
281,688592,2450
282,731706,2594
283,674701,2384
284,666879,2348
285,749328,2629
286,697671,2439
287,699286,2436
288,746997,2593
289,682817,2362
290,686298,2366
291,757816,2604
292,699018,2393
293,706218,2410
294,756792,2574
295,701933,2379
296,703615,2377
297,762111,2566
298,695297,2333
299,706742,2363
300,785685,2618
301,722148,2399
302,733264,2428
303,786883,2596
304,733381,2412
305,722158,2367
306,800526,2616
307,765135,2492
308,717489,2329
309,798186,2583
310,743250,2397
311,748313,2406
312,820779,2630
313,806056,2575
314,740901,2359
315,813342,2582
316,764189,2418
317,777067,2451
318,840403,2642
319,762788,2391
320,813438,2541
321,820250,2555
322,776427,2411
323,848437,2626
324,802325,2476
325,776284,2388
326,789299,2421
327,828070,2532
328,790078,2408
329,805757,2449
330,849413,2573
331,790628,2388
332,789816,2378
333,797331,2394
334,774533,2318
335,811333,2421
336,858062,2553
337,795927,2361
338,812654,2404
339,881219,2599
340,812040,2388
341,831597,2438
342,840358,2457
343,805370,2348
344,845892,2458
345,882205,2557
346,845890,2444
347,817515,2355
348,839085,2411
349,823588,2359
350,864243,2469
351,870649,2480
352,840851,2388
353,851247,2411
354,856940,2420
355,907457,2556
356,864255,2427
357,851472,2385
358,856549,2392
359,866520,2413
360,888365,2467
361,863508,2391
362,859739,2374
363,871917,2401
364,868352,2385
365,879598,2409
366,874880,2390
367,872562,2377
368,891221,2421
369,885700,2400
370,901646,2436
371,946231,2550
372,910224,2446
373,884534,2371
374,893983,2390
375,907417,2419
376,908741,2416
377,909301,2411
378,910387,2408
379,916535,2418
380,942888,2481
381,933680,2450
382,917340,2401
383,933781,2438
384,923034,2403
385,940546,2442
386,904674,2343
387,924049,2387
388,937647,2416
389,945886,2431
390,944112,2420
391,930571,2379
392,926105,2362
393,932057,2371
394,898033,2279
395,940086,2379
396,965280,2437
397,947855,2387
398,949396,2385
399,943819,2365
400,970921,2427
401,1000342,2494
402,997668,2481
403,963661,2391
404,983905,2435
405,981880,2424
406,971355,2392
407,968462,2379
408,987978,2421
409,983401,2404
410,1001049,2441
411,975944,2374
412,975465,2367
413,1014660,2456
414,1001068,2418
415,1018425,2454
416,999602,2402
417,999962,2397
418,1055000,2523
419,1006489,2402
420,1012423,2410
421,1005394,2388
422,992598,2352
423,1003193,2371
424,1016964,2398
425,1011900,2380
426,1057708,2482
427,1034678,2423
428,1023099,2390
429,1018199,2373
430,1031055,2397
431,1044891,2424
432,1042217,2412
433,1024691,2366
434,1070032,2465
435,1063787,2445
436,1051850,2412
437,1102579,2523
438,1061126,2422
439,1074881,2448
440,1051472,2389
441,1055773,2394
442,1081441,2446
443,1066077,2406
444,1116201,2513
445,1068924,2402
446,1087125,2437
447,1084204,2425
448,1082173,2415
449,1070465,2384
450,1105464,2456
451,1099832,2438
452,1102986,2440
453,1054630,2328
454,1097422,2417
455,1088609,2392
456,1096848,2405
457,1086719,2377
458,1094449,2389
459,1103900,2405
460,1112994,2419
461,1120242,2430
462,1120379,2425
463,1091743,2357
464,1153846,2486
465,1134464,2439
466,1113583,2389
467,1125419,2409
468,1122689,2398
469,1133151,2416
470,1150684,2448
471,1146352,2433
472,1148438,2433
473,1114557,2356
474,1135502,2395
475,1158728,2439
476,1288218,2706
477,1160266,2432
478,1186046,2481
479,1166890,2436
480,2304167,4800
481,1156079,2403
482,1196884,2483
483,1185959,2455
484,1176019,2429
485,1162787,2397
486,1168611,2404
487,1244131,2554
488,1235936,2532
489,1173759,2400
490,1183684,2415
491,1156509,2355
492,1178483,2395
493,1181546,2396
494,1197289,2423
495,1191745,2407
496,1215391,2450
497,1202389,2419
498,1180759,2371
499,1198819,2402
500,1202428,2404
501,1186604,2368
502,1209539,2409
503,1201537,2388
504,1223737,2428
505,1210266,2396
506,1268238,2506
507,1225748,2417
508,1204118,2370
509,1215687,2388
510,1235796,2423
511,1222789,2392
512,1244704,2431
513,1221586,2381
514,1247109,2426
515,1226456,2381
516,1240927,2404
517,1282568,2480
518,1265633,2443
519,1231913,2373
520,1252458,2408
521,1232133,2364
522,1289511,2470
523,1263529,2415
524,1266605,2417
525,1240430,2362
526,1257825,2391
527,1271874,2413
528,1290459,2444
529,1285560,2430
530,1296839,2446
531,1276920,2404
532,1298459,2440
533,1269070,2380
534,1258347,2356
535,1281596,2395
536,1301927,2428
537,1280684,2384
538,1296958,2410
539,1294792,2402
540,1302706,2412
541,1306472,2414
542,1279244,2360
543,1289790,2375
544,1292005,2375
545,1395195,2559
546,1464825,2682
547,1413883,2584
548,1429452,2608
549,1655301,3015
550,1323281,2405
551,1310121,2377
552,1354585,2453
553,1329405,2403
554,1371889,2476
555,1333975,2403
556,1468774,2641
557,1336458,2399
558,1338189,2398
559,1337305,2392
560,1363205,2434
561,1340869,2390
562,1334698,2374
563,1370338,2433
564,1372936,2434
565,1333208,2359
566,1355350,2394
567,1360881,2400
568,1453641,2559
569,1345881,2365
570,1409565,2472
571,1381450,2419
572,1345753,2352
573,1388717,2423
574,1375820,2396
575,1416333,2463
576,1426333,2476
577,1371350,2376
578,1417382,2452
579,1371719,2369
580,1361183,2346
581,1387961,2388
582,1477393,2538
583,1399189,2399
584,1420081,2431
585,1401307,2395
586,1426415,2434
587,1387866,2364
588,1395869,2373
589,1381750,2345
590,1412085,2393
591,1425901,2412
592,1453040,2454
593,1409188,2376
594,1417762,2386
595,1438095,2416
596,1429855,2399
597,1417649,2374
598,1489561,2490
599,1448982,2419
600,1456685,2427
601,1507270,2507
602,1449477,2407
603,1443288,2393
604,1488008,2463
605,1446248,2390
606,1493267,2464
607,1449149,2387
608,1489718,2450
609,1492872,2451
610,1469156,2408
611,1468592,2403
612,1476035,2411
613,1458682,2379
614,1528246,2489
615,1486504,2417
616,1486843,2413
617,1492683,2419
618,1512608,2447
619,1479660,2390
620,1546415,2494
621,1533626,2469
622,1539680,2475
623,1519789,2439
624,1498976,2402
625,1532695,2452
626,1549764,2475
627,1490225,2376
628,1535123,2444
629,1501328,2386
630,1535742,2437
631,1486351,2355
632,1574149,2490
633,1544073,2439
634,1539432,2428
635,1527006,2404
636,1540592,2422
637,1508016,2367
638,1548559,2427
639,1562708,2445
640,1540396,2406
641,1535507,2395
642,1544139,2405
643,1516909,2359
644,1607686,2496
645,1543168,2392
646,1558217,2412
647,1504139,2324
648,1584544,2445
649,1517151,2337
650,1604712,2468
651,1582393,2430
652,1569117,2406
653,1575963,2413
654,1634576,2499
655,1571711,2399
656,1605178,2446
657,1557410,2370
658,1573568,2391
659,1575293,2390
660,1624800,2461
661,1590228,2405
662,1574922,2379
663,1565317,2360
664,1604869,2416
665,1565207,2353
666,1627566,2443
667,1616833,2424
668,1627894,2436
669,1635435,2444
670,1708667,2550
671,1669016,2487
672,1622856,2414
673,1615842,2400
674,1646449,2442
675,1600762,2371
676,1632656,2415
677,1626096,2401
678,1614891,2381
679,1652261,2433
680,1667678,2452
681,1650851,2424
682,1670691,2449
683,1671040,2446
684,1667978,2438
685,1652882,2412
686,1702990,2482
687,1665149,2423
688,1664987,2420
689,1659441,2408
690,1709101,2476
691,1658007,2399
692,1670666,2414
693,1685106,2431
694,1673352,2411
695,1668841,2401
696,1702559,2446
697,1672648,2399
698,1748366,2504
699,1698305,2429
700,1696117,2423
701,1724382,2459
702,1664466,2371
703,1704089,2424
704,1731440,2459
705,1688556,2395
706,1699165,2406
707,1714511,2425
708,1710719,2416
709,1690173,2383
710,1749198,2463
711,1734132,2439
712,1718106,2413
713,1725735,2420
714,1774641,2485
715,1730830,2420
716,1733453,2421
717,1749471,2439
718,1741711,2425
719,1713311,2382
720,1739189,2415
721,1720648,2386
722,1751491,2425
723,1752686,2424
724,1784014,2464
725,1761019,2428
726,1738191,2394
727,1733137,2383
728,1809241,2485
729,1803771,2474
730,1757241,2407
731,1744065,2385
732,1792324,2448
733,1772831,2418
734,1800921,2453
735,1752815,2384
736,1776264,2413
737,1787827,2425
738,1815043,2459
739,1803961,2441
740,1822048,2462
741,1805519,2436
742,1814438,2445
743,1800132,2422
744,1838497,2471
745,1813535,2434
746,1854132,2485
747,1757030,2352
748,1834978,2453
749,1778986,2375
750,1854159,2472
751,1834527,2442
752,1850364,2460
753,1823545,2421
754,1842321,2443
755,1849251,2449
756,1897815,2510
757,1855414,2451
758,1817036,2397
759,1837515,2420
760,1890135,2487
761,1864964,2450
762,1855053,2434
763,1886276,2472
764,1853002,2425
765,1865400,2438
766,1849696,2414
767,1872116,2440
768,1886848,2456
769,1841135,2394
770,1864158,2420
771,1863119,2416
772,1883939,2440
773,1859020,2404
774,1856942,2399
775,1844679,2380
776,1839648,2370
777,1857965,2391
778,1876433,2411
779,1884269,2418
780,1899101,2434
781,1869522,2393
782,1875717,2398
783,1896020,2421
784,1906189,2431
785,1873415,2386
786,1877059,2388
787,1879168,2387
788,1916504,2432
789,1931842,2448
790,1926003,2437
791,1908157,2412
792,1921147,2425
793,1931880,2436
794,1891145,2381
795,1912150,2405
796,1967074,2471
797,1892115,2374
798,1904112,2386
799,1936622,2423
800,1943059,2428
801,1949439,2433
802,1939292,2418
803,1934544,2409
804,1946416,2420
805,1938137,2407
806,1945983,2414
807,1920746,2380
808,1942337,2403
809,1934165,2390
810,2104428,2598
811,2010677,2479
812,1947197,2398
813,2050070,2521
814,1972279,2422
815,1982614,2432
816,1917067,2349
817,1984189,2428
818,1953862,2388
819,1981191,2419
820,2010362,2451
821,1995252,2430
822,2000628,2433
823,1969873,2393
824,1944891,2360
825,1998088,2421
826,1991237,2410
827,2126201,2570
828,1994229,2408
829,2011387,2426
830,2001389,2411
831,2027877,2440
832,1967188,2364
833,2017806,2422
834,2020968,2423
835,2034356,2436
836,2021786,2418
837,2053889,2453
838,2150581,2566
839,2042416,2434
840,2044710,2434
841,2096090,2492
842,1999899,2375
843,2095123,2485
844,2087838,2473
845,2078076,2459
846,2058812,2433
847,2062876,2435
848,2043345,2409
849,2115971,2492
850,2040020,2400
851,2067150,2429
852,2083662,2445
853,2105613,2468
854,2060583,2412
855,2113821,2472
856,2081508,2431
857,2215277,2584
858,2054533,2394
859,2160448,2515
860,2164959,2517
861,2115763,2457
862,2080506,2413
863,2165508,2509
864,2069140,2394
865,2129324,2461
866,2096882,2421
867,2097934,2419
868,2069114,2383
869,2216995,2551
870,2085932,2397
871,2158741,2478
872,2136039,2449
873,2149593,2462
874,2098843,2401
875,2170213,2480
876,2135588,2437
877,2219225,2530
878,2147355,2445
879,2160153,2457
880,2100175,2386
881,2193728,2490
882,2142240,2428
883,2177750,2466
884,2166887,2451
885,2202326,2488
886,2182578,2463
887,2175560,2452
888,2151065,2422
889,2236494,2515
890,2109168,2369
891,2258713,2535
892,2117460,2373
893,2173645,2434
894,2178777,2437
895,2204048,2462
896,2167711,2419
897,2232778,2489
898,2142604,2385
899,2320191,2580
900,2179432,2421
901,2257625,2505
902,2158925,2393
903,2242301,2483
904,2188527,2420
905,2256574,2493
906,2208952,2438
907,2201606,2427
908,2159798,2378
909,2259295,2485
910,2219434,2438
911,2240744,2459
912,2229705,2444
913,2227009,2439
914,2220190,2429
915,2644829,2890
916,2225963,2430
917,2261658,2466
918,2256359,2457
919,2258580,2457
920,2233211,2427
921,2236475,2428
922,2220143,2407
923,2352440,2548
924,2216814,2399
925,2319842,2507
926,2265273,2446
927,2296814,2477
928,2212663,2384
929,2492727,2683
930,2274433,2445
931,2287113,2456
932,2268400,2433
933,2302455,2467
934,2279286,2440
935,2288828,2447
936,2269722,2424
937,2284077,2437
938,2255776,2404
939,2333149,2484
940,2289446,2435
941,2364055,2512
942,2276368,2416
943,2300498,2439
944,2291129,2427
945,2335648,2471
946,2309706,2441
947,2306352,2435
948,2284800,2410
949,2329384,2454
950,2265931,2385
951,2421721,2546
952,2315924,2432
953,2378030,2495
954,2330560,2442
955,2335098,2445
956,2310274,2416
957,2329933,2434
958,2316047,2417
959,2419281,2522
960,2327157,2424
961,2383548,2480
962,2321885,2413
963,2450384,2544
964,2345173,2432
965,2423502,2511
966,2367060,2450
967,2437816,2521
968,2332691,2409
969,2360843,2436
970,2358135,2431
971,2416255,2488
972,2368367,2436
973,2398308,2464
974,2362670,2425
975,2432144,2494
976,2356418,2414
977,2364284,2419
978,2343506,2396
979,2462379,2515
980,2367166,2415
981,2447586,2494
982,2368534,2411
983,3077583,3130
984,2388943,2427
985,2370271,2406
986,2361081,2394
987,2422780,2454
988,2379551,2408
989,2452992,2480
990,2443042,2467
991,2452522,2474
992,2375473,2394
993,2417908,2434
994,2386515,2400
995,2454867,2467
996,2409219,2418
997,2437309,2444
998,2371006,2375
999,2459629,2462
1000,2412946,2412
1001,2430176,2427
1002,2422270,2417
1003,2463828,2456
1004,2437110,2427
1005,2476885,2464
1006,2418775,2404
1007,2464913,2447
1008,2415903,2396
1009,2436705,2414
1010,2426376,2402
1011,2493761,2466
1012,2484190,2454
1013,2467864,2436
1014,2451109,2417
1015,2510710,2473
1016,2501031,2461
1017,2559283,2516
1018,2429563,2386
1019,2491319,2444
1020,2509519,2460
1021,2455773,2405
1022,2470811,2417
1023,2490769,2434
1024,2516451,2457
1025,2526004,2464
1026,2466804,2404
1027,2500257,2434
1028,2486252,2418
1029,2541247,2469
1030,2538168,2464
1031,2663968,2583
1032,2518462,2440
1033,2503091,2423
1034,2503702,2421
1035,2568914,2482
1036,2500107,2413
1037,2564040,2472
1038,2531680,2438
1039,2533862,2438
1040,2476997,2381
1041,2534541,2434
1042,2503650,2402
1043,2542459,2437
1044,2517061,2410
1045,3715198,3555
1046,2521871,2410
1047,2606350,2489
1048,2553967,2436
1049,2546679,2427
1050,2534936,2414
1051,2559674,2435
1052,2527513,2402
1053,2629368,2497
1054,2552349,2421
1055,2579915,2445
1056,2570689,2434
1057,2568730,2430
1058,2620026,2476
1059,2880869,2720
1060,2572290,2426
1061,2668919,2515
1062,2548950,2400
1063,2631319,2475
1064,2559682,2405
1065,2607797,2448
1066,2613047,2451
1067,2607270,2443
1068,2568240,2404
1069,2668796,2496
1070,2583091,2414
1071,2593476,2421
1072,2584855,2411
1073,2666675,2485
1074,2615619,2435
1075,2649267,2464
1076,2595336,2412
1077,2665906,2475
1078,2619700,2430
1079,2633210,2440
1080,2637011,2441
1081,2609997,2414
1082,2619939,2421
1083,2683251,2477
1084,2585464,2385
1085,2688785,2478
1086,2629730,2421
1087,2691312,2475
1088,2606272,2395
1089,2699712,2479
1090,2632257,2414
1091,2625424,2406
1092,2616008,2395
1093,2717825,2486
1094,2658396,2429
1095,2687886,2454
1096,2626772,2396
1097,2606508,2376
1098,2610435,2377
1099,2641090,2403
1100,2814583,2558
1101,2699926,2452
1102,2651796,2406
1103,2729867,2474
1104,2680847,2428
1105,2696503,2440
1106,2676053,2419
1107,2826952,2553
1108,2595574,2342
1109,2710933,2444
1110,2693697,2426
1111,2693360,2424
1112,2650383,2383
1113,2773761,2492
1114,2687980,2412
1115,2813827,2523
1116,2679012,2400
1117,2761785,2472
1118,2731788,2443
1119,2752130,2459
1120,2678043,2391
1121,2781156,2480
1122,2677122,2386
1123,2777317,2473
1124,2692219,2395
1125,2737029,2432
1126,2690097,2389
1127,3307068,2934
1128,2738823,2428
1129,2775223,2458
1130,2738119,2423
1131,2794605,2470
1132,2786021,2461
1133,2831082,2498
1134,2734745,2411
1135,2800608,2467
1136,2741728,2413
1137,2733094,2403
1138,2724121,2393
1139,2760196,2423
1140,2776221,2435
1141,2801188,2455
1142,2735051,2394
1143,2798605,2448
1144,2769104,2420
1145,2749697,2401
1146,2724423,2377
1147,2913219,2539
1148,2720973,2370
1149,2901748,2525
1150,2783261,2420
1151,2785180,2419
1152,2740468,2378
1153,2784315,2414
1154,2759063,2390
1155,2889894,2502
1156,2796042,2418
1157,2827267,2443
1158,2801074,2418
1159,2870408,2476
1160,2784913,2400
1161,2839949,2446
1162,2808613,2417
1163,2832287,2435
1164,2776793,2385
1165,2813384,2414
1166,2847002,2441
1167,3006463,2576
1168,2808815,2404
1169,2836547,2426
1170,2774825,2371
1171,2866464,2447
1172,2793383,2383
1173,2879824,2455
1174,2838798,2418
1175,2886972,2456
1176,2837416,2412
1177,2937915,2496
1178,2855542,2424
1179,2925882,2481
1180,2842703,2409
1181,2892444,2449
1182,2838323,2401
1183,2902788,2453
1184,2858552,2414
1185,2992802,2525
1186,2874032,2423
1187,2880880,2427
1188,2848668,2397
1189,2852912,2399
1190,2875997,2416
1191,2897252,2432
1192,2844892,2386
1193,2872160,2407
1194,2878279,2410
1195,2960477,2477
1196,2870444,2400
1197,3042849,2542
1198,2893916,2415
1199,3065112,2556
1200,2895395,2412
1201,2912799,2425
1202,2881227,2397
1203,2911081,2419
1204,2892557,2402
1205,2926121,2428
1206,2921945,2422
1207,2999117,2484
1208,2908715,2407
1209,2944465,2435
1210,2973719,2457
1211,2992043,2470
1212,2862105,2361
1213,2978346,2455
1214,2933590,2416
1215,3119098,2567
1216,2963821,2437
1217,2999884,2464
1218,2914606,2392
1219,3174657,2604
1220,2947671,2416
1221,2966936,2429
1222,2953905,2417
1223,2999893,2452
1224,2984751,2438
1225,3129629,2554
1226,2987528,2436
1227,3042572,2479
1228,3011293,2452
1229,3058309,2488
1230,2968658,2413
1231,3067123,2491
1232,2997256,2432
1233,3028181,2455
1234,3035321,2459
1235,3026855,2450
1236,2976191,2407
1237,2988386,2415
1238,3001282,2424
1239,3063164,2472
1240,3020554,2435
1241,3043538,2452
1242,2987135,2405
1243,3023256,2432
1244,3033552,2438
1245,3112890,2500
1246,2982440,2393
1247,3021721,2423
1248,3056307,2448
1249,3156485,2527
1250,3029724,2423
1251,3081242,2463
1252,3023991,2415
1253,3073910,2453
1254,3052936,2434
1255,3028967,2413
1256,3142867,2502
1257,3149633,2505
1258,3130700,2488
1259,3069310,2437
1260,3015914,2393
1261,3060996,2427
1262,3081255,2441
1263,3106464,2459
1264,3076425,2433
1265,3154180,2493
1266,3046571,2406
1267,3109195,2453
1268,3046389,2402
1269,3067489,2417
1270,3041740,2395
1271,3037889,2390
1272,3029257,2381
1273,3034658,2383
1274,3030736,2378
1275,3147945,2468
1276,3034298,2377
1277,3080075,2411
1278,3087262,2415
1279,3161791,2472
1280,3002749,2345
1281,3198714,2497
1282,3209239,2503
1283,3110936,2424
1284,3059349,2382
1285,3146062,2448
1286,3095110,2406
1287,3138168,2438
1288,3167569,2459
1289,3151391,2444
1290,3134178,2429
1291,3217848,2492
1292,3085136,2387
1293,3135638,2425
1294,3189026,2464
1295,3191900,2464
1296,3086666,2381
1297,3177117,2449
1298,3157923,2432
1299,3146197,2422
1300,3121770,2401
1301,3206479,2464
1302,3157957,2425
1303,3228094,2477
1304,3173296,2433
1305,3196228,2449
1306,3128576,2395
1307,3382027,2587
1308,3181501,2432
1309,3186324,2434
1310,3101723,2367
1311,3187478,2431
1312,3140735,2393
1313,3124504,2379
1314,3178547,2418
1315,3185499,2422
1316,3156851,2398
1317,3284801,2494
1318,3393383,2574
1319,3292641,2496
1320,3175461,2405
1321,3193941,2417
1322,3144816,2378
1323,3196553,2416
1324,3178637,2400
1325,3232223,2439
1326,3202149,2414
1327,3247860,2447
1328,3207267,2415
1329,3234070,2433
1330,3212950,2415
1331,3240014,2434
1332,3191819,2396
1333,3179855,2385
1334,3172701,2378
1335,3232773,2421
1336,3225797,2414
1337,3314581,2479
1338,3255528,2433
1339,3245727,2423
1340,3172535,2367
1341,3295351,2457
1342,3213630,2394
1343,3334534,2482
1344,3285923,2444
1345,3230615,2401
1346,3211607,2386
1347,3215799,2387
1348,3230099,2396
1349,3354538,2486
1350,3259421,2414
1351,3264615,2416
1352,3238934,2395
1353,3329123,2460
1354,3233365,2388
1355,3238669,2390
1356,3274422,2414
1357,3296111,2428
1358,3261395,2401
1359,3341597,2458
1360,3286207,2416
1361,3296198,2421
1362,3304434,2426
1363,3254513,2387
1364,3258170,2388
1365,3269046,2394
1366,3292636,2410
1367,3346435,2448
1368,3310839,2420
1369,3300748,2411
1370,3299450,2408
1371,3289467,2399
1372,3313519,2415
1373,3345006,2436
1374,3237642,2356
1375,3327211,2419
1376,3304066,2401
1377,4746802,3447
1378,3365079,2442
1379,3623880,2627
1380,3295100,2387
1381,3292691,2384
1382,3316456,2399
1383,3293490,2381
1384,3319301,2398
1385,3341147,2412
1386,3346938,2414
1387,3318033,2392
1388,3337932,2404
1389,3373854,2428
1390,3350438,2410
1391,3385145,2433
1392,3321426,2386
1393,3335820,2394
1394,3330308,2389
1395,3349400,2401
1396,3352059,2401
1397,3369782,2412
1398,3400605,2432
1399,3389571,2422
1400,3363127,2402
1401,3380263,2412
1402,3333938,2377
1403,3388260,2415
1404,3325755,2368
1405,3416301,2431
1406,3378577,2402
1407,3344676,2377
1408,3407057,2419
1409,3403906,2415
1410,3384644,2400
1411,3455003,2448
1412,3375526,2390
1413,3409709,2413
1414,3405279,2408
1415,3398482,2401
1416,3432608,2424
1417,3414710,2409
1418,3457026,2437
1419,3431189,2418
1420,3494912,2461
1421,3459671,2434
1422,3402939,2393
1423,3421636,2404
1424,3465414,2433
1425,3428740,2406
1426,3469918,2433
1427,3427272,2401
1428,3497042,2448
1429,3428617,2399
1430,3594079,2513
1431,3503729,2448
1432,3441222,2403
1433,3436753,2398
1434,3488328,2432
1435,4463635,3110
1436,3478203,2422
1437,3654700,2543
1438,3444367,2395
1439,3519639,2445
1440,3495269,2427
1441,3503112,2431
1442,3451253,2393
1443,3476424,2409
1444,3507571,2429
1445,3522998,2438
1446,3387517,2342
1447,3542323,2448
1448,3495770,2414
1449,3476719,2399
1450,3479771,2399
1451,3447622,2376
1452,3542675,2439
1453,3474652,2391
1454,3514379,2417
1455,3473130,2387
1456,3458523,2375
1457,3480155,2388
1458,3489623,2393
1459,3528720,2418
1460,3505334,2400
1461,3544303,2425
1462,3577194,2446
1463,3554580,2429
1464,3521403,2405
1465,3516652,2400
1466,3569704,2434
1467,3582227,2441
1468,3493941,2380
1469,3542710,2411
1470,3548060,2413
1471,3511840,2387
1472,3566494,2422
1473,3529734,2396
1474,3511737,2382
1475,3565505,2417
1476,3565502,2415
1477,3648571,2470
1478,3610059,2442
1479,3556994,2404
1480,3559734,2405
1481,3555237,2400
1482,3558334,2401
1483,3568684,2406
1484,3588130,2417
1485,3548690,2389
1486,3582190,2410
1487,3636728,2445
1488,3545313,2382
1489,3587770,2409
1490,3591151,2410
1491,3647757,2446
1492,3884229,2603
1493,3572271,2392
1494,3607405,2414
1495,3662899,2450
1496,3608408,2412
1497,3674826,2454
1498,3556597,2374
1499,3631437,2422
1500,3655084,2436
1501,3586088,2389
1502,3592460,2391
1503,3678694,2447
1504,3642245,2421
1505,3600792,2392
1506,3710842,2464
1507,3692286,2450
1508,3603078,2389
1509,3665837,2429
1510,3639522,2410
1511,3648953,2414
1512,3636124,2404
1513,3634777,2402
1514,3598453,2376
1515,3616850,2387
1516,3642322,2402
1517,3704187,2441
1518,3670003,2417
1519,3697853,2434
1520,3729725,2453
1521,3619682,2379
1522,3753903,2466
1523,3641288,2390
1524,3717991,2439
1525,3682205,2414
1526,3691464,2419
1527,3680534,2410
1528,3673047,2403
1529,3664525,2396
1530,3620047,2366
1531,3716113,2427
1532,3667545,2393
1533,3760953,2453
1534,3699472,2411
1535,3706999,2414
1536,3837892,2498
