B,Read Time (ns),Read Time / Number (ns)
256,697,2
257,683,2
258,645,2
259,686,2
260,658,2
261,667,2
262,680,2
263,720,2
264,681,2
265,633,2
266,687,2
267,715,2
268,704,2
269,686,2
270,736,2
271,714,2
272,732,2
273,716,2
274,726,2
275,692,2
276,716,2
277,738,2
278,752,2
279,775,2
280,731,2
281,720,2
282,714,2
283,725,2
284,703,2
285,690,2
286,746,2
287,717,2
288,756,2
289,807,2
290,697,2
291,761,2
292,705,2
293,794,2
294,775,2
295,763,2
296,733,2
297,707,2
298,790,2
299,869,2
300,761,2
301,776,2
302,784,2
303,790,2
304,738,2
305,804,2
306,753,2
307,841,2
308,772,2
309,740,2
310,750,2
311,833,2
312,820,2
313,807,2
314,761,2
315,770,2
316,756,2
317,789,2
318,807,2
319,781,2
320,808,2
321,809,2
322,880,2
323,809,2
324,815,2
325,784,2
326,802,2
327,843,2
328,824,2
329,923,2
330,816,2
331,885,2
332,811,2
333,846,2
334,849,2
335,845,2
336,856,2
337,829,2
338,874,2
339,877,2
340,859,2
341,840,2
342,848,2
343,835,2
344,878,2
345,841,2
346,867,2
347,901,2
348,847,2
349,907,2
350,803,2
351,857,2
352,873,2
353,900,2
354,868,2
355,851,2
356,849,2
357,887,2
358,851,2
359,891,2
360,882,2
361,868,2
362,933,2
363,925,2
364,915,2
365,869,2
366,924,2
367,916,2
368,932,2
369,896,2
370,919,2
371,973,2
372,914,2
373,896,2
374,897,2
375,916,2
376,934,2
377,964,2
378,967,2
379,903,2
380,936,2
381,917,2
382,903,2
383,985,2
384,909,2
385,966,2
386,941,2
387,971,2
388,948,2
389,939,2
390,1001,2
391,956,2
392,962,2
393,1015,2
394,1008,2
395,925,2
396,920,2
397,962,2
398,1008,2
399,974,2
400,970,2
401,1016,2
402,938,2
403,945,2
404,973,2
405,990,2
406,995,2
407,1008,2
408,983,2
409,996,2
410,991,2
411,1017,2
412,971,2
413,1018,2
414,1058,2
415,1059,2
416,1045,2
417,1038,2
418,987,2
419,999,2
420,1056,2
421,1005,2
422,1079,2
423,1014,2
424,1004,2
425,1035,2
426,1033,2
427,984,2
428,1045,2
429,997,2
430,1036,2
431,1058,2
432,1059,2
433,1027,2
434,1022,2
435,1030,2
436,1061,2
437,1047,2
438,1120,2
439,1071,2
440,1032,2
441,994,2
442,1044,2
443,1034,2
444,1067,2
445,1082,2
446,1040,2
447,1066,2
448,1085,2
449,1106,2
450,1072,2
451,1057,2
452,1063,2
453,1036,2
454,1015,2
455,1064,2
456,1067,2
457,1080,2
458,1105,2
459,1128,2
460,1115,2
461,1042,2
462,1053,2
463,1108,2
464,1125,2
465,1136,2
466,1114,2
467,1095,2
468,1107,2
469,1130,2
470,1076,2
471,1091,2
472,1141,2
473,1067,2
474,1092,2
475,1070,2
476,1116,2
477,1136,2
478,1148,2
479,1150,2
480,1145,2
481,1174,2
482,1087,2
483,1161,2
484,1157,2
485,1148,2
486,1149,2
487,1140,2
488,1109,2
489,1111,2
490,1104,2
491,1129,2
492,1194,2
493,1188,2
494,1182,2
495,1164,2
496,1176,2
497,1136,2
498,1145,2
499,1172,2
500,1175,2
501,1117,2
502,1177,2
503,1173,2
504,1112,2
505,1181,2
506,1157,2
507,1203,2
508,1150,2
509,1148,2
510,1129,2
511,1319,2
512,1207,2
513,1150,2
514,1199,2
515,1223,2
516,1184,2
517,1228,2
518,1189,2
519,1248,2
520,1205,2
521,1231,2
522,1193,2
523,1220,2
524,1227,2
525,1173,2
526,1212,2
527,1222,2
528,1244,2
529,1220,2
530,1226,2
531,1257,2
532,1209,2
533,1205,2
534,1227,2
535,1192,2
536,1254,2
537,1212,2
538,1224,2
539,1248,2
540,1236,2
541,1238,2
542,1304,2
543,1315,2
544,1275,2
545,1233,2
546,1332,2
547,1254,2
548,1349,2
549,1307,2
550,1301,2
551,1300,2
552,1228,2
553,1669,3
554,1186,2
555,1278,2
556,1309,2
557,1269,2
558,1296,2
559,1251,2
560,1256,2
561,1260,2
562,1300,2
563,1305,2
564,1278,2
565,1337,2
566,1258,2
567,1287,2
568,1271,2
569,1320,2
570,1343,2
571,1374,2
572,1286,2
573,1327,2
574,1294,2
575,1290,2
576,1362,2
577,1295,2
578,1365,2
579,1373,2
580,1324,2
581,1354,2
582,1389,2
583,1355,2
584,1314,2
585,1363,2
586,1337,2
587,1362,2
588,1302,2
589,1270,2
590,1363,2
591,1371,2
592,1357,2
593,1365,2
594,1321,2
595,1371,2
596,1395,2
597,1395,2
598,1377,2
599,1334,2
600,1397,2
601,1325,2
602,1347,2
603,1393,2
604,1396,2
605,1367,2
606,1379,2
607,1392,2
608,1430,2
609,1429,2
610,1313,2
611,1402,2
612,1411,2
613,1397,2
614,1394,2
615,1394,2
616,1394,2
617,1663,2
618,1322,2
619,1392,2
620,1462,2
621,1420,2
622,1383,2
623,1462,2
624,1383,2
625,1404,2
626,1428,2
627,1472,2
628,1420,2
629,1409,2
630,1508,2
631,1413,2
632,1447,2
633,1415,2
634,1489,2
635,1394,2
636,16716,26
637,1427,2
638,1376,2
639,1480,2
640,1484,2
641,1404,2
642,1411,2
643,1419,2
644,1491,2
645,1462,2
646,1492,2
647,1447,2
648,1420,2
649,1488,2
650,1546,2
651,1528,2
652,1485,2
653,1536,2
654,1452,2
655,1458,2
656,1533,2
657,1482,2
658,1499,2
659,1512,2
660,1567,2
661,1515,2
662,1509,2
663,1403,2
664,1516,2
665,1477,2
666,1501,2
667,1508,2
668,1534,2
669,1525,2
670,1499,2
671,1480,2
672,1498,2
673,1537,2
674,1507,2
675,1500,2
676,1558,2
677,1546,2
678,1473,2
679,1472,2
680,1544,2
681,1565,2
682,1597,2
683,1587,2
684,1532,2
685,1572,2
686,1529,2
687,1588,2
688,1452,2
689,1823,2
690,1537,2
691,1557,2
692,1567,2
693,1513,2
694,1576,2
695,1526,2
696,1580,2
697,1589,2
698,1547,2
699,1541,2
700,1611,2
701,1573,2
702,1586,2
703,1629,2
704,1570,2
705,1623,2
706,1598,2
707,1532,2
708,1616,2
709,1606,2
710,1564,2
711,1633,2
712,1541,2
713,1639,2
714,1675,2
715,1596,2
716,1654,2
717,1622,2
718,1680,2
719,1603,2
720,1711,2
721,1656,2
722,1624,2
723,1620,2
724,1637,2
725,1655,2
726,1569,2
727,1681,2
728,1613,2
729,1658,2
730,1615,2
731,1708,2
732,1655,2
733,1665,2
734,1690,2
735,1589,2
736,1724,2
737,1630,2
738,1645,2
739,1689,2
740,1676,2
741,1643,2
742,1672,2
743,1642,2
744,1658,2
745,1730,2
746,1651,2
747,1715,2
748,1662,2
749,1639,2
750,1688,2
751,1638,2
752,1738,2
753,1706,2
754,1689,2
755,1664,2
756,1659,2
757,1792,2
758,1675,2
759,1736,2
760,1673,2
761,1597,2
762,1676,2
763,1700,2
764,1676,2
765,1692,2
766,1679,2
767,1674,2
768,1730,2
769,1768,2
770,1691,2
771,13577,17
772,1727,2
773,1682,2
774,1760,2
775,1730,2
776,1686,2
777,1736,2
778,1711,2
779,1735,2
780,1737,2
781,1690,2
782,1850,2
783,1694,2
784,1737,2
785,1792,2
786,1713,2
787,1790,2
788,1780,2
789,1778,2
790,1815,2
791,1802,2
792,1738,2
793,1778,2
794,1731,2
795,1717,2
796,1779,2
797,1692,2
798,1764,2
799,1845,2
800,1873,2
801,1761,2
802,1792,2
803,1848,2
804,1776,2
805,1853,2
806,1781,2
807,1698,2
808,1791,2
809,1733,2
810,1762,2
811,1825,2
812,1837,2
813,1840,2
814,1790,2
815,1831,2
816,1864,2
817,1802,2
818,1817,2
819,1858,2
820,1825,2
821,1851,2
822,1847,2
823,1851,2
824,1898,2
825,1848,2
826,1804,2
827,1790,2
828,1817,2
829,1944,2
830,1845,2
831,1837,2
832,1940,2
833,1862,2
834,1849,2
835,1827,2
836,1789,2
837,1790,2
838,1929,2
839,1838,2
840,1880,2
841,1907,2
842,1806,2
843,1877,2
844,1806,2
845,1857,2
846,1847,2
847,1908,2
848,1812,2
849,1865,2
850,1913,2
851,1898,2
852,1906,2
853,1916,2
854,1892,2
855,1841,2
856,1863,2
857,1928,2
858,1925,2
859,1829,2
860,1949,2
861,1872,2
862,1976,2
863,1874,2
864,1938,2
865,1898,2
866,1915,2
867,1860,2
868,1911,2
869,1901,2
870,1971,2
871,1906,2
872,7075,8
873,1899,2
874,1842,2
875,2012,2
876,1912,2
877,1940,2
878,1938,2
879,1984,2
880,1935,2
881,1995,2
882,2076,2
883,1942,2
884,2286,2
885,2325,2
886,1906,2
887,1912,2
888,1915,2
889,2066,2
890,1915,2
891,1974,2
892,1943,2
893,1930,2
894,2000,2
895,1964,2
896,1990,2
897,1915,2
898,1997,2
899,1950,2
900,1934,2
901,1980,2
902,1931,2
903,1956,2
904,2033,2
905,2024,2
906,1960,2
907,1976,2
908,1955,2
909,1960,2
910,2000,2
911,2037,2
912,2006,2
913,1970,2
914,2074,2
915,1989,2
916,1985,2
917,2141,2
918,2030,2
919,2026,2
920,2041,2
921,1968,2
922,2050,2
923,2147,2
924,2058,2
925,1973,2
926,2007,2
927,2074,2
928,2073,2
929,2084,2
930,1975,2
931,1990,2
932,1999,2
933,2028,2
934,2110,2
935,2065,2
936,2099,2
937,2079,2
938,2078,2
939,2070,2
940,1989,2
941,2017,2
942,2157,2
943,2041,2
944,2013,2
945,2058,2
946,1990,2
947,2098,2
948,2082,2
949,2035,2
950,2050,2
951,2100,2
952,2053,2
953,2098,2
954,2078,2
955,2038,2
956,2040,2
957,2161,2
958,2071,2
959,2152,2
960,2163,2
961,2106,2
962,2189,2
963,2125,2
964,2119,2
965,2160,2
966,2103,2
967,2246,2
968,2142,2
969,2118,2
970,2162,2
971,2196,2
972,2148,2
973,2050,2
974,2069,2
975,2113,2
976,2229,2
977,2124,2
978,2097,2
979,2095,2
980,2057,2
981,2197,2
982,2115,2
983,2216,2
984,2135,2
985,2164,2
986,2140,2
987,2142,2
988,2212,2
989,2201,2
990,2165,2
991,2176,2
992,4101,4
993,2138,2
994,2160,2
995,2237,2
996,2205,2
997,2177,2
998,2220,2
999,2190,2
1000,2125,2
1001,2199,2
1002,2319,2
1003,2296,2
1004,2201,2
1005,2206,2
1006,2145,2
1007,2284,2
1008,2165,2
1009,4314,4
1010,4005,3
1011,4345,4
1012,4172,4
1013,4384,4
1014,4092,4
1015,4504,4
1016,4375,4
1017,4542,4
1018,4466,4
1019,4351,4
1020,4210,4
1021,4334,4
1022,4237,4
1023,4375,4
1024,4462,4
1025,2275,2
1026,2235,2
1027,2308,2
1028,2274,2
1029,2342,2
1030,2305,2
1031,2308,2
1032,2188,2
1033,2482,2
1034,2369,2
1035,2300,2
1036,2263,2
1037,2368,2
1038,2264,2
1039,2364,2
1040,2327,2
1041,2237,2
1042,2346,2
1043,2404,2
1044,2202,2
1045,2246,2
1046,2322,2
1047,2383,2
1048,2314,2
1049,2347,2
1050,2310,2
1051,2239,2
1052,3512,3
1053,2411,2
1054,2312,2
1055,2366,2
1056,2361,2
1057,2324,2
1058,2332,2
1059,2533,2
1060,2398,2
1061,2356,2
1062,2297,2
1063,2306,2
1064,2370,2
1065,2326,2
1066,2632,2
1067,2338,2
1068,2360,2
1069,2309,2
1070,2373,2
1071,2357,2
1072,2368,2
1073,2329,2
1074,2296,2
1075,2341,2
1076,2478,2
1077,2379,2
1078,2459,2
1079,2381,2
1080,2576,2
1081,2533,2
1082,2479,2
1083,2397,2
1084,2305,2
1085,2350,2
1086,2560,2
1087,2366,2
1088,2418,2
1089,2455,2
1090,2411,2
1091,2367,2
1092,2518,2
1093,2374,2
1094,2310,2
1095,2328,2
1096,2358,2
1097,4812,4
1098,2408,2
1099,2523,2
1100,2517,2
1101,2464,2
1102,2406,2
1103,2389,2
1104,2392,2
1105,2394,2
1106,2436,2
1107,2488,2
1108,2437,2
1109,2400,2
1110,2445,2
1111,2475,2
1112,2459,2
1113,2387,2
1114,2557,2
1115,2552,2
1116,2440,2
1117,2417,2
1118,2410,2
1119,2432,2
1120,2345,2
1121,2388,2
1122,2598,2
1123,2617,2
1124,2713,2
1125,2409,2
1126,2421,2
1127,2441,2
1128,2616,2
1129,2416,2
1130,2613,2
1131,2497,2
1132,2533,2
1133,2520,2
1134,2469,2
1135,2533,2
1136,2453,2
1137,2592,2
1138,2543,2
1139,2488,2
1140,2456,2
1141,2561,2
1142,2575,2
1143,2514,2
1144,2519,2
1145,2745,2
1146,2467,2
1147,2445,2
1148,2454,2
1149,2580,2
1150,2615,2
1151,2520,2
1152,2466,2
1153,2560,2
1154,2482,2
1155,2581,2
1156,2456,2
1157,2542,2
1158,2578,2
1159,2429,2
1160,2679,2
1161,2595,2
1162,2616,2
1163,2506,2
1164,2558,2
1165,2584,2
1166,2505,2
1167,2607,2
1168,2555,2
1169,2547,2
1170,2512,2
1171,2587,2
1172,2663,2
1173,2532,2
1174,2516,2
1175,2642,2
1176,2602,2
1177,2677,2
1178,2635,2
1179,2584,2
1180,2629,2
1181,2618,2
1182,2659,2
1183,2586,2
1184,2616,2
1185,2550,2
1186,2624,2
1187,2566,2
1188,2642,2
1189,2653,2
1190,2762,2
1191,2666,2
1192,2534,2
1193,2636,2
1194,2721,2
1195,2740,2
1196,2782,2
1197,2706,2
1198,2619,2
1199,2652,2
1200,2603,2
1201,2509,2
1202,2705,2
1203,2651,2
1204,2668,2
1205,2726,2
1206,2694,2
1207,2473,2
1208,2719,2
1209,2639,2
1210,2579,2
1211,2618,2
1212,2679,2
1213,2585,2
1214,2666,2
1215,2605,2
1216,2563,2
1217,2757,2
1218,2693,2
1219,2786,2
1220,2658,2
1221,2706,2
1222,2720,2
1223,2688,2
1224,2581,2
1225,2752,2
1226,2793,2
1227,2701,2
1228,2692,2
1229,2801,2
1230,2660,2
1231,2753,2
1232,2719,2
1233,3349,2
1234,2691,2
1235,2718,2
1236,2765,2
1237,2769,2
1238,2807,2
1239,2899,2
1240,2781,2
1241,2693,2
1242,2710,2
1243,2617,2
1244,6099,4
1245,2611,2
1246,2702,2
1247,2924,2
1248,2718,2
1249,2800,2
1250,2755,2
1251,2783,2
1252,2852,2
1253,2815,2
1254,2619,2
1255,2735,2
1256,2750,2
1257,2829,2
1258,2769,2
1259,2829,2
1260,5329,4
1261,2714,2
1262,2793,2
1263,2677,2
1264,2794,2
1265,2904,2
1266,2711,2
1267,2901,2
1268,2714,2
1269,2699,2
1270,2865,2
1271,2993,2
1272,2804,2
1273,2828,2
1274,2725,2
1275,2724,2
1276,2791,2
1277,2939,2
1278,2796,2
1279,2976,2
1280,2848,2
1281,2865,2
1282,2778,2
1283,2779,2
1284,2825,2
1285,3099,2
1286,2827,2
1287,2989,2
1288,2758,2
1289,2836,2
1290,2734,2
1291,2729,2
1292,3019,2
1293,2887,2
1294,2748,2
1295,2753,2
1296,2790,2
1297,2797,2
1298,2772,2
1299,2913,2
1300,3106,2
1301,2882,2
1302,2842,2
1303,2856,2
1304,3060,2
1305,2899,2
1306,2880,2
1307,2791,2
1308,2884,2
1309,2898,2
1310,2965,2
1311,2789,2
1312,2855,2
1313,2732,2
1314,2870,2
1315,2788,2
1316,2820,2
1317,2932,2
1318,3041,2
1319,2767,2
1320,2866,2
1321,2824,2
1322,3039,2
1323,2968,2
1324,2877,2
1325,2850,2
1326,2878,2
1327,2909,2
1328,2834,2
1329,2941,2
1330,3032,2
1331,2936,2
1332,2939,2
1333,2901,2
1334,2842,2
1335,3057,2
1336,2908,2
1337,2933,2
1338,2824,2
1339,2854,2
1340,2910,2
1341,2849,2
1342,2937,2
1343,2983,2
1344,3020,2
1345,3003,2
1346,2972,2
1347,3068,2
1348,2906,2
1349,2885,2
1350,2947,2
1351,2922,2
1352,2954,2
1353,2887,2
1354,2924,2
1355,3034,2
1356,2932,2
1357,2816,2
1358,3056,2
1359,3022,2
1360,2929,2
1361,3109,2
1362,32781,24
1363,3091,2
1364,3054,2
1365,3012,2
1366,2979,2
1367,3023,2
1368,3117,2
1369,3002,2
1370,3013,2
1371,2995,2
1372,2925,2
1373,3077,2
1374,3193,2
1375,2952,2
1376,2992,2
1377,2949,2
1378,3124,2
1379,2828,2
1380,3059,2
1381,3073,2
1382,2996,2
1383,3014,2
1384,3026,2
1385,2935,2
1386,2989,2
1387,2949,2
1388,2993,2
1389,2970,2
1390,3036,2
1391,3113,2
1392,3090,2
1393,2999,2
1394,3009,2
1395,2963,2
1396,3119,2
1397,3050,2
1398,2995,2
1399,3223,2
1400,3092,2
1401,2915,2
1402,3174,2
1403,3104,2
1404,3082,2
1405,3110,2
1406,3011,2
1407,3098,2
1408,3050,2
1409,3006,2
1410,3015,2
1411,3100,2
1412,3060,2
1413,3136,2
1414,3134,2
1415,4975,3
1416,3303,2
1417,3073,2
1418,3007,2
1419,3233,2
1420,3026,2
1421,2965,2
1422,3026,2
1423,5517,3
1424,3040,2
1425,3047,2
1426,3201,2
1427,5672,3
1428,3114,2
1429,3169,2
1430,3034,2
1431,3174,2
1432,3123,2
1433,3061,2
1434,3040,2
1435,3200,2
1436,3194,2
1437,3008,2
1438,2974,2
1439,3148,2
1440,3105,2
1441,3223,2
1442,3226,2
1443,3117,2
1444,3204,2
1445,3300,2
1446,3140,2
1447,3130,2
1448,3257,2
1449,3079,2
1450,3205,2
1451,3233,2
1452,3201,2
1453,3075,2
1454,3167,2
1455,3239,2
1456,3054,2
1457,3082,2
1458,3133,2
1459,3062,2
1460,3230,2
1461,3330,2
1462,3125,2
1463,3054,2
1464,3127,2
1465,3256,2
1466,3005,2
1467,3249,2
1468,3150,2
1469,3103,2
1470,3103,2
1471,3154,2
1472,3054,2
1473,3115,2
1474,3109,2
1475,3210,2
1476,3277,2
1477,3193,2
1478,3194,2
1479,3232,2
1480,3295,2
1481,3152,2
1482,3173,2
1483,3225,2
1484,3169,2
1485,3337,2
1486,3238,2
1487,3160,2
1488,3197,2
1489,3191,2
1490,3252,2
1491,3224,2
1492,3297,2
1493,3280,2
1494,3294,2
1495,3211,2
1496,3266,2
1497,3152,2
1498,3183,2
1499,3213,2
1500,3308,2
1501,3310,2
1502,3471,2
1503,3319,2
1504,3214,2
1505,3229,2
1506,3245,2
1507,3282,2
1508,3178,2
1509,3249,2
1510,3198,2
1511,3296,2
1512,3287,2
1513,3241,2
1514,3247,2
1515,3304,2
1516,3321,2
1517,3257,2
1518,3245,2
1519,3350,2
1520,3207,2
1521,3250,2
1522,3288,2
1523,3257,2
1524,3400,2
1525,3260,2
1526,3346,2
1527,3283,2
1528,3305,2
1529,3398,2
1530,3326,2
1531,3204,2
1532,3317,2
1533,3272,2
1534,3292,2
1535,3352,2
1536,3317,2
1537,5327,3
1538,6307,4
1539,5287,3
1540,5387,3
1541,5288,3
1542,5342,3
1543,5498,3
1544,5539,3
1545,5240,3
1546,5505,3
1547,5262,3
1548,5349,3
1549,5314,3
1550,5454,3
1551,5430,3
1552,5604,3
1553,5522,3
1554,5230,3
1555,5761,3
1556,5447,3
1557,5126,3
1558,5576,3
1559,5441,3
1560,5644,3
1561,5371,3
1562,5270,3
1563,5502,3
1564,5402,3
1565,5376,3
1566,5202,3
1567,5692,3
1568,5411,3
1569,5483,3
1570,5320,3
1571,5668,3
1572,5805,3
1573,5548,3
1574,5281,3
1575,5165,3
1576,5271,3
1577,5666,3
1578,5516,3
1579,5674,3
1580,5410,3
1581,5323,3
1582,5582,3
1583,5494,3
1584,5433,3
1585,5467,3
1586,5827,3
1587,5225,3
1588,5617,3
1589,5330,3
1590,5458,3
1591,5373,3
1592,5728,3
1593,5355,3
1594,5697,3
1595,6452,4
1596,14413,9
1597,5281,3
1598,5606,3
1599,5400,3
1600,5551,3
1601,5521,3
1602,5570,3
1603,5616,3
1604,5520,3
1605,14404,8
1606,5413,3
1607,5647,3
1608,5676,3
1609,5891,3
1610,5482,3
1611,5675,3
1612,5858,3
1613,5413,3
1614,5834,3
1615,5326,3
1616,5334,3
1617,5355,3
1618,5614,3
1619,5737,3
1620,5715,3
1621,5578,3
1622,5632,3
1623,5785,3
1624,5492,3
1625,5650,3
1626,5668,3
1627,5526,3
1628,5714,3
1629,5867,3
1630,5654,3
1631,5725,3
1632,5549,3
1633,5601,3
1634,5965,3
1635,5744,3
1636,5665,3
1637,5520,3
1638,5789,3
1639,5712,3
1640,5479,3
1641,6022,3
1642,5353,3
1643,5970,3
1644,5998,3
1645,5406,3
1646,5508,3
1647,5898,3
1648,5501,3
1649,5812,3
1650,5684,3
1651,5653,3
1652,5589,3
1653,5452,3
1654,5716,3
1655,5702,3
1656,5406,3
1657,5864,3
1658,5755,3
1659,5439,3
1660,5735,3
1661,5583,3
1662,5602,3
1663,5590,3
1664,5790,3
1665,5674,3
1666,5385,3
1667,5595,3
1668,5634,3
1669,5508,3
1670,5645,3
1671,5949,3
1672,5514,3
1673,5703,3
1674,5872,3
1675,5722,3
1676,5808,3
1677,5731,3
1678,5742,3
1679,5766,3
1680,5856,3
1681,5744,3
1682,5826,3
1683,5726,3
1684,5738,3
1685,5464,3
1686,5734,3
1687,5774,3
1688,5597,3
1689,5528,3
1690,5905,3
1691,5441,3
1692,5678,3
1693,5843,3
1694,5770,3
1695,5707,3
1696,6092,3
1697,6091,3
1698,6139,3
1699,5840,3
1700,5698,3
1701,5499,3
1702,5487,3
1703,6008,3
1704,5854,3
1705,5865,3
1706,5763,3
1707,5998,3
1708,5414,3
1709,5790,3
1710,5743,3
1711,5883,3
1712,6088,3
1713,5646,3
1714,5744,3
1715,5733,3
1716,5561,3
1717,6073,3
1718,5449,3
1719,5393,3
1720,5515,3
1721,5798,3
1722,5860,3
1723,5870,3
1724,5794,3
1725,5824,3
1726,5605,3
1727,5849,3
1728,5894,3
1729,5539,3
1730,5911,3
1731,6336,3
1732,5334,3
1733,5870,3
1734,5962,3
1735,5957,3
1736,5569,3
1737,5758,3
1738,5876,3
1739,5691,3
1740,6022,3
1741,6185,3
1742,5778,3
1743,5907,3
1744,5957,3
1745,5923,3
1746,5959,3
1747,5947,3
1748,5583,3
1749,5984,3
1750,5953,3
1751,5677,3
1752,6050,3
1753,5766,3
1754,5753,3
1755,5799,3
1756,5336,3
1757,5694,3
1758,5528,3
1759,5842,3
1760,5994,3
1761,5527,3
1762,5999,3
1763,5863,3
1764,5794,3
1765,5553,3
1766,5893,3
1767,5715,3
1768,5706,3
1769,6237,3
1770,5605,3
1771,5623,3
1772,6105,3
1773,5619,3
1774,6126,3
1775,6298,3
1776,5989,3
1777,6557,3
1778,5529,3
1779,5721,3
1780,5650,3
1781,6101,3
1782,5930,3
1783,6157,3
1784,6021,3
1785,5903,3
1786,5754,3
1787,5678,3
1788,6351,3
1789,5931,3
1790,5911,3
1791,5954,3
1792,5621,3
1793,6214,3
1794,6071,3
1795,6415,3
1796,5861,3
1797,6112,3
1798,5791,3
1799,5911,3
1800,6041,3
1801,5764,3
1802,5736,3
1803,5812,3
1804,5772,3
1805,6065,3
1806,5666,3
1807,6166,3
1808,6094,3
1809,6027,3
1810,5565,3
1811,5834,3
1812,5997,3
1813,5935,3
1814,5765,3
1815,5712,3
1816,5825,3
1817,6197,3
1818,6056,3
1819,5736,3
1820,5917,3
1821,6248,3
1822,5931,3
1823,5725,3
1824,5780,3
1825,5860,3
1826,6089,3
1827,6954,3
1828,6050,3
1829,6073,3
1830,5799,3
1831,5754,3
1832,6150,3
1833,6064,3
1834,6129,3
1835,14850,8
1836,5981,3
1837,6044,3
1838,6240,3
1839,5765,3
1840,6068,3
1841,5893,3
1842,5937,3
1843,5659,3
1844,5969,3
1845,6072,3
1846,6367,3
1847,5769,3
1848,5725,3
1849,6252,3
1850,6314,3
1851,6089,3
1852,6150,3
1853,6043,3
1854,6095,3
1855,5887,3
1856,6258,3
1857,6134,3
1858,6279,3
1859,5935,3
1860,6221,3
1861,5935,3
1862,6102,3
1863,5887,3
1864,6295,3
1865,5731,3
1866,6044,3
1867,5865,3
1868,5928,3
1869,6268,3
1870,6191,3
1871,10620,5
1872,8428,4
1873,7618,4
1874,7677,4
1875,6920,3
1876,6680,3
1877,6159,3
1878,6555,3
1879,6148,3
1880,6153,3
1881,6406,3
1882,6244,3
1883,6177,3
1884,6148,3
1885,6151,3
1886,8415,4
1887,8828,4
1888,7535,3
1889,6910,3
1890,6081,3
1891,6186,3
1892,6350,3
1893,6292,3
1894,6618,3
1895,6332,3
1896,6029,3
1897,6166,3
1898,6135,3
1899,6181,3
1900,6045,3
1901,6603,3
1902,6234,3
1903,6110,3
1904,5990,3
1905,6379,3
1906,6045,3
1907,6201,3
1908,6346,3
1909,6152,3
1910,6038,3
1911,6400,3
1912,5775,3
1913,6481,3
1914,6445,3
1915,5966,3
1916,6586,3
1917,6232,3
1918,6426,3
1919,6186,3
1920,6135,3
