MB,Read Time (ns),Read Time / Number (ns)
242,584134,2413
243,580551,2389
244,572252,2345
245,566989,2314
246,580380,2359
247,579004,2344
248,580044,2338
249,570022,2289
250,588723,2354
251,605786,2413
252,604496,2398
253,588172,2324
254,617639,2431
255,587289,2303
256,588914,2300
257,589977,2295
258,1025353,3974
259,649336,2507
260,679437,2613
261,613462,2350
262,615688,2349
263,628503,2389
264,639978,2424
265,621888,2346
266,631051,2372
267,627745,2351
268,624217,2329
269,652134,2424
270,630441,2334
271,648861,2394
272,643182,2364
273,639104,2341
274,647861,2364
275,635296,2310
276,660731,2393
277,653643,2359
278,648341,2332
279,636059,2279
280,654919,2338
281,655525,2332
282,649090,2301
283,686413,2425
284,639453,2251
285,670972,2354
286,666530,2330
287,662122,2307
288,650564,2258
289,684365,2368
290,688097,2372
291,679535,2335
292,682302,2336
293,666855,2275
294,693722,2359
295,681025,2308
296,681802,2303
297,690276,2324
298,697423,2340
299,696768,2330
300,684725,2282
301,691069,2295
302,709448,2349
303,713688,2355
304,687873,2262
305,697859,2288
306,743283,2429
307,724637,2360
308,714457,2319
309,724941,2346
310,738878,2383
311,718456,2310
312,738219,2366
313,732463,2340
314,724552,2307
315,747485,2372
316,793856,2512
317,790741,2494
318,737805,2320
319,752598,2359
320,746017,2331
321,755169,2352
322,756325,2348
323,756844,2343
324,741980,2290
325,742813,2285
326,777764,2385
327,786148,2404
328,786214,2396
329,765503,2326
330,834754,2529
331,781984,2362
332,762055,2295
333,780032,2342
334,770463,2306
335,789054,2355
336,814979,2425
337,779902,2314
338,794953,2351
339,847857,2501
340,784369,2306
341,813334,2385
342,841520,2460
343,792292,2309
344,787410,2288
345,852862,2472
346,793996,2294
347,800213,2306
348,872130,2506
349,854183,2447
350,823055,2351
351,878177,2501
352,833860,2368
353,815256,2309
354,884529,2498
355,838774,2362
356,835752,2347
357,885222,2479
358,825751,2306
359,848229,2362
360,865776,2404
361,851793,2359
362,860927,2378
363,989947,2727
364,872090,2395
365,850060,2328
366,932337,2547
367,872832,2378
368,853406,2319
369,907372,2459
370,869365,2349
371,857386,2311
372,935427,2514
373,870419,2333
374,849876,2272
375,905015,2413
376,904956,2406
377,885787,2349
378,908402,2403
379,885527,2336
380,897725,2362
381,920390,2415
382,902478,2362
383,899088,2347
384,949444,2472
385,913134,2371
386,1435137,3717
387,933353,2411
388,917318,2364
389,949369,2440
390,960541,2462
391,930122,2378
392,925065,2359
393,1077073,2740
394,918401,2330
395,916584,2320
396,971182,2452
397,949237,2391
398,948787,2383
399,983456,2464
400,946619,2366
401,923685,2303
402,974267,2423
403,941904,2337
404,934872,2314
405,987661,2438
406,950350,2340
407,977027,2400
408,966270,2368
409,949344,2321
410,960080,2341
411,1049323,2553
412,968964,2351
413,994329,2407
414,1002569,2421
415,971981,2342
416,971457,2335
417,958434,2298
418,971563,2324
419,966572,2306
420,1032965,2459
421,974199,2314
422,957296,2268
423,1064522,2516
424,990979,2337
425,1024821,2411
426,1116692,2621
427,1001159,2344
428,1001239,2339
429,986572,2299
430,1009377,2347
431,998382,2316
432,994521,2302
433,975444,2252
434,1041503,2399
435,999948,2298
436,1029204,2360
437,1024655,2344
438,1015221,2317
439,994782,2266
440,1037810,2358
441,1040691,2359
442,1078136,2439
443,1024777,2313
444,1038989,2340
445,1011617,2273
446,1057450,2370
447,1079023,2413
448,1027229,2292
449,1044158,2325
450,1087161,2415
451,1063598,2358
452,1076800,2382
453,1058875,2337
454,1041066,2293
455,1038217,2281
456,1073619,2354
457,1050128,2297
458,1033678,2256
459,1090156,2375
460,1064390,2313
461,1060147,2299
462,1094625,2369
463,1071521,2314
464,1101520,2373
465,1101461,2368
466,1113107,2388
467,1087882,2329
468,1099519,2349
469,1085301,2314
470,1094489,2328
471,1113077,2363
472,1196651,2535
473,1109640,2345
474,1111400,2344
475,1107304,2331
476,1141441,2397
477,1096348,2298
478,1138199,2381
479,1088804,2273
480,1142733,2380
481,1134068,2357
482,1094894,2271
483,1152750,2386
484,1146418,2368
485,1137659,2345
486,1139999,2345
487,1151277,2364
488,1132010,2319
489,1194361,2442
490,1118293,2282
491,1164101,2370
492,1149190,2335
493,1144337,2321
494,1220333,2470
495,1163624,2350
496,1160549,2339
497,1153798,2321
498,1178820,2367
499,1199555,2403
500,1758825,3517
501,1187865,2370
502,1192942,2376
503,1147529,2281
504,1192355,2365
505,1184188,2344
506,1165934,2304
507,1179409,2326
508,1210057,2382
509,1207258,2371
510,1180135,2313
511,1220464,2388
512,1183986,2312
513,1185662,2311
514,1242191,2416
515,1201704,2333
516,1206776,2338
517,1207136,2334
518,1186518,2290
519,1213577,2338
520,1172889,2255
521,1204005,2310
522,1250044,2394
523,1208505,2310
524,1190197,2271
525,1188976,2264
526,1297009,2465
527,1222340,2319
528,1220887,2312
529,1231796,2328
530,1229146,2319
531,1269254,2390
532,1250648,2350
533,1234821,2316
534,1248674,2338
535,1242646,2322
536,1262089,2354
537,1294343,2410
538,1271733,2363
539,1261708,2340
540,1263041,2338
541,1266966,2341
542,1268495,2340
543,1268752,2336
544,1273189,2340
545,1290500,2367
546,1256170,2300
547,1277534,2335
548,1284881,2344
549,1267382,2308
550,1283784,2334
551,1315234,2386
552,1317487,2386
553,1297709,2346
554,1302815,2351
555,1276415,2299
556,1289169,2318
557,1279534,2297
558,1331716,2386
559,1358077,2429
560,1340604,2393
561,1311942,2338
562,1315444,2340
563,1335587,2372
564,1317064,2335
565,1335983,2364
566,1327392,2345
567,1323000,2333
568,1341512,2361
569,1334601,2345
570,1336594,2344
571,1353614,2370
572,1386065,2423
573,1359743,2373
574,1328339,2314
575,1315912,2288
576,1356131,2354
577,1334546,2312
578,1357501,2348
579,1375119,2374
580,1381352,2381
581,1381535,2377
582,1335680,2294
583,1319754,2263
584,1346696,2305
585,1387546,2371
586,1366269,2331
587,1356141,2310
588,1393788,2370
589,1385034,2351
590,1360335,2305
591,1396992,2363
592,1372480,2318
593,1365475,2302
594,1418622,2388
595,1390729,2337
596,1389915,2332
597,1387713,2324
598,1393224,2329
599,1389317,2319
600,1440007,2400
601,1381527,2298
602,1414969,2350
603,1378190,2285
604,2079136,3442
605,1416412,2341
606,1456269,2403
607,1424547,2346
608,1429150,2350
609,1439161,2363
610,1446192,2370
611,1420242,2324
612,1456011,2379
613,1469866,2397
614,1435385,2337
615,1478640,2404
616,1455164,2362
617,1454072,2356
618,1453844,2352
619,1466644,2369
620,1448870,2336
621,1466840,2362
622,1456124,2341
623,1471004,2361
624,1454816,2331
625,1449855,2319
626,1471471,2350
627,1477909,2357
628,1457333,2320
629,1451740,2308
630,1471101,2335
631,1515583,2401
632,1480340,2342
633,1467860,2318
634,1485331,2342
635,1503734,2368
636,1474006,2317
637,1456297,2286
638,1532201,2401
639,1466929,2295
640,1854340,2897
641,1519098,2369
642,1499618,2335
643,1507421,2344
644,1489151,2312
645,1568238,2431
646,1533368,2373
647,1513872,2339
648,1497719,2311
649,1514383,2333
650,1513454,2328
651,1530618,2351
652,1501953,2303
653,1531646,2345
654,1506637,2303
655,1557576,2377
656,1550779,2363
657,1528101,2325
658,1537942,2337
659,1534916,2329
660,1559807,2363
661,1537176,2325
662,1561202,2358
663,1556665,2347
664,1573738,2370
665,1550597,2331
666,1551662,2329
667,1552552,2327
668,1506929,2255
669,1582443,2365
670,1594033,2379
671,1579200,2353
672,1562936,2325
673,1565206,2325
674,1588633,2357
675,1602835,2374
676,1583548,2342
677,1618137,2390
678,1593187,2349
679,1549062,2281
680,1619558,2381
681,1585505,2328
682,1578870,2315
683,1575763,2307
684,1605440,2347
685,1586682,2316
686,1645663,2398
687,1650152,2401
688,1595053,2318
689,1574518,2285
690,1627982,2359
691,1937942,2804
692,1611701,2329
693,1648728,2379
694,1649166,2376
695,1634669,2352
696,1641311,2358
697,1606268,2304
698,1642248,2352
699,1658599,2372
700,1849494,2642
701,1649639,2353
702,1672468,2382
703,1656631,2356
704,1662261,2361
705,1725631,2447
706,1655647,2345
707,1703756,2409
708,1691760,2389
709,1692536,2387
710,1650969,2325
711,1643223,2311
712,1652296,2320
713,1653139,2318
714,1698723,2379
715,1686989,2359
716,1663235,2322
717,1655257,2308
718,1715246,2388
719,1685679,2344
720,1755022,2437
721,1650194,2288
722,1671552,2315
723,1726069,2387
724,1725873,2383
725,1688212,2328
726,1733705,2388
727,1692560,2328
728,1697021,2331
729,1713311,2350
730,1697727,2325
731,1729258,2365
732,1729406,2362
733,1743932,2379
734,1717647,2340
735,1735638,2361
736,1725951,2345
737,1730472,2347
738,1725557,2338
739,1771025,2396
740,1719259,2323
741,1740966,2349
742,1791650,2414
743,1756250,2363
744,1750820,2353
745,1724849,2315
746,1773166,2376
747,1744761,2335
748,1752909,2343
749,1796059,2397
750,1741818,2322
751,1999746,2662
752,2007234,2669
753,1772875,2354
754,1770025,2347
755,1789818,2370
756,1767892,2338
757,1727404,2281
758,1808447,2385
759,1779914,2345
760,1820058,2394
761,1780404,2339
762,1806334,2370
763,1774036,2325
764,1763914,2308
765,1812845,2369
766,1793151,2340
767,1768665,2305
768,1795753,2338
769,1811970,2356
770,1776368,2306
771,1796046,2329
772,1791372,2320
773,1816206,2349
774,1824573,2357
775,1811498,2337
776,1807566,2329
777,1761036,2266
778,1831144,2353
779,1839614,2361
780,1828504,2344
781,1835303,2349
782,1802135,2304
783,1798690,2297
784,1812059,2311
785,1812009,2308
786,1844357,2346
787,1829143,2324
788,1819278,2308
789,1874769,2376
790,1886621,2388
791,1847220,2335
792,1866434,2356
793,1825320,2301
794,1842390,2320
795,1891300,2378
796,1849075,2322
797,1844816,2314
798,1842956,2309
799,1892354,2368
800,1811287,2264
801,1886976,2355
802,1847324,2303
803,1897277,2362
804,1935198,2406
805,1842247,2288
806,1870107,2320
807,1872377,2320
808,1877148,2323
809,1870997,2312
810,1877528,2317
811,1924488,2372
812,1901638,2341
813,1940051,2386
814,1928462,2369
815,1897133,2327
816,1886962,2312
817,1956748,2395
818,1888143,2308
819,1891899,2310
820,1906046,2324
821,1944584,2368
822,1882786,2290
823,1913090,2324
824,1930239,2342
825,1902413,2305
826,1960425,2373
827,1932580,2336
828,1963582,2371
829,1913772,2308
830,1939710,2337
831,1960462,2359
832,1968853,2366
833,1947446,2337
834,1965576,2356
835,1990190,2383
836,1965413,2350
837,1988415,2375
838,1965679,2345
839,1956612,2332
840,1944201,2314
841,2008311,2388
842,1968501,2337
843,1980092,2348
844,2016991,2389
845,1978207,2341
846,1951649,2306
847,1999671,2360
848,1971009,2324
849,2058304,2424
850,2019709,2376
851,1959454,2302
852,2020362,2371
853,1998910,2343
854,2009387,2352
855,2037763,2383
856,1996199,2332
857,2027271,2365
858,2018052,2352
859,2016547,2347
860,1979464,2301
861,2018103,2343
862,2022025,2345
863,2095979,2428
864,2053655,2376
865,2018797,2333
866,2040831,2356
867,2049027,2363
868,2046443,2357
869,2016224,2320
870,2000682,2299
871,2017982,2316
872,2026862,2324
873,2070530,2371
874,2195188,2511
875,2095623,2394
876,2163200,2469
877,2023626,2307
878,2011552,2291
879,2083046,2369
880,2041318,2319
881,2086415,2368
882,2114346,2397
883,2073203,2347
884,2104383,2380
885,2059072,2326
886,2076852,2344
887,2125900,2396
888,2051227,2309
889,2079538,2339
890,2066325,2321
891,2118422,2377
892,2083935,2336
893,2112196,2365
894,2083611,2330
895,2118707,2367
896,2128860,2375
897,2084786,2324
898,2113704,2353
899,2095160,2330
900,2103487,2337
901,2125927,2359
902,2141076,2373
903,2118108,2345
904,2118860,2343
905,2142100,2366
906,2151772,2375
907,2157689,2378
908,2081691,2292
909,2148565,2363
910,2168480,2382
911,2127188,2335
912,2128787,2334
913,2161290,2367
914,2125331,2325
915,2188244,2391
916,2142514,2338
917,2149657,2344
918,2159518,2352
919,2159246,2349
920,2121573,2306
921,2098682,2278
922,2185628,2370
923,2169602,2350
924,2164329,2342
925,2176928,2353
926,2189948,2364
927,2186871,2359
928,2133651,2299
929,2223846,2393
930,2206329,2372
931,2203158,2366
932,2215516,2377
933,2192693,2350
934,2174177,2327
935,2214363,2368
936,2242626,2395
937,2242738,2393
938,2181385,2325
939,2178628,2320
940,2201502,2342
941,2203451,2341
942,2225192,2362
943,2201630,2334
944,2269536,2404
945,2230747,2360
946,2206155,2332
947,2268976,2395
948,2247394,2370
949,2282656,2405
950,2296993,2417
951,2303364,2422
952,2234678,2347
953,2337662,2452
954,2464063,2582
955,2272676,2379
956,2291846,2397
957,2245721,2346
958,2285258,2385
959,2327930,2427
960,2257913,2351
961,2284375,2377
962,2214002,2301
963,2331082,2420
964,2293451,2379
965,2259318,2341
966,2304862,2385
967,2338042,2417
968,2276823,2352
969,2294027,2367
970,2309228,2380
971,2354445,2424
972,2345456,2413
973,2264101,2326
974,2289611,2350
975,2311523,2370
976,2306542,2363
977,2350859,2406
978,2267865,2318
979,2361164,2411
980,2293861,2340
981,2311997,2356
982,2303398,2345
983,2317338,2357
984,2325833,2363
985,2350016,2385
986,2305517,2338
987,2383596,2414
988,2329650,2357
989,2409739,2436
990,2334586,2358
991,2356945,2378
992,2334611,2353
993,2393646,2410
994,2332439,2346
995,2340836,2352
996,2317974,2327
997,2420799,2428
998,2382230,2387
999,2520831,2523
1000,2339741,2339
1001,2340612,2338
1002,2361210,2356
1003,2360669,2353
1004,2376900,2367
1005,2395362,2383
1006,2338738,2324
1007,2412685,2395
1008,2376120,2357
1009,2410197,2388
1010,2387142,2363
1011,2415013,2388
1012,2379101,2350
1013,2385573,2354
1014,2341967,2309
1015,2432095,2396
1016,2420181,2382
1017,2443354,2402
1018,2341434,2300
1019,2396945,2352
1020,2401057,2353
1021,2411685,2362
1022,2409990,2358
1023,2436221,2381
1024,2383525,2327
1025,2449997,2390
1026,2403792,2342
1027,2496862,2431
1028,2419103,2353
1029,2427881,2359
1030,2413339,2343
1031,2498159,2423
1032,2382702,2308
1033,2457090,2378
1034,2397270,2318
1035,2593398,2505
1036,2474964,2388
1037,2476335,2387
1038,2423918,2335
1039,2486091,2392
1040,2444171,2350
1041,2451849,2355
1042,2420705,2323
1043,2512261,2408
1044,2429474,2327
1045,2506863,2398
1046,2465944,2357
1047,2470135,2359
1048,2455160,2342
1049,2520143,2402
1050,2479379,2361
1051,2479712,2359
1052,2485889,2363
1053,2537285,2409
1054,2554298,2423
1055,2521111,2389
1056,2468224,2337
1057,2527985,2391
1058,2443955,2309
1059,2578655,2434
1060,2473649,2333
1061,2554299,2407
1062,2459565,2315
1063,2565452,2413
1064,2554468,2400
1065,2513329,2359
1066,2463508,2310
1067,2575588,2413
1068,2463011,2306
1069,2584994,2418
1070,2501049,2337
1071,2528967,2361
1072,2507441,2339
1073,2619650,2441
1074,2502905,2330
1075,2622328,2439
1076,2528732,2350
1077,2580118,2395
1078,2516354,2334
1079,2594364,2404
1080,2496310,2311
1081,2555472,2363
1082,2543821,2351
1083,2572728,2375
1084,2560396,2361
1085,2598496,2394
1086,2551168,2349
1087,2586067,2379
1088,2594127,2384
1089,2653548,2436
1090,2569081,2356
1091,2569776,2355
1092,2550265,2335
1093,2625582,2402
1094,2496374,2281
1095,2587714,2363
1096,2536650,2314
1097,2649538,2415
1098,2634637,2399
1099,2646252,2407
1100,2560054,2327
1101,2639641,2397
1102,2589069,2349
1103,2740123,2484
1104,2687734,2434
1105,2657258,2404
1106,2640367,2387
1107,2655598,2398
1108,2699515,2436
1109,2655509,2394
1110,2572373,2317
1111,2663427,2397
1112,2591908,2330
1113,2583704,2321
1114,2607784,2340
1115,2653951,2380
1116,2633789,2360
1117,2692559,2410
1118,2617700,2341
1119,2716872,2427
1120,2612899,2332
1121,2682374,2392
1122,2637484,2350
1123,2682299,2388
1124,2699054,2401
1125,2667587,2371
1126,2681821,2381
1127,2652440,2353
1128,2614846,2318
1129,2658046,2354
1130,2622282,2320
1131,2624000,2320
1132,2681415,2368
1133,2709578,2391
1134,2662751,2348
1135,2705538,2383
1136,2634198,2318
1137,2668365,2346
1138,2619245,2301
1139,2710168,2379
1140,2658867,2332
1141,2751136,2411
1142,2682224,2348
1143,2729826,2388
1144,2688242,2349
1145,2718746,2374
1146,2667740,2327
1147,2788627,2431
1148,2690772,2343
1149,2734247,2379
1150,2665349,2317
1151,2767058,2404
1152,2685713,2331
1153,2720447,2359
1154,2656487,2301
1155,2728891,2362
1156,2740579,2370
1157,2638586,2280
1158,2701451,2332
1159,2718620,2345
1160,2689121,2318
1161,2771541,2387
1162,2716621,2337
1163,2786422,2395
1164,2738061,2352
1165,2804514,2407
1166,2782787,2386
1167,2918830,2501
1168,2729000,2336
1169,2716522,2323
1170,2685830,2295
1171,2810679,2400
1172,2778382,2370
1173,2847977,2427
1174,3013550,2566
1175,2836741,2414
1176,2746253,2335
1177,2777758,2360
1178,2783222,2362
1179,2908579,2466
1180,2749478,2330
1181,2783083,2356
1182,2717939,2299
1183,2822430,2385
1184,2730751,2306
1185,2817415,2377
1186,2741296,2311
1187,2770612,2334
1188,2846517,2396
1189,2901077,2439
1190,2834923,2382
1191,2822464,2369
1192,2761749,2316
1193,2807799,2353
1194,2803903,2348
1195,2808271,2350
1196,2810026,2349
1197,2768262,2312
1198,2794904,2332
1199,2905289,2423
1200,2841782,2368
1201,2770280,2306
1202,2863960,2382
1203,2894598,2406
1204,2791698,2318
1205,2886699,2395
1206,2856165,2368
1207,2874178,2381
1208,2894015,2395
1209,2896511,2395
1210,2724763,2251
1211,2827041,2334
1212,2813560,2321
1213,2858832,2356
1214,2872920,2366
1215,2844472,2341
1216,2803288,2305
1217,2894969,2378
1218,2835841,2328
1219,2864089,2349
1220,2854882,2340
1221,2918648,2390
1222,2900651,2373
1223,2971675,2429
1224,2868206,2343
1225,2800380,2286
1226,2827639,2306
1227,2989645,2436
1228,2946603,2399
1229,3072682,2500
1230,2904868,2361
1231,2887738,2345
1232,2877988,2336
1233,2942370,2386
1234,2885364,2338
1235,2970740,2405
1236,2914366,2357
1237,3004739,2429
1238,2844395,2297
1239,2939867,2372
1240,2947775,2377
1241,2916930,2350
1242,2893214,2329
1243,3465777,2788
1244,2974801,2391
1245,2974176,2388
1246,2853970,2290
1247,2985540,2394
1248,2968974,2378
1249,2998992,2401
1250,2877348,2301
1251,2977560,2380
1252,2873003,2294
1253,2994619,2389
1254,2911271,2321
1255,2960812,2359
1256,3021233,2405
1257,3027379,2408
1258,2922417,2323
1259,2994742,2378
1260,2962046,2350
1261,2991134,2372
1262,2976278,2358
1263,3068923,2429
1264,2941293,2326
1265,3022740,2389
1266,2932734,2316
1267,3035924,2396
1268,2918026,2301
1269,3116738,2456
1270,2873998,2262
1271,3019977,2376
1272,2888145,2270
1273,3022171,2374
1274,2995738,2351
1275,2995311,2349
1276,2994264,2346
1277,3106813,2432
1278,3059537,2394
1279,3035329,2373
1280,3024691,2363
1281,3005900,2346
1282,2970858,2317
1283,3075228,2396
1284,2987646,2326
1285,3054378,2376
1286,3036305,2361
1287,3009814,2338
1288,3021178,2345
1289,3016305,2340
1290,3120223,2418
1291,3093367,2396
1292,3035243,2349
1293,3216214,2487
1294,3025061,2337
1295,3051626,2356
1296,3025454,2334
1297,3083366,2377
1298,3056070,2354
1299,3091412,2379
1300,3077910,2367
1301,3098577,2381
1302,3080350,2365
1303,3077710,2362
1304,3060098,2346
1305,3040457,2329
1306,3071735,2352
1307,3174235,2428
1308,3765956,2879
1309,3137235,2396
1310,3079936,2351
1311,3118214,2378
1312,3122717,2380
1313,3044678,2318
1314,3150715,2397
1315,3201967,2434
1316,3056677,2322
1317,3127228,2374
1318,3059997,2321
1319,3049284,2311
1320,3067444,2323
1321,3113832,2357
1322,3158379,2389
1323,3159261,2387
1324,3124749,2360
1325,3091168,2332
1326,3130066,2360
1327,3134049,2361
1328,3059179,2303
1329,3179863,2392
1330,3115574,2342
1331,3139349,2358
1332,3121258,2343
1333,3155214,2367
1334,3177709,2382
1335,3182781,2384
1336,3108302,2326
1337,3206325,2398
1338,3148217,2352
1339,3171477,2368
1340,3111969,2322
1341,3186707,2376
1342,3136742,2337
1343,3144590,2341
1344,3121463,2322
1345,3150517,2342
1346,3144572,2336
1347,3294206,2445
1348,3182992,2361
1349,3233219,2396
1350,3111342,2304
1351,3273649,2423
1352,3194132,2362
1353,3261875,2410
1354,3218409,2376
1355,3226031,2380
1356,3154483,2326
1357,3263395,2404
1358,3199379,2355
1359,3191508,2348
1360,3225800,2371
1361,3256269,2392
1362,3184942,2338
1363,3239645,2376
1364,3244089,2378
1365,3217254,2356
1366,3238074,2370
1367,3222770,2357
1368,3164045,2312
1369,3226858,2357
1370,3153844,2302
1371,3217646,2346
1372,3354445,2444
1373,3257196,2372
1374,3194741,2325
1375,3257144,2368
1376,3249192,2361
1377,3365847,2444
1378,3190771,2315
1379,3284046,2381
1380,3176592,2301
1381,3302357,2391
1382,3187993,2306
1383,3246539,2347
1384,3275529,2366
1385,3270073,2361
1386,3201207,2309
1387,3246787,2340
1388,3260560,2349
1389,3289894,2368
1390,3238811,2330
1391,3337798,2399
1392,3233321,2322
1393,3283523,2357
1394,3294438,2363
1395,3297162,2363
1396,3219510,2306
1397,3373249,2414
1398,3283414,2348
1399,3368609,2407
1400,3271398,2336
1401,3257614,2325
1402,3329134,2374
1403,3378820,2408
1404,3317931,2363
1405,3353780,2387
1406,3277773,2331
1407,3335180,2370
1408,3290587,2337
1409,3414002,2422
1410,3330658,2362
1411,3340228,2367
1412,3318769,2350
1413,3334911,2360
1414,3295953,2330
1415,3348797,2366
1416,3288392,2322
1417,3333907,2352
1418,3331916,2349
1419,3463711,2440
1420,3265799,2299
1421,3379328,2378
1422,3288678,2312
1423,3352242,2355
1424,3331113,2339
1425,3397724,2384
1426,3305414,2317
1427,3371227,2362
1428,3410339,2388
1429,3475940,2432
1430,3334365,2331
1431,3339144,2333
1432,3382744,2362
1433,4228005,2950
1434,3448478,2404
1435,3397404,2367
1436,3337363,2324
1437,3356959,2336
1438,3465944,2410
1439,3408326,2368
1440,3420974,2375
1441,3452674,2396
1442,3348882,2322
1443,3466439,2402
1444,3398874,2353
1445,3443215,2382
1446,3374369,2333
1447,3588125,2479
1448,3418831,2361
1449,3377740,2331
1450,3415328,2355
1451,3439525,2370
1452,3452751,2377
1453,3419916,2353
1454,3407522,2343
1455,3441840,2365
1456,3388886,2327
1457,3476993,2386
1458,3480490,2387
1459,3436432,2355
1460,3398478,2327
1461,3470955,2375
1462,3428795,2345
1463,3520326,2406
1464,3416123,2333
1465,3491413,2383
1466,3458922,2359
1467,3443058,2347
1468,3440104,2343
1469,3440455,2342
1470,3509589,2387
1471,3489534,2372
1472,3406084,2313
1473,3485365,2366
1474,3482326,2362
1475,3500323,2373
1476,3422221,2318
1477,3567217,2415
1478,3448306,2333
1479,3492983,2361
1480,3608596,2438
1481,3468379,2341
1482,3472516,2343
1483,3624401,2443
1484,3479220,2344
1485,3462760,2331
1486,3505346,2358
1487,3454028,2322
1488,3547803,2384
1489,3518395,2362
1490,3505868,2352
1491,3485852,2337
1492,3467158,2323
1493,4381584,2934
1494,3477146,2327
1495,3495037,2337
1496,3543538,2368
1497,3518962,2350
1498,3510612,2343
1499,3575253,2385
1500,3561545,2374
1501,3565135,2375
1502,3504179,2333
1503,3453064,2297
1504,3490177,2320
1505,3564796,2368
1506,3494775,2320
1507,3558426,2361
1508,3604772,2390
1509,3494510,2315
1510,3537218,2342
1511,3586489,2373
1512,3504480,2317
1513,3539960,2339
1514,3576468,2362
1515,3501019,2310
1516,3487896,2300
1517,3555628,2343
1518,3564703,2348
1519,3533650,2326
1520,3599555,2368
1521,3622573,2381
1522,3561228,2339
1523,3611484,2371
1524,3641860,2389
1525,3489255,2288
1526,3551683,2327
1527,3592337,2352
1528,3512049,2298
1529,3619884,2367
1530,3631798,2373
1531,3580817,2338
1532,3624737,2366
1533,3549429,2315
1534,3563335,2322
1535,3584485,2335
1536,3691276,2403
1537,3584702,2332
