B,Read Time (ns),Read Time / Number (ns)
1,157,157
2,149,74
3,151,50
4,185,46
5,158,31
6,155,25
7,159,22
8,202,25
9,169,18
10,175,17
11,177,16
12,167,13
13,174,13
14,189,13
15,181,12
16,177,11
17,216,12
18,178,9
19,182,9
20,188,9
21,193,9
22,206,9
23,205,8
24,219,9
25,198,7
26,200,7
27,194,7
28,207,7
29,211,7
30,226,7
31,222,7
32,225,7
33,217,6
34,222,6
35,220,6
36,218,6
37,236,6
38,256,6
39,221,5
40,223,5
41,222,5
42,221,5
43,253,5
44,243,5
45,270,6
46,261,5
47,252,5
48,264,5
49,226,4
50,261,5
51,239,4
52,262,5
53,258,4
54,266,4
55,263,4
56,270,4
57,273,4
58,282,4
59,282,4
60,281,4
61,249,4
62,278,4
63,299,4
64,300,4
65,291,4
66,287,4
67,267,3
68,266,3
69,296,4
70,277,3
71,300,4
72,290,4
73,314,4
74,311,4
75,307,4
76,315,4
77,303,3
78,308,3
79,319,4
80,328,4
81,334,4
82,291,3
83,333,4
84,554,6
85,318,3
86,322,3
87,318,3
88,354,4
89,328,3
90,346,3
91,337,3
92,350,3
93,369,3
94,375,3
95,353,3
96,363,3
97,341,3
98,329,3
99,350,3
100,373,3
101,348,3
102,378,3
103,358,3
104,354,3
105,356,3
106,373,3
107,355,3
108,378,3
109,404,3
110,377,3
111,377,3
112,388,3
113,413,3
114,373,3
115,397,3
116,383,3
117,379,3
118,430,3
119,390,3
120,377,3
121,374,3
122,447,3
123,413,3
124,401,3
125,414,3
126,405,3
127,389,3
128,417,3
129,419,3
130,435,3
131,431,3
132,447,3
133,418,3
134,412,3
135,437,3
136,439,3
137,446,3
138,399,2
139,445,3
140,457,3
141,435,3
142,418,2
143,438,3
144,486,3
145,454,3
146,459,3
147,450,3
148,470,3
149,480,3
150,449,2
151,467,3
152,479,3
153,474,3
154,449,2
155,454,2
156,468,3
157,462,2
158,466,2
159,454,2
160,424,2
161,490,3
162,474,2
163,464,2
164,475,2
165,482,2
166,464,2
167,502,3
168,481,2
169,499,2
170,509,2
171,474,2
172,537,3
173,517,2
174,493,2
175,506,2
176,537,3
177,536,3
178,518,2
179,513,2
180,507,2
181,555,3
182,518,2
183,536,2
184,509,2
185,521,2
186,534,2
187,512,2
188,550,2
189,566,2
190,544,2
191,530,2
192,569,2
193,532,2
194,549,2
195,515,2
196,550,2
197,555,2
198,583,2
199,543,2
200,554,2
201,570,2
202,534,2
203,550,2
204,577,2
205,552,2
206,619,3
207,575,2
208,560,2
209,537,2
210,606,2
211,576,2
212,625,2
213,577,2
214,584,2
215,597,2
216,608,2
217,612,2
218,626,2
219,586,2
220,616,2
221,576,2
222,629,2
223,666,2
224,584,2
225,600,2
226,614,2
227,605,2
228,604,2
229,613,2
230,672,2
231,676,2
232,591,2
233,635,2
234,606,2
235,609,2
236,640,2
237,649,2
238,615,2
239,614,2
240,641,2
241,686,2
242,664,2
243,659,2
244,644,2
245,653,2
246,640,2
247,692,2
248,631,2
249,672,2
250,666,2
251,651,2
252,651,2
253,678,2
254,651,2
255,681,2
256,663,2
257,695,2
258,682,2
259,677,2
260,653,2
261,704,2
262,686,2
263,704,2
264,680,2
265,698,2
266,697,2
267,709,2
268,738,2
269,721,2
270,712,2
271,707,2
272,713,2
273,740,2
274,719,2
275,701,2
276,710,2
277,724,2
278,726,2
279,776,2
280,731,2
281,758,2
282,743,2
283,744,2
284,745,2
285,714,2
286,716,2
287,747,2
288,714,2
289,785,2
290,813,2
291,780,2
292,780,2
293,780,2
294,740,2
295,758,2
296,764,2
297,761,2
298,767,2
299,741,2
300,762,2
301,777,2
302,751,2
303,791,2
304,764,2
305,750,2
306,750,2
307,747,2
308,808,2
309,775,2
310,767,2
311,800,2
312,828,2
313,789,2
314,765,2
315,843,2
316,858,2
317,820,2
318,811,2
319,789,2
320,863,2
321,857,2
322,852,2
323,848,2
324,803,2
325,783,2
326,818,2
327,812,2
328,867,2
329,823,2
330,795,2
331,872,2
332,813,2
333,877,2
334,866,2
335,805,2
336,794,2
337,802,2
338,824,2
339,890,2
340,1314,3
341,835,2
342,823,2
343,864,2
344,867,2
345,831,2
346,843,2
347,872,2
348,859,2
349,894,2
350,860,2
351,872,2
352,911,2
353,859,2
354,855,2
355,882,2
356,861,2
357,888,2
358,902,2
359,933,2
360,880,2
361,943,2
362,890,2
363,947,2
364,866,2
365,874,2
366,936,2
367,908,2
368,875,2
369,854,2
370,907,2
371,908,2
372,898,2
373,891,2
374,879,2
375,914,2
376,947,2
377,902,2
378,887,2
379,981,2
380,895,2
381,950,2
382,1008,2
383,878,2
384,954,2
385,899,2
386,940,2
387,889,2
388,893,2
389,954,2
390,980,2
391,940,2
392,970,2
393,916,2
394,1031,2
395,875,2
396,959,2
397,959,2
398,957,2
399,948,2
400,994,2
401,953,2
402,953,2
403,947,2
404,968,2
405,989,2
406,975,2
407,993,2
408,987,2
409,964,2
410,1028,2
411,959,2
412,1005,2
413,998,2
414,1020,2
415,995,2
416,993,2
417,962,2
418,1012,2
419,1031,2
420,965,2
421,1058,2
422,1046,2
423,948,2
424,1022,2
425,1044,2
426,1007,2
427,1039,2
428,999,2
429,1034,2
430,1043,2
431,1011,2
432,991,2
433,1058,2
434,1063,2
435,1094,2
436,1081,2
437,1074,2
438,1090,2
439,1073,2
440,1024,2
441,999,2
442,1055,2
443,1072,2
444,1107,2
445,1012,2
446,1068,2
447,1111,2
448,1094,2
449,1068,2
450,1072,2
451,1062,2
452,1103,2
453,1096,2
454,1091,2
455,1053,2
456,1098,2
457,1080,2
458,1044,2
459,1086,2
460,1104,2
461,1147,2
462,1105,2
463,1114,2
464,1127,2
465,1066,2
466,1062,2
467,1122,2
468,1114,2
469,1143,2
470,1133,2
471,1115,2
472,1170,2
473,1162,2
474,1095,2
475,1187,2
476,1092,2
477,1099,2
478,1176,2
479,1115,2
480,1112,2
481,1147,2
482,1162,2
483,1213,2
484,1105,2
485,1171,2
486,1119,2
487,1136,2
488,1096,2
489,1153,2
490,1161,2
491,1156,2
492,1174,2
493,1118,2
494,1138,2
495,1166,2
496,1092,2
497,1262,2
498,1186,2
499,1152,2
500,1143,2
501,1214,2
502,1251,2
503,1216,2
504,1200,2
505,1184,2
506,1195,2
507,1156,2
508,1164,2
509,1134,2
510,1193,2
511,1209,2
512,1151,2
513,1294,2
514,1227,2
515,1190,2
516,1216,2
517,1232,2
518,1323,2
519,1207,2
520,1165,2
521,1250,2
522,1220,2
523,1245,2
524,1236,2
525,1196,2
526,1215,2
527,1234,2
528,1191,2
529,1226,2
530,1212,2
531,1242,2
532,1210,2
533,1245,2
534,1235,2
535,1267,2
536,1225,2
537,1292,2
538,1327,2
539,1272,2
540,1245,2
541,1293,2
542,1240,2
543,2856,5
544,1270,2
545,1292,2
546,1298,2
547,1311,2
548,1263,2
549,1247,2
550,1244,2
551,1271,2
552,1360,2
553,1243,2
554,1289,2
555,1323,2
556,1254,2
557,1254,2
558,1222,2
559,1289,2
560,1313,2
561,1326,2
562,1254,2
563,1329,2
564,1347,2
565,1254,2
566,1270,2
567,1334,2
568,1324,2
569,1352,2
570,1322,2
571,1275,2
572,1326,2
573,1298,2
574,1295,2
575,1312,2
576,1293,2
577,1270,2
578,1398,2
579,1303,2
580,1315,2
581,1293,2
582,1345,2
583,1347,2
584,1352,2
585,1354,2
586,1353,2
587,1279,2
588,1363,2
589,1375,2
590,1304,2
591,1390,2
592,1369,2
593,1426,2
594,1336,2
595,1389,2
596,1359,2
597,1343,2
598,1343,2
599,1408,2
600,1302,2
601,1362,2
602,1349,2
603,1412,2
604,1383,2
605,1388,2
606,1323,2
607,1392,2
608,1375,2
609,1340,2
610,1358,2
611,1400,2
612,1395,2
613,1494,2
614,1385,2
615,1400,2
616,1402,2
617,1439,2
618,1351,2
619,1365,2
620,1435,2
621,1435,2
622,1457,2
623,1409,2
624,1433,2
625,1447,2
626,1450,2
627,1413,2
628,1428,2
629,1344,2
630,1434,2
631,1439,2
632,1447,2
633,1458,2
634,1545,2
635,1439,2
636,1470,2
637,1407,2
638,1494,2
639,1457,2
640,1455,2
641,1389,2
642,1409,2
643,1501,2
644,1533,2
645,1404,2
646,1449,2
647,1446,2
648,1486,2
649,1542,2
650,1471,2
651,1485,2
652,1530,2
653,1474,2
654,1494,2
655,1557,2
656,1483,2
657,1497,2
658,1494,2
659,1452,2
660,1471,2
661,1489,2
662,1540,2
663,1470,2
664,1539,2
665,1525,2
666,1502,2
667,1492,2
668,1519,2
669,1489,2
670,1633,2
671,1521,2
672,1587,2
673,1552,2
674,1592,2
675,1471,2
676,1532,2
677,1511,2
678,1443,2
679,1550,2
680,1529,2
681,1554,2
682,1596,2
683,1474,2
684,1557,2
685,1474,2
686,1572,2
687,1533,2
688,1575,2
689,1536,2
690,1570,2
691,1522,2
692,1524,2
693,1558,2
694,1556,2
695,1553,2
696,1564,2
697,1610,2
698,1621,2
699,1550,2
700,1622,2
701,1628,2
702,1584,2
703,1575,2
704,1553,2
705,1497,2
706,1519,2
707,1582,2
708,1644,2
709,1654,2
710,1540,2
711,1567,2
712,1587,2
713,1599,2
714,1628,2
715,1607,2
716,1612,2
717,1605,2
718,1557,2
719,1573,2
720,1598,2
721,1555,2
722,1691,2
723,1634,2
724,1647,2
725,1666,2
726,1588,2
727,1652,2
728,1572,2
729,1558,2
730,1658,2
731,1700,2
732,1575,2
733,1687,2
734,1678,2
735,1643,2
736,1570,2
737,1618,2
738,1639,2
739,1660,2
740,1703,2
741,1641,2
742,1706,2
743,1604,2
744,1699,2
745,1607,2
746,1684,2
747,1610,2
748,1730,2
749,1726,2
750,1671,2
751,1653,2
752,1715,2
753,1719,2
754,1698,2
755,1696,2
756,1696,2
757,1702,2
758,1669,2
759,1644,2
760,1644,2
761,1704,2
762,1718,2
763,1656,2
764,1704,2
765,1642,2
766,1712,2
767,1738,2
768,1743,2
769,1835,2
770,1662,2
771,1888,2
772,2445,3
773,2571,3
774,1960,2
775,1998,2
776,2066,2
777,1792,2
778,1748,2
779,1721,2
780,1751,2
781,1811,2
782,1822,2
783,1791,2
784,1802,2
785,1817,2
786,1829,2
787,1742,2
788,3270,4
789,2527,3
790,2047,2
791,2048,2
792,2005,2
793,1841,2
794,1758,2
795,1760,2
796,1704,2
797,1761,2
798,1804,2
799,1717,2
800,1754,2
801,1794,2
802,1757,2
803,1714,2
804,1809,2
805,1803,2
806,1779,2
807,1758,2
808,1843,2
809,1788,2
810,1845,2
811,1763,2
812,1703,2
813,1796,2
814,1787,2
815,1747,2
816,1846,2
817,1812,2
818,1799,2
819,1776,2
820,1830,2
821,1839,2
822,1902,2
823,1760,2
824,1782,2
825,1815,2
826,1806,2
827,1860,2
828,1810,2
829,1781,2
830,1908,2
831,1742,2
832,1837,2
833,1858,2
834,1764,2
835,1825,2
836,1869,2
837,1833,2
838,1739,2
839,1841,2
840,1967,2
841,1873,2
842,1814,2
843,2014,2
844,1922,2
845,1897,2
846,1876,2
847,1874,2
848,1901,2
849,1844,2
850,1855,2
851,1863,2
852,1881,2
853,1997,2
854,1862,2
855,1900,2
856,1891,2
857,1857,2
858,1835,2
859,1867,2
860,1896,2
861,1959,2
862,1953,2
863,1905,2
864,1893,2
865,1965,2
866,1933,2
867,1905,2
868,1874,2
869,1900,2
870,1923,2
871,1880,2
872,1990,2
873,1923,2
874,2038,2
875,1896,2
876,1962,2
877,1910,2
878,1930,2
879,1935,2
880,1935,2
881,1896,2
882,2008,2
883,1895,2
884,1961,2
885,1975,2
886,1852,2
887,1869,2
888,1979,2
889,1902,2
