B,Read Time (ns),Read Time / Number (ns)
381,945,2
382,884,2
383,925,2
384,955,2
385,924,2
386,945,2
387,940,2
388,961,2
389,927,2
390,893,2
391,920,2
392,953,2
393,922,2
394,966,2
395,939,2
396,948,2
397,1500,3
398,967,2
399,970,2
400,1012,2
401,984,2
402,952,2
403,973,2
404,966,2
405,983,2
406,959,2
407,1013,2
408,985,2
409,1039,2
410,1000,2
411,945,2
412,1006,2
413,1042,2
414,996,2
415,1060,2
416,1051,2
417,941,2
418,985,2
419,1012,2
420,1012,2
421,1032,2
422,1008,2
423,1059,2
424,1057,2
425,1040,2
426,1073,2
427,1022,2
428,992,2
429,998,2
430,1064,2
431,1005,2
432,1023,2
433,1166,2
434,1040,2
435,1038,2
436,1061,2
437,991,2
438,1017,2
439,1046,2
440,1015,2
441,1085,2
442,1089,2
443,1031,2
444,1069,2
445,1105,2
446,1083,2
447,1075,2
448,1064,2
449,1069,2
450,1062,2
451,1144,2
452,1072,2
453,1090,2
454,1182,2
455,1110,2
456,1082,2
457,1054,2
458,1039,2
459,1095,2
460,1171,2
461,1068,2
462,1072,2
463,1127,2
464,1085,2
465,1047,2
466,1079,2
467,1112,2
468,1067,2
469,1062,2
470,1104,2
471,1103,2
472,1173,2
473,1089,2
474,1123,2
475,1120,2
476,1165,2
477,1115,2
478,1109,2
479,1147,2
480,1099,2
481,1130,2
482,1130,2
483,1118,2
484,1108,2
485,1167,2
486,1200,2
487,1111,2
488,1181,2
489,1177,2
490,1141,2
491,1242,2
492,1139,2
493,1169,2
494,1152,2
495,1204,2
496,1147,2
497,1206,2
498,1175,2
499,1182,2
500,1160,2
501,1134,2
502,1165,2
503,1220,2
504,1238,2
505,3858,7
506,1150,2
507,1222,2
508,1136,2
509,1206,2
510,1157,2
511,1176,2
512,1181,2
513,1173,2
514,1238,2
515,1204,2
516,1239,2
517,1233,2
518,1222,2
519,1155,2
520,1209,2
521,1223,2
522,1231,2
523,1202,2
524,1240,2
525,1241,2
526,1245,2
527,1250,2
528,1220,2
529,1268,2
530,1191,2
531,1259,2
532,1200,2
533,1257,2
534,1274,2
535,1293,2
536,1212,2
537,1228,2
538,1236,2
539,1282,2
540,1195,2
541,1244,2
542,1211,2
543,1283,2
544,1285,2
545,1311,2
546,1274,2
547,1277,2
548,1282,2
549,1291,2
550,1250,2
551,1270,2
552,1281,2
553,1358,2
554,1281,2
555,1229,2
556,1302,2
557,1298,2
558,1323,2
559,1307,2
560,1280,2
561,1262,2
562,1356,2
563,1347,2
564,1328,2
565,1403,2
566,1315,2
567,1367,2
568,1362,2
569,1288,2
570,1324,2
571,1345,2
572,1289,2
573,1299,2
574,1342,2
575,1346,2
576,1279,2
577,1313,2
578,1292,2
579,1325,2
580,1340,2
581,1334,2
582,1368,2
583,1363,2
584,1439,2
585,1355,2
586,1340,2
587,1340,2
588,1341,2
589,1325,2
590,1364,2
591,1346,2
592,1334,2
593,1334,2
594,1323,2
595,1355,2
596,1328,2
597,1338,2
598,1391,2
599,1442,2
600,1389,2
601,1385,2
602,1415,2
603,1409,2
604,1419,2
605,1417,2
606,1369,2
607,1335,2
608,1377,2
609,1421,2
610,1452,2
611,1388,2
612,1396,2
613,1402,2
614,1358,2
615,1391,2
616,1414,2
617,1492,2
618,1457,2
619,1423,2
620,1479,2
621,1418,2
622,1386,2
623,1402,2
624,1463,2
625,1413,2
626,1441,2
627,1368,2
628,1411,2
629,1418,2
630,1421,2
631,1469,2
632,1495,2
633,1451,2
634,1464,2
635,1475,2
636,1462,2
637,1506,2
638,1462,2
639,1513,2
640,1403,2
641,1547,2
642,1514,2
643,1484,2
644,1447,2
645,1460,2
646,1499,2
647,1503,2
648,1467,2
649,1482,2
650,1470,2
651,1524,2
652,1513,2
653,1490,2
654,1576,2
655,1479,2
656,1461,2
657,1476,2
658,1480,2
659,1502,2
660,1469,2
661,1551,2
662,1547,2
663,1456,2
664,1543,2
665,1915,2
666,1583,2
667,1553,2
668,1525,2
669,1468,2
670,1493,2
671,1521,2
672,1489,2
673,1542,2
674,1548,2
675,1475,2
676,1533,2
677,1512,2
678,1509,2
679,1480,2
680,1501,2
681,1498,2
682,1538,2
683,1587,2
684,1520,2
685,1543,2
686,1524,2
687,1503,2
688,1645,2
689,1527,2
690,1546,2
691,1512,2
692,1602,2
693,1544,2
694,1612,2
695,1584,2
696,1568,2
697,1560,2
698,1572,2
699,1543,2
700,1599,2
701,1539,2
702,1624,2
703,1624,2
704,1544,2
705,1643,2
706,1559,2
707,1627,2
708,1585,2
709,1656,2
710,1651,2
711,1604,2
712,1607,2
713,1637,2
714,1633,2
715,1587,2
716,1607,2
717,1645,2
718,1552,2
719,1562,2
720,1631,2
721,1615,2
722,1611,2
723,1626,2
724,1586,2
725,1579,2
726,1613,2
727,1626,2
728,1580,2
729,1607,2
730,1648,2
731,1650,2
732,1620,2
733,1641,2
734,1694,2
735,1720,2
736,1662,2
737,1634,2
738,1624,2
739,5102,6
740,1679,2
741,1675,2
742,1622,2
743,1720,2
744,1683,2
745,1659,2
746,1639,2
747,1729,2
748,1688,2
749,1715,2
750,1756,2
751,1670,2
752,1671,2
753,1621,2
754,1756,2
755,1729,2
756,1719,2
757,1618,2
758,1706,2
759,1656,2
760,1711,2
761,1717,2
762,1708,2
763,1701,2
764,1639,2
765,1671,2
766,1709,2
767,1742,2
768,1681,2
769,1646,2
770,1738,2
771,1743,2
772,1746,2
773,1693,2
774,1675,2
775,1682,2
776,1695,2
777,1708,2
778,1752,2
779,1684,2
780,1792,2
781,1705,2
782,1734,2
783,1705,2
784,1704,2
785,1730,2
786,1782,2
787,1797,2
788,1728,2
789,1694,2
790,1804,2
791,1767,2
792,1831,2
793,1837,2
794,1777,2
795,1790,2
796,1724,2
797,1719,2
798,1758,2
799,1769,2
800,1785,2
801,1859,2
802,1781,2
803,1774,2
804,1767,2
805,1758,2
806,1778,2
807,1797,2
808,1815,2
809,1802,2
810,1979,2
811,1812,2
812,1733,2
813,1784,2
814,1794,2
815,1992,2
816,1838,2
817,1796,2
818,1760,2
819,1875,2
820,1861,2
821,1789,2
822,1866,2
823,1821,2
824,1881,2
825,1873,2
826,1816,2
827,1824,2
828,1857,2
829,1891,2
830,1882,2
831,1844,2
832,1869,2
833,1812,2
834,2028,2
835,1888,2
836,1855,2
837,1838,2
838,1897,2
839,1870,2
840,1827,2
841,1910,2
842,1802,2
843,1778,2
844,1834,2
845,1916,2
846,1901,2
847,1810,2
848,1867,2
849,1914,2
850,1895,2
851,1847,2
852,1915,2
853,1904,2
854,1880,2
855,1932,2
856,1928,2
857,1967,2
858,1907,2
859,1868,2
860,1883,2
861,1934,2
862,1814,2
863,1860,2
864,1899,2
865,1860,2
866,1898,2
867,1878,2
868,1944,2
869,1934,2
870,2021,2
871,1877,2
872,1946,2
873,1913,2
874,5018,5
875,2032,2
876,1928,2
877,1893,2
878,1955,2
879,1932,2
880,1970,2
881,1973,2
882,1908,2
883,1960,2
884,1923,2
885,1994,2
886,1969,2
887,1877,2
888,2038,2
889,1989,2
890,1986,2
891,2094,2
892,1901,2
893,2009,2
894,1986,2
895,2023,2
896,1925,2
897,1913,2
898,1935,2
899,1918,2
900,1977,2
901,1993,2
902,1913,2
903,2025,2
904,2007,2
905,1913,2
906,2037,2
907,2016,2
908,2062,2
909,2052,2
910,1973,2
911,2002,2
912,2076,2
913,2079,2
914,1973,2
915,2014,2
916,1959,2
917,2007,2
918,1966,2
919,2023,2
920,1982,2
921,2087,2
922,2052,2
923,1980,2
924,1949,2
925,2022,2
926,2023,2
927,2017,2
928,1975,2
929,1980,2
930,1961,2
931,2054,2
932,2020,2
933,2064,2
934,2037,2
935,2003,2
936,1984,2
937,2063,2
938,2150,2
939,2034,2
940,2120,2
941,2068,2
942,2083,2
943,2099,2
944,2127,2
945,2042,2
946,2099,2
947,2052,2
948,2137,2
949,2049,2
950,2126,2
951,2066,2
952,2020,2
953,2170,2
954,2132,2
955,2105,2
956,2086,2
957,2097,2
958,2124,2
959,2079,2
960,2075,2
961,2140,2
962,2111,2
963,2094,2
964,2096,2
965,2177,2
966,2115,2
967,2065,2
968,2086,2
969,2107,2
970,2170,2
971,2077,2
972,2142,2
973,2121,2
974,2184,2
975,2122,2
976,2095,2
977,2096,2
978,2158,2
979,2093,2
980,2186,2
981,2139,2
982,2160,2
983,2177,2
984,2256,2
985,2091,2
986,2161,2
987,2162,2
988,2109,2
989,2303,2
990,2112,2
991,2104,2
992,2127,2
993,2288,2
994,2163,2
995,2071,2
996,2179,2
997,2223,2
998,2345,2
999,2262,2
1000,2170,2
1001,2167,2
1002,2147,2
1003,2252,2
1004,2095,2
1005,2262,2
1006,2208,2
1007,2268,2
1008,2164,2
1009,4338,4
1010,4292,4
1011,4141,4
1012,4998,4
1013,4193,4
1014,4385,4
1015,4491,4
1016,4500,4
1017,4095,4
1018,4433,4
1019,4205,4
1020,4341,4
1021,4227,4
1022,4293,4
1023,4660,4
1024,4286,4
1025,2304,2
1026,2255,2
1027,2213,2
1028,2355,2
1029,2248,2
1030,2297,2
1031,2258,2
1032,2332,2
1033,2323,2
1034,2328,2
1035,2456,2
1036,2247,2
1037,2395,2
1038,2212,2
1039,2353,2
1040,2359,2
1041,2301,2
1042,2257,2
1043,2321,2
1044,2454,2
1045,2197,2
1046,2356,2
1047,2326,2
1048,2262,2
1049,2413,2
1050,2414,2
1051,5138,4
1052,2343,2
1053,2646,2
1054,2353,2
1055,2428,2
1056,2487,2
1057,2234,2
1058,2349,2
1059,2334,2
1060,2337,2
1061,2319,2
1062,2417,2
1063,2380,2
1064,2269,2
1065,2473,2
1066,2433,2
1067,2382,2
1068,2303,2
1069,2384,2
1070,2466,2
1071,2353,2
1072,2289,2
1073,2350,2
1074,2353,2
1075,2416,2
1076,2479,2
1077,2369,2
1078,2333,2
1079,2398,2
1080,4818,4
1081,2366,2
1082,2487,2
1083,2274,2
1084,2467,2
1085,2361,2
1086,2326,2
1087,2437,2
1088,2585,2
1089,2415,2
1090,2501,2
1091,2441,2
1092,2517,2
1093,2380,2
1094,2365,2
1095,2459,2
1096,2445,2
1097,2348,2
1098,2521,2
1099,2364,2
1100,5578,5
1101,2454,2
1102,2360,2
1103,2529,2
1104,2495,2
1105,2378,2
1106,2496,2
1107,2444,2
1108,2361,2
1109,2456,2
1110,2384,2
1111,2411,2
1112,2365,2
1113,2436,2
1114,2456,2
1115,2549,2
1116,2352,2
1117,2426,2
1118,2480,2
1119,2411,2
1120,2459,2
1121,2450,2
1122,2428,2
1123,4837,4
1124,2443,2
1125,2451,2
1126,2493,2
1127,2400,2
1128,2721,2
1129,2599,2
1130,2623,2
1131,2595,2
1132,2488,2
1133,2556,2
1134,2526,2
1135,2405,2
1136,2544,2
1137,2502,2
1138,2545,2
1139,2550,2
1140,2446,2
1141,2550,2
1142,2454,2
1143,2579,2
1144,2673,2
1145,2491,2
1146,2432,2
1147,2518,2
1148,2479,2
1149,2555,2
1150,2497,2
1151,2558,2
1152,2647,2
1153,6177,5
1154,2686,2
1155,2729,2
1156,2596,2
1157,2481,2
1158,2549,2
1159,2482,2
1160,2624,2
1161,2551,2
1162,2660,2
1163,2535,2
1164,2505,2
1165,2535,2
1166,2795,2
1167,2545,2
1168,2765,2
1169,2619,2
1170,2575,2
1171,2468,2
1172,2617,2
1173,2625,2
1174,2686,2
1175,2610,2
1176,2656,2
1177,2760,2
1178,2537,2
1179,2635,2
1180,2603,2
1181,2527,2
1182,2619,2
1183,2632,2
1184,2671,2
1185,2639,2
1186,5212,4
1187,2583,2
1188,2734,2
1189,2543,2
1190,2577,2
1191,2669,2
1192,2452,2
1193,2654,2
1194,2557,2
1195,2650,2
1196,2490,2
1197,2609,2
1198,2672,2
1199,2581,2
1200,2548,2
1201,2723,2
1202,2613,2
1203,2628,2
1204,2981,2
1205,2663,2
1206,2568,2
1207,2666,2
1208,2718,2
1209,2632,2
1210,2634,2
1211,5200,4
1212,2733,2
1213,2689,2
1214,2611,2
1215,2748,2
1216,2592,2
1217,2702,2
1218,2773,2
1219,2687,2
1220,2654,2
1221,2845,2
1222,2651,2
1223,2742,2
1224,2579,2
1225,2649,2
1226,2661,2
1227,2741,2
1228,2665,2
1229,2591,2
1230,2690,2
1231,2839,2
1232,2693,2
1233,2773,2
1234,2622,2
1235,2787,2
1236,2665,2
1237,2702,2
1238,2756,2
1239,2827,2
1240,2730,2
1241,2797,2
1242,2704,2
1243,2606,2
1244,2719,2
1245,2656,2
1246,2766,2
1247,2783,2
1248,2695,2
1249,2774,2
1250,2756,2
1251,2769,2
1252,2839,2
1253,2848,2
1254,2792,2
1255,3095,2
1256,2762,2
1257,2828,2
1258,2788,2
1259,2763,2
1260,2917,2
1261,2695,2
1262,2732,2
1263,2760,2
1264,2782,2
1265,2695,2
1266,5743,4
1267,2735,2
1268,2751,2
1269,2742,2
1270,2737,2
1271,2747,2
1272,2739,2
1273,2668,2
1274,2781,2
1275,2888,2
1276,2818,2
1277,2892,2
1278,2758,2
1279,2807,2
1280,2755,2
1281,2860,2
1282,2756,2
1283,2852,2
1284,2851,2
1285,2765,2
1286,2910,2
1287,2817,2
1288,2801,2
1289,2843,2
1290,2821,2
1291,2865,2
1292,2856,2
1293,2898,2
1294,2891,2
1295,2766,2
1296,2777,2
1297,2900,2
1298,2794,2
1299,3060,2
1300,2812,2
1301,2880,2
1302,2846,2
1303,2902,2
1304,2978,2
1305,2914,2
1306,2867,2
1307,2916,2
1308,2900,2
1309,2924,2
1310,2752,2
1311,2852,2
1312,2766,2
1313,2808,2
1314,2772,2
1315,2824,2
1316,2788,2
1317,2976,2
1318,2967,2
1319,3006,2
1320,3079,2
1321,2945,2
1322,2853,2
1323,2926,2
1324,3016,2
1325,2889,2
1326,2912,2
1327,2903,2
1328,2956,2
1329,2954,2
1330,2915,2
1331,2870,2
1332,2739,2
1333,2867,2
1334,2979,2
1335,2839,2
1336,2938,2
1337,2885,2
1338,2848,2
1339,2915,2
1340,2822,2
1341,2834,2
1342,2922,2
1343,2932,2
1344,2971,2
1345,2866,2
1346,3021,2
1347,2943,2
1348,6682,4
1349,2968,2
1350,2914,2
1351,2875,2
1352,2781,2
1353,2909,2
1354,2917,2
1355,2895,2
1356,5405,3
1357,2971,2
1358,2979,2
1359,2975,2
1360,5452,4
1361,2915,2
1362,3123,2
1363,3024,2
1364,3012,2
1365,2933,2
1366,3180,2
1367,2810,2
1368,2927,2
1369,2859,2
1370,3136,2
1371,2905,2
1372,3057,2
1373,3103,2
1374,3052,2
1375,3149,2
1376,3013,2
1377,3040,2
1378,3032,2
1379,3040,2
1380,2872,2
1381,2916,2
1382,3172,2
1383,3027,2
1384,2976,2
1385,2978,2
1386,3021,2
1387,3127,2
1388,3120,2
1389,2973,2
1390,3042,2
1391,2974,2
1392,2981,2
1393,2905,2
1394,3110,2
1395,3078,2
1396,3034,2
1397,3051,2
1398,2997,2
1399,3138,2
1400,2973,2
1401,3085,2
1402,2983,2
1403,3019,2
1404,6624,4
1405,3223,2
1406,2960,2
1407,3075,2
1408,3217,2
1409,2978,2
1410,3147,2
1411,3178,2
1412,2966,2
1413,3111,2
1414,3188,2
1415,3046,2
1416,3075,2
1417,3058,2
1418,2999,2
1419,3118,2
1420,2923,2
1421,3017,2
1422,3216,2
1423,3022,2
1424,3066,2
1425,3000,2
1426,3111,2
1427,3014,2
1428,2987,2
1429,3130,2
1430,3154,2
1431,3133,2
1432,3134,2
1433,3265,2
1434,3019,2
1435,3170,2
1436,3094,2
1437,3157,2
1438,5429,3
1439,3292,2
1440,3093,2
1441,3129,2
1442,3071,2
1443,3126,2
1444,3031,2
1445,3105,2
1446,3272,2
1447,3075,2
1448,3131,2
1449,3135,2
1450,3075,2
1451,3017,2
1452,3220,2
1453,3195,2
1454,3047,2
1455,3053,2
1456,3144,2
1457,3239,2
1458,3188,2
1459,3104,2
1460,3165,2
1461,3161,2
1462,3391,2
1463,3200,2
1464,3124,2
1465,3037,2
1466,3172,2
1467,3214,2
1468,3215,2
1469,3156,2
1470,3080,2
1471,3183,2
1472,3173,2
1473,3089,2
1474,3223,2
1475,3141,2
1476,3228,2
1477,3098,2
1478,3138,2
1479,3251,2
1480,3316,2
1481,3281,2
1482,3345,2
1483,3408,2
1484,3175,2
1485,3213,2
1486,3172,2
1487,3104,2
1488,3184,2
1489,3177,2
1490,3395,2
1491,3097,2
1492,3172,2
1493,3334,2
1494,3247,2
1495,3301,2
1496,3300,2
1497,3203,2
1498,3320,2
1499,3363,2
1500,3210,2
1501,3210,2
1502,3163,2
1503,3144,2
1504,3206,2
1505,3275,2
1506,3143,2
1507,3091,2
1508,6675,4
1509,3148,2
1510,3241,2
1511,3355,2
1512,3236,2
1513,3226,2
1514,3313,2
1515,3442,2
1516,3373,2
1517,3372,2
1518,3270,2
1519,3178,2
1520,3344,2
1521,5725,3
1522,3302,2
1523,3271,2
1524,3211,2
1525,3280,2
1526,3319,2
1527,3338,2
1528,3245,2
1529,3258,2
1530,3358,2
1531,3591,2
1532,3399,2
1533,3249,2
1534,3228,2
1535,3218,2
1536,3209,2
1537,5703,3
1538,5523,3
1539,5143,3
1540,5395,3
1541,5348,3
1542,5252,3
1543,5660,3
1544,6132,3
1545,5342,3
1546,5321,3
1547,5548,3
1548,5599,3
1549,5379,3
1550,5302,3
1551,5465,3
1552,5271,3
1553,5572,3
1554,5194,3
1555,5662,3
1556,5466,3
1557,5514,3
1558,5301,3
1559,5325,3
1560,5526,3
1561,5742,3
1562,5218,3
1563,5545,3
1564,5396,3
1565,5180,3
1566,5167,3
1567,5373,3
1568,5597,3
1569,5272,3
1570,5512,3
1571,5689,3
1572,6560,4
1573,5676,3
1574,5461,3
1575,5752,3
1576,5589,3
1577,5591,3
1578,5210,3
1579,14646,9
1580,5495,3
1581,5330,3
1582,5267,3
1583,5229,3
1584,5539,3
1585,5608,3
1586,14570,9
1587,5807,3
1588,5349,3
1589,5637,3
1590,5474,3
1591,5287,3
1592,5520,3
1593,5652,3
1594,5452,3
1595,5736,3
1596,5522,3
1597,5684,3
1598,5458,3
1599,5731,3
1600,5259,3
1601,5788,3
1602,5433,3
1603,5507,3
1604,5278,3
1605,5415,3
1606,5952,3
1607,5567,3
1608,5507,3
1609,5467,3
1610,5633,3
1611,5193,3
1612,5666,3
1613,5408,3
1614,5506,3
1615,5309,3
1616,5299,3
1617,18310,11
1618,5529,3
1619,5540,3
1620,5264,3
1621,5754,3
1622,5265,3
1623,5331,3
1624,5335,3
1625,5323,3
1626,5395,3
1627,5799,3
1628,5688,3
1629,14647,8
1630,5616,3
1631,5378,3
1632,5633,3
1633,5461,3
1634,5417,3
1635,5461,3
1636,5659,3
1637,5829,3
1638,5449,3
1639,5468,3
1640,5779,3
1641,5671,3
1642,6222,3
1643,5770,3
1644,5622,3
1645,5517,3
1646,5489,3
1647,5416,3
1648,5826,3
1649,5745,3
1650,5415,3
1651,5720,3
1652,6095,3
1653,5555,3
1654,5263,3
1655,5462,3
1656,5351,3
1657,5695,3
1658,5559,3
1659,6026,3
1660,5595,3
1661,6043,3
1662,6834,4
1663,5691,3
1664,5566,3
1665,5314,3
1666,5854,3
1667,5567,3
1668,5441,3
1669,5350,3
1670,5635,3
1671,5794,3
1672,5447,3
1673,5704,3
1674,5987,3
1675,5361,3
1676,6057,3
1677,5857,3
1678,5968,3
1679,5750,3
1680,5697,3
1681,5652,3
1682,5753,3
1683,5780,3
1684,5866,3
1685,5597,3
1686,5685,3
1687,5909,3
1688,5719,3
1689,5841,3
1690,5905,3
1691,5827,3
1692,5571,3
1693,5604,3
1694,5518,3
1695,5527,3
1696,5478,3
1697,5735,3
1698,5751,3
1699,7490,4
1700,5978,3
1701,5781,3
1702,5581,3
1703,5782,3
1704,5502,3
1705,5805,3
1706,9806,5
1707,5683,3
1708,6283,3
1709,5417,3
1710,6029,3
1711,5800,3
1712,5529,3
1713,5773,3
1714,5517,3
1715,5728,3
1716,5443,3
1717,5392,3
1718,6007,3
1719,5864,3
1720,15408,8
1721,5975,3
1722,5895,3
1723,5823,3
1724,5898,3
1725,5509,3
1726,5541,3
1727,5581,3
1728,5668,3
1729,5570,3
1730,5785,3
1731,5514,3
1732,5986,3
1733,5833,3
1734,6067,3
1735,7252,4
1736,5751,3
1737,6017,3
1738,5914,3
1739,5777,3
1740,6108,3
1741,5892,3
1742,5866,3
1743,5556,3
1744,6034,3
1745,5778,3
1746,5702,3
1747,5822,3
1748,5672,3
1749,5526,3
1750,5584,3
1751,6063,3
1752,7698,4
1753,5852,3
1754,5888,3
1755,5501,3
1756,5855,3
1757,5958,3
1758,5929,3
1759,5894,3
1760,5840,3
1761,5967,3
1762,5788,3
1763,5932,3
1764,5693,3
1765,5733,3
1766,5441,3
1767,6004,3
1768,5992,3
1769,5899,3
1770,5781,3
1771,5949,3
1772,6048,3
1773,6485,3
1774,6091,3
1775,6011,3
1776,5901,3
1777,5971,3
1778,5824,3
1779,5876,3
1780,5847,3
1781,5941,3
1782,5968,3
1783,5530,3
1784,5862,3
1785,5893,3
1786,5862,3
1787,6014,3
1788,5753,3
1789,5681,3
1790,5748,3
1791,6054,3
1792,6105,3
1793,7072,3
1794,5624,3
1795,5551,3
1796,5774,3
1797,5721,3
1798,6072,3
1799,5695,3
1800,5946,3
1801,6014,3
1802,6053,3
1803,5951,3
1804,6084,3
1805,6037,3
1806,5845,3
1807,6220,3
1808,5931,3
1809,5855,3
1810,6066,3
1811,5705,3
1812,6099,3
1813,6095,3
1814,5938,3
1815,6065,3
1816,6018,3
1817,5926,3
1818,5970,3
1819,5822,3
1820,6213,3
1821,5802,3
1822,6198,3
1823,6025,3
1824,5988,3
1825,5654,3
1826,6100,3
1827,6008,3
1828,5703,3
1829,5833,3
1830,5856,3
1831,5889,3
1832,6125,3
1833,5743,3
1834,8377,4
1835,6297,3
1836,5692,3
1837,6019,3
1838,5652,3
1839,5899,3
1840,5692,3
1841,6128,3
1842,6197,3
1843,5889,3
1844,6293,3
1845,6002,3
1846,5997,3
1847,6084,3
1848,6101,3
1849,6288,3
1850,6088,3
1851,5764,3
1852,6022,3
1853,5946,3
1854,6118,3
1855,5841,3
1856,6117,3
1857,5981,3
1858,5906,3
1859,5937,3
1860,6040,3
1861,5839,3
1862,7319,3
1863,6327,3
1864,5948,3
1865,5992,3
1866,5729,3
1867,5821,3
1868,6214,3
1869,6166,3
1870,5904,3
1871,6205,3
1872,16077,8
1873,6211,3
1874,5826,3
1875,5861,3
1876,6279,3
1877,6010,3
1878,6103,3
1879,6149,3
1880,6649,3
1881,6327,3
1882,5780,3
1883,6264,3
1884,19290,10
1885,6052,3
1886,6237,3
1887,6018,3
1888,6325,3
1889,5932,3
1890,6056,3
1891,6192,3
1892,6313,3
1893,5929,3
1894,6242,3
1895,6076,3
1896,6260,3
1897,6226,3
1898,6214,3
1899,6312,3
1900,5923,3
1901,18635,9
1902,6198,3
1903,6317,3
1904,6221,3
1905,5988,3
1906,6314,3
1907,6337,3
1908,6316,3
1909,5988,3
1910,6163,3
1911,5920,3
1912,6345,3
1913,6136,3
1914,6217,3
1915,6569,3
1916,6070,3
1917,6135,3
1918,5960,3
1919,6132,3
1920,6105,3
