MB,Read Time (ns),Read Time / Number (ns)
390,910601,2334
391,897791,2296
392,984690,2511
393,911602,2319
394,944054,2396
395,936216,2370
396,918703,2319
397,914132,2302
398,941698,2366
399,920942,2308
400,985443,2463
401,986816,2460
402,953347,2371
403,957300,2375
404,940984,2329
405,942702,2327
406,962151,2369
407,992814,2439
408,934868,2291
409,981397,2399
410,943587,2301
411,967067,2352
412,954180,2315
413,989081,2394
414,966979,2335
415,950336,2289
416,969588,2330
417,989150,2372
418,985328,2357
419,969690,2314
420,1011278,2407
421,981115,2330
422,981698,2326
423,982914,2323
424,993775,2343
425,1030148,2423
426,996980,2340
427,1023457,2396
428,986377,2304
429,996241,2322
430,1010451,2349
431,1075304,2494
432,1081366,2503
433,1034635,2389
434,1029718,2372
435,1027980,2363
436,1473565,3379
437,1093431,2502
438,1014098,2315
439,1032687,2352
440,1041311,2366
441,1122803,2546
442,1066239,2412
443,1041057,2350
444,1070535,2411
445,1085842,2440
446,1043328,2339
447,1067667,2388
448,1037890,2316
449,1067785,2378
450,1038694,2308
451,1075581,2384
452,1070135,2367
453,1052140,2322
454,1078136,2374
455,1045882,2298
456,1095656,2402
457,1040605,2277
458,1092516,2385
459,1057988,2304
460,1087322,2363
461,1081334,2345
462,1117729,2419
463,1088496,2350
464,1094419,2358
465,1091291,2346
466,1087038,2332
467,1080897,2314
468,1073446,2293
469,1089184,2322
470,1122908,2389
471,1119809,2377
472,1099648,2329
473,1084901,2293
474,1109674,2341
475,1085155,2284
476,1113765,2339
477,1109066,2325
478,1144787,2394
479,1112712,2322
480,1134649,2363
481,1107126,2301
482,1150329,2386
483,1125903,2331
484,1113070,2299
485,1138750,2347
486,1146708,2359
487,1124173,2308
488,1142714,2341
489,1132104,2315
490,1160538,2368
491,1169051,2380
492,1138443,2313
493,1160145,2353
494,1150506,2328
495,1151704,2326
496,1170377,2359
497,1150393,2314
498,1205693,2421
499,1155043,2314
500,1182478,2364
501,1194102,2383
502,1176803,2344
503,1186536,2358
504,1165152,2311
505,1138113,2253
506,1155124,2282
507,1179175,2325
508,1176256,2315
509,1201624,2360
510,1208606,2369
511,1200412,2349
512,1201920,2347
513,1205790,2350
514,1229646,2392
515,1209648,2348
516,1197900,2321
517,1199426,2319
518,1215467,2346
519,1236529,2382
520,1235653,2376
521,1274512,2446
522,1230938,2358
523,1240806,2372
524,1212984,2314
525,1225977,2335
526,1219922,2319
527,1215012,2305
528,1243087,2354
529,1260339,2382
530,1224684,2310
531,1254349,2362
532,1220480,2294
533,1282454,2406
534,1227569,2298
535,1269069,2372
536,1258853,2348
537,1291441,2404
538,1269259,2359
539,1278041,2371
540,1257218,2328
541,1284314,2373
542,1309692,2416
543,1265545,2330
544,1260397,2316
545,1784496,3274
546,1317765,2413
547,1299369,2375
548,1287278,2349
549,1312459,2390
550,1275417,2318
551,1284533,2331
552,1301050,2356
553,1335552,2415
554,1302054,2350
555,1316321,2371
556,1311851,2359
557,1309367,2350
558,1307603,2343
559,1296160,2318
560,1310527,2340
561,1352964,2411
562,1327889,2362
563,1344464,2388
564,1321798,2343
565,1336806,2366
566,1312699,2319
567,1314231,2317
568,1294640,2279
569,1343960,2361
570,1346756,2362
571,1335756,2339
572,1314810,2298
573,1341127,2340
574,1391561,2424
575,1338089,2327
576,1329817,2308
577,1386984,2403
578,1365491,2362
579,1349365,2330
580,1333688,2299
581,1358912,2338
582,1349320,2318
583,1379684,2366
584,1357336,2324
585,1369215,2340
586,1382659,2359
587,1395085,2376
588,1398018,2377
589,1415770,2403
590,1382742,2343
591,1399026,2367
592,1393115,2353
593,1363735,2299
594,1396247,2350
595,1410398,2370
596,1406051,2359
597,1398210,2342
598,1442429,2412
599,1441796,2407
600,1415601,2359
601,1393216,2318
602,1402150,2329
603,1413783,2344
604,1440459,2384
605,1425807,2356
606,1427895,2356
607,1423523,2345
608,1423026,2340
609,1396961,2293
610,1423426,2333
611,1443110,2361
612,1410186,2304
613,1422602,2320
614,1490615,2427
615,1465194,2382
616,1460881,2371
617,1438999,2332
618,1407236,2277
619,1416875,2288
620,1474538,2378
621,1444071,2325
622,1508286,2424
623,1458339,2340
624,1466741,2350
625,1434732,2295
626,1482131,2367
627,1465417,2337
628,1474378,2347
629,1470958,2338
630,1509754,2396
631,1485312,2353
632,1509918,2389
633,1467032,2317
634,1531872,2416
635,1482311,2334
636,1508358,2371
637,1483296,2328
638,1518074,2379
639,1485943,2325
640,1507152,2354
641,1516078,2365
642,1517062,2363
643,1593249,2477
644,1500310,2329
645,1529298,2371
646,2124499,3288
647,1513931,2339
648,1555661,2400
649,1544944,2380
650,1551388,2386
651,1515240,2327
652,1557996,2389
653,1562978,2393
654,1553969,2376
655,1555940,2375
656,1560904,2379
657,1523050,2318
658,1590423,2417
659,1512638,2295
660,1581480,2396
661,1531546,2317
662,1573298,2376
663,1567193,2363
664,1531944,2307
665,1541987,2318
666,1616468,2427
667,1528286,2291
668,1561906,2338
669,1579110,2360
670,1618002,2414
671,1564398,2331
672,1575638,2344
673,1585604,2356
674,1560415,2315
675,1588663,2353
676,1633494,2416
677,1576982,2329
678,1611237,2376
679,1574662,2319
680,1635712,2405
681,1596726,2344
682,1619768,2375
683,1616022,2366
684,1599491,2338
685,1607246,2346
686,1602524,2336
687,1606784,2338
688,1640618,2384
689,1604786,2329
690,1611695,2335
691,1687187,2441
692,1619554,2340
693,1597557,2305
694,1654702,2384
695,1621724,2333
696,1645933,2364
697,1667743,2392
698,1660576,2379
699,1635575,2339
700,1681736,2402
701,1656821,2363
702,1665385,2372
703,1616306,2299
704,1685884,2394
705,1626456,2307
706,1639152,2321
707,1687818,2387
708,1660096,2344
709,1641908,2315
710,1688868,2378
711,1703563,2396
712,1707699,2398
713,1686952,2365
714,1719968,2408
715,1659543,2321
716,1702592,2377
717,1689543,2356
718,1669856,2325
719,1696874,2360
720,1717517,2385
721,1656423,2297
722,1702484,2358
723,1682208,2326
724,1745891,2411
725,1727703,2383
726,1696301,2336
727,1705127,2345
728,1772907,2435
729,1707045,2341
730,1729131,2368
731,1705817,2333
732,1744161,2382
733,1707546,2329
734,1740039,2370
735,1734031,2359
736,1742482,2367
737,1750450,2375
738,1704219,2309
739,1793362,2426
740,1789144,2417
741,1741139,2349
742,1775101,2392
743,1751369,2357
744,1757825,2362
745,1718093,2306
746,1747313,2342
747,1760076,2356
748,1795894,2400
749,1761303,2351
750,1792282,2389
751,1779594,2369
752,1770824,2354
753,1756845,2333
754,1766010,2342
755,1741383,2306
756,1775202,2348
757,1744148,2304
758,1790183,2361
759,1797272,2367
760,1786683,2350
761,1823334,2395
762,1785034,2342
763,1829593,2397
764,1822835,2385
765,1779048,2325
766,1837739,2399
767,1779737,2320
768,1809979,2356
769,1790971,2328
770,1783457,2316
771,1825900,2368
772,1773063,2296
773,1795421,2322
774,1782385,2302
775,1830683,2362
776,1826600,2353
777,1815487,2336
778,1791513,2302
779,1820212,2336
780,1810953,2321
781,1838450,2353
782,1874803,2397
783,1829576,2336
784,1820613,2322
785,1817370,2315
786,1829731,2327
787,1862311,2366
788,1835902,2329
789,1844116,2337
790,1892674,2395
791,1861931,2353
792,1908975,2410
793,1895659,2390
794,1862584,2345
795,1865831,2346
796,1906315,2394
797,1880562,2359
798,1854589,2324
799,1861514,2329
800,1902778,2378
801,1901410,2373
802,1851565,2308
803,1846151,2299
804,1852989,2304
805,1907222,2369
806,1874928,2326
807,1886250,2337
808,1922618,2379
809,1878286,2321
810,1881031,2322
811,1866875,2301
812,1923866,2369
813,1895686,2331
814,1914838,2352
815,1905063,2337
816,1905323,2334
817,1933774,2366
818,1990152,2432
819,1929638,2356
820,1920644,2342
821,1926697,2346
822,1922958,2339
823,1921633,2334
824,1912440,2320
825,1936123,2346
826,1966427,2380
827,1971685,2384
828,2007891,2424
829,1960306,2364
830,1987268,2394
831,1962120,2361
832,1933453,2323
833,2000339,2401
834,1963616,2354
835,1982182,2373
836,1951628,2334
837,1995945,2384
838,1947423,2323
839,1988319,2369
840,1969339,2344
841,1958989,2329
842,1937043,2300
843,1981725,2350
844,1999691,2369
845,1963875,2324
846,1922653,2272
847,2004773,2366
848,2001268,2359
849,2008805,2366
850,1961710,2307
851,1999109,2349
852,2005112,2353
853,1995853,2339
854,1968960,2305
855,1981830,2317
856,2014741,2353
857,2039827,2380
858,1994601,2324
859,2057624,2395
860,2038598,2370
861,1998098,2320
862,2032956,2358
863,1968728,2281
864,1993014,2306
865,2021924,2337
866,2025667,2339
867,2000952,2307
868,1998144,2302
869,2040913,2348
870,2012313,2313
871,2092758,2402
872,2042617,2342
873,2078370,2380
874,2062927,2360
875,2069338,2364
876,2039651,2328
877,2069771,2360
878,2054034,2339
879,2038470,2319
880,2065889,2347
881,2052788,2330
882,2068841,2345
883,2021788,2289
884,2068979,2340
885,2094253,2366
886,2079666,2347
887,2046606,2307
888,2102035,2367
889,2107153,2370
890,2073099,2329
891,2017823,2264
892,2046704,2294
893,2077883,2326
894,2120830,2372
895,2097441,2343
896,2082086,2323
897,2055662,2291
898,2086927,2323
899,2086368,2320
900,2141228,2379
901,2104058,2335
902,2119793,2350
903,2094288,2319
904,2148618,2376
905,2093512,2313
906,2129687,2350
907,2152061,2372
908,2122819,2337
909,2475008,2722
910,2216371,2435
911,2109156,2315
912,2125254,2330
913,2152312,2357
914,2200037,2407
915,2170974,2372
916,2151650,2348
917,2166965,2363
918,2201100,2397
919,2117305,2303
920,2133689,2319
921,2132639,2315
922,2185236,2370
923,2122284,2299
924,2136425,2312
925,2169309,2345
926,2185923,2360
927,2129000,2296
928,2141651,2307
929,2178892,2345
930,2199661,2365
931,2184290,2346
932,2135202,2290
933,2218607,2377
934,2242368,2400
935,2182132,2333
936,2181693,2330
937,2180364,2326
938,2237994,2385
939,2201771,2344
940,2151947,2289
941,2226321,2365
942,2232804,2370
943,2165771,2296
944,2164794,2293
945,2218115,2347
946,2223767,2350
947,2236078,2361
948,2293010,2418
949,2241740,2362
950,2270754,2390
951,2204573,2318
952,2337093,2454
953,2260250,2371
954,2295648,2406
955,2248838,2354
956,2263571,2367
957,2277148,2379
958,2246994,2345
959,2236962,2332
960,2281063,2376
961,2273013,2365
962,2275443,2365
963,2252095,2338
964,2296694,2382
965,2277042,2359
966,2318349,2399
967,2254791,2331
968,2261771,2336
969,2342152,2417
970,2269911,2340
971,2244947,2311
972,2346581,2414
973,2299249,2363
974,2358731,2421
975,2270217,2328
976,2317526,2374
977,2258026,2311
978,2394179,2448
979,2267539,2316
980,2372600,2421
981,2352077,2397
982,2406628,2450
983,2352786,2393
984,2310718,2348
985,2296733,2331
986,2325196,2358
987,2336360,2367
988,2669430,2701
989,2278984,2304
990,2295931,2319
991,2340222,2361
992,2402922,2422
993,2316033,2332
994,2409549,2424
995,2366133,2378
996,2406731,2416
997,2341635,2348
998,2355181,2359
999,2315967,2318
1000,2385367,2385
1001,2343269,2340
1002,2380110,2375
1003,2370785,2363
1004,2359079,2349
1005,2370197,2358
1006,2376502,2362
1007,2354032,2337
1008,2348735,2330
1009,2339531,2318
1010,2469920,2445
1011,2494571,2467
1012,2434305,2405
1013,2407106,2376
1014,2409716,2376
1015,2394083,2358
1016,3249694,3198
1017,2753499,2707
1018,2498367,2454
1019,2573460,2525
1020,2462071,2413
1021,2520541,2468
1022,2478731,2425
1023,3080705,3011
1024,2718808,2655
1025,2377928,2319
1026,2387426,2326
1027,2530183,2463
1028,2482012,2414
1029,2374543,2307
1030,2474762,2402
1031,2336240,2265
1032,2410583,2335
1033,2462436,2383
1034,2435252,2355
1035,2440959,2358
1036,2472363,2386
1037,2440853,2353
1038,2494693,2403
1039,2445625,2353
1040,2496662,2400
1041,2405370,2310
1042,2461258,2362
1043,2456350,2355
1044,2458841,2355
1045,2475612,2369
1046,2513008,2402
1047,2516792,2403
1048,2503148,2388
1049,2452984,2338
1050,2544616,2423
1051,2447839,2329
1052,2527591,2402
1053,2489278,2363
1054,2561314,2430
1055,2499338,2369
1056,2556946,2421
1057,2495097,2360
1058,3039244,2872
1059,2488573,2349
1060,2518927,2376
1061,2453424,2312
1062,2496427,2350
1063,2481600,2334
1064,2585921,2430
1065,2552992,2397
1066,2602360,2441
1067,2541393,2381
1068,2558048,2395
1069,2512238,2350
1070,2559982,2392
1071,2535019,2366
1072,2573333,2400
1073,2506163,2335
1074,2550184,2374
1075,2555174,2376
1076,2558902,2378
1077,2528875,2348
1078,2522120,2339
1079,2574420,2385
1080,2622088,2427
1081,2516042,2327
1082,2550632,2357
1083,2573897,2376
1084,2557620,2359
1085,2511063,2314
1086,2514402,2315
1087,2612962,2403
1088,2584482,2375
1089,2608050,2394
1090,2589361,2375
1091,2602867,2385
1092,2616151,2395
1093,2541492,2325
1094,2734316,2499
1095,2583614,2359
1096,2577684,2351
1097,2526280,2302
1098,2612182,2379
1099,2605756,2371
1100,2689946,2445
1101,2638444,2396
1102,2639412,2395
1103,2579962,2339
1104,2575800,2333
1105,2590949,2344
1106,2578512,2331
1107,2622833,2369
1108,2645035,2387
1109,2685586,2421
1110,2633377,2372
1111,2659603,2393
1112,2665390,2396
1113,2586257,2323
1114,2605311,2338
1115,2672714,2397
1116,2653801,2377
1117,2623090,2348
1118,2589389,2316
1119,2669840,2385
1120,2687460,2399
1121,2593896,2313
1122,2669408,2379
1123,2658914,2367
1124,2640939,2349
1125,2597808,2309
1126,2718559,2414
1127,2644127,2346
1128,2642120,2342
1129,2617492,2318
1130,3002843,2657
1131,2692964,2381
1132,2663336,2352
1133,2661785,2349
1134,2699437,2380
1135,2694012,2373
1136,2651151,2333
1137,2667392,2345
1138,2745314,2412
1139,2653776,2329
1140,2649676,2324
1141,2657935,2329
1142,2719636,2381
1143,2656184,2323
1144,2912380,2545
1145,2715979,2372
1146,2707199,2362
1147,2753419,2400
1148,2701624,2353
1149,2680599,2332
1150,2716135,2361
1151,2728755,2370
1152,2770069,2404
1153,2704189,2345
1154,2755318,2387
1155,2691581,2330
1156,2725843,2357
1157,2728992,2358
1158,2753576,2377
1159,2734255,2359
1160,2765364,2383
1161,2723525,2345
1162,2815656,2423
1163,2691839,2314
1164,2748787,2361
1165,2740774,2352
1166,2881673,2471
1167,2710468,2322
1168,2770957,2372
1169,2699534,2309
1170,2804141,2396
1171,2744789,2343
1172,2862206,2442
1173,2765338,2357
1174,2824106,2405
1175,2769142,2356
1176,2770364,2355
1177,2784717,2365
1178,2725246,2313
1179,2760188,2341
1180,2893375,2452
1181,2757109,2334
1182,2835783,2399
1183,2774717,2345
1184,2878301,2430
1185,2728334,2302
1186,2928689,2469
1187,2825619,2380
1188,2800325,2357
1189,2772162,2331
1190,2864714,2407
1191,2808200,2357
1192,2834898,2378
1193,2842164,2382
1194,2798972,2344
1195,2781732,2327
1196,2870741,2400
1197,2813302,2350
1198,2833562,2365
1199,3254311,2714
1200,2898814,2415
1201,2869120,2388
1202,2946670,2451
1203,2805138,2331
1204,2932169,2435
1205,2863463,2376
1206,2891066,2397
1207,2787427,2309
1208,2921368,2418
1209,2810379,2324
1210,2851618,2356
1211,2893855,2389
1212,2934075,2420
1213,2813174,2319
1214,2890916,2381
1215,2814765,2316
1216,2913230,2395
1217,2894021,2377
1218,2880752,2365
1219,2880503,2363
1220,2949509,2417
1221,2880543,2359
1222,2964317,2425
1223,2840710,2322
1224,2875570,2349
1225,2875647,2347
1226,2955701,2410
1227,2898650,2362
1228,2942783,2396
1229,2890643,2352
1230,3086097,2509
1231,2905792,2360
1232,2917154,2367
1233,2933956,2379
1234,3061385,2480
1235,2919537,2363
1236,2881397,2331
1237,2856947,2309
1238,2941528,2376
1239,2981094,2406
1240,2909364,2346
1241,2914184,2348
1242,2936869,2364
1243,2948936,2372
1244,2962598,2381
1245,2868221,2303
1246,2988540,2398
1247,3010468,2414
1248,2976415,2384
1249,2933181,2348
1250,2988195,2390
1251,2918311,2332
1252,3031932,2421
1253,2928231,2336
1254,2922127,2330
1255,2920858,2327
1256,2948242,2347
1257,2944072,2342
1258,3008650,2391
1259,2954994,2347
1260,2918326,2316
1261,3164825,2509
1262,3015528,2389
1263,3028353,2397
1264,2955574,2338
1265,2915416,2304
1266,3413345,2696
1267,3016357,2380
1268,3065578,2417
1269,2996569,2361
1270,3096058,2437
1271,2952396,2322
1272,2987857,2348
1273,3040742,2388
1274,3078688,2416
1275,3004454,2356
1276,2991972,2344
1277,2943401,2304
1278,3002060,2349
1279,3056639,2389
1280,2994614,2339
1281,2988849,2333
1282,3066633,2392
1283,3065086,2388
1284,3042898,2369
1285,3073550,2391
1286,3101020,2411
1287,3053835,2372
1288,3018550,2343
1289,3013141,2337
1290,3096024,2400
1291,2984816,2312
1292,3071147,2377
1293,3088080,2388
1294,3094343,2391
1295,3016247,2329
1296,3427874,2644
1297,3038017,2342
1298,3111183,2396
1299,3033833,2335
1300,3364370,2587
1301,3058699,2351
1302,3149146,2418
1303,3053214,2343
1304,3148057,2414
1305,3087044,2365
1306,3179777,2434
1307,3095218,2368
1308,3085700,2359
1309,3018041,2305
1310,3159600,2411
1311,3062347,2335
1312,3142261,2395
1313,3147622,2397
1314,3092501,2353
1315,3074894,2338
1316,3088606,2346
1317,3042058,2309
1318,3186540,2417
1319,3064192,2323
1320,3106051,2353
1321,3070980,2324
1322,3154321,2386
1323,3065179,2316
1324,3139992,2371
1325,3082076,2326
1326,3250323,2451
1327,3464188,2610
1328,3132692,2358
1329,3086747,2322
1330,3517835,2644
1331,3114146,2339
1332,3133849,2352
1333,3188822,2392
1334,3188838,2390
1335,3144333,2355
1336,3228531,2416
1337,3204008,2396
1338,3220115,2406
1339,3144588,2348
1340,3122847,2330
1341,3132311,2335
1342,3139879,2339
1343,3092586,2302
1344,3111550,2315
1345,3160382,2349
1346,3121326,2318
1347,3100805,2302
1348,3180592,2359
1349,3149846,2334
1350,3666659,2716
1351,3147953,2330
1352,3234744,2392
1353,3221479,2380
1354,3251487,2401
1355,3192547,2356
1356,3238144,2388
1357,3202668,2360
1358,3199022,2355
1359,3179677,2339
1360,3214478,2363
1361,3232671,2375
1362,3252282,2387
1363,3188262,2339
1364,3352815,2458
1365,3195699,2341
1366,3238400,2370
1367,3232427,2364
1368,3246918,2373
1369,3275944,2392
1370,3282977,2396
1371,3221277,2349
1372,3267513,2381
1373,3260613,2374
1374,3223992,2346
1375,3287359,2390
1376,3275762,2380
1377,3242348,2354
1378,3243007,2353
1379,3313937,2403
1380,3261403,2363
1381,3253044,2355
1382,3297340,2385
1383,3293958,2381
1384,3297523,2382
1385,3252707,2348
1386,3298735,2380
1387,3236326,2333
1388,3292370,2372
1389,3394869,2444
1390,3333959,2398
1391,3253802,2339
1392,3291448,2364
1393,3658770,2626
1394,3299645,2367
1395,3345189,2397
1396,3331298,2386
1397,3309059,2368
1398,3283775,2348
1399,3293813,2354
1400,3342178,2387
1401,3341709,2385
1402,3303069,2355
1403,3288553,2343
1404,3323962,2367
1405,3714021,2643
1406,3239639,2304
1407,3324231,2362
1408,3355458,2383
1409,3385756,2402
1410,3295360,2337
1411,3413168,2418
1412,3379543,2393
1413,3315252,2346
1414,3394436,2400
1415,3308934,2338
1416,3355501,2369
1417,3310568,2336
1418,3378601,2382
1419,3323665,2342
1420,3363598,2368
1421,3404622,2395
1422,3422718,2406
1423,3362588,2363
1424,3376520,2371
1425,3362495,2359
1426,3322005,2329
1427,3335582,2337
1428,3427963,2400
1429,3341152,2338
1430,3421743,2392
1431,3504273,2448
1432,3316636,2316
1433,3347890,2336
1434,3422066,2386
1435,3330944,2321
1436,3473354,2418
1437,3330878,2317
1438,3422039,2379
1439,3427130,2381
1440,3341854,2320
1441,3404032,2362
1442,3373035,2339
1443,3472667,2406
1444,3535117,2448
1445,3422522,2368
1446,3416868,2362
1447,3376919,2333
1448,3432557,2370
1449,3352207,2313
1450,3458478,2385
1451,3462934,2386
1452,3431082,2363
1453,3449323,2373
1454,4364921,3002
1455,3408705,2342
1456,3593686,2468
1457,3464908,2378
1458,3455147,2369
1459,3415168,2340
1460,3450916,2363
1461,3439925,2354
1462,3460034,2366
1463,3456640,2362
1464,3462753,2365
1465,3394853,2317
1466,3493186,2382
1467,3482838,2374
1468,3525102,2401
1469,3464086,2358
1470,3386168,2303
1471,3446968,2343
1472,3519829,2391
1473,3565365,2420
1474,3560647,2415
1475,3456149,2343
1476,3536446,2395
1477,3418882,2314
1478,3525899,2385
1479,3455861,2336
1480,3586585,2423
1481,3449882,2329
1482,3482816,2350
1483,3401150,2293
1484,3575112,2409
1485,3458880,2329
1486,3650249,2456
1487,3562581,2395
1488,3518413,2364
1489,3447713,2315
1490,3566437,2393
1491,3485274,2337
1492,3605436,2416
1493,3492986,2339
1494,3469478,2322
1495,3560155,2381
1496,3537158,2364
1497,3492949,2333
1498,3581434,2390
1499,3463393,2310
1500,3548907,2365
1501,3469011,2311
1502,3600436,2397
1503,3509633,2335
1504,3532877,2348
1505,3503731,2328
1506,3601332,2391
1507,3472983,2304
1508,3493061,2316
1509,3527876,2337
1510,3597576,2382
1511,3550585,2349
1512,3539868,2341
1513,3616940,2390
1514,3590995,2371
1515,3534983,2333
1516,3608772,2380
1517,3575656,2357
1518,3702523,2439
1519,3482246,2292
1520,3588207,2360
1521,3509698,2307
1522,3540279,2326
1523,3564063,2340
1524,3615963,2372
1525,3539995,2321
1526,3585175,2349
1527,3598046,2356
1528,3601514,2357
1529,3576888,2339
1530,3583696,2342
1531,3612215,2359
1532,3541767,2311
1533,3697993,2412
1534,3593280,2342
1535,3620111,2358
1536,3597844,2342
1537,3562353,2317
