KB,Read Time (ns),Read Time / Number (ns)
494,255158,516
495,209719,423
496,218902,441
497,215782,434
498,218251,438
499,219875,440
500,233072,466
501,213707,426
502,211996,422
503,208834,415
504,218060,432
505,211329,418
506,263124,520
507,222318,438
508,219023,431
509,214095,420
510,234708,460
511,215966,422
512,235067,459
513,249354,486
514,245446,477
515,230266,447
516,210508,407
517,245597,475
518,228922,441
519,225364,434
520,233973,449
521,231121,443
522,255987,490
523,217170,415
524,231053,440
525,241538,460
526,268918,511
527,217600,412
528,218404,413
529,218326,412
530,259853,490
531,214567,404
532,251149,472
533,220541,413
534,283562,531
535,227057,424
536,214444,400
537,230024,428
538,254625,473
539,245071,454
540,235897,436
541,225883,417
542,275804,508
543,254719,469
544,231060,424
545,226465,415
546,275306,504
547,259352,474
548,244748,446
549,268583,489
550,238731,434
551,237326,430
552,234419,424
553,238297,430
554,253308,457
555,235501,424
556,236397,425
557,247623,444
558,322332,577
559,249866,446
560,233347,416
561,243904,434
562,241668,430
563,241107,428
564,244118,432
565,241284,427
566,317019,560
567,235894,416
568,246693,434
569,268142,471
570,234239,410
571,239504,419
572,234120,409
573,237495,414
574,297277,517
575,236764,411
576,233493,405
577,268757,465
578,242975,420
579,248515,429
580,250329,431
581,243441,419
582,269853,463
583,258350,443
584,286303,490
585,262835,449
586,266125,454
587,239982,408
588,251901,428
589,253978,431
590,281951,477
591,272754,461
592,267612,452
593,253271,427
594,299908,504
595,242899,408
596,261587,438
597,246355,412
598,312623,522
599,261536,436
600,253571,422
601,265481,441
602,324511,539
603,265455,440
604,257821,426
605,246188,406
606,263902,435
607,260072,428
608,251919,414
609,249662,409
610,295996,485
611,258323,422
612,265175,433
613,267582,436
614,253575,412
615,271813,441
616,272717,442
617,270059,437
618,308370,498
619,255077,412
620,281665,454
621,264452,425
622,255065,410
623,276362,443
624,275083,440
625,269171,430
626,322987,515
627,303677,484
628,272727,434
629,281918,448
630,266601,423
631,268671,425
632,267743,423
633,261102,412
634,292566,461
635,269005,423
636,259107,407
637,268470,421
638,284711,446
639,282160,441
640,275242,430
641,281785,439
642,353854,551
643,282767,439
644,266121,413
645,267476,414
646,288992,447
647,270853,418
648,270316,417
649,275557,424
650,320753,493
651,271558,417
652,298697,458
653,264840,405
654,304537,465
655,289035,441
656,291889,444
657,270987,412
658,283466,430
659,294777,447
660,285868,433
661,283078,428
662,269560,407
663,318910,481
664,295267,444
665,276264,415
666,291649,437
667,311042,466
668,289245,433
669,314635,470
670,275318,410
671,300046,447
672,303535,451
673,279637,415
674,300736,446
675,275363,407
676,282418,417
677,271424,400
678,275446,406
679,280609,413
680,281266,413
681,304622,447
682,326090,478
683,311285,455
684,288504,421
685,305855,446
686,301189,439
687,287085,417
688,294684,428
689,294277,427
690,316519,458
691,308668,446
692,296480,428
693,289091,417
694,302824,436
695,306987,441
696,297067,426
697,306583,439
698,288218,412
699,294539,421
700,292184,417
701,307140,438
702,316275,450
703,320417,455
704,316519,449
705,296450,420
706,297109,420
707,305412,431
708,288568,407
709,300191,423
710,316339,445
711,311137,437
712,319060,448
713,325950,457
714,291493,408
715,310869,434
716,315903,441
717,310158,432
718,326789,455
719,303051,421
720,343361,476
721,331522,459
722,305698,423
723,302021,417
724,332395,459
725,324668,447
726,296388,408
727,319471,439
728,306948,421
729,298409,409
730,302627,414
731,319621,437
732,311600,425
733,335559,457
734,299935,408
735,307935,418
736,319120,433
737,318727,432
738,301579,408
739,329659,446
740,313054,423
741,315081,425
742,312886,421
743,314158,422
744,322334,433
745,325815,437
746,369768,495
747,340977,456
748,332435,444
749,305673,408
750,322152,429
751,327704,436
752,315589,419
753,322208,427
754,327428,434
755,320587,424
756,310172,410
757,323106,426
758,359546,474
759,324188,427
760,335628,441
761,313973,412
762,331741,435
763,314426,412
764,338326,442
765,368937,482
766,324824,424
767,331945,432
768,324176,422
769,347145,451
770,389851,506
771,371470,481
772,332997,431
773,345725,447
774,338110,436
775,322795,416
776,340895,439
777,364593,469
778,325390,418
779,382094,490
780,347891,446
781,334114,427
782,338543,432
783,327819,418
784,350928,447
785,342597,436
786,345725,439
787,327652,416
788,344907,437
789,326551,413
790,321167,406
791,339007,428
792,326649,412
793,323202,407
794,353357,445
795,361010,454
796,358066,449
797,382298,479
798,322052,403
799,336071,420
800,345203,431
801,348939,435
802,360827,449
803,338061,420
804,330388,410
805,336999,418
806,330096,409
807,367903,455
808,370929,459
809,355823,439
810,331815,409
811,777723,958
812,359782,443
813,344696,423
814,340534,418
815,349102,428
816,335038,410
817,342842,419
818,381140,465
819,343456,419
820,347544,423
821,356480,434
822,347286,422
823,338456,411
824,389542,472
825,347740,421
826,335953,406
827,362125,437
828,352381,425
829,374784,452
830,351305,423
831,354894,427
832,385102,462
833,364735,437
834,358515,429
835,375486,449
836,373702,447
837,404585,483
838,376621,449
839,351949,419
840,390613,465
841,384782,457
842,395873,470
843,398883,473
844,366870,434
845,359691,425
846,364362,430
847,379092,447
848,368815,434
849,371308,437
850,349605,411
851,365234,429
852,348823,409
853,349463,409
854,393334,460
855,350643,410
856,353109,412
857,390344,455
858,357278,416
859,407064,473
860,358397,416
861,363838,422
862,389492,451
863,380067,440
864,360634,417
865,385116,445
866,368229,425
867,353671,407
868,362385,417
869,363717,418
870,350977,403
871,381668,438
872,369029,423
873,369824,423
874,363235,415
875,369693,422
876,358755,409
877,371972,424
878,390911,445
879,370199,421
880,377817,429
881,407917,463
882,380975,431
883,371435,420
884,392463,443
885,370237,418
886,377437,426
887,394477,444
888,397591,447
889,393465,442
890,401452,451
891,375469,421
892,376103,421
893,378139,423
894,406951,455
895,397631,444
896,385044,429
897,442761,493
898,377973,420
899,429114,477
900,391884,435
901,375247,416
902,413116,458
903,400989,444
904,420115,464
905,417704,461
906,410229,452
907,392443,432
908,400105,440
909,405355,445
910,389757,428
911,398701,437
912,415552,455
913,396793,434
914,399342,436
915,385905,421
916,399791,436
917,404771,441
918,393152,428
919,413328,449
920,420035,456
921,381009,413
922,392349,425
923,395420,428
924,436192,472
925,384255,415
926,389474,420
927,442162,476
928,388279,418
929,384933,414
930,398151,428
931,401161,430
932,401218,430
933,409510,438
934,410803,439
935,400783,428
936,399699,427
937,394083,420
938,387631,413
939,418564,445
940,385139,409
941,411828,437
942,399071,423
943,409133,433
944,407237,431
945,403351,426
946,414509,438
947,463799,489
948,394337,415
949,408369,430
950,401000,422
951,393736,414
952,399187,419
953,418753,439
954,486810,510
955,395734,414
956,392897,410
957,388930,406
958,450818,470
959,396274,413
960,407309,424
961,460836,479
962,400721,416
963,408620,424
964,420980,436
965,390950,405
966,435810,451
967,425537,440
968,426234,440
969,464531,479
970,410815,423
971,410858,423
972,394268,405
973,427375,439
974,431179,442
975,425957,436
976,450210,461
977,423085,433
978,444977,454
979,406834,415
980,439597,448
981,401136,408
982,439356,447
983,402141,409
984,446915,454
985,413698,419
986,431137,437
987,500601,507
988,412659,417
989,418831,423
990,411278,415
991,440830,444
992,415124,418
993,416131,419
994,434447,437
995,422599,424
996,418745,420
997,418466,419
998,430349,431
999,426660,427
1000,420728,420
1001,475816,475
1002,432047,431
1003,462270,460
1004,472998,471
1005,454656,452
1006,430621,428
1007,465438,462
1008,426268,422
1009,439893,435
1010,424807,420
1011,423898,419
1012,427915,422
1013,414855,409
1014,442917,436
1015,447511,440
1016,443744,436
1017,417645,410
1018,478410,469
1019,421246,413
1020,489104,479
1021,455311,445
1022,441149,431
1023,433367,423
1024,433026,422
1025,436845,426
1026,441389,430
1027,431118,419
1028,457454,444
1029,439928,427
1030,466757,453
1031,450551,437
1032,442555,428
1033,433994,420
1034,437500,423
1035,452739,437
1036,442219,426
1037,448321,432
1038,467138,450
1039,454592,437
1040,481943,463
1041,477662,458
1042,449731,431
1043,434652,416
1044,488017,467
1045,441099,422
1046,456112,436
1047,462845,442
1048,442611,422
1049,500417,477
1050,433287,412
1051,448050,426
1052,458385,435
1053,479927,455
1054,464740,440
1055,434621,411
1056,436054,412
1057,482105,456
1058,469269,443
1059,473127,446
1060,515898,486
1061,441892,416
1062,454397,427
1063,443607,417
1064,448396,421
1065,451197,423
1066,466323,437
1067,522251,489
1068,462204,432
1069,483571,452
1070,466900,436
1071,474277,442
1072,487403,454
1073,471707,439
1074,456538,425
1075,526714,489
1076,485067,450
1077,444628,412
1078,458328,425
1079,455517,422
1080,492237,455
1081,460080,425
1082,467745,432
1083,477223,440
1084,468143,431
1085,456566,420
1086,446402,411
1087,495595,455
1088,457474,420
1089,452222,415
1090,477162,437
1091,448410,411
1092,465647,426
1093,474108,433
1094,473799,433
1095,471585,430
1096,509322,464
1097,478382,436
1098,476531,433
1099,452631,411
1100,460420,418
1101,476305,432
1102,458664,416
1103,501233,454
1104,455374,412
1105,462518,418
1106,470128,425
1107,460581,416
1108,481228,434
1109,474762,428
1110,464870,418
1111,506069,455
1112,484498,435
1113,463650,416
1114,521798,468
1115,473577,424
1116,456377,408
1117,479809,429
1118,465990,416
1119,499518,446
1120,481105,429
1121,492512,439
1122,486536,433
1123,488654,435
1124,457410,406
1125,479811,426
1126,499201,443
1127,475707,422
1128,517865,459
1129,498561,441
1130,479046,423
1131,462900,409
1132,516205,456
1133,620036,547
1134,484051,426
1135,509237,448
1136,529911,466
1137,475673,418
1138,537309,472
1139,482569,423
1140,475357,416
1141,474399,415
1142,466482,408
1143,485220,424
1144,486095,424
1145,511172,446
1146,496931,433
1147,480676,419
1148,497188,433
1149,518882,451
1150,507736,441
1151,493179,428
1152,495629,430
1153,512428,444
1154,507976,440
1155,496601,429
1156,511964,442
1157,485847,419
1158,510958,441
1159,502963,433
1160,499457,430
1161,512161,441
1162,527384,453
1163,509294,437
1164,495955,426
1165,493016,423
1166,490180,420
1167,499882,428
1168,485610,415
1169,516355,441
1170,486268,415
1171,497070,424
1172,504741,430
1173,520845,444
1174,496073,422
1175,500352,425
1176,500857,425
1177,544966,463
1178,506551,430
1179,515239,437
1180,506933,429
1181,503226,426
1182,540205,457
1183,510307,431
1184,490102,413
1185,526532,444
1186,501497,422
1187,532868,448
1188,496445,417
1189,523477,440
1190,539829,453
1191,513127,430
1192,518349,434
1193,496788,416
1194,551549,461
1195,550073,460
1196,519226,434
1197,537564,449
1198,529701,442
1199,568703,474
1200,514488,428
1201,585217,487
1202,491431,408
1203,565850,470
1204,565035,469
1205,524664,435
1206,508234,421
1207,501537,415
1208,519901,430
1209,529766,438
1210,506451,418
1211,565328,466
1212,494299,407
1213,538717,444
1214,515078,424
1215,515257,424
1216,511637,420
1217,489735,402
1218,534292,438
1219,505177,414
1220,507175,415
1221,536879,439
1222,515308,421
1223,511578,418
1224,504399,412
1225,529462,432
1226,539018,439
1227,515177,419
1228,531336,432
1229,511549,416
1230,530270,431
1231,513548,417
1232,508497,412
1233,540102,438
1234,510933,414
1235,536099,434
1236,546224,441
1237,510881,413
1238,524495,423
1239,565179,456
1240,535996,432
1241,532250,428
1242,580605,467
1243,528540,425
1244,532959,428
1245,580260,466
1246,543844,436
1247,571698,458
1248,523740,419
1249,637894,510
1250,537910,430
1251,533105,426
1252,564157,450
1253,566545,452
1254,546763,436
1255,515017,410
1256,595269,473
1257,530997,422
1258,553271,439
1259,548552,435
1260,530190,420
1261,540642,428
1262,588114,466
1263,521355,412
1264,558788,442
1265,541226,427
1266,557048,440
1267,613283,484
1268,547921,432
1269,574696,452
1270,602497,474
1271,536662,422
1272,692577,544
1273,560998,440
1274,560476,439
1275,539720,423
1276,593396,465
1277,546591,428
1278,551528,431
1279,550187,430
1280,549038,428
1281,558214,435
1282,590810,460
1283,561617,437
1284,539795,420
1285,528165,411
1286,899661,699
1287,584979,454
1288,581086,451
1289,593386,460
1290,560427,434
1291,572755,443
1292,527232,408
1293,541633,418
1294,555852,429
1295,580696,448
1296,525206,405
1297,536730,413
1298,547136,421
1299,559571,430
1300,576151,443
1301,674402,518
1302,559270,429
1303,573093,439
1304,605306,464
1305,543250,416
1306,560980,429
1307,526883,403
1308,556546,425
1309,577260,440
1310,564325,430
1311,571462,435
1312,573681,437
1313,539383,410
1314,553785,421
1315,587450,446
1316,533525,405
1317,577433,438
1318,585399,444
1319,561888,425
1320,589163,446
1321,571158,432
1322,553114,418
1323,575290,434
1324,582680,440
1325,557677,420
1326,568820,428
1327,555971,418
1328,615000,463
1329,547171,411
1330,632882,475
1331,541525,406
1332,605993,454
1333,569322,427
1334,567338,425
1335,579623,434
1336,597330,447
1337,603081,451
1338,595157,444
1339,647207,483
1340,587743,438
1341,547291,408
1342,555642,414
1343,567296,422
1344,555658,413
1345,560716,416
1346,569743,423
1347,571951,424
1348,588265,436
1349,574107,425
1350,612304,453
1351,619543,458
1352,607690,449
1353,572485,423
1354,558194,412
1355,554335,409
1356,547665,403
1357,596568,439
1358,603257,444
1359,613550,451
1360,577689,424
1361,585253,430
1362,587214,431
1363,614763,451
1364,571759,419
1365,583621,427
1366,595940,436
1367,566317,414
1368,617904,451
1369,567186,414
1370,595337,434
1371,592812,432
1372,607032,442
1373,586630,427
1374,578325,420
1375,617782,449
1376,583169,423
1377,565364,410
1378,614256,445
1379,558686,405
1380,588757,426
1381,646816,468
1382,573799,415
1383,599390,433
1384,603652,436
1385,627749,453
1386,582722,420
1387,651181,469
1388,644768,464
1389,585802,421
1390,602275,433
1391,636597,457
1392,587629,422
1393,595477,427
1394,603294,432
1395,581906,417
1396,608356,435
1397,698169,499
1398,605729,433
1399,579859,414
1400,585790,418
1401,585527,417
1402,624383,445
1403,639096,455
1404,595394,424
1405,615988,438
1406,632107,449
1407,632727,449
1408,609541,432
1409,633421,449
1410,603200,427
1411,613895,435
1412,598312,423
1413,604278,427
1414,585116,413
1415,602294,425
1416,622495,439
1417,660942,466
1418,614429,433
1419,585611,412
1420,634326,446
1421,615927,433
1422,627484,441
1423,605547,425
1424,622933,437
1425,609904,428
1426,611076,428
1427,664018,465
1428,589497,412
1429,607586,425
1430,637784,446
1431,641675,448
1432,627639,438
1433,710434,495
1434,576924,402
1435,610200,425
1436,614670,428
1437,700511,487
1438,664733,462
1439,603768,419
1440,641263,445
1441,662456,459
1442,619918,429
1443,614075,425
1444,636251,440
1445,649853,449
1446,699887,484
1447,598170,413
1448,602681,416
1449,599012,413
1450,612046,422
1451,622165,428
1452,610768,420
1453,600584,413
1454,587071,403
1455,649656,446
1456,617813,424
1457,631126,433
1458,610135,418
1459,649854,445
1460,619203,424
1461,606734,415
1462,631589,432
1463,602932,412
1464,657912,449
1465,613226,418
1466,628112,428
1467,639985,436
1468,620650,422
1469,606459,412
1470,650467,442
1471,617406,419
1472,605800,411
1473,635718,431
1474,630299,427
1475,614834,416
1476,667251,452
1477,629248,426
1478,649905,439
1479,613767,414
1480,622780,420
1481,640355,432
1482,703390,474
1483,642655,433
1484,620347,418
1485,650719,438
1486,655222,440
1487,647597,435
1488,628243,422
1489,660382,443
1490,608890,408
1491,654090,438
1492,620116,415
1493,671692,449
1494,645519,432
1495,654571,437
1496,623428,416
1497,638468,426
1498,635194,424
1499,632336,421
1500,619476,412
1501,659945,439
1502,652068,434
1503,628391,418
1504,613547,407
1505,668940,444
1506,663013,440
1507,653396,433
1508,635979,421
1509,612639,405
1510,633208,419
1511,661964,438
1512,663264,438
1513,616297,407
1514,679774,448
1515,710109,468
1516,655577,432
1517,620818,409
1518,628136,413
1519,615245,405
1520,662885,436
1521,637935,419
1522,666390,437
1523,701407,460
1524,649512,426
1525,729338,478
1526,642014,420
1527,625064,409
1528,680547,445
1529,690905,451
1530,676685,442
1531,698221,456
1532,666157,434
1533,644853,420
1534,690613,450
1535,709204,462
1536,697957,454
1537,671712,437
1538,642096,417
1539,649162,421
1540,648745,421
1541,665011,431
1542,651887,422
1543,695431,450
1544,682720,442
1545,672632,435
1546,704966,455
1547,659643,426
1548,643000,415
1549,671113,433
1550,644920,416
1551,711134,458
1552,645910,416
1553,696906,448
1554,664311,427
1555,665829,428
1556,648517,416
1557,692349,444
1558,654432,420
1559,652596,418
1560,670574,429
1561,662430,424
1562,650464,416
1563,645621,413
1564,683022,436
1565,755318,482
1566,684457,437
1567,645825,412
1568,653135,416
1569,664098,423
1570,677079,431
1571,653315,415
1572,661115,420
1573,747447,475
1574,645787,410
1575,646731,410
1576,659312,418
1577,652016,413
1578,643196,407
1579,662788,419
1580,659975,417
1581,667370,422
1582,640452,404
1583,664128,419
1584,657639,415
1585,677047,427
1586,1279310,806
1587,716002,451
1588,726028,457
1589,669026,421
1590,679205,427
1591,702621,441
1592,661684,415
1593,655864,411
1594,674826,423
1595,765061,479
1596,687793,430
1597,709363,444
1598,704101,440
1599,753866,471
1600,693428,433
1601,678816,423
1602,681842,425
1603,727944,454
1604,674640,420
1605,661283,412
1606,782527,487
1607,659417,410
1608,660248,410
1609,692116,430
1610,696450,432
1611,706643,438
1612,742514,460
1613,676420,419
1614,667137,413
1615,700627,433
1616,707372,437
1617,657730,406
1618,671305,414
1619,674148,416
1620,728335,449
1621,682738,421
1622,661576,407
1623,761636,469
1624,666072,410
1625,741800,456
1626,672674,413
1627,728812,447
1628,689628,423
1629,714322,438
1630,685674,420
1631,662406,406
1632,682771,418
1633,706729,432
1634,687754,420
1635,692738,423
1636,687827,420
1637,743707,454
1638,679052,414
1639,705282,430
1640,684903,417
1641,676882,412
1642,726083,442
1643,692369,421
1644,714024,434
1645,714875,434
1646,704285,427
1647,699491,424
1648,694968,421
1649,696995,422
1650,716843,434
1651,751084,454
1652,720353,436
1653,707397,427
1654,763620,461
1655,711294,429
1656,739932,446
1657,701919,423
1658,721077,434
1659,700124,422
1660,684300,412
1661,740263,445
1662,693574,417
1663,722806,434
1664,695892,418
1665,720513,432
1666,706237,423
1667,764691,458
1668,676818,405
1669,726562,435
1670,699386,418
1671,679341,406
1672,736464,440
1673,755723,451
1674,715389,427
1675,803465,479
1676,690278,411
1677,747640,445
1678,801439,477
1679,749656,446
1680,730721,434
1681,716658,426
1682,716210,425
1683,734157,436
1684,710233,421
1685,763662,453
1686,692715,410
1687,747993,443
1688,701893,415
1689,698442,413
1690,706105,417
1691,709199,419
1692,788199,465
1693,732557,432
1694,733829,433
1695,707807,417
1696,692847,408
1697,791291,466
1698,712212,419
1699,714863,420
1700,729176,428
1701,705200,414
1702,745810,438
1703,738098,433
1704,792372,465
1705,823069,482
1706,686671,402
1707,763185,447
1708,745284,436
1709,760488,444
1710,731649,427
1711,724816,423
1712,715134,417
1713,759827,443
1714,714485,416
1715,771617,449
1716,733605,427
1717,719399,418
1718,751992,437
1719,755819,439
1720,736451,428
1721,736778,428
1722,748536,434
1723,742376,430
1724,749904,434
1725,702079,407
1726,753004,436
1727,775078,448
1728,803970,465
1729,787827,455
1730,1411073,815
1731,729334,421
1732,796101,459
1733,734335,423
1734,747116,430
1735,720690,415
1736,777669,447
1737,735361,423
1738,750716,431
1739,720229,414
1740,737687,423
1741,750903,431
1742,727190,417
1743,713547,409
1744,734953,421
1745,767245,439
1746,708737,405
1747,803118,459
1748,793690,454
1749,770048,440
1750,744319,425
1751,791153,451
1752,750851,428
1753,774177,441
1754,717815,409
1755,733303,417
1756,758079,431
1757,721603,410
1758,723396,411
1759,783332,445
1760,747501,424
1761,786268,446
1762,766441,434
1763,723136,410
1764,750578,425
1765,780637,442
1766,744099,421
1767,737570,417
1768,760770,430
1769,764768,432
1770,782718,442
1771,736557,415
1772,770764,434
1773,753015,424
1774,775570,437
1775,764484,430
1776,762276,429
1777,760009,427
1778,788880,443
1779,757676,425
1780,736673,413
1781,761309,427
1782,751028,421
1783,786263,440
1784,774128,433
1785,760496,426
1786,752775,421
1787,895460,501
1788,748984,418
1789,805714,450
1790,746294,416
1791,745458,416
1792,778908,434
1793,760565,424
1794,855339,476
1795,786283,438
1796,727647,405
1797,805333,448
1798,762319,423
1799,735380,408
1800,730413,405
1801,808208,448
1802,840378,466
1803,817457,453
1804,753279,417
1805,775286,429
1806,740051,409
1807,757776,419
1808,782874,433
1809,786685,434
1810,764702,422
1811,795787,439
1812,759708,419
1813,816643,450
1814,835302,460
1815,756064,416
1816,755275,415
1817,878698,483
1818,755015,415
1819,764723,420
1820,751468,412
1821,824773,452
1822,832053,456
1823,814815,446
1824,787994,432
1825,829813,454
1826,797128,436
1827,755602,413
1828,778147,425
1829,746176,407
1830,848041,463
1831,816967,446
1832,812999,443
1833,792946,432
1834,809850,441
1835,780324,425
1836,781885,425
1837,886234,482
1838,773041,420
1839,814416,442
1840,789529,429
1841,839580,456
1842,779971,423
1843,846833,459
1844,830607,450
1845,785800,425
1846,816318,442
1847,757205,409
1848,799452,432
1849,796225,430
1850,806537,435
1851,792075,427
1852,807732,436
1853,789673,426
1854,847486,457
1855,775298,417
1856,807785,435
1857,828700,446
1858,815201,438
1859,787978,423
1860,770417,414
1861,789208,424
1862,771712,414
1863,758590,407
1864,806430,432
1865,791282,424
1866,765084,410
1867,763345,408
1868,805300,431
