B,Read Time (ns),Read Time / Number (ns)
1,151,151
2,151,75
3,201,67
4,238,59
5,177,35
6,158,26
7,156,22
8,198,24
9,173,19
10,177,17
11,193,17
12,193,16
13,187,14
14,191,13
15,189,12
16,196,12
17,192,11
18,197,10
19,206,10
20,191,9
21,212,10
22,213,9
23,208,9
24,198,8
25,201,8
26,224,8
27,198,7
28,223,7
29,199,6
30,219,7
31,216,6
32,231,7
33,218,6
34,219,6
35,205,5
36,248,6
37,231,6
38,258,6
39,227,5
40,238,5
41,228,5
42,237,5
43,244,5
44,247,5
45,240,5
46,243,5
47,262,5
48,258,5
49,244,4
50,267,5
51,252,4
52,266,5
53,258,4
54,275,5
55,270,4
56,296,5
57,261,4
58,270,4
59,266,4
60,270,4
61,291,4
62,283,4
63,293,4
64,268,4
65,288,4
66,296,4
67,292,4
68,290,4
69,286,4
70,303,4
71,291,4
72,302,4
73,298,4
74,298,4
75,291,3
76,336,4
77,332,4
78,301,3
79,315,3
80,332,4
81,308,3
82,332,4
83,327,3
84,340,4
85,337,3
86,319,3
87,315,3
88,364,4
89,335,3
90,340,3
91,371,4
92,346,3
93,345,3
94,331,3
95,347,3
96,343,3
97,360,3
98,342,3
99,381,3
100,358,3
101,350,3
102,365,3
103,357,3
104,365,3
105,329,3
106,371,3
107,375,3
108,381,3
109,380,3
110,398,3
111,363,3
112,402,3
113,404,3
114,389,3
115,370,3
116,397,3
117,395,3
118,394,3
119,419,3
120,407,3
121,376,3
122,414,3
123,421,3
124,418,3
125,407,3
126,428,3
127,421,3
128,424,3
129,431,3
130,388,2
131,432,3
132,418,3
133,448,3
134,439,3
135,434,3
136,442,3
137,445,3
138,419,3
139,454,3
140,432,3
141,480,3
142,430,3
143,453,3
144,466,3
145,435,3
146,456,3
147,419,2
148,477,3
149,451,3
150,458,3
151,470,3
152,479,3
153,449,2
154,469,3
155,467,3
156,454,2
157,490,3
158,534,3
159,472,2
160,461,2
161,484,3
162,506,3
163,470,2
164,463,2
165,501,3
166,511,3
167,513,3
168,494,2
169,501,2
170,504,2
171,503,2
172,500,2
173,535,3
174,503,2
175,519,2
176,564,3
177,503,2
178,500,2
179,537,3
180,538,2
181,534,2
182,550,3
183,544,2
184,545,2
185,544,2
186,530,2
187,549,2
188,510,2
189,533,2
190,553,2
191,536,2
192,530,2
193,515,2
194,531,2
195,543,2
196,531,2
197,550,2
198,557,2
199,560,2
200,563,2
201,542,2
202,540,2
203,547,2
204,597,2
205,566,2
206,607,2
207,618,2
208,542,2
209,606,2
210,556,2
211,586,2
212,564,2
213,561,2
214,584,2
215,589,2
216,564,2
217,617,2
218,628,2
219,584,2
220,635,2
221,617,2
222,629,2
223,595,2
224,602,2
225,639,2
226,631,2
227,626,2
228,634,2
229,649,2
230,630,2
231,607,2
232,611,2
233,656,2
234,614,2
235,623,2
236,631,2
237,651,2
238,643,2
239,641,2
240,623,2
241,649,2
242,671,2
243,663,2
244,665,2
245,671,2
246,673,2
247,645,2
248,648,2
249,686,2
250,648,2
251,663,2
252,702,2
253,654,2
254,672,2
255,652,2
256,698,2
257,703,2
258,701,2
259,719,2
260,708,2
261,676,2
262,665,2
263,700,2
264,693,2
265,674,2
266,713,2
267,665,2
268,690,2
269,687,2
270,684,2
271,697,2
272,721,2
273,709,2
274,723,2
275,734,2
276,668,2
277,707,2
278,700,2
279,750,2
280,746,2
281,750,2
282,757,2
283,707,2
284,706,2
285,742,2
286,717,2
287,751,2
288,835,2
289,753,2
290,770,2
291,738,2
292,718,2
293,799,2
294,804,2
295,749,2
296,741,2
297,704,2
298,766,2
299,731,2
300,760,2
301,823,2
302,736,2
303,817,2
304,747,2
305,811,2
306,767,2
307,798,2
308,770,2
309,773,2
310,822,2
311,814,2
312,781,2
313,768,2
314,803,2
315,804,2
316,744,2
317,827,2
318,861,2
319,792,2
320,744,2
321,822,2
322,808,2
323,823,2
324,830,2
325,790,2
326,824,2
327,834,2
328,796,2
329,899,2
330,870,2
331,849,2
332,801,2
333,834,2
334,850,2
335,804,2
336,875,2
337,899,2
338,832,2
339,847,2
340,863,2
341,830,2
342,840,2
343,845,2
344,821,2
345,838,2
346,848,2
347,843,2
348,837,2
349,846,2
350,885,2
351,870,2
352,854,2
353,864,2
354,882,2
355,922,2
356,900,2
357,865,2
358,899,2
359,927,2
360,888,2
361,876,2
362,868,2
363,886,2
364,886,2
365,907,2
366,928,2
367,865,2
368,863,2
369,870,2
370,889,2
371,899,2
372,961,2
373,932,2
374,883,2
375,851,2
376,900,2
377,882,2
378,907,2
379,915,2
380,925,2
381,931,2
382,913,2
383,955,2
384,936,2
385,860,2
386,933,2
387,905,2
388,910,2
389,987,2
390,987,2
391,968,2
392,998,2
393,973,2
394,948,2
395,1014,2
396,956,2
397,978,2
398,937,2
399,989,2
400,1019,2
401,1014,2
402,944,2
403,981,2
404,991,2
405,958,2
406,964,2
407,1009,2
408,997,2
409,971,2
410,948,2
411,989,2
412,1062,2
413,986,2
414,966,2
415,1033,2
416,1004,2
417,1049,2
418,948,2
419,1037,2
420,1018,2
421,990,2
422,1002,2
423,1030,2
424,995,2
425,1026,2
426,1057,2
427,990,2
428,1036,2
429,1014,2
430,1037,2
431,1003,2
432,1044,2
433,1075,2
434,1044,2
435,1067,2
436,1034,2
437,1040,2
438,1014,2
439,1031,2
440,1057,2
441,983,2
442,1110,2
443,1068,2
444,1031,2
445,1129,2
446,1033,2
447,1073,2
448,1092,2
449,1077,2
450,1071,2
451,1102,2
452,1040,2
453,1098,2
454,1092,2
455,1068,2
456,1058,2
457,1076,2
458,1133,2
459,1113,2
460,1066,2
461,1135,2
462,1103,2
463,1131,2
464,1091,2
465,1143,2
466,1072,2
467,1111,2
468,1088,2
469,1123,2
470,1151,2
471,1085,2
472,1111,2
473,1137,2
474,1115,2
475,1105,2
476,1123,2
477,1127,2
478,1164,2
479,1172,2
480,1170,2
481,1085,2
482,1187,2
483,1157,2
484,1099,2
485,1193,2
486,1110,2
487,1244,2
488,1182,2
489,1154,2
490,1197,2
491,1121,2
492,1163,2
493,1112,2
494,1109,2
495,1106,2
496,1203,2
497,1192,2
498,1211,2
499,1134,2
500,1254,2
501,1217,2
502,1148,2
503,1186,2
504,1232,2
505,1221,2
506,1156,2
507,1236,2
508,1196,2
509,1215,2
510,1201,2
511,1148,2
512,1180,2
513,1165,2
514,1205,2
515,1205,2
516,1222,2
517,1171,2
518,1169,2
519,1242,2
520,1169,2
521,1220,2
522,1255,2
523,1282,2
524,1269,2
525,1187,2
526,1115,2
527,1205,2
528,1238,2
529,1203,2
530,1220,2
531,1254,2
532,1258,2
533,1197,2
534,1273,2
535,1316,2
536,1272,2
537,1202,2
538,1244,2
539,1305,2
540,1292,2
541,1259,2
542,1279,2
543,1234,2
544,1260,2
545,1326,2
546,1249,2
547,1283,2
548,1275,2
549,1329,2
550,1279,2
551,1257,2
552,1281,2
553,1269,2
554,1272,2
555,1237,2
556,1315,2
557,1285,2
558,1276,2
559,1312,2
560,1324,2
561,1319,2
562,1280,2
563,1307,2
564,1301,2
565,1276,2
566,1278,2
567,1318,2
568,1250,2
569,1285,2
570,1299,2
571,1299,2
572,1264,2
573,1326,2
574,1271,2
575,1257,2
576,1286,2
577,1302,2
578,1354,2
579,1367,2
580,1335,2
581,1317,2
582,1277,2
583,1338,2
584,1286,2
585,1378,2
586,1372,2
587,1405,2
588,1320,2
589,1321,2
590,1407,2
591,1421,2
592,1394,2
593,1388,2
594,1337,2
595,1407,2
596,1363,2
597,1377,2
598,1355,2
599,1411,2
600,1336,2
601,1416,2
602,1385,2
603,1368,2
604,1350,2
605,1385,2
606,1397,2
607,1349,2
608,1382,2
609,1362,2
610,1406,2
611,1324,2
612,1366,2
613,1409,2
614,1423,2
615,1401,2
616,1406,2
617,1412,2
618,1402,2
619,1398,2
620,1427,2
621,1410,2
622,1474,2
623,1430,2
624,1431,2
625,1403,2
626,1423,2
627,1444,2
628,1441,2
629,1500,2
630,1474,2
631,1455,2
632,1410,2
633,1462,2
634,1464,2
635,1438,2
636,1431,2
637,1432,2
638,1433,2
639,1520,2
640,1425,2
641,1488,2
642,1433,2
643,1495,2
644,1524,2
645,1464,2
646,1432,2
647,1461,2
648,1467,2
649,1479,2
650,1471,2
651,1403,2
652,1487,2
653,1481,2
654,1494,2
655,1453,2
656,1481,2
657,1474,2
658,1563,2
659,1452,2
660,1572,2
661,1538,2
662,1464,2
663,1509,2
664,1667,2
665,1466,2
666,1494,2
667,1519,2
668,1473,2
669,1544,2
670,1452,2
671,1485,2
672,1522,2
673,1592,2
674,1516,2
675,1511,2
676,1574,2
677,1510,2
678,1599,2
679,1589,2
680,1584,2
681,1535,2
682,1505,2
683,1500,2
684,1545,2
685,1597,2
686,1567,2
687,1521,2
688,1537,2
689,1600,2
690,1567,2
691,1542,2
692,1594,2
693,1565,2
694,1551,2
695,1607,2
696,1567,2
697,1552,2
698,1608,2
699,1541,2
700,1562,2
701,1570,2
702,1563,2
703,1617,2
704,1590,2
705,1658,2
706,1612,2
707,1615,2
708,1590,2
709,1623,2
710,1580,2
711,1559,2
712,1620,2
713,1661,2
714,1628,2
715,1549,2
716,1604,2
717,1589,2
718,1613,2
719,1696,2
720,1610,2
721,1593,2
722,1650,2
723,1555,2
724,1599,2
725,1571,2
726,1618,2
727,1673,2
728,1651,2
729,1637,2
730,1597,2
731,1591,2
732,1657,2
733,1586,2
734,1726,2
735,1734,2
736,1675,2
737,1554,2
738,1730,2
739,1606,2
740,1692,2
741,1666,2
742,1680,2
743,1627,2
744,1670,2
745,1671,2
746,1673,2
747,1664,2
748,1668,2
749,1695,2
750,1616,2
751,1672,2
752,1645,2
753,1729,2
754,1726,2
755,1689,2
756,1655,2
757,1745,2
758,1718,2
759,1628,2
760,1695,2
761,1715,2
762,1702,2
763,1694,2
764,1713,2
765,1692,2
766,1764,2
767,1666,2
768,1786,2
769,1773,2
770,1684,2
771,1705,2
772,1698,2
773,1738,2
774,1684,2
775,1667,2
776,1738,2
777,1671,2
778,1745,2
779,1682,2
780,1758,2
781,1666,2
782,1769,2
783,1734,2
784,1786,2
785,1749,2
786,1701,2
787,1735,2
788,1735,2
789,1821,2
790,1721,2
791,1726,2
792,1704,2
793,1787,2
794,1778,2
795,1746,2
796,1732,2
797,1808,2
798,1744,2
799,1799,2
800,1802,2
801,1838,2
802,1808,2
803,1737,2
804,1799,2
805,1813,2
806,1853,2
807,1765,2
808,1814,2
809,1752,2
810,1938,2
811,1782,2
812,1859,2
813,1813,2
814,1770,2
815,1857,2
816,1733,2
817,1850,2
818,1812,2
819,1825,2
820,1783,2
821,1853,2
822,1761,2
823,1841,2
824,1865,2
825,1804,2
826,1927,2
827,1787,2
828,1799,2
829,1848,2
830,1922,2
831,1861,2
832,1815,2
833,1878,2
834,1786,2
835,1874,2
836,1803,2
837,1798,2
838,1854,2
839,1868,2
840,1876,2
841,1777,2
842,1933,2
843,1802,2
844,1890,2
845,1871,2
846,1822,2
847,1950,2
848,1913,2
849,1956,2
850,1841,2
851,1960,2
852,1933,2
853,1892,2
854,1861,2
855,1870,2
856,1919,2
857,1894,2
858,1880,2
859,1891,2
860,1893,2
861,1895,2
862,1967,2
863,1889,2
864,1886,2
865,1967,2
866,1928,2
867,1895,2
868,1877,2
869,1944,2
870,1993,2
871,1873,2
872,1913,2
873,1864,2
874,1910,2
875,1994,2
876,1964,2
877,2027,2
878,1923,2
879,1985,2
880,1993,2
881,1905,2
882,1918,2
883,2030,2
884,1979,2
885,2080,2
886,2036,2
887,1942,2
888,1925,2
889,1995,2
890,2001,2
891,1921,2
892,1950,2
893,1945,2
894,1998,2
895,2005,2
896,1921,2
897,1973,2
898,2030,2
899,1969,2
900,1985,2
901,1989,2
902,1959,2
903,1975,2
904,1984,2
905,2031,2
906,1989,2
907,1917,2
908,2005,2
909,1968,2
910,1962,2
911,2015,2
912,2015,2
913,1981,2
914,1978,2
915,1936,2
916,1988,2
917,2112,2
918,1976,2
919,2022,2
920,1972,2
921,2041,2
922,2030,2
923,1968,2
924,2009,2
925,2078,2
926,2073,2
927,1970,2
928,2065,2
929,1986,2
930,2063,2
931,2077,2
932,1992,2
933,2014,2
934,2013,2
935,2086,2
936,2120,2
937,1944,2
938,2176,2
939,2111,2
940,2036,2
941,2084,2
942,2035,2
943,2069,2
944,2011,2
945,2081,2
946,2053,2
947,2077,2
948,2053,2
949,2061,2
950,2058,2
951,2089,2
952,2129,2
953,2097,2
954,2131,2
955,2112,2
956,2094,2
957,2120,2
958,2074,2
959,2127,2
960,2130,2
961,2059,2
962,2069,2
963,2162,2
964,2092,2
965,2071,2
966,2242,2
967,2101,2
968,2088,2
969,2060,2
970,2165,2
971,2084,2
972,2130,2
973,2189,2
974,2184,2
975,2059,2
976,2177,2
977,2155,2
978,2049,2
979,2059,2
980,2073,2
981,2034,2
982,2142,2
983,2264,2
984,2280,2
985,2195,2
986,2176,2
987,2117,2
988,2111,2
989,2180,2
990,2077,2
991,2253,2
992,2183,2
993,2195,2
994,2144,2
995,2195,2
996,2101,2
997,2116,2
998,2123,2
999,2159,2
1000,2202,2
1001,2159,2
1002,2225,2
1003,2247,2
1004,2248,2
1005,2168,2
1006,2125,2
1007,2218,2
1008,2253,2
1009,4226,4
1010,4162,4
1011,4360,4
1012,4255,4
1013,4246,4
1014,4237,4
1015,4321,4
1016,4284,4
1017,4029,3
1018,4340,4
1019,4481,4
1020,4230,4
1021,4363,4
1022,4374,4
1023,4460,4
1024,4006,3
1025,2205,2
1026,2352,2
1027,2384,2
1028,2266,2
1029,2256,2
1030,2280,2
1031,2342,2
1032,2241,2
1033,2299,2
1034,2252,2
1035,2451,2
1036,2379,2
1037,2270,2
1038,2215,2
1039,2245,2
1040,2471,2
1041,2319,2
1042,2310,2
1043,2330,2
1044,2233,2
1045,2363,2
1046,2220,2
1047,2287,2
1048,2280,2
1049,2315,2
1050,2325,2
1051,2184,2
1052,2282,2
1053,2304,2
1054,2341,2
1055,2372,2
1056,2414,2
1057,2308,2
1058,2296,2
1059,2303,2
1060,2346,2
1061,2318,2
1062,2376,2
1063,2357,2
1064,2325,2
1065,2322,2
1066,2356,2
1067,2377,2
1068,2331,2
1069,2383,2
1070,2366,2
1071,2272,2
1072,2404,2
1073,2373,2
1074,2335,2
1075,2300,2
1076,2334,2
1077,2283,2
1078,2401,2
1079,2434,2
1080,2426,2
1081,2325,2
1082,2477,2
1083,2376,2
1084,2451,2
1085,2327,2
1086,2325,2
1087,2387,2
1088,2446,2
1089,2394,2
1090,2383,2
1091,2378,2
1092,2373,2
1093,2455,2
1094,2400,2
1095,2414,2
1096,2399,2
1097,2416,2
1098,2383,2
1099,2355,2
1100,2481,2
1101,2482,2
1102,2392,2
1103,2385,2
1104,2626,2
1105,2482,2
1106,2419,2
1107,2588,2
1108,2410,2
1109,2504,2
1110,2465,2
1111,2548,2
1112,2545,2
1113,2533,2
1114,2453,2
1115,2390,2
1116,2502,2
1117,2414,2
1118,2503,2
1119,2433,2
1120,2375,2
1121,2413,2
1122,2491,2
1123,2518,2
1124,2436,2
1125,2396,2
1126,2491,2
1127,2493,2
1128,2409,2
1129,2526,2
1130,2516,2
1131,2431,2
1132,2469,2
1133,2497,2
1134,2438,2
1135,2509,2
1136,2552,2
1137,2517,2
1138,2483,2
1139,2565,2
1140,2446,2
1141,2524,2
1142,2538,2
1143,2679,2
1144,2610,2
1145,2513,2
1146,2553,2
1147,2592,2
1148,2418,2
1149,2553,2
1150,2407,2
1151,2484,2
1152,2539,2
1153,2526,2
1154,2547,2
1155,2611,2
1156,2574,2
1157,2467,2
1158,2542,2
1159,2661,2
1160,2487,2
1161,2577,2
1162,2604,2
1163,2589,2
1164,2555,2
1165,2495,2
1166,2605,2
1167,2527,2
1168,2534,2
1169,2580,2
